forecast_date,target,target_end_date,location,type,quantile,value,location_name
2021-01-13,1 wk ahead inc case,2021-01-23,FR,quantile,0.8,160224.6,France
2021-01-13,2 wk ahead inc case,2021-01-30,FR,quantile,0.8,172987.6,France
2021-01-13,3 wk ahead inc case,2021-02-06,FR,quantile,0.8,183518.4,France
2021-01-13,4 wk ahead inc case,2021-02-13,FR,quantile,0.8,196080.6,France
2021-01-13,1 wk ahead inc case,2021-01-23,FR,quantile,0.85,182693.55,France
2021-01-13,2 wk ahead inc case,2021-01-30,FR,quantile,0.85,195409.9,France
2021-01-13,3 wk ahead inc case,2021-02-06,FR,quantile,0.85,207317.65,France
2021-01-13,4 wk ahead inc case,2021-02-13,FR,quantile,0.85,220975.2,France
2021-01-13,1 wk ahead inc case,2021-01-23,FR,quantile,0.9,211760.2,France
2021-01-13,2 wk ahead inc case,2021-01-30,FR,quantile,0.9,224455.9,France
2021-01-13,3 wk ahead inc case,2021-02-06,FR,quantile,0.9,237604.8,France
2021-01-13,4 wk ahead inc case,2021-02-13,FR,quantile,0.9,252879.1,France
2021-01-13,1 wk ahead inc case,2021-01-23,FR,quantile,0.95,257146.55,France
2021-01-13,2 wk ahead inc case,2021-01-30,FR,quantile,0.95,273791.95,France
2021-01-13,3 wk ahead inc case,2021-02-06,FR,quantile,0.95,291743.9,France
2021-01-13,4 wk ahead inc case,2021-02-13,FR,quantile,0.95,309905.6,France
2021-01-13,1 wk ahead inc case,2021-01-23,FR,quantile,0.975,305152.125,France
2021-01-13,2 wk ahead inc case,2021-01-30,FR,quantile,0.975,325047.925,France
2021-01-13,3 wk ahead inc case,2021-02-06,FR,quantile,0.975,347635.325,France
2021-01-13,4 wk ahead inc case,2021-02-13,FR,quantile,0.975,364835.475,France
2021-01-13,1 wk ahead inc case,2021-01-23,FR,quantile,0.99,366604.32,France
2021-01-13,2 wk ahead inc case,2021-01-30,FR,quantile,0.99,387458.85,France
2021-01-13,3 wk ahead inc case,2021-02-06,FR,quantile,0.99,408660.06,France
2021-01-13,4 wk ahead inc case,2021-02-13,FR,quantile,0.99,428217.54,France
2021-01-13,1 wk ahead inc case,2021-01-23,FR,point,NA,90210.5,France
2021-01-13,2 wk ahead inc case,2021-01-30,FR,point,NA,98781,France
2021-01-13,3 wk ahead inc case,2021-02-06,FR,point,NA,105076,France
2021-01-13,4 wk ahead inc case,2021-02-13,FR,point,NA,110894.5,France
2021-01-13,1 wk ahead inc death,2021-01-23,HR,quantile,0.01,115,Croatia
2021-01-13,2 wk ahead inc death,2021-01-30,HR,quantile,0.01,81,Croatia
2021-01-13,3 wk ahead inc death,2021-02-06,HR,quantile,0.01,58,Croatia
2021-01-13,4 wk ahead inc death,2021-02-13,HR,quantile,0.01,43,Croatia
2021-01-13,1 wk ahead inc death,2021-01-23,HR,quantile,0.025,126,Croatia
2021-01-13,2 wk ahead inc death,2021-01-30,HR,quantile,0.025,86,Croatia
2021-01-13,3 wk ahead inc death,2021-02-06,HR,quantile,0.025,63,Croatia
2021-01-13,4 wk ahead inc death,2021-02-13,HR,quantile,0.025,48,Croatia
2021-01-13,1 wk ahead inc death,2021-01-23,HR,quantile,0.05,132,Croatia
2021-01-13,2 wk ahead inc death,2021-01-30,HR,quantile,0.05,90,Croatia
2021-01-13,3 wk ahead inc death,2021-02-06,HR,quantile,0.05,67,Croatia
2021-01-13,4 wk ahead inc death,2021-02-13,HR,quantile,0.05,52,Croatia
2021-01-13,1 wk ahead inc death,2021-01-23,HR,quantile,0.1,136,Croatia
2021-01-13,2 wk ahead inc death,2021-01-30,HR,quantile,0.1,95,Croatia
2021-01-13,3 wk ahead inc death,2021-02-06,HR,quantile,0.1,73,Croatia
2021-01-13,4 wk ahead inc death,2021-02-13,HR,quantile,0.1,58,Croatia
2021-01-13,1 wk ahead inc death,2021-01-23,HR,quantile,0.15,139,Croatia
2021-01-13,2 wk ahead inc death,2021-01-30,HR,quantile,0.15,100,Croatia
2021-01-13,3 wk ahead inc death,2021-02-06,HR,quantile,0.15,77,Croatia
2021-01-13,4 wk ahead inc death,2021-02-13,HR,quantile,0.15,63,Croatia
2021-01-13,1 wk ahead inc death,2021-01-23,HR,quantile,0.2,141,Croatia
2021-01-13,2 wk ahead inc death,2021-01-30,HR,quantile,0.2,103,Croatia
2021-01-13,3 wk ahead inc death,2021-02-06,HR,quantile,0.2,81,Croatia
2021-01-13,4 wk ahead inc death,2021-02-13,HR,quantile,0.2,67,Croatia
2021-01-13,1 wk ahead inc death,2021-01-23,HR,quantile,0.25,142,Croatia
2021-01-13,2 wk ahead inc death,2021-01-30,HR,quantile,0.25,106,Croatia
2021-01-13,3 wk ahead inc death,2021-02-06,HR,quantile,0.25,85,Croatia
2021-01-13,4 wk ahead inc death,2021-02-13,HR,quantile,0.25,72,Croatia
2021-01-13,1 wk ahead inc death,2021-01-23,HR,quantile,0.3,143.7,Croatia
2021-01-13,2 wk ahead inc death,2021-01-30,HR,quantile,0.3,108,Croatia
2021-01-13,3 wk ahead inc death,2021-02-06,HR,quantile,0.3,88,Croatia
2021-01-13,4 wk ahead inc death,2021-02-13,HR,quantile,0.3,76,Croatia
2021-01-13,1 wk ahead inc death,2021-01-23,HR,quantile,0.35,145,Croatia
2021-01-13,2 wk ahead inc death,2021-01-30,HR,quantile,0.35,111,Croatia
2021-01-13,3 wk ahead inc death,2021-02-06,HR,quantile,0.35,91,Croatia
2021-01-13,4 wk ahead inc death,2021-02-13,HR,quantile,0.35,80,Croatia
2021-01-13,1 wk ahead inc death,2021-01-23,HR,quantile,0.4,146,Croatia
2021-01-13,2 wk ahead inc death,2021-01-30,HR,quantile,0.4,113,Croatia
2021-01-13,3 wk ahead inc death,2021-02-06,HR,quantile,0.4,94,Croatia
2021-01-13,4 wk ahead inc death,2021-02-13,HR,quantile,0.4,84,Croatia
2021-01-13,1 wk ahead inc death,2021-01-23,HR,quantile,0.45,148,Croatia
2021-01-13,2 wk ahead inc death,2021-01-30,HR,quantile,0.45,115,Croatia
2021-01-13,3 wk ahead inc death,2021-02-06,HR,quantile,0.45,96,Croatia
2021-01-13,4 wk ahead inc death,2021-02-13,HR,quantile,0.45,88,Croatia
2021-01-13,1 wk ahead inc death,2021-01-23,HR,quantile,0.5,149,Croatia
2021-01-13,2 wk ahead inc death,2021-01-30,HR,quantile,0.5,117,Croatia
2021-01-13,3 wk ahead inc death,2021-02-06,HR,quantile,0.5,99,Croatia
2021-01-13,4 wk ahead inc death,2021-02-13,HR,quantile,0.5,92,Croatia
2021-01-13,1 wk ahead inc death,2021-01-23,HR,quantile,0.55,151,Croatia
2021-01-13,2 wk ahead inc death,2021-01-30,HR,quantile,0.55,119,Croatia
2021-01-13,3 wk ahead inc death,2021-02-06,HR,quantile,0.55,103,Croatia
2021-01-13,4 wk ahead inc death,2021-02-13,HR,quantile,0.55,97,Croatia
2021-01-13,1 wk ahead inc death,2021-01-23,HR,quantile,0.6,154,Croatia
2021-01-13,2 wk ahead inc death,2021-01-30,HR,quantile,0.6,122,Croatia
2021-01-13,3 wk ahead inc death,2021-02-06,HR,quantile,0.6,107,Croatia
2021-01-13,4 wk ahead inc death,2021-02-13,HR,quantile,0.6,103,Croatia
2021-01-13,1 wk ahead inc death,2021-01-23,HR,quantile,0.65,157.350000000001,Croatia
2021-01-13,2 wk ahead inc death,2021-01-30,HR,quantile,0.65,127,Croatia
2021-01-13,3 wk ahead inc death,2021-02-06,HR,quantile,0.65,113,Croatia
2021-01-13,4 wk ahead inc death,2021-02-13,HR,quantile,0.65,110,Croatia
2021-01-13,1 wk ahead inc death,2021-01-23,HR,quantile,0.7,168,Croatia
2021-01-13,2 wk ahead inc death,2021-01-30,HR,quantile,0.7,137,Croatia
2021-01-13,3 wk ahead inc death,2021-02-06,HR,quantile,0.7,120,Croatia
2021-01-13,4 wk ahead inc death,2021-02-13,HR,quantile,0.7,117,Croatia
2021-01-13,1 wk ahead inc death,2021-01-23,HR,quantile,0.75,177.25,Croatia
2021-01-13,2 wk ahead inc death,2021-01-30,HR,quantile,0.75,149,Croatia
2021-01-13,3 wk ahead inc death,2021-02-06,HR,quantile,0.75,130,Croatia
2021-01-13,4 wk ahead inc death,2021-02-13,HR,quantile,0.75,128.25,Croatia
2021-01-13,1 wk ahead inc death,2021-01-23,HR,quantile,0.8,184,Croatia
2021-01-13,2 wk ahead inc death,2021-01-30,HR,quantile,0.8,158,Croatia
2021-01-13,3 wk ahead inc death,2021-02-06,HR,quantile,0.8,143,Croatia
2021-01-13,4 wk ahead inc death,2021-02-13,HR,quantile,0.8,146,Croatia
2021-01-13,1 wk ahead inc death,2021-01-23,HR,quantile,0.85,190,Croatia
2021-01-13,2 wk ahead inc death,2021-01-30,HR,quantile,0.85,165,Croatia
2021-01-13,3 wk ahead inc death,2021-02-06,HR,quantile,0.85,156,Croatia
2021-01-13,4 wk ahead inc death,2021-02-13,HR,quantile,0.85,165.150000000001,Croatia
2021-01-13,1 wk ahead inc death,2021-01-23,HR,quantile,0.9,196,Croatia
2021-01-13,2 wk ahead inc death,2021-01-30,HR,quantile,0.9,175,Croatia
2021-01-13,3 wk ahead inc death,2021-02-06,HR,quantile,0.9,170,Croatia
2021-01-13,4 wk ahead inc death,2021-02-13,HR,quantile,0.9,188,Croatia
2021-01-13,1 wk ahead inc death,2021-01-23,HR,quantile,0.95,210,Croatia
2021-01-13,2 wk ahead inc death,2021-01-30,HR,quantile,0.95,190.05,Croatia
2021-01-13,3 wk ahead inc death,2021-02-06,HR,quantile,0.95,195,Croatia
2021-01-13,4 wk ahead inc death,2021-02-13,HR,quantile,0.95,228,Croatia
2021-01-13,1 wk ahead inc death,2021-01-23,HR,quantile,0.975,241,Croatia
2021-01-13,2 wk ahead inc death,2021-01-30,HR,quantile,0.975,221,Croatia
2021-01-13,3 wk ahead inc death,2021-02-06,HR,quantile,0.975,226.025,Croatia
2021-01-13,4 wk ahead inc death,2021-02-13,HR,quantile,0.975,268.025,Croatia
2021-01-13,1 wk ahead inc death,2021-01-23,HR,quantile,0.99,262,Croatia
2021-01-13,2 wk ahead inc death,2021-01-30,HR,quantile,0.99,254.02,Croatia
2021-01-13,3 wk ahead inc death,2021-02-06,HR,quantile,0.99,287.01,Croatia
2021-01-13,4 wk ahead inc death,2021-02-13,HR,quantile,0.99,347.02,Croatia
2021-01-13,1 wk ahead inc death,2021-01-23,HR,point,NA,149,Croatia
2021-01-13,2 wk ahead inc death,2021-01-30,HR,point,NA,117,Croatia
2021-01-13,3 wk ahead inc death,2021-02-06,HR,point,NA,99,Croatia
2021-01-13,4 wk ahead inc death,2021-02-13,HR,point,NA,92,Croatia
2021-01-13,1 wk ahead inc case,2021-01-23,HR,quantile,0.01,253.99,Croatia
2021-01-13,2 wk ahead inc case,2021-01-30,HR,quantile,0.01,161.97,Croatia
2021-01-13,3 wk ahead inc case,2021-02-06,HR,quantile,0.01,127.96,Croatia
2021-01-13,4 wk ahead inc case,2021-02-13,HR,quantile,0.01,142.99,Croatia
2021-01-13,1 wk ahead inc case,2021-01-23,HR,quantile,0.025,414.95,Croatia
2021-01-13,2 wk ahead inc case,2021-01-30,HR,quantile,0.025,323.925,Croatia
2021-01-13,3 wk ahead inc case,2021-02-06,HR,quantile,0.025,300.95,Croatia
2021-01-13,4 wk ahead inc case,2021-02-13,HR,quantile,0.025,347.925,Croatia
2021-01-13,1 wk ahead inc case,2021-01-23,HR,quantile,0.05,625.95,Croatia
2021-01-13,2 wk ahead inc case,2021-01-30,HR,quantile,0.05,513.9,Croatia
2021-01-13,3 wk ahead inc case,2021-02-06,HR,quantile,0.05,531.95,Croatia
2021-01-13,4 wk ahead inc case,2021-02-13,HR,quantile,0.05,602.95,Croatia
2021-01-13,1 wk ahead inc case,2021-01-23,HR,quantile,0.1,1023,Croatia
2021-01-13,2 wk ahead inc case,2021-01-30,HR,quantile,0.1,914.9,Croatia
2021-01-13,3 wk ahead inc case,2021-02-06,HR,quantile,0.1,900.8,Croatia
2021-01-13,4 wk ahead inc case,2021-02-13,HR,quantile,0.1,984,Croatia
2021-01-13,1 wk ahead inc case,2021-01-23,HR,quantile,0.15,1343.7,Croatia
2021-01-13,2 wk ahead inc case,2021-01-30,HR,quantile,0.15,1233,Croatia
2021-01-13,3 wk ahead inc case,2021-02-06,HR,quantile,0.15,1289.7,Croatia
2021-01-13,4 wk ahead inc case,2021-02-13,HR,quantile,0.15,1448.7,Croatia
2021-01-13,1 wk ahead inc case,2021-01-23,HR,quantile,0.2,1653.8,Croatia
2021-01-13,2 wk ahead inc case,2021-01-30,HR,quantile,0.2,1561.6,Croatia
2021-01-13,3 wk ahead inc case,2021-02-06,HR,quantile,0.2,1672.8,Croatia
2021-01-13,4 wk ahead inc case,2021-02-13,HR,quantile,0.2,1841.4,Croatia
2021-01-13,1 wk ahead inc case,2021-01-23,HR,quantile,0.25,1972,Croatia
2021-01-13,2 wk ahead inc case,2021-01-30,HR,quantile,0.25,1865.75,Croatia
2021-01-13,3 wk ahead inc case,2021-02-06,HR,quantile,0.25,2019.75,Croatia
2021-01-13,4 wk ahead inc case,2021-02-13,HR,quantile,0.25,2259.5,Croatia
2021-01-13,1 wk ahead inc case,2021-01-23,HR,quantile,0.3,2283.4,Croatia
2021-01-13,2 wk ahead inc case,2021-01-30,HR,quantile,0.3,2173.4,Croatia
2021-01-13,3 wk ahead inc case,2021-02-06,HR,quantile,0.3,2383.7,Croatia
2021-01-13,4 wk ahead inc case,2021-02-13,HR,quantile,0.3,2664.4,Croatia
2021-01-13,1 wk ahead inc case,2021-01-23,HR,quantile,0.35,2630,Croatia
2021-01-13,2 wk ahead inc case,2021-01-30,HR,quantile,0.35,2545.65,Croatia
2021-01-13,3 wk ahead inc case,2021-02-06,HR,quantile,0.35,2747.95,Croatia
2021-01-13,4 wk ahead inc case,2021-02-13,HR,quantile,0.35,3079,Croatia
2021-01-13,1 wk ahead inc case,2021-01-23,HR,quantile,0.4,2992.6,Croatia
2021-01-13,2 wk ahead inc case,2021-01-30,HR,quantile,0.4,2878.6,Croatia
2021-01-13,3 wk ahead inc case,2021-02-06,HR,quantile,0.4,3119,Croatia
2021-01-13,4 wk ahead inc case,2021-02-13,HR,quantile,0.4,3549,Croatia
2021-01-13,1 wk ahead inc case,2021-01-23,HR,quantile,0.45,3353.65,Croatia
2021-01-13,2 wk ahead inc case,2021-01-30,HR,quantile,0.45,3280.1,Croatia
2021-01-13,3 wk ahead inc case,2021-02-06,HR,quantile,0.45,3545.1,Croatia
2021-01-13,4 wk ahead inc case,2021-02-13,HR,quantile,0.45,4012.1,Croatia
2021-01-13,1 wk ahead inc case,2021-01-23,HR,quantile,0.5,3713,Croatia
2021-01-13,2 wk ahead inc case,2021-01-30,HR,quantile,0.5,3626,Croatia
2021-01-13,3 wk ahead inc case,2021-02-06,HR,quantile,0.5,3987,Croatia
2021-01-13,4 wk ahead inc case,2021-02-13,HR,quantile,0.5,4476.5,Croatia
2021-01-13,1 wk ahead inc case,2021-01-23,HR,quantile,0.55,4097,Croatia
2021-01-13,2 wk ahead inc case,2021-01-30,HR,quantile,0.55,4042.45,Croatia
2021-01-13,3 wk ahead inc case,2021-02-06,HR,quantile,0.55,4453.45,Croatia
2021-01-13,4 wk ahead inc case,2021-02-13,HR,quantile,0.55,5021.20000000001,Croatia
2021-01-13,1 wk ahead inc case,2021-01-23,HR,quantile,0.6,4546.4,Croatia
2021-01-13,2 wk ahead inc case,2021-01-30,HR,quantile,0.6,4530.4,Croatia
2021-01-13,3 wk ahead inc case,2021-02-06,HR,quantile,0.6,4970.20000000001,Croatia
2021-01-13,4 wk ahead inc case,2021-02-13,HR,quantile,0.6,5607,Croatia
2021-01-13,1 wk ahead inc case,2021-01-23,HR,quantile,0.65,5072.7,Croatia
2021-01-13,2 wk ahead inc case,2021-01-30,HR,quantile,0.65,5082.7,Croatia
2021-01-13,3 wk ahead inc case,2021-02-06,HR,quantile,0.65,5520.7,Croatia
2021-01-13,4 wk ahead inc case,2021-02-13,HR,quantile,0.65,6265.35,Croatia
2021-01-13,1 wk ahead inc case,2021-01-23,HR,quantile,0.7,5681.3,Croatia
2021-01-13,2 wk ahead inc case,2021-01-30,HR,quantile,0.7,5683.6,Croatia
2021-01-13,3 wk ahead inc case,2021-02-06,HR,quantile,0.7,6209,Croatia
2021-01-13,4 wk ahead inc case,2021-02-13,HR,quantile,0.7,6948.2,Croatia
2021-01-13,1 wk ahead inc case,2021-01-23,HR,quantile,0.75,6332,Croatia
2021-01-13,2 wk ahead inc case,2021-01-30,HR,quantile,0.75,6358.25,Croatia
2021-01-13,3 wk ahead inc case,2021-02-06,HR,quantile,0.75,6938,Croatia
2021-01-13,4 wk ahead inc case,2021-02-13,HR,quantile,0.75,7784.25,Croatia
2021-01-13,1 wk ahead inc case,2021-01-23,HR,quantile,0.8,7064.2,Croatia
2021-01-13,2 wk ahead inc case,2021-01-30,HR,quantile,0.8,7177.4,Croatia
2021-01-13,3 wk ahead inc case,2021-02-06,HR,quantile,0.8,7898.4,Croatia
2021-01-13,4 wk ahead inc case,2021-02-13,HR,quantile,0.8,8751.2,Croatia
2021-01-13,1 wk ahead inc case,2021-01-23,HR,quantile,0.85,8172.3,Croatia
2021-01-13,2 wk ahead inc case,2021-01-30,HR,quantile,0.85,8248.9,Croatia
2021-01-13,3 wk ahead inc case,2021-02-06,HR,quantile,0.85,8976.15,Croatia
2021-01-13,4 wk ahead inc case,2021-02-13,HR,quantile,0.85,9968.95000000001,Croatia
2021-01-13,1 wk ahead inc case,2021-01-23,HR,quantile,0.9,9673.2,Croatia
2021-01-13,2 wk ahead inc case,2021-01-30,HR,quantile,0.9,9918.2,Croatia
2021-01-13,3 wk ahead inc case,2021-02-06,HR,quantile,0.9,10545.5,Croatia
2021-01-13,4 wk ahead inc case,2021-02-13,HR,quantile,0.9,11652.6,Croatia
2021-01-13,1 wk ahead inc case,2021-01-23,HR,quantile,0.95,12420.15,Croatia
2021-01-13,2 wk ahead inc case,2021-01-30,HR,quantile,0.95,12404.8,Croatia
2021-01-13,3 wk ahead inc case,2021-02-06,HR,quantile,0.95,13333.3,Croatia
2021-01-13,4 wk ahead inc case,2021-02-13,HR,quantile,0.95,14458.1,Croatia
2021-01-13,1 wk ahead inc case,2021-01-23,HR,quantile,0.975,15002.075,Croatia
2021-01-13,2 wk ahead inc case,2021-01-30,HR,quantile,0.975,15271.9,Croatia
2021-01-13,3 wk ahead inc case,2021-02-06,HR,quantile,0.975,16072.6999999999,Croatia
2021-01-13,4 wk ahead inc case,2021-02-13,HR,quantile,0.975,17549.9,Croatia
2021-01-13,1 wk ahead inc case,2021-01-23,HR,quantile,0.99,18153.4300000001,Croatia
2021-01-13,2 wk ahead inc case,2021-01-30,HR,quantile,0.99,18845.98,Croatia
2021-01-13,3 wk ahead inc case,2021-02-06,HR,quantile,0.99,20285.49,Croatia
2021-01-13,4 wk ahead inc case,2021-02-13,HR,quantile,0.99,22086.65,Croatia
2021-01-13,1 wk ahead inc case,2021-01-23,HR,point,NA,3713,Croatia
2021-01-13,2 wk ahead inc case,2021-01-30,HR,point,NA,3626,Croatia
2021-01-13,3 wk ahead inc case,2021-02-06,HR,point,NA,3987,Croatia
2021-01-13,4 wk ahead inc case,2021-02-13,HR,point,NA,4476.5,Croatia
2021-01-13,1 wk ahead inc death,2021-01-23,IT,quantile,0.01,2531.99,Italy
2021-01-13,2 wk ahead inc death,2021-01-30,IT,quantile,0.01,2278.97,Italy
2021-01-13,3 wk ahead inc death,2021-02-06,IT,quantile,0.01,1979.99,Italy
2021-01-13,4 wk ahead inc death,2021-02-13,IT,quantile,0.01,1670,Italy
2021-01-13,1 wk ahead inc death,2021-01-23,IT,quantile,0.025,2719,Italy
2021-01-13,2 wk ahead inc death,2021-01-30,IT,quantile,0.025,2487.925,Italy
2021-01-13,3 wk ahead inc death,2021-02-06,IT,quantile,0.025,2182.925,Italy
2021-01-13,4 wk ahead inc death,2021-02-13,IT,quantile,0.025,1899.7,Italy
2021-01-13,1 wk ahead inc death,2021-01-23,IT,quantile,0.05,2877,Italy
2021-01-13,2 wk ahead inc death,2021-01-30,IT,quantile,0.05,2684.9,Italy
2021-01-13,3 wk ahead inc death,2021-02-06,IT,quantile,0.05,2464,Italy
2021-01-13,4 wk ahead inc death,2021-02-13,IT,quantile,0.05,2199,Italy
2021-01-13,1 wk ahead inc death,2021-01-23,IT,quantile,0.1,3019.9,Italy
2021-01-13,2 wk ahead inc death,2021-01-30,IT,quantile,0.1,2902,Italy
2021-01-13,3 wk ahead inc death,2021-02-06,IT,quantile,0.1,2760,Italy
2021-01-13,4 wk ahead inc death,2021-02-13,IT,quantile,0.1,2563.7,Italy
2021-01-13,1 wk ahead inc death,2021-01-23,IT,quantile,0.15,3146,Italy
2021-01-13,2 wk ahead inc death,2021-01-30,IT,quantile,0.15,3076.85,Italy
2021-01-13,3 wk ahead inc death,2021-02-06,IT,quantile,0.15,2959.7,Italy
2021-01-13,4 wk ahead inc death,2021-02-13,IT,quantile,0.15,2760,Italy
2021-01-13,1 wk ahead inc death,2021-01-23,IT,quantile,0.2,3239.8,Italy
2021-01-13,2 wk ahead inc death,2021-01-30,IT,quantile,0.2,3196.6,Italy
2021-01-13,3 wk ahead inc death,2021-02-06,IT,quantile,0.2,3081.8,Italy
2021-01-13,4 wk ahead inc death,2021-02-13,IT,quantile,0.2,2927.8,Italy
2021-01-13,1 wk ahead inc death,2021-01-23,IT,quantile,0.25,3310,Italy
2021-01-13,2 wk ahead inc death,2021-01-30,IT,quantile,0.25,3294.75,Italy
2021-01-13,3 wk ahead inc death,2021-02-06,IT,quantile,0.25,3201.75,Italy
2021-01-13,4 wk ahead inc death,2021-02-13,IT,quantile,0.25,3095.5,Italy
2021-01-13,1 wk ahead inc death,2021-01-23,IT,quantile,0.3,3366,Italy
2021-01-13,2 wk ahead inc death,2021-01-30,IT,quantile,0.3,3361,Italy
2021-01-13,3 wk ahead inc death,2021-02-06,IT,quantile,0.3,3305,Italy
2021-01-13,4 wk ahead inc death,2021-02-13,IT,quantile,0.3,3254.7,Italy
2021-01-13,1 wk ahead inc death,2021-01-23,IT,quantile,0.35,3409,Italy
2021-01-13,2 wk ahead inc death,2021-01-30,IT,quantile,0.35,3429,Italy
2021-01-13,3 wk ahead inc death,2021-02-06,IT,quantile,0.35,3409,Italy
2021-01-13,4 wk ahead inc death,2021-02-13,IT,quantile,0.35,3387,Italy
2021-01-13,1 wk ahead inc death,2021-01-23,IT,quantile,0.4,3443,Italy
2021-01-13,2 wk ahead inc death,2021-01-30,IT,quantile,0.4,3482,Italy
2021-01-13,3 wk ahead inc death,2021-02-06,IT,quantile,0.4,3505.2,Italy
2021-01-13,4 wk ahead inc death,2021-02-13,IT,quantile,0.4,3533,Italy
2021-01-13,1 wk ahead inc death,2021-01-23,IT,quantile,0.45,3473,Italy
2021-01-13,2 wk ahead inc death,2021-01-30,IT,quantile,0.45,3537,Italy
2021-01-13,3 wk ahead inc death,2021-02-06,IT,quantile,0.45,3597,Italy
2021-01-13,4 wk ahead inc death,2021-02-13,IT,quantile,0.45,3664,Italy
2021-01-13,1 wk ahead inc death,2021-01-23,IT,quantile,0.5,3503,Italy
2021-01-13,2 wk ahead inc death,2021-01-30,IT,quantile,0.5,3589,Italy
2021-01-13,3 wk ahead inc death,2021-02-06,IT,quantile,0.5,3687,Italy
2021-01-13,4 wk ahead inc death,2021-02-13,IT,quantile,0.5,3809,Italy
2021-01-13,1 wk ahead inc death,2021-01-23,IT,quantile,0.55,3529,Italy
2021-01-13,2 wk ahead inc death,2021-01-30,IT,quantile,0.55,3642,Italy
2021-01-13,3 wk ahead inc death,2021-02-06,IT,quantile,0.55,3781,Italy
2021-01-13,4 wk ahead inc death,2021-02-13,IT,quantile,0.55,3954,Italy
2021-01-13,1 wk ahead inc death,2021-01-23,IT,quantile,0.6,3558,Italy
2021-01-13,2 wk ahead inc death,2021-01-30,IT,quantile,0.6,3691.4,Italy
2021-01-13,3 wk ahead inc death,2021-02-06,IT,quantile,0.6,3876,Italy
2021-01-13,4 wk ahead inc death,2021-02-13,IT,quantile,0.6,4105,Italy
2021-01-13,1 wk ahead inc death,2021-01-23,IT,quantile,0.65,3592.35,Italy
2021-01-13,2 wk ahead inc death,2021-01-30,IT,quantile,0.65,3752,Italy
2021-01-13,3 wk ahead inc death,2021-02-06,IT,quantile,0.65,3982.35,Italy
2021-01-13,4 wk ahead inc death,2021-02-13,IT,quantile,0.65,4264.7,Italy
2021-01-13,1 wk ahead inc death,2021-01-23,IT,quantile,0.7,3633,Italy
2021-01-13,2 wk ahead inc death,2021-01-30,IT,quantile,0.7,3820,Italy
2021-01-13,3 wk ahead inc death,2021-02-06,IT,quantile,0.7,4090.3,Italy
2021-01-13,4 wk ahead inc death,2021-02-13,IT,quantile,0.7,4408.3,Italy
2021-01-13,1 wk ahead inc death,2021-01-23,IT,quantile,0.75,3678.25,Italy
2021-01-13,2 wk ahead inc death,2021-01-30,IT,quantile,0.75,3900,Italy
2021-01-13,3 wk ahead inc death,2021-02-06,IT,quantile,0.75,4197,Italy
2021-01-13,4 wk ahead inc death,2021-02-13,IT,quantile,0.75,4579,Italy
2021-01-13,1 wk ahead inc death,2021-01-23,IT,quantile,0.8,3737.2,Italy
2021-01-13,2 wk ahead inc death,2021-01-30,IT,quantile,0.8,4016,Italy
2021-01-13,3 wk ahead inc death,2021-02-06,IT,quantile,0.8,4339.2,Italy
2021-01-13,4 wk ahead inc death,2021-02-13,IT,quantile,0.8,4760.4,Italy
2021-01-13,1 wk ahead inc death,2021-01-23,IT,quantile,0.85,3806,Italy
2021-01-13,2 wk ahead inc death,2021-01-30,IT,quantile,0.85,4158.3,Italy
2021-01-13,3 wk ahead inc death,2021-02-06,IT,quantile,0.85,4546,Italy
