location,forecast_date,target_end_date,target,quantile,value,type
SK,2024-06-03,2024-06-22,3 wk ahead inc death,0.2000,0,quantile
SK,2024-06-03,2024-06-22,3 wk ahead inc death,0.8000,0,quantile
SK,2024-06-03,2024-06-22,3 wk ahead inc death,0.1500,0,quantile
SK,2024-06-03,2024-06-22,3 wk ahead inc death,0.8500,0,quantile
SK,2024-06-03,2024-06-22,3 wk ahead inc death,0.1000,0,quantile
SK,2024-06-03,2024-06-22,3 wk ahead inc death,0.9000,0,quantile
SK,2024-06-03,2024-06-22,3 wk ahead inc death,0.0500,0,quantile
SK,2024-06-03,2024-06-22,3 wk ahead inc death,0.9500,1,quantile
SK,2024-06-03,2024-06-22,3 wk ahead inc death,0.0250,0,quantile
SK,2024-06-03,2024-06-22,3 wk ahead inc death,0.9750,1,quantile
SK,2024-06-03,2024-06-29,4 wk ahead inc death,0.0100,0,quantile
SK,2024-06-03,2024-06-29,4 wk ahead inc death,0.9900,1,quantile
SK,2024-06-03,2024-06-29,4 wk ahead inc death,0.5000,0,quantile
SK,2024-06-03,2024-06-29,4 wk ahead inc death,0.4500,0,quantile
SK,2024-06-03,2024-06-29,4 wk ahead inc death,0.5500,0,quantile
SK,2024-06-03,2024-06-29,4 wk ahead inc death,0.4000,0,quantile
SK,2024-06-03,2024-06-29,4 wk ahead inc death,0.6000,0,quantile
SK,2024-06-03,2024-06-29,4 wk ahead inc death,0.3500,0,quantile
SK,2024-06-03,2024-06-29,4 wk ahead inc death,0.6500,0,quantile
SK,2024-06-03,2024-06-29,4 wk ahead inc death,0.3000,0,quantile
SK,2024-06-03,2024-06-29,4 wk ahead inc death,0.7000,0,quantile
SK,2024-06-03,2024-06-29,4 wk ahead inc death,0.2500,0,quantile
SK,2024-06-03,2024-06-29,4 wk ahead inc death,0.7500,0,quantile
SK,2024-06-03,2024-06-29,4 wk ahead inc death,0.2000,0,quantile
SK,2024-06-03,2024-06-29,4 wk ahead inc death,0.8000,0,quantile
SK,2024-06-03,2024-06-29,4 wk ahead inc death,0.1500,0,quantile
SK,2024-06-03,2024-06-29,4 wk ahead inc death,0.8500,0,quantile
SK,2024-06-03,2024-06-29,4 wk ahead inc death,0.1000,0,quantile
SK,2024-06-03,2024-06-29,4 wk ahead inc death,0.9000,0,quantile
SK,2024-06-03,2024-06-29,4 wk ahead inc death,0.0500,0,quantile
SK,2024-06-03,2024-06-29,4 wk ahead inc death,0.9500,1,quantile
SK,2024-06-03,2024-06-29,4 wk ahead inc death,0.0250,0,quantile
SK,2024-06-03,2024-06-29,4 wk ahead inc death,0.9750,1,quantile
SI,2024-06-03,2024-06-08,1 wk ahead inc death,0.0100,0,quantile
SI,2024-06-03,2024-06-08,1 wk ahead inc death,0.9900,179,quantile
SI,2024-06-03,2024-06-08,1 wk ahead inc death,0.5000,1,quantile
SI,2024-06-03,2024-06-08,1 wk ahead inc death,0.4500,1,quantile
SI,2024-06-03,2024-06-08,1 wk ahead inc death,0.5500,2,quantile
SI,2024-06-03,2024-06-08,1 wk ahead inc death,0.4000,0,quantile
SI,2024-06-03,2024-06-08,1 wk ahead inc death,0.6000,3,quantile
SI,2024-06-03,2024-06-08,1 wk ahead inc death,0.3500,0,quantile
SI,2024-06-03,2024-06-08,1 wk ahead inc death,0.6500,4,quantile
SI,2024-06-03,2024-06-08,1 wk ahead inc death,0.3000,0,quantile
SI,2024-06-03,2024-06-08,1 wk ahead inc death,0.7000,5,quantile
SI,2024-06-03,2024-06-08,1 wk ahead inc death,0.2500,0,quantile
SI,2024-06-03,2024-06-08,1 wk ahead inc death,0.7500,9,quantile
SI,2024-06-03,2024-06-08,1 wk ahead inc death,0.2000,0,quantile
SI,2024-06-03,2024-06-08,1 wk ahead inc death,0.8000,14,quantile
SI,2024-06-03,2024-06-08,1 wk ahead inc death,0.1500,0,quantile
SI,2024-06-03,2024-06-08,1 wk ahead inc death,0.8500,17,quantile
SI,2024-06-03,2024-06-08,1 wk ahead inc death,0.1000,0,quantile
SI,2024-06-03,2024-06-08,1 wk ahead inc death,0.9000,24,quantile
SI,2024-06-03,2024-06-08,1 wk ahead inc death,0.0500,0,quantile
SI,2024-06-03,2024-06-08,1 wk ahead inc death,0.9500,68,quantile
SI,2024-06-03,2024-06-08,1 wk ahead inc death,0.0250,0,quantile
SI,2024-06-03,2024-06-08,1 wk ahead inc death,0.9750,80,quantile
SI,2024-06-03,2024-06-15,2 wk ahead inc death,0.0100,0,quantile
SI,2024-06-03,2024-06-15,2 wk ahead inc death,0.9900,261,quantile
SI,2024-06-03,2024-06-15,2 wk ahead inc death,0.5000,1,quantile
SI,2024-06-03,2024-06-15,2 wk ahead inc death,0.4500,1,quantile
SI,2024-06-03,2024-06-15,2 wk ahead inc death,0.5500,2,quantile
SI,2024-06-03,2024-06-15,2 wk ahead inc death,0.4000,0,quantile
SI,2024-06-03,2024-06-15,2 wk ahead inc death,0.6000,2,quantile
SI,2024-06-03,2024-06-15,2 wk ahead inc death,0.3500,0,quantile
SI,2024-06-03,2024-06-15,2 wk ahead inc death,0.6500,5,quantile
SI,2024-06-03,2024-06-15,2 wk ahead inc death,0.3000,0,quantile
SI,2024-06-03,2024-06-15,2 wk ahead inc death,0.7000,6,quantile
SI,2024-06-03,2024-06-15,2 wk ahead inc death,0.2500,0,quantile
SI,2024-06-03,2024-06-15,2 wk ahead inc death,0.7500,7,quantile
SI,2024-06-03,2024-06-15,2 wk ahead inc death,0.2000,0,quantile
SI,2024-06-03,2024-06-15,2 wk ahead inc death,0.8000,14,quantile
SI,2024-06-03,2024-06-15,2 wk ahead inc death,0.1500,0,quantile
SI,2024-06-03,2024-06-15,2 wk ahead inc death,0.8500,16,quantile
SI,2024-06-03,2024-06-15,2 wk ahead inc death,0.1000,0,quantile
SI,2024-06-03,2024-06-15,2 wk ahead inc death,0.9000,26,quantile
SI,2024-06-03,2024-06-15,2 wk ahead inc death,0.0500,0,quantile
SI,2024-06-03,2024-06-15,2 wk ahead inc death,0.9500,53,quantile
SI,2024-06-03,2024-06-15,2 wk ahead inc death,0.0250,0,quantile
SI,2024-06-03,2024-06-15,2 wk ahead inc death,0.9750,100,quantile
SI,2024-06-03,2024-06-22,3 wk ahead inc death,0.0100,0,quantile
SI,2024-06-03,2024-06-22,3 wk ahead inc death,0.9900,138,quantile
SI,2024-06-03,2024-06-22,3 wk ahead inc death,0.5000,1,quantile
SI,2024-06-03,2024-06-22,3 wk ahead inc death,0.4500,1,quantile
SI,2024-06-03,2024-06-22,3 wk ahead inc death,0.5500,2,quantile
SI,2024-06-03,2024-06-22,3 wk ahead inc death,0.4000,0,quantile
SI,2024-06-03,2024-06-22,3 wk ahead inc death,0.6000,3,quantile
SI,2024-06-03,2024-06-22,3 wk ahead inc death,0.3500,0,quantile
SI,2024-06-03,2024-06-22,3 wk ahead inc death,0.6500,4,quantile
SI,2024-06-03,2024-06-22,3 wk ahead inc death,0.3000,0,quantile
SI,2024-06-03,2024-06-22,3 wk ahead inc death,0.7000,6,quantile
SI,2024-06-03,2024-06-22,3 wk ahead inc death,0.2500,0,quantile
SI,2024-06-03,2024-06-22,3 wk ahead inc death,0.7500,6,quantile
SI,2024-06-03,2024-06-22,3 wk ahead inc death,0.2000,0,quantile
SI,2024-06-03,2024-06-22,3 wk ahead inc death,0.8000,10,quantile
SI,2024-06-03,2024-06-22,3 wk ahead inc death,0.1500,0,quantile
SI,2024-06-03,2024-06-22,3 wk ahead inc death,0.8500,18,quantile
SI,2024-06-03,2024-06-22,3 wk ahead inc death,0.1000,0,quantile
SI,2024-06-03,2024-06-22,3 wk ahead inc death,0.9000,28,quantile
SI,2024-06-03,2024-06-22,3 wk ahead inc death,0.0500,0,quantile
SI,2024-06-03,2024-06-22,3 wk ahead inc death,0.9500,56,quantile
SI,2024-06-03,2024-06-22,3 wk ahead inc death,0.0250,0,quantile
SI,2024-06-03,2024-06-22,3 wk ahead inc death,0.9750,75,quantile
SI,2024-06-03,2024-06-29,4 wk ahead inc death,0.0100,0,quantile
SI,2024-06-03,2024-06-29,4 wk ahead inc death,0.9900,172,quantile
SI,2024-06-03,2024-06-29,4 wk ahead inc death,0.5000,1,quantile
SI,2024-06-03,2024-06-29,4 wk ahead inc death,0.4500,1,quantile
SI,2024-06-03,2024-06-29,4 wk ahead inc death,0.5500,2,quantile
SI,2024-06-03,2024-06-29,4 wk ahead inc death,0.4000,0,quantile
SI,2024-06-03,2024-06-29,4 wk ahead inc death,0.6000,3,quantile
SI,2024-06-03,2024-06-29,4 wk ahead inc death,0.3500,0,quantile
SI,2024-06-03,2024-06-29,4 wk ahead inc death,0.6500,5,quantile
SI,2024-06-03,2024-06-29,4 wk ahead inc death,0.3000,0,quantile
SI,2024-06-03,2024-06-29,4 wk ahead inc death,0.7000,6,quantile
SI,2024-06-03,2024-06-29,4 wk ahead inc death,0.2500,0,quantile
SI,2024-06-03,2024-06-29,4 wk ahead inc death,0.7500,8,quantile
SI,2024-06-03,2024-06-29,4 wk ahead inc death,0.2000,0,quantile
SI,2024-06-03,2024-06-29,4 wk ahead inc death,0.8000,11,quantile
SI,2024-06-03,2024-06-29,4 wk ahead inc death,0.1500,0,quantile
SI,2024-06-03,2024-06-29,4 wk ahead inc death,0.8500,16,quantile
SI,2024-06-03,2024-06-29,4 wk ahead inc death,0.1000,0,quantile
SI,2024-06-03,2024-06-29,4 wk ahead inc death,0.9000,29,quantile
SI,2024-06-03,2024-06-29,4 wk ahead inc death,0.0500,0,quantile
SI,2024-06-03,2024-06-29,4 wk ahead inc death,0.9500,48,quantile
SI,2024-06-03,2024-06-29,4 wk ahead inc death,0.0250,0,quantile
SI,2024-06-03,2024-06-29,4 wk ahead inc death,0.9750,101,quantile
SE,2024-06-03,2024-06-08,1 wk ahead inc death,0.0100,0,quantile
SE,2024-06-03,2024-06-08,1 wk ahead inc death,0.9900,179,quantile
SE,2024-06-03,2024-06-08,1 wk ahead inc death,0.5000,4,quantile
SE,2024-06-03,2024-06-08,1 wk ahead inc death,0.4500,3,quantile
SE,2024-06-03,2024-06-08,1 wk ahead inc death,0.5500,6,quantile
SE,2024-06-03,2024-06-08,1 wk ahead inc death,0.4000,2,quantile
SE,2024-06-03,2024-06-08,1 wk ahead inc death,0.6000,6,quantile
SE,2024-06-03,2024-06-08,1 wk ahead inc death,0.3500,1,quantile
SE,2024-06-03,2024-06-08,1 wk ahead inc death,0.6500,8,quantile
SE,2024-06-03,2024-06-08,1 wk ahead inc death,0.3000,1,quantile
SE,2024-06-03,2024-06-08,1 wk ahead inc death,0.7000,10,quantile
SE,2024-06-03,2024-06-08,1 wk ahead inc death,0.2500,0,quantile
SE,2024-06-03,2024-06-08,1 wk ahead inc death,0.7500,15,quantile
SE,2024-06-03,2024-06-08,1 wk ahead inc death,0.2000,0,quantile
SE,2024-06-03,2024-06-08,1 wk ahead inc death,0.8000,18,quantile
SE,2024-06-03,2024-06-08,1 wk ahead inc death,0.1500,0,quantile
SE,2024-06-03,2024-06-08,1 wk ahead inc death,0.8500,25,quantile
SE,2024-06-03,2024-06-08,1 wk ahead inc death,0.1000,0,quantile
SE,2024-06-03,2024-06-08,1 wk ahead inc death,0.9000,31,quantile
SE,2024-06-03,2024-06-08,1 wk ahead inc death,0.0500,0,quantile
SE,2024-06-03,2024-06-08,1 wk ahead inc death,0.9500,61,quantile
SE,2024-06-03,2024-06-08,1 wk ahead inc death,0.0250,0,quantile
SE,2024-06-03,2024-06-08,1 wk ahead inc death,0.9750,106,quantile
SE,2024-06-03,2024-06-15,2 wk ahead inc death,0.0100,0,quantile
SE,2024-06-03,2024-06-15,2 wk ahead inc death,0.9900,214,quantile
SE,2024-06-03,2024-06-15,2 wk ahead inc death,0.5000,3,quantile
SE,2024-06-03,2024-06-15,2 wk ahead inc death,0.4500,2,quantile
SE,2024-06-03,2024-06-15,2 wk ahead inc death,0.5500,4,quantile
SE,2024-06-03,2024-06-15,2 wk ahead inc death,0.4000,2,quantile
SE,2024-06-03,2024-06-15,2 wk ahead inc death,0.6000,6,quantile
SE,2024-06-03,2024-06-15,2 wk ahead inc death,0.3500,1,quantile
SE,2024-06-03,2024-06-15,2 wk ahead inc death,0.6500,7,quantile
SE,2024-06-03,2024-06-15,2 wk ahead inc death,0.3000,1,quantile
SE,2024-06-03,2024-06-15,2 wk ahead inc death,0.7000,10,quantile
SE,2024-06-03,2024-06-15,2 wk ahead inc death,0.2500,0,quantile
SE,2024-06-03,2024-06-15,2 wk ahead inc death,0.7500,14,quantile
SE,2024-06-03,2024-06-15,2 wk ahead inc death,0.2000,0,quantile
SE,2024-06-03,2024-06-15,2 wk ahead inc death,0.8000,18,quantile
SE,2024-06-03,2024-06-15,2 wk ahead inc death,0.1500,0,quantile
SE,2024-06-03,2024-06-15,2 wk ahead inc death,0.8500,24,quantile
SE,2024-06-03,2024-06-15,2 wk ahead inc death,0.1000,0,quantile
SE,2024-06-03,2024-06-15,2 wk ahead inc death,0.9000,36,quantile
SE,2024-06-03,2024-06-15,2 wk ahead inc death,0.0500,0,quantile
SE,2024-06-03,2024-06-15,2 wk ahead inc death,0.9500,59,quantile
SE,2024-06-03,2024-06-15,2 wk ahead inc death,0.0250,0,quantile
SE,2024-06-03,2024-06-15,2 wk ahead inc death,0.9750,112,quantile
SE,2024-06-03,2024-06-22,3 wk ahead inc death,0.0100,0,quantile
SE,2024-06-03,2024-06-22,3 wk ahead inc death,0.9900,153,quantile
SE,2024-06-03,2024-06-22,3 wk ahead inc death,0.5000,3,quantile
SE,2024-06-03,2024-06-22,3 wk ahead inc death,0.4500,2,quantile
SE,2024-06-03,2024-06-22,3 wk ahead inc death,0.5500,4,quantile
SE,2024-06-03,2024-06-22,3 wk ahead inc death,0.4000,1,quantile
SE,2024-06-03,2024-06-22,3 wk ahead inc death,0.6000,4,quantile
SE,2024-06-03,2024-06-22,3 wk ahead inc death,0.3500,1,quantile
SE,2024-06-03,2024-06-22,3 wk ahead inc death,0.6500,6,quantile
SE,2024-06-03,2024-06-22,3 wk ahead inc death,0.3000,0,quantile
SE,2024-06-03,2024-06-22,3 wk ahead inc death,0.7000,8,quantile
SE,2024-06-03,2024-06-22,3 wk ahead inc death,0.2500,0,quantile
SE,2024-06-03,2024-06-22,3 wk ahead inc death,0.7500,11,quantile
SE,2024-06-03,2024-06-22,3 wk ahead inc death,0.2000,0,quantile
SE,2024-06-03,2024-06-22,3 wk ahead inc death,0.8000,13,quantile
SE,2024-06-03,2024-06-22,3 wk ahead inc death,0.1500,0,quantile
SE,2024-06-03,2024-06-22,3 wk ahead inc death,0.8500,22,quantile
SE,2024-06-03,2024-06-22,3 wk ahead inc death,0.1000,0,quantile
SE,2024-06-03,2024-06-22,3 wk ahead inc death,0.9000,31,quantile
SE,2024-06-03,2024-06-22,3 wk ahead inc death,0.0500,0,quantile
SE,2024-06-03,2024-06-22,3 wk ahead inc death,0.9500,52,quantile
SE,2024-06-03,2024-06-22,3 wk ahead inc death,0.0250,0,quantile
SE,2024-06-03,2024-06-22,3 wk ahead inc death,0.9750,95,quantile
SE,2024-06-03,2024-06-29,4 wk ahead inc death,0.0100,0,quantile
SE,2024-06-03,2024-06-29,4 wk ahead inc death,0.9900,157,quantile
SE,2024-06-03,2024-06-29,4 wk ahead inc death,0.5000,2,quantile
SE,2024-06-03,2024-06-29,4 wk ahead inc death,0.4500,2,quantile
SE,2024-06-03,2024-06-29,4 wk ahead inc death,0.5500,3,quantile
SE,2024-06-03,2024-06-29,4 wk ahead inc death,0.4000,1,quantile
SE,2024-06-03,2024-06-29,4 wk ahead inc death,0.6000,4,quantile
SE,2024-06-03,2024-06-29,4 wk ahead inc death,0.3500,1,quantile
SE,2024-06-03,2024-06-29,4 wk ahead inc death,0.6500,6,quantile
SE,2024-06-03,2024-06-29,4 wk ahead inc death,0.3000,0,quantile
SE,2024-06-03,2024-06-29,4 wk ahead inc death,0.7000,7,quantile
SE,2024-06-03,2024-06-29,4 wk ahead inc death,0.2500,0,quantile
SE,2024-06-03,2024-06-29,4 wk ahead inc death,0.7500,10,quantile
SE,2024-06-03,2024-06-29,4 wk ahead inc death,0.2000,0,quantile
SE,2024-06-03,2024-06-29,4 wk ahead inc death,0.8000,13,quantile
SE,2024-06-03,2024-06-29,4 wk ahead inc death,0.1500,0,quantile
SE,2024-06-03,2024-06-29,4 wk ahead inc death,0.8500,20,quantile
SE,2024-06-03,2024-06-29,4 wk ahead inc death,0.1000,0,quantile
SE,2024-06-03,2024-06-29,4 wk ahead inc death,0.9000,30,quantile
SE,2024-06-03,2024-06-29,4 wk ahead inc death,0.0500,0,quantile
SE,2024-06-03,2024-06-29,4 wk ahead inc death,0.9500,55,quantile
SE,2024-06-03,2024-06-29,4 wk ahead inc death,0.0250,0,quantile
SE,2024-06-03,2024-06-29,4 wk ahead inc death,0.9750,69,quantile
BG,2024-06-03,2024-06-08,1 wk ahead inc death,NA,0,point
BG,2024-06-03,2024-06-15,2 wk ahead inc death,NA,0,point
BG,2024-06-03,2024-06-22,3 wk ahead inc death,NA,0,point
BG,2024-06-03,2024-06-29,4 wk ahead inc death,NA,0,point
CZ,2024-06-03,2024-06-08,1 wk ahead inc death,NA,0,point
CZ,2024-06-03,2024-06-15,2 wk ahead inc death,NA,0,point
CZ,2024-06-03,2024-06-22,3 wk ahead inc death,NA,0,point
CZ,2024-06-03,2024-06-29,4 wk ahead inc death,NA,0,point
EE,2024-06-03,2024-06-08,1 wk ahead inc death,NA,0,point
EE,2024-06-03,2024-06-15,2 wk ahead inc death,NA,0,point
EE,2024-06-03,2024-06-22,3 wk ahead inc death,NA,0,point
EE,2024-06-03,2024-06-29,4 wk ahead inc death,NA,0,point
GR,2024-06-03,2024-06-08,1 wk ahead inc death,NA,2,point
GR,2024-06-03,2024-06-15,2 wk ahead inc death,NA,2,point
GR,2024-06-03,2024-06-22,3 wk ahead inc death,NA,1,point
GR,2024-06-03,2024-06-29,4 wk ahead inc death,NA,1,point
IE,2024-06-03,2024-06-08,1 wk ahead inc death,NA,1,point
IE,2024-06-03,2024-06-15,2 wk ahead inc death,NA,1,point
IE,2024-06-03,2024-06-22,3 wk ahead inc death,NA,1,point
IE,2024-06-03,2024-06-29,4 wk ahead inc death,NA,1,point
LI,2024-06-03,2024-06-08,1 wk ahead inc death,NA,0,point
LI,2024-06-03,2024-06-15,2 wk ahead inc death,NA,0,point
LI,2024-06-03,2024-06-22,3 wk ahead inc death,NA,0,point
LI,2024-06-03,2024-06-29,4 wk ahead inc death,NA,0,point
LT,2024-06-03,2024-06-08,1 wk ahead inc death,NA,0,point
LT,2024-06-03,2024-06-15,2 wk ahead inc death,NA,0,point
LT,2024-06-03,2024-06-22,3 wk ahead inc death,NA,0,point
LT,2024-06-03,2024-06-29,4 wk ahead inc death,NA,0,point
MT,2024-06-03,2024-06-08,1 wk ahead inc death,NA,0,point
MT,2024-06-03,2024-06-15,2 wk ahead inc death,NA,0,point
MT,2024-06-03,2024-06-22,3 wk ahead inc death,NA,0,point
MT,2024-06-03,2024-06-29,4 wk ahead inc death,NA,0,point
PL,2024-06-03,2024-06-08,1 wk ahead inc death,NA,1,point
PL,2024-06-03,2024-06-15,2 wk ahead inc death,NA,1,point
PL,2024-06-03,2024-06-22,3 wk ahead inc death,NA,1,point
PL,2024-06-03,2024-06-29,4 wk ahead inc death,NA,1,point
PT,2024-06-03,2024-06-08,1 wk ahead inc death,NA,11,point
PT,2024-06-03,2024-06-15,2 wk ahead inc death,NA,11,point
PT,2024-06-03,2024-06-22,3 wk ahead inc death,NA,11,point
PT,2024-06-03,2024-06-29,4 wk ahead inc death,NA,11,point
RO,2024-06-03,2024-06-08,1 wk ahead inc death,NA,0,point
RO,2024-06-03,2024-06-15,2 wk ahead inc death,NA,0,point
RO,2024-06-03,2024-06-22,3 wk ahead inc death,NA,0,point
RO,2024-06-03,2024-06-29,4 wk ahead inc death,NA,0,point
SK,2024-06-03,2024-06-08,1 wk ahead inc death,NA,0,point
SK,2024-06-03,2024-06-15,2 wk ahead inc death,NA,0,point
SK,2024-06-03,2024-06-22,3 wk ahead inc death,NA,0,point
SK,2024-06-03,2024-06-29,4 wk ahead inc death,NA,0,point
SI,2024-06-03,2024-06-08,1 wk ahead inc death,NA,1,point
SI,2024-06-03,2024-06-15,2 wk ahead inc death,NA,1,point
SI,2024-06-03,2024-06-22,3 wk ahead inc death,NA,1,point
SI,2024-06-03,2024-06-29,4 wk ahead inc death,NA,1,point
SE,2024-06-03,2024-06-08,1 wk ahead inc death,NA,4,point
SE,2024-06-03,2024-06-15,2 wk ahead inc death,NA,3,point
SE,2024-06-03,2024-06-22,3 wk ahead inc death,NA,3,point
SE,2024-06-03,2024-06-29,4 wk ahead inc death,NA,2,point
