location,forecast_date,target_end_date,target,quantile,value,type
MT,2024-06-24,2024-06-29,0 wk ahead inc death,0.9750,3,quantile
MT,2024-06-24,2024-07-06,1 wk ahead inc death,0.0100,0,quantile
MT,2024-06-24,2024-07-06,1 wk ahead inc death,0.9900,4,quantile
MT,2024-06-24,2024-07-06,1 wk ahead inc death,0.5000,1,quantile
MT,2024-06-24,2024-07-06,1 wk ahead inc death,0.4500,1,quantile
MT,2024-06-24,2024-07-06,1 wk ahead inc death,0.5500,1,quantile
MT,2024-06-24,2024-07-06,1 wk ahead inc death,0.4000,1,quantile
MT,2024-06-24,2024-07-06,1 wk ahead inc death,0.6000,1,quantile
MT,2024-06-24,2024-07-06,1 wk ahead inc death,0.3500,1,quantile
MT,2024-06-24,2024-07-06,1 wk ahead inc death,0.6500,1,quantile
MT,2024-06-24,2024-07-06,1 wk ahead inc death,0.3000,1,quantile
MT,2024-06-24,2024-07-06,1 wk ahead inc death,0.7000,2,quantile
MT,2024-06-24,2024-07-06,1 wk ahead inc death,0.2500,1,quantile
MT,2024-06-24,2024-07-06,1 wk ahead inc death,0.7500,2,quantile
MT,2024-06-24,2024-07-06,1 wk ahead inc death,0.2000,1,quantile
MT,2024-06-24,2024-07-06,1 wk ahead inc death,0.8000,2,quantile
MT,2024-06-24,2024-07-06,1 wk ahead inc death,0.1500,0,quantile
MT,2024-06-24,2024-07-06,1 wk ahead inc death,0.8500,2,quantile
MT,2024-06-24,2024-07-06,1 wk ahead inc death,0.1000,0,quantile
MT,2024-06-24,2024-07-06,1 wk ahead inc death,0.9000,2,quantile
MT,2024-06-24,2024-07-06,1 wk ahead inc death,0.0500,0,quantile
MT,2024-06-24,2024-07-06,1 wk ahead inc death,0.9500,3,quantile
MT,2024-06-24,2024-07-06,1 wk ahead inc death,0.0250,0,quantile
MT,2024-06-24,2024-07-06,1 wk ahead inc death,0.9750,3,quantile
MT,2024-06-24,2024-07-13,2 wk ahead inc death,0.0100,0,quantile
MT,2024-06-24,2024-07-13,2 wk ahead inc death,0.9900,5,quantile
MT,2024-06-24,2024-07-13,2 wk ahead inc death,0.5000,1,quantile
MT,2024-06-24,2024-07-13,2 wk ahead inc death,0.4500,1,quantile
MT,2024-06-24,2024-07-13,2 wk ahead inc death,0.5500,2,quantile
MT,2024-06-24,2024-07-13,2 wk ahead inc death,0.4000,1,quantile
MT,2024-06-24,2024-07-13,2 wk ahead inc death,0.6000,2,quantile
MT,2024-06-24,2024-07-13,2 wk ahead inc death,0.3500,1,quantile
MT,2024-06-24,2024-07-13,2 wk ahead inc death,0.6500,2,quantile
MT,2024-06-24,2024-07-13,2 wk ahead inc death,0.3000,1,quantile
MT,2024-06-24,2024-07-13,2 wk ahead inc death,0.7000,2,quantile
MT,2024-06-24,2024-07-13,2 wk ahead inc death,0.2500,1,quantile
MT,2024-06-24,2024-07-13,2 wk ahead inc death,0.7500,2,quantile
MT,2024-06-24,2024-07-13,2 wk ahead inc death,0.2000,1,quantile
MT,2024-06-24,2024-07-13,2 wk ahead inc death,0.8000,2,quantile
MT,2024-06-24,2024-07-13,2 wk ahead inc death,0.1500,1,quantile
MT,2024-06-24,2024-07-13,2 wk ahead inc death,0.8500,3,quantile
MT,2024-06-24,2024-07-13,2 wk ahead inc death,0.1000,1,quantile
MT,2024-06-24,2024-07-13,2 wk ahead inc death,0.9000,3,quantile
MT,2024-06-24,2024-07-13,2 wk ahead inc death,0.0500,0,quantile
MT,2024-06-24,2024-07-13,2 wk ahead inc death,0.9500,3,quantile
MT,2024-06-24,2024-07-13,2 wk ahead inc death,0.0250,0,quantile
MT,2024-06-24,2024-07-13,2 wk ahead inc death,0.9750,4,quantile
MT,2024-06-24,2024-07-20,3 wk ahead inc death,0.0100,0,quantile
MT,2024-06-24,2024-07-20,3 wk ahead inc death,0.9900,5,quantile
MT,2024-06-24,2024-07-20,3 wk ahead inc death,0.5000,2,quantile
MT,2024-06-24,2024-07-20,3 wk ahead inc death,0.4500,2,quantile
MT,2024-06-24,2024-07-20,3 wk ahead inc death,0.5500,2,quantile
MT,2024-06-24,2024-07-20,3 wk ahead inc death,0.4000,2,quantile
MT,2024-06-24,2024-07-20,3 wk ahead inc death,0.6000,2,quantile
MT,2024-06-24,2024-07-20,3 wk ahead inc death,0.3500,1,quantile
MT,2024-06-24,2024-07-20,3 wk ahead inc death,0.6500,2,quantile
MT,2024-06-24,2024-07-20,3 wk ahead inc death,0.3000,1,quantile
MT,2024-06-24,2024-07-20,3 wk ahead inc death,0.7000,2,quantile
MT,2024-06-24,2024-07-20,3 wk ahead inc death,0.2500,1,quantile
MT,2024-06-24,2024-07-20,3 wk ahead inc death,0.7500,3,quantile
MT,2024-06-24,2024-07-20,3 wk ahead inc death,0.2000,1,quantile
MT,2024-06-24,2024-07-20,3 wk ahead inc death,0.8000,3,quantile
MT,2024-06-24,2024-07-20,3 wk ahead inc death,0.1500,1,quantile
MT,2024-06-24,2024-07-20,3 wk ahead inc death,0.8500,3,quantile
MT,2024-06-24,2024-07-20,3 wk ahead inc death,0.1000,1,quantile
MT,2024-06-24,2024-07-20,3 wk ahead inc death,0.9000,4,quantile
MT,2024-06-24,2024-07-20,3 wk ahead inc death,0.0500,0,quantile
MT,2024-06-24,2024-07-20,3 wk ahead inc death,0.9500,4,quantile
MT,2024-06-24,2024-07-20,3 wk ahead inc death,0.0250,0,quantile
MT,2024-06-24,2024-07-20,3 wk ahead inc death,0.9750,4,quantile
MT,2024-06-24,2024-07-27,4 wk ahead inc death,0.0100,0,quantile
MT,2024-06-24,2024-07-27,4 wk ahead inc death,0.9900,6,quantile
MT,2024-06-24,2024-07-27,4 wk ahead inc death,0.5000,2,quantile
MT,2024-06-24,2024-07-27,4 wk ahead inc death,0.4500,2,quantile
MT,2024-06-24,2024-07-27,4 wk ahead inc death,0.5500,2,quantile
MT,2024-06-24,2024-07-27,4 wk ahead inc death,0.4000,2,quantile
MT,2024-06-24,2024-07-27,4 wk ahead inc death,0.6000,3,quantile
MT,2024-06-24,2024-07-27,4 wk ahead inc death,0.3500,2,quantile
MT,2024-06-24,2024-07-27,4 wk ahead inc death,0.6500,3,quantile
MT,2024-06-24,2024-07-27,4 wk ahead inc death,0.3000,2,quantile
MT,2024-06-24,2024-07-27,4 wk ahead inc death,0.7000,3,quantile
MT,2024-06-24,2024-07-27,4 wk ahead inc death,0.2500,2,quantile
MT,2024-06-24,2024-07-27,4 wk ahead inc death,0.7500,3,quantile
MT,2024-06-24,2024-07-27,4 wk ahead inc death,0.2000,1,quantile
MT,2024-06-24,2024-07-27,4 wk ahead inc death,0.8000,3,quantile
MT,2024-06-24,2024-07-27,4 wk ahead inc death,0.1500,1,quantile
MT,2024-06-24,2024-07-27,4 wk ahead inc death,0.8500,4,quantile
MT,2024-06-24,2024-07-27,4 wk ahead inc death,0.1000,1,quantile
MT,2024-06-24,2024-07-27,4 wk ahead inc death,0.9000,4,quantile
MT,2024-06-24,2024-07-27,4 wk ahead inc death,0.0500,1,quantile
MT,2024-06-24,2024-07-27,4 wk ahead inc death,0.9500,5,quantile
MT,2024-06-24,2024-07-27,4 wk ahead inc death,0.0250,1,quantile
MT,2024-06-24,2024-07-27,4 wk ahead inc death,0.9750,5,quantile
PT,2024-06-24,2024-06-29,0 wk ahead inc death,0.0100,20,quantile
PT,2024-06-24,2024-06-29,0 wk ahead inc death,0.9900,239,quantile
PT,2024-06-24,2024-06-29,0 wk ahead inc death,0.5000,68,quantile
PT,2024-06-24,2024-06-29,0 wk ahead inc death,0.4500,66,quantile
PT,2024-06-24,2024-06-29,0 wk ahead inc death,0.5500,74,quantile
PT,2024-06-24,2024-06-29,0 wk ahead inc death,0.4000,60,quantile
PT,2024-06-24,2024-06-29,0 wk ahead inc death,0.6000,78,quantile
PT,2024-06-24,2024-06-29,0 wk ahead inc death,0.3500,56,quantile
PT,2024-06-24,2024-06-29,0 wk ahead inc death,0.6500,81,quantile
PT,2024-06-24,2024-06-29,0 wk ahead inc death,0.3000,50,quantile
PT,2024-06-24,2024-06-29,0 wk ahead inc death,0.7000,93,quantile
PT,2024-06-24,2024-06-29,0 wk ahead inc death,0.2500,48,quantile
PT,2024-06-24,2024-06-29,0 wk ahead inc death,0.7500,98,quantile
PT,2024-06-24,2024-06-29,0 wk ahead inc death,0.2000,42,quantile
PT,2024-06-24,2024-06-29,0 wk ahead inc death,0.8000,111,quantile
PT,2024-06-24,2024-06-29,0 wk ahead inc death,0.1500,38,quantile
PT,2024-06-24,2024-06-29,0 wk ahead inc death,0.8500,120,quantile
PT,2024-06-24,2024-06-29,0 wk ahead inc death,0.1000,34,quantile
PT,2024-06-24,2024-06-29,0 wk ahead inc death,0.9000,139,quantile
PT,2024-06-24,2024-06-29,0 wk ahead inc death,0.0500,28,quantile
PT,2024-06-24,2024-06-29,0 wk ahead inc death,0.9500,163,quantile
PT,2024-06-24,2024-06-29,0 wk ahead inc death,0.0250,22,quantile
PT,2024-06-24,2024-06-29,0 wk ahead inc death,0.9750,207,quantile
PT,2024-06-24,2024-07-06,1 wk ahead inc death,0.0100,24,quantile
PT,2024-06-24,2024-07-06,1 wk ahead inc death,0.9900,283,quantile
PT,2024-06-24,2024-07-06,1 wk ahead inc death,0.5000,83,quantile
PT,2024-06-24,2024-07-06,1 wk ahead inc death,0.4500,79,quantile
PT,2024-06-24,2024-07-06,1 wk ahead inc death,0.5500,90,quantile
PT,2024-06-24,2024-07-06,1 wk ahead inc death,0.4000,75,quantile
PT,2024-06-24,2024-07-06,1 wk ahead inc death,0.6000,96,quantile
PT,2024-06-24,2024-07-06,1 wk ahead inc death,0.3500,66,quantile
PT,2024-06-24,2024-07-06,1 wk ahead inc death,0.6500,104,quantile
PT,2024-06-24,2024-07-06,1 wk ahead inc death,0.3000,63,quantile
PT,2024-06-24,2024-07-06,1 wk ahead inc death,0.7000,113,quantile
PT,2024-06-24,2024-07-06,1 wk ahead inc death,0.2500,57,quantile
PT,2024-06-24,2024-07-06,1 wk ahead inc death,0.7500,115,quantile
PT,2024-06-24,2024-07-06,1 wk ahead inc death,0.2000,53,quantile
PT,2024-06-24,2024-07-06,1 wk ahead inc death,0.8000,122,quantile
PT,2024-06-24,2024-07-06,1 wk ahead inc death,0.1500,49,quantile
PT,2024-06-24,2024-07-06,1 wk ahead inc death,0.8500,148,quantile
PT,2024-06-24,2024-07-06,1 wk ahead inc death,0.1000,41,quantile
PT,2024-06-24,2024-07-06,1 wk ahead inc death,0.9000,164,quantile
PT,2024-06-24,2024-07-06,1 wk ahead inc death,0.0500,33,quantile
PT,2024-06-24,2024-07-06,1 wk ahead inc death,0.9500,192,quantile
PT,2024-06-24,2024-07-06,1 wk ahead inc death,0.0250,28,quantile
PT,2024-06-24,2024-07-06,1 wk ahead inc death,0.9750,245,quantile
PT,2024-06-24,2024-07-13,2 wk ahead inc death,0.0100,26,quantile
PT,2024-06-24,2024-07-13,2 wk ahead inc death,0.9900,329,quantile
PT,2024-06-24,2024-07-13,2 wk ahead inc death,0.5000,99,quantile
PT,2024-06-24,2024-07-13,2 wk ahead inc death,0.4500,94,quantile
PT,2024-06-24,2024-07-13,2 wk ahead inc death,0.5500,110,quantile
PT,2024-06-24,2024-07-13,2 wk ahead inc death,0.4000,86,quantile
PT,2024-06-24,2024-07-13,2 wk ahead inc death,0.6000,111,quantile
PT,2024-06-24,2024-07-13,2 wk ahead inc death,0.3500,79,quantile
PT,2024-06-24,2024-07-13,2 wk ahead inc death,0.6500,125,quantile
PT,2024-06-24,2024-07-13,2 wk ahead inc death,0.3000,77,quantile
PT,2024-06-24,2024-07-13,2 wk ahead inc death,0.7000,133,quantile
PT,2024-06-24,2024-07-13,2 wk ahead inc death,0.2500,67,quantile
PT,2024-06-24,2024-07-13,2 wk ahead inc death,0.7500,139,quantile
PT,2024-06-24,2024-07-13,2 wk ahead inc death,0.2000,62,quantile
PT,2024-06-24,2024-07-13,2 wk ahead inc death,0.8000,152,quantile
PT,2024-06-24,2024-07-13,2 wk ahead inc death,0.1500,57,quantile
PT,2024-06-24,2024-07-13,2 wk ahead inc death,0.8500,170,quantile
PT,2024-06-24,2024-07-13,2 wk ahead inc death,0.1000,49,quantile
PT,2024-06-24,2024-07-13,2 wk ahead inc death,0.9000,199,quantile
PT,2024-06-24,2024-07-13,2 wk ahead inc death,0.0500,41,quantile
PT,2024-06-24,2024-07-13,2 wk ahead inc death,0.9500,250,quantile
PT,2024-06-24,2024-07-13,2 wk ahead inc death,0.0250,32,quantile
PT,2024-06-24,2024-07-13,2 wk ahead inc death,0.9750,294,quantile
PT,2024-06-24,2024-07-20,3 wk ahead inc death,0.0100,32,quantile
PT,2024-06-24,2024-07-20,3 wk ahead inc death,0.9900,378,quantile
PT,2024-06-24,2024-07-20,3 wk ahead inc death,0.5000,114,quantile
PT,2024-06-24,2024-07-20,3 wk ahead inc death,0.4500,104,quantile
PT,2024-06-24,2024-07-20,3 wk ahead inc death,0.5500,120,quantile
PT,2024-06-24,2024-07-20,3 wk ahead inc death,0.4000,102,quantile
PT,2024-06-24,2024-07-20,3 wk ahead inc death,0.6000,138,quantile
PT,2024-06-24,2024-07-20,3 wk ahead inc death,0.3500,92,quantile
PT,2024-06-24,2024-07-20,3 wk ahead inc death,0.6500,140,quantile
PT,2024-06-24,2024-07-20,3 wk ahead inc death,0.3000,85,quantile
PT,2024-06-24,2024-07-20,3 wk ahead inc death,0.7000,156,quantile
PT,2024-06-24,2024-07-20,3 wk ahead inc death,0.2500,78,quantile
PT,2024-06-24,2024-07-20,3 wk ahead inc death,0.7500,164,quantile
PT,2024-06-24,2024-07-20,3 wk ahead inc death,0.2000,74,quantile
PT,2024-06-24,2024-07-20,3 wk ahead inc death,0.8000,186,quantile
PT,2024-06-24,2024-07-20,3 wk ahead inc death,0.1500,65,quantile
PT,2024-06-24,2024-07-20,3 wk ahead inc death,0.8500,188,quantile
PT,2024-06-24,2024-07-20,3 wk ahead inc death,0.1000,56,quantile
PT,2024-06-24,2024-07-20,3 wk ahead inc death,0.9000,232,quantile
PT,2024-06-24,2024-07-20,3 wk ahead inc death,0.0500,46,quantile
PT,2024-06-24,2024-07-20,3 wk ahead inc death,0.9500,283,quantile
PT,2024-06-24,2024-07-20,3 wk ahead inc death,0.0250,41,quantile
PT,2024-06-24,2024-07-20,3 wk ahead inc death,0.9750,327,quantile
PT,2024-06-24,2024-07-27,4 wk ahead inc death,0.0100,34,quantile
PT,2024-06-24,2024-07-27,4 wk ahead inc death,0.9900,470,quantile
PT,2024-06-24,2024-07-27,4 wk ahead inc death,0.5000,128,quantile
PT,2024-06-24,2024-07-27,4 wk ahead inc death,0.4500,120,quantile
PT,2024-06-24,2024-07-27,4 wk ahead inc death,0.5500,137,quantile
PT,2024-06-24,2024-07-27,4 wk ahead inc death,0.4000,113,quantile
PT,2024-06-24,2024-07-27,4 wk ahead inc death,0.6000,148,quantile
PT,2024-06-24,2024-07-27,4 wk ahead inc death,0.3500,102,quantile
PT,2024-06-24,2024-07-27,4 wk ahead inc death,0.6500,153,quantile
PT,2024-06-24,2024-07-27,4 wk ahead inc death,0.3000,96,quantile
PT,2024-06-24,2024-07-27,4 wk ahead inc death,0.7000,165,quantile
PT,2024-06-24,2024-07-27,4 wk ahead inc death,0.2500,90,quantile
PT,2024-06-24,2024-07-27,4 wk ahead inc death,0.7500,186,quantile
PT,2024-06-24,2024-07-27,4 wk ahead inc death,0.2000,80,quantile
PT,2024-06-24,2024-07-27,4 wk ahead inc death,0.8000,199,quantile
PT,2024-06-24,2024-07-27,4 wk ahead inc death,0.1500,74,quantile
PT,2024-06-24,2024-07-27,4 wk ahead inc death,0.8500,217,quantile
PT,2024-06-24,2024-07-27,4 wk ahead inc death,0.1000,66,quantile
PT,2024-06-24,2024-07-27,4 wk ahead inc death,0.9000,253,quantile
PT,2024-06-24,2024-07-27,4 wk ahead inc death,0.0500,54,quantile
PT,2024-06-24,2024-07-27,4 wk ahead inc death,0.9500,290,quantile
PT,2024-06-24,2024-07-27,4 wk ahead inc death,0.0250,43,quantile
PT,2024-06-24,2024-07-27,4 wk ahead inc death,0.9750,383,quantile
RO,2024-06-24,2024-06-29,0 wk ahead inc death,0.0100,0,quantile
RO,2024-06-24,2024-06-29,0 wk ahead inc death,0.9900,4,quantile
RO,2024-06-24,2024-06-29,0 wk ahead inc death,0.5000,0,quantile
RO,2024-06-24,2024-06-29,0 wk ahead inc death,0.4500,0,quantile
RO,2024-06-24,2024-06-29,0 wk ahead inc death,0.5500,0,quantile
RO,2024-06-24,2024-06-29,0 wk ahead inc death,0.4000,0,quantile
RO,2024-06-24,2024-06-29,0 wk ahead inc death,0.6000,0,quantile
RO,2024-06-24,2024-06-29,0 wk ahead inc death,0.3500,0,quantile
RO,2024-06-24,2024-06-29,0 wk ahead inc death,0.6500,0,quantile
RO,2024-06-24,2024-06-29,0 wk ahead inc death,0.3000,0,quantile
RO,2024-06-24,2024-06-29,0 wk ahead inc death,0.7000,0,quantile
RO,2024-06-24,2024-06-29,0 wk ahead inc death,0.2500,0,quantile
RO,2024-06-24,2024-06-29,0 wk ahead inc death,0.7500,0,quantile
RO,2024-06-24,2024-06-29,0 wk ahead inc death,0.2000,0,quantile
RO,2024-06-24,2024-06-29,0 wk ahead inc death,0.8000,1,quantile
RO,2024-06-24,2024-06-29,0 wk ahead inc death,0.1500,0,quantile
RO,2024-06-24,2024-06-29,0 wk ahead inc death,0.8500,1,quantile
RO,2024-06-24,2024-06-29,0 wk ahead inc death,0.1000,0,quantile
RO,2024-06-24,2024-06-29,0 wk ahead inc death,0.9000,1,quantile
RO,2024-06-24,2024-06-29,0 wk ahead inc death,0.0500,0,quantile
RO,2024-06-24,2024-06-29,0 wk ahead inc death,0.9500,2,quantile
RO,2024-06-24,2024-06-29,0 wk ahead inc death,0.0250,0,quantile
RO,2024-06-24,2024-06-29,0 wk ahead inc death,0.9750,2,quantile
RO,2024-06-24,2024-07-06,1 wk ahead inc death,0.0100,0,quantile
RO,2024-06-24,2024-07-06,1 wk ahead inc death,0.9900,4,quantile
RO,2024-06-24,2024-07-06,1 wk ahead inc death,0.5000,0,quantile
RO,2024-06-24,2024-07-06,1 wk ahead inc death,0.4500,0,quantile
RO,2024-06-24,2024-07-06,1 wk ahead inc death,0.5500,0,quantile
RO,2024-06-24,2024-07-06,1 wk ahead inc death,0.4000,0,quantile
RO,2024-06-24,2024-07-06,1 wk ahead inc death,0.6000,0,quantile
RO,2024-06-24,2024-07-06,1 wk ahead inc death,0.3500,0,quantile
RO,2024-06-24,2024-07-06,1 wk ahead inc death,0.6500,0,quantile
RO,2024-06-24,2024-07-06,1 wk ahead inc death,0.3000,0,quantile
RO,2024-06-24,2024-07-06,1 wk ahead inc death,0.7000,0,quantile
RO,2024-06-24,2024-07-06,1 wk ahead inc death,0.2500,0,quantile
RO,2024-06-24,2024-07-06,1 wk ahead inc death,0.7500,0,quantile
RO,2024-06-24,2024-07-06,1 wk ahead inc death,0.2000,0,quantile
RO,2024-06-24,2024-07-06,1 wk ahead inc death,0.8000,0,quantile
RO,2024-06-24,2024-07-06,1 wk ahead inc death,0.1500,0,quantile
RO,2024-06-24,2024-07-06,1 wk ahead inc death,0.8500,1,quantile
RO,2024-06-24,2024-07-06,1 wk ahead inc death,0.1000,0,quantile
RO,2024-06-24,2024-07-06,1 wk ahead inc death,0.9000,1,quantile
RO,2024-06-24,2024-07-06,1 wk ahead inc death,0.0500,0,quantile
RO,2024-06-24,2024-07-06,1 wk ahead inc death,0.9500,2,quantile
RO,2024-06-24,2024-07-06,1 wk ahead inc death,0.0250,0,quantile
RO,2024-06-24,2024-07-06,1 wk ahead inc death,0.9750,2,quantile
RO,2024-06-24,2024-07-13,2 wk ahead inc death,0.0100,0,quantile
RO,2024-06-24,2024-07-13,2 wk ahead inc death,0.9900,3,quantile
RO,2024-06-24,2024-07-13,2 wk ahead inc death,0.5000,0,quantile
RO,2024-06-24,2024-07-13,2 wk ahead inc death,0.4500,0,quantile
RO,2024-06-24,2024-07-13,2 wk ahead inc death,0.5500,0,quantile
RO,2024-06-24,2024-07-13,2 wk ahead inc death,0.4000,0,quantile
RO,2024-06-24,2024-07-13,2 wk ahead inc death,0.6000,0,quantile
RO,2024-06-24,2024-07-13,2 wk ahead inc death,0.3500,0,quantile
RO,2024-06-24,2024-07-13,2 wk ahead inc death,0.6500,0,quantile
RO,2024-06-24,2024-07-13,2 wk ahead inc death,0.3000,0,quantile
RO,2024-06-24,2024-07-13,2 wk ahead inc death,0.7000,0,quantile
RO,2024-06-24,2024-07-13,2 wk ahead inc death,0.2500,0,quantile
RO,2024-06-24,2024-07-13,2 wk ahead inc death,0.7500,0,quantile
RO,2024-06-24,2024-07-13,2 wk ahead inc death,0.2000,0,quantile
RO,2024-06-24,2024-07-13,2 wk ahead inc death,0.8000,0,quantile
RO,2024-06-24,2024-07-13,2 wk ahead inc death,0.1500,0,quantile
RO,2024-06-24,2024-07-13,2 wk ahead inc death,0.8500,1,quantile
RO,2024-06-24,2024-07-13,2 wk ahead inc death,0.1000,0,quantile
RO,2024-06-24,2024-07-13,2 wk ahead inc death,0.9000,1,quantile
RO,2024-06-24,2024-07-13,2 wk ahead inc death,0.0500,0,quantile
RO,2024-06-24,2024-07-13,2 wk ahead inc death,0.9500,1,quantile
RO,2024-06-24,2024-07-13,2 wk ahead inc death,0.0250,0,quantile
RO,2024-06-24,2024-07-13,2 wk ahead inc death,0.9750,2,quantile
RO,2024-06-24,2024-07-20,3 wk ahead inc death,0.0100,0,quantile
RO,2024-06-24,2024-07-20,3 wk ahead inc death,0.9900,3,quantile
RO,2024-06-24,2024-07-20,3 wk ahead inc death,0.5000,0,quantile
RO,2024-06-24,2024-07-20,3 wk ahead inc death,0.4500,0,quantile
RO,2024-06-24,2024-07-20,3 wk ahead inc death,0.5500,0,quantile
RO,2024-06-24,2024-07-20,3 wk ahead inc death,0.4000,0,quantile
RO,2024-06-24,2024-07-20,3 wk ahead inc death,0.6000,0,quantile
RO,2024-06-24,2024-07-20,3 wk ahead inc death,0.3500,0,quantile
RO,2024-06-24,2024-07-20,3 wk ahead inc death,0.6500,0,quantile
RO,2024-06-24,2024-07-20,3 wk ahead inc death,0.3000,0,quantile
RO,2024-06-24,2024-07-20,3 wk ahead inc death,0.7000,0,quantile
RO,2024-06-24,2024-07-20,3 wk ahead inc death,0.2500,0,quantile
RO,2024-06-24,2024-07-20,3 wk ahead inc death,0.7500,0,quantile
RO,2024-06-24,2024-07-20,3 wk ahead inc death,0.2000,0,quantile
RO,2024-06-24,2024-07-20,3 wk ahead inc death,0.8000,0,quantile
RO,2024-06-24,2024-07-20,3 wk ahead inc death,0.1500,0,quantile
RO,2024-06-24,2024-07-20,3 wk ahead inc death,0.8500,1,quantile
RO,2024-06-24,2024-07-20,3 wk ahead inc death,0.1000,0,quantile
RO,2024-06-24,2024-07-20,3 wk ahead inc death,0.9000,1,quantile
RO,2024-06-24,2024-07-20,3 wk ahead inc death,0.0500,0,quantile
RO,2024-06-24,2024-07-20,3 wk ahead inc death,0.9500,2,quantile
RO,2024-06-24,2024-07-20,3 wk ahead inc death,0.0250,0,quantile
RO,2024-06-24,2024-07-20,3 wk ahead inc death,0.9750,2,quantile
RO,2024-06-24,2024-07-27,4 wk ahead inc death,0.0100,0,quantile
RO,2024-06-24,2024-07-27,4 wk ahead inc death,0.9900,3,quantile
RO,2024-06-24,2024-07-27,4 wk ahead inc death,0.5000,0,quantile
RO,2024-06-24,2024-07-27,4 wk ahead inc death,0.4500,0,quantile
RO,2024-06-24,2024-07-27,4 wk ahead inc death,0.5500,0,quantile
RO,2024-06-24,2024-07-27,4 wk ahead inc death,0.4000,0,quantile
RO,2024-06-24,2024-07-27,4 wk ahead inc death,0.6000,0,quantile
RO,2024-06-24,2024-07-27,4 wk ahead inc death,0.3500,0,quantile
RO,2024-06-24,2024-07-27,4 wk ahead inc death,0.6500,0,quantile
RO,2024-06-24,2024-07-27,4 wk ahead inc death,0.3000,0,quantile
RO,2024-06-24,2024-07-27,4 wk ahead inc death,0.7000,0,quantile
RO,2024-06-24,2024-07-27,4 wk ahead inc death,0.2500,0,quantile
RO,2024-06-24,2024-07-27,4 wk ahead inc death,0.7500,0,quantile
RO,2024-06-24,2024-07-27,4 wk ahead inc death,0.2000,0,quantile
RO,2024-06-24,2024-07-27,4 wk ahead inc death,0.8000,0,quantile
RO,2024-06-24,2024-07-27,4 wk ahead inc death,0.1500,0,quantile
RO,2024-06-24,2024-07-27,4 wk ahead inc death,0.8500,1,quantile
RO,2024-06-24,2024-07-27,4 wk ahead inc death,0.1000,0,quantile
RO,2024-06-24,2024-07-27,4 wk ahead inc death,0.9000,1,quantile
RO,2024-06-24,2024-07-27,4 wk ahead inc death,0.0500,0,quantile
RO,2024-06-24,2024-07-27,4 wk ahead inc death,0.9500,2,quantile
RO,2024-06-24,2024-07-27,4 wk ahead inc death,0.0250,0,quantile
RO,2024-06-24,2024-07-27,4 wk ahead inc death,0.9750,2,quantile
SK,2024-06-24,2024-06-29,0 wk ahead inc death,0.0100,0,quantile
SK,2024-06-24,2024-06-29,0 wk ahead inc death,0.9900,0,quantile
SK,2024-06-24,2024-06-29,0 wk ahead inc death,0.5000,0,quantile
SK,2024-06-24,2024-06-29,0 wk ahead inc death,0.4500,0,quantile
SK,2024-06-24,2024-06-29,0 wk ahead inc death,0.5500,0,quantile
SK,2024-06-24,2024-06-29,0 wk ahead inc death,0.4000,0,quantile
SK,2024-06-24,2024-06-29,0 wk ahead inc death,0.6000,0,quantile
SK,2024-06-24,2024-06-29,0 wk ahead inc death,0.3500,0,quantile
SK,2024-06-24,2024-06-29,0 wk ahead inc death,0.6500,0,quantile
SK,2024-06-24,2024-06-29,0 wk ahead inc death,0.3000,0,quantile
SK,2024-06-24,2024-06-29,0 wk ahead inc death,0.7000,0,quantile
SK,2024-06-24,2024-06-29,0 wk ahead inc death,0.2500,0,quantile
SK,2024-06-24,2024-06-29,0 wk ahead inc death,0.7500,0,quantile
SK,2024-06-24,2024-06-29,0 wk ahead inc death,0.2000,0,quantile
SK,2024-06-24,2024-06-29,0 wk ahead inc death,0.8000,0,quantile
SK,2024-06-24,2024-06-29,0 wk ahead inc death,0.1500,0,quantile
SK,2024-06-24,2024-06-29,0 wk ahead inc death,0.8500,0,quantile
SK,2024-06-24,2024-06-29,0 wk ahead inc death,0.1000,0,quantile
SK,2024-06-24,2024-06-29,0 wk ahead inc death,0.9000,0,quantile
SK,2024-06-24,2024-06-29,0 wk ahead inc death,0.0500,0,quantile
SK,2024-06-24,2024-06-29,0 wk ahead inc death,0.9500,0,quantile
SK,2024-06-24,2024-06-29,0 wk ahead inc death,0.0250,0,quantile
SK,2024-06-24,2024-06-29,0 wk ahead inc death,0.9750,0,quantile
SK,2024-06-24,2024-07-06,1 wk ahead inc death,0.0100,0,quantile
SK,2024-06-24,2024-07-06,1 wk ahead inc death,0.9900,0,quantile
SK,2024-06-24,2024-07-06,1 wk ahead inc death,0.5000,0,quantile
SK,2024-06-24,2024-07-06,1 wk ahead inc death,0.4500,0,quantile
SK,2024-06-24,2024-07-06,1 wk ahead inc death,0.5500,0,quantile
SK,2024-06-24,2024-07-06,1 wk ahead inc death,0.4000,0,quantile
SK,2024-06-24,2024-07-06,1 wk ahead inc death,0.6000,0,quantile
SK,2024-06-24,2024-07-06,1 wk ahead inc death,0.3500,0,quantile
SK,2024-06-24,2024-07-06,1 wk ahead inc death,0.6500,0,quantile
SK,2024-06-24,2024-07-06,1 wk ahead inc death,0.3000,0,quantile
SK,2024-06-24,2024-07-06,1 wk ahead inc death,0.7000,0,quantile
SK,2024-06-24,2024-07-06,1 wk ahead inc death,0.2500,0,quantile
