location_name,location,source,target_end_date,value,snapshot_date,status
Switzerland,CH,OWID,2020-06-06,97,2022-07-18,final
Switzerland,CH,OWID,2020-06-13,43,2022-07-18,final
Switzerland,CH,OWID,2020-06-20,70,2022-07-18,final
Switzerland,CH,OWID,2020-06-27,140,2022-07-18,final
Switzerland,CH,OWID,2020-07-04,180,2022-07-18,final
Switzerland,CH,OWID,2020-07-11,281,2022-07-18,final
Switzerland,CH,OWID,2020-07-18,376,2022-07-18,final
Switzerland,CH,OWID,2020-07-25,302,2022-07-18,final
Switzerland,CH,OWID,2020-08-01,454,2022-07-18,final
Switzerland,CH,OWID,2020-08-08,356,2022-07-18,final
Switzerland,CH,OWID,2020-08-15,377,2022-07-18,final
Switzerland,CH,OWID,2020-08-22,381,2022-07-18,final
Switzerland,CH,OWID,2020-08-29,325,2022-07-18,final
Switzerland,CH,OWID,2020-09-05,404,2022-07-18,final
Switzerland,CH,OWID,2020-09-12,596,2022-07-18,final
Switzerland,CH,OWID,2020-09-19,717,2022-07-18,final
Switzerland,CH,OWID,2020-09-26,794,2022-07-18,final
Switzerland,CH,OWID,2020-10-03,968,2022-07-18,final
Switzerland,CH,OWID,2020-10-10,1419,2022-07-18,final
Switzerland,CH,OWID,2020-10-17,3073,2022-07-18,final
Switzerland,CH,OWID,2020-10-24,6153,2022-07-18,final
Switzerland,CH,OWID,2020-10-31,10072,2022-07-18,final
Switzerland,CH,OWID,2020-11-07,11906,2022-07-18,final
Switzerland,CH,OWID,2020-11-14,11441,2022-07-18,final
Switzerland,CH,OWID,2020-11-21,10242,2022-07-18,final
Switzerland,CH,OWID,2020-11-28,8722,2022-07-18,final
Switzerland,CH,OWID,2020-12-05,8220,2022-07-18,final
Switzerland,CH,OWID,2020-12-12,8468,2022-07-18,final
Switzerland,CH,OWID,2020-12-19,8401,2022-07-18,final
Switzerland,CH,OWID,2020-12-26,7866,2022-07-18,final
Switzerland,CH,OWID,2021-01-02,7831,2022-07-18,final
Switzerland,CH,OWID,2021-01-09,7563,2022-07-18,final
Switzerland,CH,OWID,2021-01-16,5776,2022-07-18,final
Switzerland,CH,OWID,2021-01-23,4460,2022-07-18,final
Switzerland,CH,OWID,2021-01-30,3418,2022-07-18,final
Switzerland,CH,OWID,2021-02-06,3095,2022-07-18,final
Switzerland,CH,OWID,2021-02-13,2647,2022-07-18,final
Switzerland,CH,OWID,2021-02-20,2221,2022-07-18,final
Switzerland,CH,OWID,2021-02-27,2129,2022-07-18,final
Switzerland,CH,OWID,2021-03-06,2190,2022-07-18,final
Switzerland,CH,OWID,2021-03-13,2422,2022-07-18,final
Switzerland,CH,OWID,2021-03-20,2717,2022-07-18,final
Switzerland,CH,OWID,2021-03-27,2967,2022-07-18,final
Switzerland,CH,OWID,2021-04-03,3540,2022-07-18,final
Switzerland,CH,OWID,2021-04-10,3807,2022-07-18,final
Switzerland,CH,OWID,2021-04-17,3533,2022-07-18,final
Switzerland,CH,OWID,2021-04-24,3411,2022-07-18,final
Switzerland,CH,OWID,2021-05-01,3423,2022-07-18,final
Switzerland,CH,OWID,2021-05-08,2788,2022-07-18,final
Switzerland,CH,OWID,2021-05-15,2053,2022-07-18,final
Switzerland,CH,OWID,2021-05-22,1728,2022-07-18,final
Switzerland,CH,OWID,2021-05-29,1419,2022-07-18,final
Switzerland,CH,OWID,2021-06-05,985,2022-07-18,final
Switzerland,CH,OWID,2021-06-12,741,2022-07-18,final
Switzerland,CH,OWID,2021-06-19,462,2022-07-18,final
Switzerland,CH,OWID,2021-06-26,282,2022-07-18,final
Switzerland,CH,OWID,2021-07-03,168,2022-07-18,final
Switzerland,CH,OWID,2021-07-10,168,2022-07-18,final
Switzerland,CH,OWID,2021-07-17,292,2022-07-18,final
Switzerland,CH,OWID,2021-07-24,555,2022-07-18,final
Switzerland,CH,OWID,2021-07-31,731,2022-07-18,final
Switzerland,CH,OWID,2021-08-07,1075,2022-07-18,final
Switzerland,CH,OWID,2021-08-14,1742,2022-07-18,final
Switzerland,CH,OWID,2021-08-21,3349,2022-07-18,final
Switzerland,CH,OWID,2021-08-28,3782,2022-07-18,final
Switzerland,CH,OWID,2021-09-04,3280,2022-07-18,final
Switzerland,CH,OWID,2021-09-11,2734,2022-07-18,final
Switzerland,CH,OWID,2021-09-18,2421,2022-07-18,final
Switzerland,CH,OWID,2021-09-25,2062,2022-07-18,final
Switzerland,CH,OWID,2021-10-02,1564,2022-07-18,final
Switzerland,CH,OWID,2021-10-09,1271,2022-07-18,final
Switzerland,CH,OWID,2021-10-16,1197,2022-07-18,final
Switzerland,CH,OWID,2021-10-23,1254,2022-07-18,final
Switzerland,CH,OWID,2021-10-30,1519,2022-07-18,final
Switzerland,CH,OWID,2021-11-06,2028,2022-07-18,final
Switzerland,CH,OWID,2021-11-13,2475,2022-07-18,final
Switzerland,CH,OWID,2021-11-20,3681,2022-07-18,final
Switzerland,CH,OWID,2021-11-27,4598,2022-07-18,final
Switzerland,CH,OWID,2021-12-04,5810,2022-07-18,final
Switzerland,CH,OWID,2021-12-11,6309,2022-07-18,final
Switzerland,CH,OWID,2021-12-18,6018,2022-07-18,final
Switzerland,CH,OWID,2021-12-25,5869,2022-07-18,final
Switzerland,CH,OWID,2022-01-01,5772,2022-07-18,final
Switzerland,CH,OWID,2022-01-08,6295,2022-07-18,final
Switzerland,CH,OWID,2022-01-15,5942,2022-07-18,final
Switzerland,CH,OWID,2022-01-22,5948,2022-07-18,final
Switzerland,CH,OWID,2022-01-29,6464,2022-07-18,final
Switzerland,CH,OWID,2022-02-05,6606,2022-07-18,final
Switzerland,CH,OWID,2022-02-12,6058,2022-07-18,final
Switzerland,CH,OWID,2022-02-19,5187,2022-07-18,final
Switzerland,CH,OWID,2022-02-26,4495,2022-07-18,final
Switzerland,CH,OWID,2022-03-05,4694,2022-07-18,final
Switzerland,CH,OWID,2022-03-12,6173,2022-07-18,final
Switzerland,CH,OWID,2022-03-19,6801,2022-07-18,final
Switzerland,CH,OWID,2022-03-26,6595,2022-07-18,final
Switzerland,CH,OWID,2022-04-02,5508,2022-07-18,final
Switzerland,CH,OWID,2022-04-09,4085,2022-07-18,final
Switzerland,CH,OWID,2022-04-16,3030,2022-07-18,final
Switzerland,CH,OWID,2022-04-23,2414,2022-07-18,final
Switzerland,CH,OWID,2022-04-30,1938,2022-07-18,final
Switzerland,CH,OWID,2022-05-07,1434,2022-07-18,final
Switzerland,CH,OWID,2022-05-14,1198,2022-07-18,final
Switzerland,CH,OWID,2022-05-21,1026,2022-07-18,final
Switzerland,CH,OWID,2022-05-28,825,2022-07-18,final
Switzerland,CH,OWID,2022-06-04,877,2022-07-18,final
Switzerland,CH,OWID,2022-06-11,1236,2022-07-18,final
Switzerland,CH,OWID,2022-06-18,1699,2022-07-18,final
Switzerland,CH,OWID,2022-06-25,2304,2022-07-23,final
Switzerland,CH,OWID,2022-07-02,2699,2022-07-30,final
Switzerland,CH,OWID,2022-07-09,3279,2022-08-06,final
Switzerland,CH,OWID,2022-07-16,3316,2022-08-13,final
Switzerland,CH,OWID,2022-07-23,2975,2022-08-20,final
Switzerland,CH,OWID,2022-07-30,2517,2022-08-27,final
Switzerland,CH,OWID,2022-08-06,1914,2022-09-03,final
Switzerland,CH,OWID,2022-08-13,1489,2022-09-10,final
Switzerland,CH,OWID,2022-08-20,1388,2022-09-17,final
Switzerland,CH,OWID,2022-08-27,1214,2022-09-24,final
Switzerland,CH,OWID,2022-09-03,1246,2022-10-01,final
Switzerland,CH,OWID,2022-09-10,1219,2022-10-08,final
Switzerland,CH,OWID,2022-09-17,1219,2022-10-15,final
Switzerland,CH,OWID,2022-09-24,1446,2022-10-22,final
Switzerland,CH,OWID,2022-10-01,2217,2022-10-29,final
Switzerland,CH,OWID,2022-10-08,2928,2022-11-05,final
Switzerland,CH,OWID,2022-10-15,3265,2022-11-12,final
Switzerland,CH,OWID,2022-10-22,3308,2022-11-19,final
Switzerland,CH,OWID,2022-10-29,2655,2022-11-26,final
Switzerland,CH,OWID,2022-11-05,2167,2022-12-03,final
Switzerland,CH,OWID,2022-11-12,2071,2022-12-10,final
Switzerland,CH,OWID,2022-11-19,2389,2022-12-17,final
Switzerland,CH,OWID,2022-11-26,2413,2022-12-24,final
Switzerland,CH,OWID,2022-12-03,2523,2022-12-31,final
Switzerland,CH,OWID,2022-12-10,2639,2023-01-07,final
Switzerland,CH,OWID,2022-12-17,2375,2023-01-14,final
Switzerland,CH,OWID,2022-12-24,2119,2023-01-21,final
Switzerland,CH,OWID,2022-12-31,1610,2023-01-28,final
Switzerland,CH,OWID,2023-01-07,1165,2023-02-04,final
