model,target_variable,horizon,location,rel_ae,rel_wis,cov_50,cov_95,bias,n,n_loc,location_name
HZI-AgeExtendedSEIR,inc case,1,DE,1.57,NA,NA,NA,NA,5,1,Germany
IEM_Health-CovidProject,inc case,1,DE,1,1.42,0.8,1,-0.2,5,1,Germany
ILM-EKF,inc case,1,DE,1.69,1.54,0.2,1,0.21,5,1,Germany
ITWW-county_repro,inc case,1,DE,1.63,2.18,0,0.2,0.54,5,1,Germany
Karlen-pypm,inc case,1,DE,1.41,1.34,0.4,1,-0,5,1,Germany
LANL-GrowthRate,inc case,1,DE,1.48,1.84,1,1,-0.16,5,1,Germany
LeipzigIMISE-SECIR,inc case,1,DE,1.37,1.46,0,0.25,-0.02,4,1,Germany
MIT_CovidAnalytics-DELPHI,inc case,1,DE,2.15,1.86,0.25,1,-0.15,4,1,Germany
RobertWalraven-ESG,inc case,1,DE,0.94,NA,0.2,0.8,NA,5,1,Germany
SDSC_ISG-TrendModel,inc case,1,DE,1.46,NA,NA,NA,NA,4,1,Germany
UMass-SemiMech,inc case,1,DE,1.94,1.59,0.5,1,-0.43,4,1,Germany
UNIPV-BayesINGARCHX,inc case,1,DE,0.77,0.88,0.4,0.6,-0.22,5,1,Germany
USC-SIkJalpha,inc case,1,DE,1.42,1.51,1,1,-0.04,5,1,Germany
UVA-Ensemble,inc case,1,DE,1.75,NA,0.2,0.6,NA,5,1,Germany
epiforecasts-EpiExpert,inc case,1,DE,1.3,1.2,0.2,0.8,0.21,5,1,Germany
epiforecasts-EpiNow2,inc case,1,DE,1.39,1.37,0.8,1,0.02,5,1,Germany
itwm-dSEIR,inc case,1,DE,1.17,1.58,0.4,0.4,0.56,5,1,Germany
DSMPG-bayes,inc case,4,DE,1.64,2.37,0.75,1,0.25,4,1,Germany
EuroCOVIDhub-baseline,inc case,4,DE,1,1,0,0.75,-0.9,4,1,Germany
EuroCOVIDhub-ensemble,inc case,4,DE,1.21,1.3,0.5,1,0.22,4,1,Germany
FIAS_FZJ-Epi1Ger,inc case,4,DE,1.23,1.23,0.25,1,0.21,4,1,Germany
IEM_Health-CovidProject,inc case,4,DE,0.95,1.15,0.75,0.75,-0.4,4,1,Germany
ILM-EKF,inc case,4,DE,2.05,2.23,0.25,1,0.2,4,1,Germany
ITWW-county_repro,inc case,4,DE,2.24,2.9,0.25,0.25,0.78,4,1,Germany
Karlen-pypm,inc case,4,DE,3.93,3.62,0,1,0.82,4,1,Germany
LANL-GrowthRate,inc case,4,DE,0.61,0.8,0.5,1,-0.44,4,1,Germany
RobertWalraven-ESG,inc case,4,DE,1.93,NA,0,0,NA,4,1,Germany
UNIPV-BayesINGARCHX,inc case,4,DE,1.12,1.63,0,0,0.5,4,1,Germany
USC-SIkJalpha,inc case,4,DE,1.42,1.68,0,0.5,-0.11,4,1,Germany
UVA-Ensemble,inc case,4,DE,1.07,NA,0,0,NA,4,1,Germany
epiforecasts-EpiExpert,inc case,4,DE,0.87,0.85,0.5,1,0.21,4,1,Germany
epiforecasts-EpiNow2,inc case,4,DE,1.23,1.51,0.5,1,-0.08,4,1,Germany
itwm-dSEIR,inc case,4,DE,1.64,1.61,0.5,1,0.3,4,1,Germany
EuroCOVIDhub-baseline,inc death,3,DE,1,1,0.6,1,-0.06,5,1,Germany
EuroCOVIDhub-ensemble,inc death,3,DE,0.94,0.95,0.4,1,0.26,5,1,Germany
FIAS_FZJ-Epi1Ger,inc death,3,DE,2.4,2.81,0,0.2,0.54,5,1,Germany
HZI-AgeExtendedSEIR,inc death,3,DE,0.97,NA,NA,NA,NA,4,1,Germany
IEM_Health-CovidProject,inc death,3,DE,2.11,1.88,0.2,1,-0.66,5,1,Germany
ILM-EKF,inc death,3,DE,1.93,1.85,0.2,1,0.56,5,1,Germany
ITWW-county_repro,inc death,3,DE,1.1,1.48,0,0.2,0.56,5,1,Germany
Karlen-pypm,inc death,3,DE,1.42,1.39,0.2,1,0.56,5,1,Germany
LANL-GrowthRate,inc death,3,DE,1.25,1.42,0.4,0.8,-0.22,5,1,Germany
MIT_CovidAnalytics-DELPHI,inc death,3,DE,0.74,0.89,1,1,0.12,5,1,Germany
RobertWalraven-ESG,inc death,3,DE,2.11,2.45,0,0.6,-0.87,5,1,Germany
USC-SIkJalpha,inc death,3,DE,1.48,1.32,0.8,0.8,0.36,5,1,Germany
epiforecasts-EpiExpert,inc death,3,DE,0.71,0.7,0.2,0.8,-0.16,5,1,Germany
epiforecasts-EpiNow2,inc death,3,DE,2.99,3.28,0.2,0.6,0.84,5,1,Germany
itwm-dSEIR,inc death,3,DE,1.04,1.01,0.2,1,0.63,5,1,Germany
EuroCOVIDhub-baseline,inc death,2,DE,1,1,0.8,1,-0.14,5,1,Germany
EuroCOVIDhub-ensemble,inc death,2,DE,1.11,1.07,0.6,1,0.12,5,1,Germany
FIAS_FZJ-Epi1Ger,inc death,2,DE,2.32,2.83,0,0.4,0.2,5,1,Germany
HZI-AgeExtendedSEIR,inc death,2,DE,1.18,NA,NA,NA,NA,5,1,Germany
IEM_Health-CovidProject,inc death,2,DE,2.5,2.08,0.2,1,-0.66,5,1,Germany
ILM-EKF,inc death,2,DE,1.61,1.63,0.4,1,0.43,5,1,Germany
ITWW-county_repro,inc death,2,DE,0.96,1.28,0,0,0.2,5,1,Germany
Karlen-pypm,inc death,2,DE,1.03,1.14,0.6,1,0.3,5,1,Germany
LANL-GrowthRate,inc death,2,DE,1.8,1.9,0.4,0.8,-0.32,5,1,Germany
MIT_CovidAnalytics-DELPHI,inc death,2,DE,1.51,1.42,0.6,1,0.1,5,1,Germany
RobertWalraven-ESG,inc death,2,DE,1.81,2.11,0.2,0.6,-0.77,5,1,Germany
USC-SIkJalpha,inc death,2,DE,1.24,1.39,1,1,0.04,5,1,Germany
epiforecasts-EpiExpert,inc death,2,DE,1.06,1.09,0,0.8,-0.13,5,1,Germany
epiforecasts-EpiNow2,inc death,2,DE,2.76,3.1,0.4,0.4,0.67,5,1,Germany
itwm-dSEIR,inc death,2,DE,1.01,1.04,0.6,1,0.52,5,1,Germany
EuroCOVIDhub-baseline,inc death,1,DE,1,1,0.2,1,-0.12,5,1,Germany
EuroCOVIDhub-ensemble,inc death,1,DE,1.09,1.03,0.8,1,-0.04,5,1,Germany
FIAS_FZJ-Epi1Ger,inc death,1,DE,2.25,2.55,0,0,0.2,5,1,Germany
HZI-AgeExtendedSEIR,inc death,1,DE,1.11,NA,NA,NA,NA,5,1,Germany
IEM_Health-CovidProject,inc death,1,DE,2.73,2.08,0.4,1,-0.54,5,1,Germany
ILM-EKF,inc death,1,DE,1.31,1.33,0.6,1,0.28,5,1,Germany
ITWW-county_repro,inc death,1,DE,1.41,1.86,0,0.2,-0.59,5,1,Germany
Karlen-pypm,inc death,1,DE,1.08,1,0.8,1,0.2,5,1,Germany
LANL-GrowthRate,inc death,1,DE,1.93,1.97,0.4,0.8,-0.08,5,1,Germany
LeipzigIMISE-SECIR,inc death,1,DE,1.12,1.32,0.5,1,-0.08,4,1,Germany
MIT_CovidAnalytics-DELPHI,inc death,1,DE,1.85,1.44,0.6,1,-0.1,5,1,Germany
RobertWalraven-ESG,inc death,1,DE,1.59,1.59,0.4,0.8,-0.69,5,1,Germany
SDSC_ISG-TrendModel,inc death,1,DE,2.03,NA,NA,NA,NA,4,1,Germany
UMass-MechBayes,inc death,1,DE,2,1.54,0.25,1,-0.33,4,1,Germany
UMass-SemiMech,inc death,1,DE,1.55,1.31,0.5,1,-0.2,4,1,Germany
USC-SIkJalpha,inc death,1,DE,1.23,1.72,0.8,1,-0.2,5,1,Germany
USyd-OneModelMan,inc death,1,DE,1.49,NA,NA,NA,NA,4,1,Germany
epiforecasts-EpiExpert,inc death,1,DE,0.98,0.96,0.4,0.8,0.22,5,1,Germany
epiforecasts-EpiNow2,inc death,1,DE,2.69,2.6,0.6,0.8,0.57,5,1,Germany
itwm-dSEIR,inc death,1,DE,1.03,1.05,0.8,1,0.4,5,1,Germany
EuroCOVIDhub-baseline,inc death,4,DE,1,1,0.75,1,-0,4,1,Germany
EuroCOVIDhub-ensemble,inc death,4,DE,1.22,1.13,0.75,1,0.43,4,1,Germany
FIAS_FZJ-Epi1Ger,inc death,4,DE,3.53,3.4,0,0.25,0.94,4,1,Germany
IEM_Health-CovidProject,inc death,4,DE,2.72,2.21,0.25,1,-0.72,4,1,Germany
ILM-EKF,inc death,4,DE,3.28,2.84,0,1,0.75,4,1,Germany
ITWW-county_repro,inc death,4,DE,2.15,2.54,0,0,1,4,1,Germany
Karlen-pypm,inc death,4,DE,3.16,2.6,0,1,0.78,4,1,Germany
LANL-GrowthRate,inc death,4,DE,1.38,0.95,0.75,1,-0.3,4,1,Germany
MIT_CovidAnalytics-DELPHI,inc death,4,DE,0.33,0.84,1,1,-0.08,4,1,Germany
RobertWalraven-ESG,inc death,4,DE,2.77,2.65,0,0.75,-0.94,4,1,Germany
USC-SIkJalpha,inc death,4,DE,2.11,1.61,0.75,1,0.42,4,1,Germany
epiforecasts-EpiExpert,inc death,4,DE,0.87,0.7,0,1,-0.03,4,1,Germany
epiforecasts-EpiNow2,inc death,4,DE,4.45,4.29,0,1,0.94,4,1,Germany
itwm-dSEIR,inc death,4,DE,1.46,1.39,0.5,1,0.54,4,1,Germany
EuroCOVIDhub-baseline,inc case,3,DK,1,1,0.6,1,0.06,5,1,Denmark
EuroCOVIDhub-ensemble,inc case,3,DK,1.83,1.51,0.4,1,0.4,5,1,Denmark
IEM_Health-CovidProject,inc case,3,DK,1.75,1.57,0.4,1,0.56,5,1,Denmark
ILM-EKF,inc case,3,DK,1.66,1.5,0.8,1,0.26,5,1,Denmark
LANL-GrowthRate,inc case,3,DK,0.99,0.92,0.6,0.8,0.2,5,1,Denmark
RobertWalraven-ESG,inc case,3,DK,1.18,NA,0.6,0.8,NA,5,1,Denmark
USC-SIkJalpha,inc case,3,DK,1.24,1.08,0,0.4,0.06,5,1,Denmark
UVA-Ensemble,inc case,3,DK,1.04,NA,0.25,0.25,NA,4,1,Denmark
epiforecasts-EpiNow2,inc case,3,DK,2.05,1.78,0.6,1,0.16,5,1,Denmark
EuroCOVIDhub-baseline,inc case,2,DK,1,1,0.4,1,-0.06,5,1,Denmark
EuroCOVIDhub-ensemble,inc case,2,DK,0.96,1.11,0.8,0.8,0.18,5,1,Denmark
IEM_Health-CovidProject,inc case,2,DK,1.02,1.22,0.8,0.8,0.4,5,1,Denmark
ILM-EKF,inc case,2,DK,0.84,0.97,0.8,0.8,0.24,5,1,Denmark
LANL-GrowthRate,inc case,2,DK,0.49,0.62,0.6,0.8,0.06,5,1,Denmark
RobertWalraven-ESG,inc case,2,DK,0.91,NA,0.6,1,NA,5,1,Denmark
USC-SIkJalpha,inc case,2,DK,0.64,0.66,0.2,0.8,-0.06,5,1,Denmark
UVA-Ensemble,inc case,2,DK,0.83,NA,0.2,0.2,NA,5,1,Denmark
epiforecasts-EpiNow2,inc case,2,DK,1.24,1.46,0.6,0.8,0.06,5,1,Denmark
EuroCOVIDhub-baseline,inc case,1,DK,1,1,0.2,1,-0.06,5,1,Denmark
EuroCOVIDhub-ensemble,inc case,1,DK,0.77,0.76,0.6,0.8,0.06,5,1,Denmark
IEM_Health-CovidProject,inc case,1,DK,0.63,0.78,0.8,0.8,0.34,5,1,Denmark
ILM-EKF,inc case,1,DK,0.77,0.77,0.6,0.8,0.04,5,1,Denmark
LANL-GrowthRate,inc case,1,DK,0.51,0.55,0.8,0.8,-0.02,5,1,Denmark
RobertWalraven-ESG,inc case,1,DK,0.81,NA,0.6,0.8,NA,5,1,Denmark
SDSC_ISG-TrendModel,inc case,1,DK,0.38,NA,NA,NA,NA,4,1,Denmark
UMass-SemiMech,inc case,1,DK,0.64,1.37,0.75,0.75,-0.25,4,1,Denmark
USC-SIkJalpha,inc case,1,DK,0.76,0.85,0.2,0.2,-0.1,5,1,Denmark
UVA-Ensemble,inc case,1,DK,0.81,NA,0.2,0.2,NA,5,1,Denmark
epiforecasts-EpiNow2,inc case,1,DK,0.99,0.98,0.6,0.8,0.07,5,1,Denmark
EuroCOVIDhub-baseline,inc case,4,DK,1,1,0.5,1,-0.18,4,1,Denmark
EuroCOVIDhub-ensemble,inc case,4,DK,2.1,2.02,0.25,1,0.06,4,1,Denmark
IEM_Health-CovidProject,inc case,4,DK,1.71,1.82,0.25,0.75,0.23,4,1,Denmark
ILM-EKF,inc case,4,DK,2.05,1.88,0.5,1,0.12,4,1,Denmark
LANL-GrowthRate,inc case,4,DK,0.63,0.68,0.75,1,-0.07,4,1,Denmark
RobertWalraven-ESG,inc case,4,DK,1.35,NA,0.5,0.5,NA,4,1,Denmark
USC-SIkJalpha,inc case,4,DK,0.76,0.94,0.25,0.5,0.07,4,1,Denmark
epiforecasts-EpiNow2,inc case,4,DK,2.42,2.37,0.25,1,-0.15,4,1,Denmark
EuroCOVIDhub-baseline,inc death,3,DK,1,1,1,1,-0.04,5,1,Denmark
EuroCOVIDhub-ensemble,inc death,3,DK,0.89,0.61,1,1,-0.02,5,1,Denmark
IEM_Health-CovidProject,inc death,3,DK,2.99,1.26,0,1,-0.71,5,1,Denmark
ILM-EKF,inc death,3,DK,1.49,1.43,1,1,0.12,5,1,Denmark
LANL-GrowthRate,inc death,3,DK,1.55,0.7,0.4,1,-0.31,5,1,Denmark
RobertWalraven-ESG,inc death,3,DK,1.8,0.83,0.8,1,-0.2,5,1,Denmark
USC-SIkJalpha,inc death,3,DK,1.42,0.83,0.8,1,-0.02,5,1,Denmark
epiforecasts-EpiNow2,inc death,3,DK,3.31,1.74,0.4,1,0.4,5,1,Denmark
EuroCOVIDhub-baseline,inc death,2,DK,1,1,0.8,1,-0.14,5,1,Denmark
EuroCOVIDhub-ensemble,inc death,2,DK,0.94,0.7,0.8,1,-0.04,5,1,Denmark
IEM_Health-CovidProject,inc death,2,DK,1.83,1.1,0.4,1,-0.62,5,1,Denmark
ILM-EKF,inc death,2,DK,1.2,1.35,1,1,0.12,5,1,Denmark
LANL-GrowthRate,inc death,2,DK,0.87,0.6,0.8,0.8,-0.26,5,1,Denmark
RobertWalraven-ESG,inc death,2,DK,1.35,0.9,0.6,1,-0.28,5,1,Denmark
USC-SIkJalpha,inc death,2,DK,0.74,1,0.6,0.8,-0.04,5,1,Denmark
epiforecasts-EpiNow2,inc death,2,DK,1.61,1.2,0.6,1,0.23,5,1,Denmark
EuroCOVIDhub-baseline,inc death,1,DK,1,1,0.8,1,-0.28,5,1,Denmark
EuroCOVIDhub-ensemble,inc death,1,DK,0.95,0.81,0.8,1,-0.1,5,1,Denmark
IEM_Health-CovidProject,inc death,1,DK,1.25,1.19,0.4,1,-0.48,5,1,Denmark
ILM-EKF,inc death,1,DK,0.95,1.4,1,1,0.02,5,1,Denmark
LANL-GrowthRate,inc death,1,DK,0.6,0.54,0.8,1,-0.2,5,1,Denmark
RobertWalraven-ESG,inc death,1,DK,1.49,1.05,0.6,1,-0.37,5,1,Denmark
SDSC_ISG-TrendModel,inc death,1,DK,0.71,NA,NA,NA,NA,4,1,Denmark
UMass-MechBayes,inc death,1,DK,1.01,0.91,0.5,1,0.1,4,1,Denmark
UMass-SemiMech,inc death,1,DK,1.67,1.41,0.25,0.75,0.3,4,1,Denmark
USC-SIkJalpha,inc death,1,DK,0.81,1.12,0.6,0.6,-0.08,5,1,Denmark
USyd-OneModelMan,inc death,1,DK,1.85,NA,NA,NA,NA,4,1,Denmark
epiforecasts-EpiNow2,inc death,1,DK,0.9,0.81,0.6,1,0.06,5,1,Denmark
EuroCOVIDhub-baseline,inc death,4,DK,1,1,1,1,-0.05,4,1,Denmark
EuroCOVIDhub-ensemble,inc death,4,DK,1.5,0.82,0.75,1,0,4,1,Denmark
IEM_Health-CovidProject,inc death,4,DK,2.93,1.32,0,1,-0.86,4,1,Denmark
ILM-EKF,inc death,4,DK,2.2,1.64,0.75,1,0.15,4,1,Denmark
LANL-GrowthRate,inc death,4,DK,1.23,0.55,0.5,1,-0.42,4,1,Denmark
RobertWalraven-ESG,inc death,4,DK,2.07,0.86,0.75,1,-0.25,4,1,Denmark
USC-SIkJalpha,inc death,4,DK,1.55,0.91,0.75,1,-0,4,1,Denmark
epiforecasts-EpiNow2,inc death,4,DK,4.18,2.23,0,0.75,0.43,4,1,Denmark
DSMPG-bayes,inc case,2,EE,0.77,0.6,0.4,0.8,0.36,5,1,Estonia
EuroCOVIDhub-baseline,inc case,2,EE,1,1,0,0.4,0.98,5,1,Estonia
EuroCOVIDhub-ensemble,inc case,2,EE,0.77,0.62,0.4,0.8,0.52,5,1,Estonia
IEM_Health-CovidProject,inc case,2,EE,1.11,0.94,0.2,0.4,0.75,5,1,Estonia
ILM-EKF,inc case,2,EE,1.47,1.18,0.2,0.6,0.65,5,1,Estonia
LANL-GrowthRate,inc case,2,EE,0.72,0.59,0.6,0.8,0.23,5,1,Estonia
RobertWalraven-ESG,inc case,2,EE,0.9,NA,0,0.2,NA,5,1,Estonia
USC-SIkJalpha,inc case,2,EE,0.73,0.75,0.4,0.8,0.22,5,1,Estonia
UVA-Ensemble,inc case,2,EE,1.55,NA,0,0.2,NA,5,1,Estonia
epiforecasts-EpiNow2,inc case,2,EE,0.37,0.31,0.6,1,0.07,5,1,Estonia
DSMPG-bayes,inc case,1,EE,0.76,0.54,0.4,0.8,0.3,5,1,Estonia
EuroCOVIDhub-baseline,inc case,1,EE,1,1,0,0.4,0.94,5,1,Estonia
EuroCOVIDhub-ensemble,inc case,1,EE,0.69,0.54,0.6,1,0.39,5,1,Estonia
IEM_Health-CovidProject,inc case,1,EE,1.11,0.82,0.4,1,0.74,5,1,Estonia
ILM-EKF,inc case,1,EE,1.15,0.86,0.6,0.8,0.49,5,1,Estonia
LANL-GrowthRate,inc case,1,EE,0.64,0.45,0.4,1,-0.26,5,1,Estonia
RobertWalraven-ESG,inc case,1,EE,0.93,NA,0,0.4,NA,5,1,Estonia
SDSC_ISG-TrendModel,inc case,1,EE,0.52,NA,NA,NA,NA,4,1,Estonia
UMass-SemiMech,inc case,1,EE,0.73,0.72,0.25,1,0.3,4,1,Estonia
USC-SIkJalpha,inc case,1,EE,0.75,0.76,0.4,0.6,0.66,5,1,Estonia
UVA-Ensemble,inc case,1,EE,2.2,NA,0,0.4,NA,5,1,Estonia
epiforecasts-EpiNow2,inc case,1,EE,0.55,0.38,0.4,0.8,-0.02,5,1,Estonia
DSMPG-bayes,inc case,3,EE,1.12,0.84,0.25,0.75,0.5,4,1,Estonia
EuroCOVIDhub-baseline,inc case,3,EE,1,1,0,0.2,0.96,5,1,Estonia
EuroCOVIDhub-ensemble,inc case,3,EE,1.12,0.82,0.2,0.8,0.78,5,1,Estonia
IEM_Health-CovidProject,inc case,3,EE,1.62,1.33,0,0.2,0.94,5,1,Estonia
ILM-EKF,inc case,3,EE,2.02,1.54,0.2,0.4,0.82,5,1,Estonia
LANL-GrowthRate,inc case,3,EE,0.99,0.76,0.4,0.6,0.68,5,1,Estonia
RobertWalraven-ESG,inc case,3,EE,1.06,NA,0.2,0.2,NA,5,1,Estonia
USC-SIkJalpha,inc case,3,EE,0.68,0.68,0.6,0.8,0.36,5,1,Estonia
UVA-Ensemble,inc case,3,EE,1.4,NA,0,0,NA,4,1,Estonia
epiforecasts-EpiNow2,inc case,3,EE,0.8,0.52,0.4,0.8,0.31,5,1,Estonia
EuroCOVIDhub-baseline,inc case,4,EE,1,1,0,0,1,4,1,Estonia
EuroCOVIDhub-ensemble,inc case,4,EE,1.3,0.97,0,0.5,0.93,4,1,Estonia
IEM_Health-CovidProject,inc case,4,EE,1.85,1.62,0,0,1,4,1,Estonia
ILM-EKF,inc case,4,EE,2.46,1.87,0,0.5,0.96,4,1,Estonia
LANL-GrowthRate,inc case,4,EE,1.09,0.85,0,0.5,0.91,4,1,Estonia
RobertWalraven-ESG,inc case,4,EE,1.11,NA,0,0,NA,4,1,Estonia
USC-SIkJalpha,inc case,4,EE,0.57,0.59,0.75,0.75,0.45,4,1,Estonia
epiforecasts-EpiNow2,inc case,4,EE,0.7,0.53,0.5,0.75,0.48,4,1,Estonia
EuroCOVIDhub-baseline,inc death,3,EE,1,1,0.2,0.4,-0.11,5,1,Estonia
EuroCOVIDhub-ensemble,inc death,3,EE,0.98,0.9,0.8,1,0.18,5,1,Estonia
IEM_Health-CovidProject,inc death,3,EE,1.55,1.54,0.6,1,0.28,5,1,Estonia
ILM-EKF,inc death,3,EE,1.44,1.96,1,1,0.2,5,1,Estonia
LANL-GrowthRate,inc death,3,EE,1.85,1.6,0,1,-0.24,5,1,Estonia
RobertWalraven-ESG,inc death,3,EE,0.62,0.6,0.6,0.8,0.04,5,1,Estonia
USC-SIkJalpha,inc death,3,EE,0.83,0.94,1,1,0.02,5,1,Estonia
epiforecasts-EpiNow2,inc death,3,EE,1.67,1.62,0.4,1,0.13,5,1,Estonia
EuroCOVIDhub-baseline,inc death,2,EE,1,1,0.2,0.8,-0.03,5,1,Estonia
EuroCOVIDhub-ensemble,inc death,2,EE,0.59,0.69,1,1,0.06,5,1,Estonia
IEM_Health-CovidProject,inc death,2,EE,1.12,1.23,0.8,1,0.4,5,1,Estonia
ILM-EKF,inc death,2,EE,0.84,1.52,1,1,0.08,5,1,Estonia
LANL-GrowthRate,inc death,2,EE,1.26,1.27,0.2,0.8,-0.22,5,1,Estonia
RobertWalraven-ESG,inc death,2,EE,0.78,0.75,0.6,0.6,-0.08,5,1,Estonia
USC-SIkJalpha,inc death,2,EE,0.69,0.9,0.8,1,0.04,5,1,Estonia
epiforecasts-EpiNow2,inc death,2,EE,1.21,1,0.2,1,-0.06,5,1,Estonia
EuroCOVIDhub-baseline,inc death,1,EE,1,1,0,0.6,0.18,5,1,Estonia
EuroCOVIDhub-ensemble,inc death,1,EE,0.62,0.55,0.8,1,-0.08,5,1,Estonia
IEM_Health-CovidProject,inc death,1,EE,0.85,0.7,0.6,1,0.26,5,1,Estonia
ILM-EKF,inc death,1,EE,0.59,1.05,1,1,-0,5,1,Estonia
LANL-GrowthRate,inc death,1,EE,1.1,0.9,0,0.8,-0.28,5,1,Estonia
RobertWalraven-ESG,inc death,1,EE,0.9,0.88,0,0.4,0.18,5,1,Estonia
SDSC_ISG-TrendModel,inc death,1,EE,0.83,NA,NA,NA,NA,4,1,Estonia
UMass-MechBayes,inc death,1,EE,1.1,0.71,0.5,1,-0.06,4,1,Estonia
UMass-SemiMech,inc death,1,EE,0.8,0.49,0.5,1,0.02,4,1,Estonia
USC-SIkJalpha,inc death,1,EE,0.54,0.53,0.8,0.8,0.08,5,1,Estonia
USyd-OneModelMan,inc death,1,EE,1.25,NA,NA,NA,NA,4,1,Estonia
epiforecasts-EpiNow2,inc death,1,EE,0.69,0.55,0.8,1,-0.04,5,1,Estonia
EuroCOVIDhub-baseline,inc death,4,EE,1,1,0,0.5,-0.02,4,1,Estonia
EuroCOVIDhub-ensemble,inc death,4,EE,1.12,1.18,1,1,0.4,4,1,Estonia
IEM_Health-CovidProject,inc death,4,EE,1.96,1.86,0.75,1,0.4,4,1,Estonia
ILM-EKF,inc death,4,EE,2.87,3,0.75,1,0.48,4,1,Estonia
LANL-GrowthRate,inc death,4,EE,1.45,1.34,0.5,1,0.05,4,1,Estonia
RobertWalraven-ESG,inc death,4,EE,0.87,0.89,0,0.75,-0.11,4,1,Estonia
USC-SIkJalpha,inc death,4,EE,0.81,1.09,0.75,1,0.25,4,1,Estonia
epiforecasts-EpiNow2,inc death,4,EE,1.99,1.95,0.75,0.75,0.3,4,1,Estonia
EuroCOVIDhub-baseline,inc case,2,ES,1,1,0.6,1,-0.46,5,1,Spain
EuroCOVIDhub-ensemble,inc case,2,ES,0.98,1.07,0.6,1,-0.24,5,1,Spain
IEM_Health-CovidProject,inc case,2,ES,1.71,1.65,0.2,0.8,-0.75,5,1,Spain
ILM-EKF,inc case,2,ES,3.08,3.66,0,0.4,0.13,5,1,Spain
LANL-GrowthRate,inc case,2,ES,2.01,1.81,0.2,1,-0.7,5,1,Spain
RobertWalraven-ESG,inc case,2,ES,2.5,NA,0,0.8,NA,5,1,Spain
UNED-PreCoV2,inc case,2,ES,1.07,1.83,NA,NA,-0.17,4,1,Spain
UNIPV-BayesINGARCHX,inc case,2,ES,1.84,2.3,0,0.2,0.92,5,1,Spain
USC-SIkJalpha,inc case,2,ES,1.43,1.49,0.2,0.6,-0.72,5,1,Spain
UVA-Ensemble,inc case,2,ES,3.37,NA,0,0,NA,5,1,Spain
EuroCOVIDhub-baseline,inc case,1,ES,1,1,0.6,1,-0.44,5,1,Spain
EuroCOVIDhub-ensemble,inc case,1,ES,1.14,1.2,0.8,1,-0.32,5,1,Spain
IEM_Health-CovidProject,inc case,1,ES,1.94,1.46,0.2,1,-0.67,5,1,Spain
ILM-EKF,inc case,1,ES,2.44,2.5,0.2,0.6,0.27,5,1,Spain
LANL-GrowthRate,inc case,1,ES,3.68,2.78,0.2,1,-0.72,5,1,Spain
RobertWalraven-ESG,inc case,1,ES,1.99,NA,0.2,1,NA,5,1,Spain
SDSC_ISG-TrendModel,inc case,1,ES,1.35,NA,NA,NA,NA,4,1,Spain
UNED-PreCoV2,inc case,1,ES,1.21,1.96,NA,NA,-0.22,5,1,Spain
UNIPV-BayesINGARCHX,inc case,1,ES,1.94,1.87,0,0.4,-0.08,5,1,Spain
USC-SIkJalpha,inc case,1,ES,1.36,1.48,0.4,0.6,-0.66,5,1,Spain
UVA-Ensemble,inc case,1,ES,4.16,NA,0.2,0.2,NA,5,1,Spain
EuroCOVIDhub-baseline,inc case,3,ES,1,1,1,1,-0.45,4,1,Spain
EuroCOVIDhub-ensemble,inc case,3,ES,0.69,0.66,0.75,1,-0.12,4,1,Spain
IEM_Health-CovidProject,inc case,3,ES,1.97,1.99,0,0.75,-0.89,4,1,Spain
ILM-EKF,inc case,3,ES,5.53,6.66,0,0.5,0.46,4,1,Spain
LANL-GrowthRate,inc case,3,ES,1.56,1.37,0.25,1,-0.72,4,1,Spain
RobertWalraven-ESG,inc case,3,ES,2.74,NA,0,0.5,NA,4,1,Spain
UNIPV-BayesINGARCHX,inc case,3,ES,2.22,3.22,0,0,1,4,1,Spain
USC-SIkJalpha,inc case,3,ES,1.56,1.55,0,0.75,-0.77,4,1,Spain
UVA-Ensemble,inc case,3,ES,2.71,NA,0,0,NA,4,1,Spain
EuroCOVIDhub-baseline,inc death,3,ES,1,1,0.8,1,0.24,5,1,Spain
EuroCOVIDhub-ensemble,inc death,3,ES,1.27,1,0.6,1,-0.08,5,1,Spain
IEM_Health-CovidProject,inc death,3,ES,0.49,0.54,1,1,-0.28,5,1,Spain
ILM-EKF,inc death,3,ES,3.48,3.02,0.2,0.4,-0.02,5,1,Spain
LANL-GrowthRate,inc death,3,ES,1.3,1.23,0.2,0.8,-0.32,5,1,Spain
RobertWalraven-ESG,inc death,3,ES,0.93,0.83,0.8,0.8,-0.3,5,1,Spain
USC-SIkJalpha,inc death,3,ES,1.66,1.71,0.2,0.2,-0.02,5,1,Spain
EuroCOVIDhub-baseline,inc death,2,ES,1,1,0.6,1,0.06,5,1,Spain
EuroCOVIDhub-ensemble,inc death,2,ES,1.27,1.17,0.6,0.6,0,5,1,Spain
IEM_Health-CovidProject,inc death,2,ES,0.76,0.73,0.8,0.8,-0.36,5,1,Spain
ILM-EKF,inc death,2,ES,3.26,3.29,0.2,0.6,0.1,5,1,Spain
LANL-GrowthRate,inc death,2,ES,1.01,0.97,0.4,0.8,-0.3,5,1,Spain
RobertWalraven-ESG,inc death,2,ES,0.89,0.7,0.4,0.8,-0.22,5,1,Spain
UNED-PreCoV2,inc death,2,ES,0.28,0.68,NA,NA,0.2,4,1,Spain
USC-SIkJalpha,inc death,2,ES,1.23,1.16,0,0.2,0.16,5,1,Spain
