model,target_variable,horizon,location,rel_ae,rel_wis,cov_50,cov_95,bias,n,n_loc,location_name
UVA-Ensemble,inc case,4,NL,0.97,NA,0.4,0.8,NA,5,1,Netherlands
epiforecasts-EpiNow2,inc case,4,NL,2.34,1.9,0.2,0.2,-0.1,5,1,Netherlands
EuroCOVIDhub-baseline,inc case,3,NL,1,1,0.4,0.8,0.61,5,1,Netherlands
EuroCOVIDhub-ensemble,inc case,3,NL,5.36,5.24,0.2,0.6,0.32,5,1,Netherlands
IEM_Health-CovidProject,inc case,3,NL,2.69,2.94,0.4,0.4,0.56,5,1,Netherlands
Karlen-pypm,inc case,3,NL,17.33,19.69,0.2,0.2,-0.04,5,1,Netherlands
LANL-GrowthRate,inc case,3,NL,2.33,2.3,0.2,0.8,0.34,5,1,Netherlands
MUNI-ARIMA,inc case,3,NL,2.38,2.39,0.4,0.6,0.14,5,1,Netherlands
RobertWalraven-ESG,inc case,3,NL,1.03,0.96,0,0.4,0.54,5,1,Netherlands
USC-SIkJalpha,inc case,3,NL,1.6,1.6,0.4,1,0.04,5,1,Netherlands
UVA-Ensemble,inc case,3,NL,1,NA,0.8,1,NA,5,1,Netherlands
epiforecasts-EpiNow2,inc case,3,NL,3.12,3.43,0.4,0.8,-0.3,5,1,Netherlands
EuroCOVIDhub-baseline,inc case,2,NL,1,1,0.4,0.6,0.52,5,1,Netherlands
EuroCOVIDhub-ensemble,inc case,2,NL,1.29,0.97,0.2,0.8,0.06,5,1,Netherlands
IEM_Health-CovidProject,inc case,2,NL,2.11,2.39,0.4,0.6,0.4,5,1,Netherlands
ILM-EKF,inc case,2,NL,8.52,9.06,0,0.8,-0.16,5,1,Netherlands
Karlen-pypm,inc case,2,NL,0.93,0.88,0,0.4,-0.16,5,1,Netherlands
LANL-GrowthRate,inc case,2,NL,2.61,2.02,0.4,0.8,0.06,5,1,Netherlands
MUNI-ARIMA,inc case,2,NL,1.13,1.2,0.6,0.8,-0.08,5,1,Netherlands
RobertWalraven-ESG,inc case,2,NL,1.26,1.19,0,0.6,0.24,5,1,Netherlands
USC-SIkJalpha,inc case,2,NL,1.51,1.29,0.4,0.6,-0.04,5,1,Netherlands
UVA-Ensemble,inc case,2,NL,1.51,NA,0.8,1,NA,5,1,Netherlands
epiforecasts-EpiNow2,inc case,2,NL,0.45,0.38,0.6,1,-0.55,5,1,Netherlands
EuroCOVIDhub-baseline,inc case,1,NL,1,1,0.6,0.8,0.34,5,1,Netherlands
EuroCOVIDhub-ensemble,inc case,1,NL,0.48,0.42,0.8,1,-0.07,5,1,Netherlands
IEM_Health-CovidProject,inc case,1,NL,1.08,1.14,0.4,0.8,0.49,5,1,Netherlands
ILM-EKF,inc case,1,NL,0.67,0.51,0.2,1,-0.3,5,1,Netherlands
Karlen-pypm,inc case,1,NL,0.6,0.53,0.4,0.8,-0.19,5,1,Netherlands
LANL-GrowthRate,inc case,1,NL,0.41,0.35,1,1,-0.34,5,1,Netherlands
MUNI-ARIMA,inc case,1,NL,0.19,0.24,0.8,1,-0.24,5,1,Netherlands
RobertWalraven-ESG,inc case,1,NL,2.08,1.97,0.2,0.8,-0.07,5,1,Netherlands
SDSC_ISG-TrendModel,inc case,1,NL,0.77,NA,NA,NA,NA,5,1,Netherlands
USC-SIkJalpha,inc case,1,NL,0.93,0.9,0,0.6,-0.14,5,1,Netherlands
UVA-Ensemble,inc case,1,NL,2.96,NA,0.8,1,NA,5,1,Netherlands
epiforecasts-EpiNow2,inc case,1,NL,0.57,0.46,0.6,1,-0.49,5,1,Netherlands
LANL-GrowthRate,inc case,5,NL,NA,NA,0,0.4,0.12,5,1,Netherlands
USC-SIkJalpha,inc case,5,NL,NA,NA,0.6,0.6,-0.28,5,1,Netherlands
EuroCOVIDhub-baseline,inc death,4,NL,1,1,1,1,-0.18,5,1,Netherlands
EuroCOVIDhub-ensemble,inc death,4,NL,5.33,4.81,0.8,0.8,-0.06,5,1,Netherlands
IEM_Health-CovidProject,inc death,4,NL,0.86,0.72,0.4,0.6,-0.65,5,1,Netherlands
Karlen-pypm,inc death,4,NL,10.97,6.68,0.25,1,-0.15,4,1,Netherlands
LANL-GrowthRate,inc death,4,NL,1.01,0.92,0,0.2,-0.96,5,1,Netherlands
MUNI-ARIMA,inc death,4,NL,1.16,0.77,0.4,1,-0.56,5,1,Netherlands
RobertWalraven-ESG,inc death,4,NL,1.14,0.58,0.4,1,-0.64,5,1,Netherlands
UMass-MechBayes,inc death,4,NL,27.96,23.79,0,0.4,-0.12,5,1,Netherlands
USC-SIkJalpha,inc death,4,NL,2.78,1.91,0.4,0.6,0.32,5,1,Netherlands
USyd-OneModelMan,inc death,4,NL,0.91,NA,NA,NA,NA,5,1,Netherlands
epiforecasts-EpiNow2,inc death,4,NL,9.51,7.53,0.2,0.8,0.06,5,1,Netherlands
EuroCOVIDhub-baseline,inc death,3,NL,1,1,1,1,-0.18,5,1,Netherlands
EuroCOVIDhub-ensemble,inc death,3,NL,3.82,2.65,0.6,0.8,-0.1,5,1,Netherlands
IEM_Health-CovidProject,inc death,3,NL,0.87,0.66,0.6,0.6,-0.34,5,1,Netherlands
Karlen-pypm,inc death,3,NL,8.61,4.31,0.2,1,-0.23,5,1,Netherlands
LANL-GrowthRate,inc death,3,NL,1.24,0.9,0,0,-1,5,1,Netherlands
MUNI-ARIMA,inc death,3,NL,1.18,0.74,0.6,1,-0.36,5,1,Netherlands
RobertWalraven-ESG,inc death,3,NL,0.87,0.48,0.6,1,-0.52,5,1,Netherlands
UMass-MechBayes,inc death,3,NL,15.7,11.53,0,0.2,-0.16,5,1,Netherlands
USC-SIkJalpha,inc death,3,NL,3.46,2.22,0.4,0.4,0.36,5,1,Netherlands
USyd-OneModelMan,inc death,3,NL,1.3,NA,NA,NA,NA,5,1,Netherlands
epiforecasts-EpiNow2,inc death,3,NL,15.68,8.19,0.2,0.6,0.04,5,1,Netherlands
EuroCOVIDhub-baseline,inc death,2,NL,1,1,1,1,-0.22,5,1,Netherlands
EuroCOVIDhub-ensemble,inc death,2,NL,0.67,0.42,0.6,1,-0.38,5,1,Netherlands
IEM_Health-CovidProject,inc death,2,NL,1.47,0.78,0.4,0.8,0.02,5,1,Netherlands
ILM-EKF,inc death,2,NL,1.91,3.76,1,1,-0.04,5,1,Netherlands
Karlen-pypm,inc death,2,NL,1.94,1.04,0.2,1,-0.5,5,1,Netherlands
LANL-GrowthRate,inc death,2,NL,1.37,0.84,0,0.4,-0.9,5,1,Netherlands
MUNI-ARIMA,inc death,2,NL,1.16,0.67,0.8,1,-0.22,5,1,Netherlands
RobertWalraven-ESG,inc death,2,NL,0.88,0.43,0.6,1,-0.32,5,1,Netherlands
UMass-MechBayes,inc death,2,NL,2.76,1.84,0.2,0.2,-0.34,5,1,Netherlands
USC-SIkJalpha,inc death,2,NL,4.21,2.63,0,0.2,0.12,5,1,Netherlands
USyd-OneModelMan,inc death,2,NL,1.39,NA,NA,NA,NA,5,1,Netherlands
epiforecasts-EpiNow2,inc death,2,NL,2.22,1.23,0,0.6,-0.24,5,1,Netherlands
EuroCOVIDhub-baseline,inc death,1,NL,1,1,1,1,-0.2,5,1,Netherlands
EuroCOVIDhub-ensemble,inc death,1,NL,1.14,0.48,1,1,-0.3,5,1,Netherlands
IEM_Health-CovidProject,inc death,1,NL,2.57,0.95,0.4,1,0.37,5,1,Netherlands
ILM-EKF,inc death,1,NL,1.52,2.67,1,1,-0.08,5,1,Netherlands
Imperial-DeCa,inc death,1,NL,2.46,1.1,0,0.6,-0.88,5,1,Netherlands
Imperial-RtI0,inc death,1,NL,2.92,1,0.8,1,0.12,5,1,Netherlands
Imperial-sbkp,inc death,1,NL,2.21,0.94,0.4,1,0.35,5,1,Netherlands
Karlen-pypm,inc death,1,NL,4.43,1.48,0.2,1,-0.62,5,1,Netherlands
LANL-GrowthRate,inc death,1,NL,1.64,0.83,0.4,0.6,-0.52,5,1,Netherlands
MUNI-ARIMA,inc death,1,NL,0.86,0.52,1,1,-0,5,1,Netherlands
RobertWalraven-ESG,inc death,1,NL,1.03,0.48,1,1,-0.02,5,1,Netherlands
SDSC_ISG-TrendModel,inc death,1,NL,1,NA,NA,NA,NA,5,1,Netherlands
UMass-MechBayes,inc death,1,NL,1.9,0.66,0,1,-0.27,5,1,Netherlands
USC-SIkJalpha,inc death,1,NL,3.43,1.81,0.2,0.4,0.02,5,1,Netherlands
USyd-OneModelMan,inc death,1,NL,2.18,NA,NA,NA,NA,5,1,Netherlands
epiforecasts-EpiNow2,inc death,1,NL,2.93,1.13,0.2,1,-0.47,5,1,Netherlands
LANL-GrowthRate,inc death,5,NL,NA,NA,0.2,0.2,-0.8,5,1,Netherlands
USC-SIkJalpha,inc death,5,NL,NA,NA,0.4,0.4,-0.04,5,1,Netherlands
EuroCOVIDhub-baseline,inc case,4,NO,1,1,0.2,0.4,-0.87,5,1,Norway
EuroCOVIDhub-ensemble,inc case,4,NO,1.04,0.96,0,0.2,-0.93,5,1,Norway
IEM_Health-CovidProject,inc case,4,NO,0.98,0.87,0,0.6,-0.94,5,1,Norway
ILM-EKF,inc case,4,NO,1.07,0.91,0,1,-0.93,5,1,Norway
Karlen-pypm,inc case,4,NO,1.53,1.32,0,0.25,-0.55,4,1,Norway
LANL-GrowthRate,inc case,4,NO,0.99,1.03,0,0.2,-0.94,5,1,Norway
MUNI-ARIMA,inc case,4,NO,0.98,0.89,0,0.8,-0.85,5,1,Norway
RobertWalraven-ESG,inc case,4,NO,1.18,1.46,0,0,-1,5,1,Norway
USC-SIkJalpha,inc case,4,NO,1.21,1.59,0,0,-1,5,1,Norway
UVA-Ensemble,inc case,4,NO,0.66,NA,0.2,0.2,NA,5,1,Norway
epiforecasts-EpiNow2,inc case,4,NO,0.62,0.53,0.4,1,-0.57,5,1,Norway
EuroCOVIDhub-baseline,inc case,3,NO,1,1,0,0.6,-0.92,5,1,Norway
EuroCOVIDhub-ensemble,inc case,3,NO,0.92,0.79,0,0.6,-0.92,5,1,Norway
IEM_Health-CovidProject,inc case,3,NO,0.92,0.85,0,0.4,-0.94,5,1,Norway
ILM-EKF,inc case,3,NO,0.9,0.71,0,1,-0.86,5,1,Norway
Karlen-pypm,inc case,3,NO,1.56,1.57,0,0.2,-0.21,5,1,Norway
LANL-GrowthRate,inc case,3,NO,0.79,0.68,0,0.6,-0.89,5,1,Norway
MUNI-ARIMA,inc case,3,NO,0.93,0.84,0,0.8,-0.89,5,1,Norway
RobertWalraven-ESG,inc case,3,NO,1.16,1.46,0,0,-1,5,1,Norway
USC-SIkJalpha,inc case,3,NO,1.02,1.33,0,0,-1,5,1,Norway
UVA-Ensemble,inc case,3,NO,0.73,NA,0,0,NA,5,1,Norway
epiforecasts-EpiNow2,inc case,3,NO,0.49,0.52,0.4,1,-0.37,5,1,Norway
EuroCOVIDhub-baseline,inc case,2,NO,1,1,0,0.8,-0.92,5,1,Norway
EuroCOVIDhub-ensemble,inc case,2,NO,0.72,0.62,0.2,0.8,-0.83,5,1,Norway
IEM_Health-CovidProject,inc case,2,NO,0.75,0.63,0,0.8,-0.88,5,1,Norway
ILM-EKF,inc case,2,NO,0.74,0.6,0.2,1,-0.73,5,1,Norway
Karlen-pypm,inc case,2,NO,1.09,1.18,0.2,0.4,-0.02,5,1,Norway
LANL-GrowthRate,inc case,2,NO,0.81,0.67,0.2,0.8,-0.66,5,1,Norway
MUNI-ARIMA,inc case,2,NO,0.89,0.83,0,0.8,-0.86,5,1,Norway
RobertWalraven-ESG,inc case,2,NO,1.11,1.4,0,0,-1,5,1,Norway
USC-SIkJalpha,inc case,2,NO,0.83,1.04,0,0.2,-0.94,5,1,Norway
UVA-Ensemble,inc case,2,NO,1.11,NA,0.4,0.8,NA,5,1,Norway
epiforecasts-EpiNow2,inc case,2,NO,0.77,0.61,0.2,1,-0.37,5,1,Norway
EuroCOVIDhub-baseline,inc case,1,NO,1,1,0,0.8,-0.84,5,1,Norway
EuroCOVIDhub-ensemble,inc case,1,NO,0.83,0.79,0.2,0.8,-0.63,5,1,Norway
IEM_Health-CovidProject,inc case,1,NO,0.84,0.77,0.2,0.8,-0.63,5,1,Norway
ILM-EKF,inc case,1,NO,0.81,0.63,0.2,1,-0.61,5,1,Norway
Karlen-pypm,inc case,1,NO,1.21,0.96,0.2,0.6,0.08,5,1,Norway
LANL-GrowthRate,inc case,1,NO,0.89,0.73,0.4,0.8,-0.4,5,1,Norway
MUNI-ARIMA,inc case,1,NO,1.04,0.86,0.2,0.8,-0.74,5,1,Norway
RobertWalraven-ESG,inc case,1,NO,1.03,1.19,0,0.2,-0.98,5,1,Norway
SDSC_ISG-TrendModel,inc case,1,NO,0.69,NA,NA,NA,NA,5,1,Norway
USC-SIkJalpha,inc case,1,NO,0.73,0.82,0.2,0.4,-0.82,5,1,Norway
UVA-Ensemble,inc case,1,NO,0.76,NA,0.4,1,NA,5,1,Norway
epiforecasts-EpiNow2,inc case,1,NO,0.84,0.78,0.4,0.8,-0.24,5,1,Norway
LANL-GrowthRate,inc case,5,NO,NA,NA,0,0.4,-0.92,5,1,Norway
USC-SIkJalpha,inc case,5,NO,NA,NA,0,0,-1,5,1,Norway
EuroCOVIDhub-baseline,inc death,4,NO,1,1,1,1,-0.12,5,1,Norway
EuroCOVIDhub-ensemble,inc death,4,NO,0.89,0.7,0.4,1,-0.3,5,1,Norway
IEM_Health-CovidProject,inc death,4,NO,1.11,0.7,0.6,1,-0.44,5,1,Norway
ILM-EKF,inc death,4,NO,1.11,0.91,1,1,-0.22,5,1,Norway
Karlen-pypm,inc death,4,NO,1.04,0.84,0.25,1,-0.65,4,1,Norway
LANL-GrowthRate,inc death,4,NO,0.89,0.6,0.2,1,-0.38,5,1,Norway
MUNI-ARIMA,inc death,4,NO,0.74,0.59,1,1,-0.18,5,1,Norway
RobertWalraven-ESG,inc death,4,NO,1.11,0.6,0.8,1,-0.3,5,1,Norway
UMass-MechBayes,inc death,4,NO,0.74,0.7,0.2,1,-0.3,5,1,Norway
USC-SIkJalpha,inc death,4,NO,0.89,0.81,0.2,0.4,-0.45,5,1,Norway
USyd-OneModelMan,inc death,4,NO,1.16,NA,NA,NA,NA,5,1,Norway
epiforecasts-EpiNow2,inc death,4,NO,0.74,0.7,0.4,1,-0.18,5,1,Norway
EuroCOVIDhub-baseline,inc death,3,NO,1,1,1,1,-0.08,5,1,Norway
EuroCOVIDhub-ensemble,inc death,3,NO,1.09,0.7,0.4,1,-0.08,5,1,Norway
IEM_Health-CovidProject,inc death,3,NO,0.91,0.7,0,1,-0.48,5,1,Norway
ILM-EKF,inc death,3,NO,0.97,1.3,0.8,1,-0.12,5,1,Norway
Karlen-pypm,inc death,3,NO,1.09,0.8,0.4,1,-0.27,5,1,Norway
LANL-GrowthRate,inc death,3,NO,1.09,0.6,0.4,1,-0.34,5,1,Norway
MUNI-ARIMA,inc death,3,NO,0.91,0.7,0.8,1,-0.16,5,1,Norway
RobertWalraven-ESG,inc death,3,NO,0.85,0.7,0.6,1,-0.12,5,1,Norway
UMass-MechBayes,inc death,3,NO,1.09,0.7,0.2,1,-0.12,5,1,Norway
USC-SIkJalpha,inc death,3,NO,0.91,0.9,0.2,0.4,-0.14,5,1,Norway
USyd-OneModelMan,inc death,3,NO,1,NA,NA,NA,NA,5,1,Norway
epiforecasts-EpiNow2,inc death,3,NO,1.18,0.9,0.4,1,0,5,1,Norway
EuroCOVIDhub-baseline,inc death,2,NO,1,1,1,1,-0.06,5,1,Norway
EuroCOVIDhub-ensemble,inc death,2,NO,1.14,0.79,0.6,1,-0.1,5,1,Norway
IEM_Health-CovidProject,inc death,2,NO,1.43,0.79,0.4,1,-0.42,5,1,Norway
ILM-EKF,inc death,2,NO,1.33,1.54,1,1,0,5,1,Norway
Karlen-pypm,inc death,2,NO,1.14,0.67,0.6,1,-0.2,5,1,Norway
LANL-GrowthRate,inc death,2,NO,0.86,0.79,0.6,1,-0.3,5,1,Norway
MUNI-ARIMA,inc death,2,NO,1.14,0.67,0.8,1,-0.16,5,1,Norway
RobertWalraven-ESG,inc death,2,NO,1.52,0.89,0.2,1,0.1,5,1,Norway
UMass-MechBayes,inc death,2,NO,1.14,0.71,0.6,1,-0.17,5,1,Norway
USC-SIkJalpha,inc death,2,NO,1,0.98,0.2,0.2,0,5,1,Norway
USyd-OneModelMan,inc death,2,NO,1.29,NA,NA,NA,NA,5,1,Norway
epiforecasts-EpiNow2,inc death,2,NO,1.14,0.89,0.4,1,0.06,5,1,Norway
EuroCOVIDhub-baseline,inc death,1,NO,1,1,0.8,1,0.04,5,1,Norway
EuroCOVIDhub-ensemble,inc death,1,NO,1.11,0.98,0.8,1,0.02,5,1,Norway
IEM_Health-CovidProject,inc death,1,NO,1.16,1.28,0.2,0.6,-0.09,5,1,Norway
ILM-EKF,inc death,1,NO,1,1.96,1,1,0.12,5,1,Norway
Karlen-pypm,inc death,1,NO,0.89,0.85,0.8,1,-0.18,5,1,Norway
LANL-GrowthRate,inc death,1,NO,1,0.85,0.8,1,-0.18,5,1,Norway
MUNI-ARIMA,inc death,1,NO,0.89,0.85,0.8,1,-0.14,5,1,Norway
RobertWalraven-ESG,inc death,1,NO,1.11,1.1,0.6,1,0.1,5,1,Norway
SDSC_ISG-TrendModel,inc death,1,NO,0.89,NA,NA,NA,NA,5,1,Norway
UMass-MechBayes,inc death,1,NO,0.78,1.16,0.6,1,-0.05,5,1,Norway
USC-SIkJalpha,inc death,1,NO,1.11,1.4,0.2,0.2,0.38,5,1,Norway
USyd-OneModelMan,inc death,1,NO,1.22,NA,NA,NA,NA,5,1,Norway
epiforecasts-EpiNow2,inc death,1,NO,0.89,0.98,0.4,1,0.18,5,1,Norway
LANL-GrowthRate,inc death,5,NO,NA,NA,0.4,1,-0.32,5,1,Norway
USC-SIkJalpha,inc death,5,NO,NA,NA,0,0.2,-0.56,5,1,Norway
EuroCOVIDhub-baseline,inc case,4,PL,1,1,1,1,-0.1,5,1,Poland
EuroCOVIDhub-ensemble,inc case,4,PL,0.76,0.09,0.8,1,-0.3,5,1,Poland
IEM_Health-CovidProject,inc case,4,PL,1.17,0.14,0.2,0.4,-0.86,5,1,Poland
ILM-EKF,inc case,4,PL,1.65,0.19,0.2,0.6,-0.84,5,1,Poland
ITWW-county_repro,inc case,4,PL,0.53,0.06,0.2,1,-0.02,5,1,Poland
LANL-GrowthRate,inc case,4,PL,0.74,0.07,0.4,1,-0.6,5,1,Poland
MOCOS-agent1,inc case,4,PL,0.97,0.09,0.6,0.8,-0.46,5,1,Poland
MUNI-ARIMA,inc case,4,PL,0.71,0.61,1,1,-0.08,5,1,Poland
PL_GRedlarski-DistrictsSum,inc case,4,PL,0.91,0.1,0.6,1,-0.42,5,1,Poland
RobertWalraven-ESG,inc case,4,PL,1.58,0.16,1,1,-0.24,5,1,Poland
USC-SIkJalpha,inc case,4,PL,1.03,0.15,0,0.2,-0.66,5,1,Poland
UVA-Ensemble,inc case,4,PL,0.45,NA,0.8,1,NA,5,1,Poland
epiforecasts-EpiExpert,inc case,4,PL,0.52,0.08,0.8,1,0.2,5,1,Poland
epiforecasts-EpiExpert_Rt,inc case,4,PL,0.38,0.08,1,1,0.16,5,1,Poland
epiforecasts-EpiExpert_direct,inc case,4,PL,2.86,0.34,0.2,0.2,0.45,5,1,Poland
epiforecasts-EpiNow2,inc case,4,PL,1.31,0.17,0.4,0.8,-0.12,5,1,Poland
EuroCOVIDhub-baseline,inc case,3,PL,1,1,1,1,-0.1,5,1,Poland
EuroCOVIDhub-ensemble,inc case,3,PL,0.43,0.08,0.8,1,-0.18,5,1,Poland
IEM_Health-CovidProject,inc case,3,PL,0.87,0.11,0.4,0.6,-0.7,5,1,Poland
ILM-EKF,inc case,3,PL,1.31,0.17,0.4,0.8,-0.65,5,1,Poland
ITWW-county_repro,inc case,3,PL,0.58,0.07,0.4,1,0.24,5,1,Poland
Karlen-pypm,inc case,3,PL,0.45,0.06,0.75,1,0.12,4,1,Poland
LANL-GrowthRate,inc case,3,PL,0.55,0.06,0.4,1,-0.44,5,1,Poland
MOCOS-agent1,inc case,3,PL,0.8,0.11,0.4,0.8,-0.34,5,1,Poland
MUNI-ARIMA,inc case,3,PL,0.51,0.52,1,1,0.06,5,1,Poland
PL_GRedlarski-DistrictsSum,inc case,3,PL,0.69,0.09,0.8,1,-0.24,5,1,Poland
RobertWalraven-ESG,inc case,3,PL,1.25,0.19,1,1,-0.2,5,1,Poland
USC-SIkJalpha,inc case,3,PL,0.59,0.09,0.2,0.6,-0.72,5,1,Poland
UVA-Ensemble,inc case,3,PL,0.82,NA,0.8,1,NA,5,1,Poland
epiforecasts-EpiExpert,inc case,3,PL,0.48,0.07,0.6,1,0.44,5,1,Poland
epiforecasts-EpiExpert_Rt,inc case,3,PL,0.25,0.06,1,1,0.16,5,1,Poland
epiforecasts-EpiExpert_direct,inc case,3,PL,1.98,0.24,0.2,0.8,0.85,5,1,Poland
epiforecasts-EpiNow2,inc case,3,PL,0.75,0.13,0.6,0.8,0,5,1,Poland
EuroCOVIDhub-baseline,inc case,2,PL,1,1,1,1,-0.18,5,1,Poland
EuroCOVIDhub-ensemble,inc case,2,PL,0.37,0.07,0.8,1,-0.12,5,1,Poland
IEM_Health-CovidProject,inc case,2,PL,0.73,0.09,0.4,0.8,-0.36,5,1,Poland
ILM-EKF,inc case,2,PL,1.25,0.17,0.4,1,-0.45,5,1,Poland
ITWW-county_repro,inc case,2,PL,0.68,0.08,0.4,1,0.52,5,1,Poland
Karlen-pypm,inc case,2,PL,0.47,0.06,0.8,1,0.14,5,1,Poland
LANL-GrowthRate,inc case,2,PL,0.41,0.06,0.6,1,-0.32,5,1,Poland
MOCOS-agent1,inc case,2,PL,0.66,0.1,0.4,1,-0.1,5,1,Poland
MUNI-ARIMA,inc case,2,PL,1.16,0.42,1,1,0.1,5,1,Poland
PL_GRedlarski-DistrictsSum,inc case,2,PL,0.56,0.08,0.8,1,0.06,5,1,Poland
RobertWalraven-ESG,inc case,2,PL,1.06,0.24,1,1,-0.18,5,1,Poland
USC-SIkJalpha,inc case,2,PL,0.35,0.04,0.2,0.6,-0.76,5,1,Poland
UVA-Ensemble,inc case,2,PL,2.01,NA,0.2,1,NA,5,1,Poland
epiforecasts-EpiExpert,inc case,2,PL,0.42,0.06,0.6,1,0.34,5,1,Poland
epiforecasts-EpiExpert_direct,inc case,2,PL,0.82,0.1,0.4,0.8,0.55,5,1,Poland
epiforecasts-EpiNow2,inc case,2,PL,0.44,0.08,0.8,1,0.26,5,1,Poland
EuroCOVIDhub-baseline,inc case,1,PL,1,1,1,1,-0.22,5,1,Poland
EuroCOVIDhub-ensemble,inc case,1,PL,0.39,0.09,1,1,0.04,5,1,Poland
IEM_Health-CovidProject,inc case,1,PL,0.59,0.08,1,1,-0.1,5,1,Poland
ILM-EKF,inc case,1,PL,1.42,0.2,0.6,1,-0.28,5,1,Poland
ITWW-county_repro,inc case,1,PL,1.69,0.2,0,1,0.82,5,1,Poland
Karlen-pypm,inc case,1,PL,0.56,0.11,1,1,0.18,5,1,Poland
LANL-GrowthRate,inc case,1,PL,0.52,0.09,0.6,1,-0.38,5,1,Poland
MOCOS-agent1,inc case,1,PL,0.59,0.11,0.6,1,0,5,1,Poland
MUNI-ARIMA,inc case,1,PL,1.37,0.38,1,1,0.2,5,1,Poland
PL_GRedlarski-DistrictsSum,inc case,1,PL,0.43,0.09,1,1,0.06,5,1,Poland
RobertWalraven-ESG,inc case,1,PL,0.92,0.44,1,1,-0.1,5,1,Poland
SDSC_ISG-TrendModel,inc case,1,PL,0.8,NA,NA,NA,NA,5,1,Poland
USC-SIkJalpha,inc case,1,PL,0.32,0.04,0.2,1,-0.44,5,1,Poland
UVA-Ensemble,inc case,1,PL,5.35,NA,0.2,0.4,NA,5,1,Poland
epiforecasts-EpiExpert,inc case,1,PL,0.24,0.04,1,1,-0.02,5,1,Poland
epiforecasts-EpiNow2,inc case,1,PL,0.53,0.08,0.8,1,0.14,5,1,Poland
LANL-GrowthRate,inc case,5,PL,NA,NA,0.4,1,-0.58,5,1,Poland
USC-SIkJalpha,inc case,5,PL,NA,NA,0,0.2,-0.64,5,1,Poland
EuroCOVIDhub-baseline,inc death,4,PL,1,1,1,1,0.1,5,1,Poland
EuroCOVIDhub-ensemble,inc death,4,PL,0.21,0.11,0.8,1,0.34,5,1,Poland
IEM_Health-CovidProject,inc death,4,PL,0.32,0.13,0.6,1,0.3,5,1,Poland
ILM-EKF,inc death,4,PL,0.15,0.08,1,1,0.04,5,1,Poland
ITWW-county_repro,inc death,4,PL,1.06,0.46,0,0.2,0.98,5,1,Poland
LANL-GrowthRate,inc death,4,PL,0.29,0.12,0.4,0.8,0.66,5,1,Poland
MIT_CovidAnalytics-DELPHI,inc death,4,PL,0.18,0.1,0.8,1,-0.16,5,1,Poland
MOCOS-agent1,inc death,4,PL,0.14,0.06,0.6,1,-0.04,5,1,Poland
MUNI-ARIMA,inc death,4,PL,0.49,0.31,1,1,-0.24,5,1,Poland
RobertWalraven-ESG,inc death,4,PL,0.56,0.36,1,1,0.06,5,1,Poland
UMass-MechBayes,inc death,4,PL,0.2,0.06,0.6,1,-0.09,5,1,Poland
USC-SIkJalpha,inc death,4,PL,0.48,0.22,0,0,1,5,1,Poland
USyd-OneModelMan,inc death,4,PL,0.28,NA,NA,NA,NA,5,1,Poland
epiforecasts-EpiExpert,inc death,4,PL,0.47,0.18,0,0.8,0.84,5,1,Poland
epiforecasts-EpiExpert_Rt,inc death,4,PL,0.8,0.33,0,0.4,0.86,5,1,Poland
epiforecasts-EpiExpert_direct,inc death,4,PL,0.71,0.24,0.2,0.8,0.66,5,1,Poland
epiforecasts-EpiNow2,inc death,4,PL,0.66,0.33,0.4,0.8,0.68,5,1,Poland
EuroCOVIDhub-baseline,inc death,3,PL,1,1,1,1,0.12,5,1,Poland
EuroCOVIDhub-ensemble,inc death,3,PL,0.45,0.12,0.8,1,0.4,5,1,Poland
IEM_Health-CovidProject,inc death,3,PL,0.4,0.12,0.8,1,0.32,5,1,Poland
ILM-EKF,inc death,3,PL,0.39,0.13,1,1,0.3,5,1,Poland
ITWW-county_repro,inc death,3,PL,1.52,0.44,0,0.2,0.94,5,1,Poland
Karlen-pypm,inc death,3,PL,0.7,0.17,0.5,1,0.49,4,1,Poland
LANL-GrowthRate,inc death,3,PL,0.69,0.17,0,0.8,0.84,5,1,Poland
MIT_CovidAnalytics-DELPHI,inc death,3,PL,0.26,0.08,1,1,-0.12,5,1,Poland
MOCOS-agent1,inc death,3,PL,0.25,0.09,0.8,1,0.16,5,1,Poland
MUNI-ARIMA,inc death,3,PL,0.59,0.32,1,1,-0.1,5,1,Poland
RobertWalraven-ESG,inc death,3,PL,1.02,0.38,1,1,0.04,5,1,Poland
UMass-MechBayes,inc death,3,PL,0.18,0.05,0.8,1,-0.06,5,1,Poland
USC-SIkJalpha,inc death,3,PL,0.93,0.32,0,0,1,5,1,Poland
USyd-OneModelMan,inc death,3,PL,0.28,NA,NA,NA,NA,5,1,Poland
epiforecasts-EpiExpert,inc death,3,PL,0.88,0.23,0,0.6,0.91,5,1,Poland
epiforecasts-EpiExpert_Rt,inc death,3,PL,1.34,0.38,0,0.2,0.96,5,1,Poland
epiforecasts-EpiExpert_direct,inc death,3,PL,1.21,0.28,0.2,0.6,0.56,5,1,Poland
epiforecasts-EpiNow2,inc death,3,PL,1.33,0.33,0.2,0.6,0.79,5,1,Poland
EuroCOVIDhub-baseline,inc death,2,PL,1,1,1,1,0.08,5,1,Poland
EuroCOVIDhub-ensemble,inc death,2,PL,0.69,0.14,0.6,1,0.36,5,1,Poland
IEM_Health-CovidProject,inc death,2,PL,0.79,0.16,0.4,1,0.22,5,1,Poland
