model,target_variable,horizon,location,rel_ae,rel_wis,cov_50,cov_95,bias,n,n_loc,location_name
RobertWalraven-ESG,inc case,1,NO,1.2,1.65,0.27,0.86,-0.3,22,1,Norway
SDSC_ISG-TrendModel,inc case,1,NO,0.81,NA,NA,NA,NA,19,1,Norway
USC-SIkJalpha,inc case,1,NO,0.99,1.35,0.45,0.64,-0.17,22,1,Norway
UVA-Ensemble,inc case,1,NO,2.5,NA,0.29,0.62,NA,21,1,Norway
epiforecasts-EpiNow2,inc case,1,NO,1.08,0.93,0.45,0.91,-0.04,22,1,Norway
BIOCOMSC-Gompertz,inc case,2,NO,1,NA,0.54,1,NA,13,1,Norway
EuroCOVIDhub-baseline,inc case,2,NO,1,1,0.43,0.9,0.19,21,1,Norway
EuroCOVIDhub-ensemble,inc case,2,NO,1.24,1.09,0.43,0.9,-0.04,21,1,Norway
IEM_Health-CovidProject,inc case,2,NO,1.54,1.25,0.43,0.9,0.01,21,1,Norway
ILM-EKF,inc case,2,NO,1.84,1.54,0.33,0.9,-0.06,21,1,Norway
LANL-GrowthRate,inc case,2,NO,1.3,1.11,0.45,0.95,-0.07,20,1,Norway
MUNI-ARIMA,inc case,2,NO,0.68,1.08,0.69,1,-0.2,13,1,Norway
RobertWalraven-ESG,inc case,2,NO,1.05,1.35,0.19,0.76,-0.39,21,1,Norway
USC-SIkJalpha,inc case,2,NO,0.96,1.45,0.33,0.43,-0.18,21,1,Norway
UVA-Ensemble,inc case,2,NO,1.46,NA,0.45,0.65,NA,20,1,Norway
epiforecasts-EpiNow2,inc case,2,NO,1.5,1.41,0.48,0.81,-0.06,21,1,Norway
EuroCOVIDhub-baseline,inc case,3,NO,1,1,0.4,0.8,0.27,20,1,Norway
EuroCOVIDhub-ensemble,inc case,3,NO,1.61,1.3,0.35,0.9,0.02,20,1,Norway
IEM_Health-CovidProject,inc case,3,NO,1.93,1.49,0.3,0.85,0.06,20,1,Norway
ILM-EKF,inc case,3,NO,2.36,1.72,0.15,0.9,-0.02,20,1,Norway
LANL-GrowthRate,inc case,3,NO,1.43,1.1,0.32,0.89,0.05,19,1,Norway
MUNI-ARIMA,inc case,3,NO,0.79,1.41,0.64,0.91,-0.12,11,1,Norway
RobertWalraven-ESG,inc case,3,NO,1.05,1.18,0.2,0.8,-0.48,20,1,Norway
USC-SIkJalpha,inc case,3,NO,1.21,1.65,0.35,0.45,-0.17,20,1,Norway
UVA-Ensemble,inc case,3,NO,1.26,NA,0.44,0.61,NA,18,1,Norway
epiforecasts-EpiNow2,inc case,3,NO,2.41,1.98,0.4,0.85,-0.05,20,1,Norway
EuroCOVIDhub-baseline,inc case,4,NO,1,1,0.42,0.79,0.37,19,1,Norway
EuroCOVIDhub-ensemble,inc case,4,NO,1.82,1.55,0.42,0.89,0.1,19,1,Norway
IEM_Health-CovidProject,inc case,4,NO,2.12,1.8,0.37,0.79,0.14,19,1,Norway
ILM-EKF,inc case,4,NO,2.55,2,0.32,0.89,0.02,19,1,Norway
LANL-GrowthRate,inc case,4,NO,1.13,1,0.5,0.94,0.15,18,1,Norway
MUNI-ARIMA,inc case,4,NO,0.81,1.62,0.5,1,-0.05,10,1,Norway
RobertWalraven-ESG,inc case,4,NO,0.82,1.25,0.26,0.79,-0.58,19,1,Norway
USC-SIkJalpha,inc case,4,NO,1.39,1.95,0.26,0.32,-0.13,19,1,Norway
UVA-Ensemble,inc case,4,NO,0.84,NA,0.38,0.56,NA,16,1,Norway
epiforecasts-EpiNow2,inc case,4,NO,2.86,2.54,0.26,0.84,-0.04,19,1,Norway
LANL-GrowthRate,inc case,5,NO,NA,NA,0.41,1,0.26,17,1,Norway
USC-SIkJalpha,inc case,5,NO,NA,NA,0.17,0.33,-0.08,18,1,Norway
EuroCOVIDhub-baseline,inc death,1,NO,1,1,0.59,1,0.06,22,1,Norway
EuroCOVIDhub-ensemble,inc death,1,NO,1.02,0.93,0.64,1,0.12,22,1,Norway
IEM_Health-CovidProject,inc death,1,NO,1.39,1.06,0.45,0.91,-0.07,22,1,Norway
ILM-EKF,inc death,1,NO,1.16,1.45,0.91,1,0.16,22,1,Norway
Karlen-pypm,inc death,1,NO,0.59,1,0.5,1,-0.3,4,1,Norway
LANL-GrowthRate,inc death,1,NO,1.25,1.19,0.52,0.86,0.07,21,1,Norway
MUNI-ARIMA,inc death,1,NO,0.85,1.3,0.5,1,0.31,14,1,Norway
RobertWalraven-ESG,inc death,1,NO,1.09,1.14,0.68,0.77,0.01,22,1,Norway
SDSC_ISG-TrendModel,inc death,1,NO,1.41,NA,NA,NA,NA,19,1,Norway
UMass-MechBayes,inc death,1,NO,1.05,0.99,0.47,1,0.18,19,1,Norway
USC-SIkJalpha,inc death,1,NO,1.42,1.45,0.36,0.45,-0.15,22,1,Norway
USyd-OneModelMan,inc death,1,NO,0.94,NA,NA,NA,NA,19,1,Norway
epiforecasts-EpiNow2,inc death,1,NO,1.12,0.99,0.59,1,0.1,22,1,Norway
EuroCOVIDhub-baseline,inc death,2,NO,1,1,0.76,1,0.04,21,1,Norway
EuroCOVIDhub-ensemble,inc death,2,NO,0.9,0.89,0.57,1,0.16,21,1,Norway
IEM_Health-CovidProject,inc death,2,NO,1.22,1.05,0.48,0.95,-0.04,21,1,Norway
ILM-EKF,inc death,2,NO,1.06,1.32,0.86,1,0.19,21,1,Norway
LANL-GrowthRate,inc death,2,NO,1.18,1.27,0.4,0.8,0.11,20,1,Norway
MUNI-ARIMA,inc death,2,NO,0.89,1.4,0.62,0.92,0.39,13,1,Norway
RobertWalraven-ESG,inc death,2,NO,1.4,1.22,0.67,0.76,-0.05,21,1,Norway
UMass-MechBayes,inc death,2,NO,1.02,0.81,0.5,1,0.17,18,1,Norway
USC-SIkJalpha,inc death,2,NO,1.1,1.2,0.33,0.38,-0.18,21,1,Norway
USyd-OneModelMan,inc death,2,NO,1.26,NA,NA,NA,NA,18,1,Norway
epiforecasts-EpiNow2,inc death,2,NO,1.29,1.05,0.48,1,0.16,21,1,Norway
EuroCOVIDhub-baseline,inc death,3,NO,1,1,0.6,1,0.04,20,1,Norway
EuroCOVIDhub-ensemble,inc death,3,NO,0.6,0.76,0.55,0.95,0.22,20,1,Norway
IEM_Health-CovidProject,inc death,3,NO,1.18,1.02,0.5,0.9,0.02,20,1,Norway
ILM-EKF,inc death,3,NO,0.75,1.13,0.75,1,0.2,20,1,Norway
LANL-GrowthRate,inc death,3,NO,0.98,1.16,0.42,0.79,0.16,19,1,Norway
MUNI-ARIMA,inc death,3,NO,0.56,1.39,0.55,0.91,0.4,11,1,Norway
RobertWalraven-ESG,inc death,3,NO,1.05,1.11,0.65,0.7,-0.04,20,1,Norway
UMass-MechBayes,inc death,3,NO,0.57,0.6,0.47,1,0.21,17,1,Norway
USC-SIkJalpha,inc death,3,NO,0.77,0.9,0.35,0.5,-0.04,20,1,Norway
USyd-OneModelMan,inc death,3,NO,0.87,NA,NA,NA,NA,17,1,Norway
epiforecasts-EpiNow2,inc death,3,NO,0.99,1.11,0.3,0.95,0.17,20,1,Norway
EuroCOVIDhub-baseline,inc death,4,NO,1,1,0.74,1,0.06,19,1,Norway
EuroCOVIDhub-ensemble,inc death,4,NO,0.69,0.76,0.63,0.84,0.26,19,1,Norway
IEM_Health-CovidProject,inc death,4,NO,1.22,1.18,0.32,0.89,0.06,19,1,Norway
ILM-EKF,inc death,4,NO,0.75,1.11,0.84,1,0.26,19,1,Norway
LANL-GrowthRate,inc death,4,NO,0.99,1.14,0.33,0.72,0.19,18,1,Norway
MUNI-ARIMA,inc death,4,NO,0.59,1.28,0.6,1,0.4,10,1,Norway
RobertWalraven-ESG,inc death,4,NO,1.07,1.03,0.63,0.74,-0.05,19,1,Norway
UMass-MechBayes,inc death,4,NO,0.39,0.51,0.56,0.94,0.26,16,1,Norway
USC-SIkJalpha,inc death,4,NO,0.59,0.76,0.32,0.42,-0.16,19,1,Norway
USyd-OneModelMan,inc death,4,NO,0.89,NA,NA,NA,NA,16,1,Norway
epiforecasts-EpiNow2,inc death,4,NO,1.26,1.2,0.37,0.95,0.16,19,1,Norway
LANL-GrowthRate,inc death,5,NO,NA,NA,0.24,0.65,0.29,17,1,Norway
USC-SIkJalpha,inc death,5,NO,NA,NA,0.28,0.44,0.02,18,1,Norway
BIOCOMSC-Gompertz,inc case,1,PL,0.08,NA,0.73,1,NA,15,1,Poland
EuroCOVIDhub-baseline,inc case,1,PL,1,1,0.41,0.86,0.21,22,1,Poland
EuroCOVIDhub-ensemble,inc case,1,PL,0.64,0.45,0.59,0.95,0.28,22,1,Poland
IEM_Health-CovidProject,inc case,1,PL,1.16,0.84,0.41,0.82,0.28,22,1,Poland
ILM-EKF,inc case,1,PL,0.64,0.38,0.55,0.95,-0.07,22,1,Poland
ITWW-county_repro,inc case,1,PL,1.15,0.94,0.09,0.45,0.8,22,1,Poland
LANL-GrowthRate,inc case,1,PL,0.5,0.35,0.52,1,-0.33,21,1,Poland
MOCOS-agent1,inc case,1,PL,0.32,0.25,0.64,0.91,-0.06,22,1,Poland
MUNI-ARIMA,inc case,1,PL,0.03,0.36,0.93,1,0.01,14,1,Poland
PL_GRedlarski-DistrictsSum,inc case,1,PL,0.08,0.26,0.43,0.93,-0.01,14,1,Poland
RobertWalraven-ESG,inc case,1,PL,0.8,1.2,0.64,0.91,0.08,22,1,Poland
SDSC_ISG-TrendModel,inc case,1,PL,0.45,NA,NA,NA,NA,19,1,Poland
USC-SIkJalpha,inc case,1,PL,0.89,0.9,0.23,0.41,0.38,22,1,Poland
UVA-Ensemble,inc case,1,PL,1.23,NA,0.64,0.95,NA,22,1,Poland
epiforecasts-EpiExpert,inc case,1,PL,0.66,0.44,0.43,0.9,0.25,21,1,Poland
epiforecasts-EpiExpert_Rt,inc case,1,PL,0.16,0.25,0.6,1,-0.12,15,1,Poland
epiforecasts-EpiExpert_direct,inc case,1,PL,0.15,0.87,0.31,0.62,0.53,13,1,Poland
epiforecasts-EpiNow2,inc case,1,PL,0.44,0.25,0.5,0.95,-0.04,22,1,Poland
BIOCOMSC-Gompertz,inc case,2,PL,0.06,NA,0.57,1,NA,14,1,Poland
EuroCOVIDhub-baseline,inc case,2,PL,1,1,0.48,0.67,0.27,21,1,Poland
EuroCOVIDhub-ensemble,inc case,2,PL,0.75,0.47,0.43,0.81,0.38,21,1,Poland
ICM-agentModel,inc case,2,PL,0.76,0.72,0.22,0.33,0.18,18,1,Poland
IEM_Health-CovidProject,inc case,2,PL,1.28,0.94,0.24,0.48,0.28,21,1,Poland
ILM-EKF,inc case,2,PL,0.72,0.41,0.48,0.95,-0.06,21,1,Poland
ITWW-county_repro,inc case,2,PL,1.06,0.79,0.24,0.57,0.68,21,1,Poland
LANL-GrowthRate,inc case,2,PL,0.65,0.35,0.5,0.95,-0.2,20,1,Poland
MOCOS-agent1,inc case,2,PL,0.3,0.22,0.57,0.9,0.04,21,1,Poland
MUNI-ARIMA,inc case,2,PL,0.04,0.46,1,1,-0.11,13,1,Poland
PL_GRedlarski-DistrictsSum,inc case,2,PL,0.07,0.33,0.31,0.85,-0.06,13,1,Poland
RobertWalraven-ESG,inc case,2,PL,0.75,0.83,0.62,0.71,0.09,21,1,Poland
USC-SIkJalpha,inc case,2,PL,0.79,0.71,0.29,0.33,0.21,21,1,Poland
UVA-Ensemble,inc case,2,PL,1.14,NA,0.57,0.76,NA,21,1,Poland
epiforecasts-EpiExpert,inc case,2,PL,0.65,0.45,0.2,0.75,0.38,20,1,Poland
epiforecasts-EpiExpert_Rt,inc case,2,PL,0.15,0.35,0.43,0.79,-0.15,14,1,Poland
epiforecasts-EpiExpert_direct,inc case,2,PL,0.1,0.69,0.17,0.5,0.6,12,1,Poland
epiforecasts-EpiNow2,inc case,2,PL,0.46,0.32,0.43,0.86,-0.12,21,1,Poland
EuroCOVIDhub-baseline,inc case,3,PL,1,1,0.5,0.7,0.33,20,1,Poland
EuroCOVIDhub-ensemble,inc case,3,PL,0.9,0.55,0.25,0.65,0.49,20,1,Poland
IEM_Health-CovidProject,inc case,3,PL,1.69,1.11,0.2,0.35,0.32,20,1,Poland
ILM-EKF,inc case,3,PL,1.09,0.48,0.45,0.8,-0,20,1,Poland
ITWW-county_repro,inc case,3,PL,1.37,0.83,0.2,0.5,0.64,20,1,Poland
LANL-GrowthRate,inc case,3,PL,0.82,0.4,0.32,0.89,0,19,1,Poland
MIT_CovidAnalytics-DELPHI,inc case,3,PL,1.23,0.88,0.42,0.63,-0.21,19,1,Poland
MOCOS-agent1,inc case,3,PL,0.28,0.2,0.55,0.75,0.22,20,1,Poland
MUNI-ARIMA,inc case,3,PL,0.03,0.58,1,1,-0.18,11,1,Poland
PL_GRedlarski-DistrictsSum,inc case,3,PL,0.07,0.43,0.33,0.83,-0,12,1,Poland
RobertWalraven-ESG,inc case,3,PL,0.72,0.91,0.6,0.75,0.07,20,1,Poland
USC-SIkJalpha,inc case,3,PL,0.83,0.64,0.2,0.35,0.2,20,1,Poland
UVA-Ensemble,inc case,3,PL,0.92,NA,0.58,0.79,NA,19,1,Poland
epiforecasts-EpiExpert,inc case,3,PL,0.83,0.58,0.16,0.63,0.44,19,1,Poland
epiforecasts-EpiExpert_Rt,inc case,3,PL,0.17,0.53,0.38,0.62,-0.18,13,1,Poland
epiforecasts-EpiExpert_direct,inc case,3,PL,0.1,0.97,0,0.36,0.63,11,1,Poland
epiforecasts-EpiNow2,inc case,3,PL,0.65,0.37,0.25,0.8,-0.11,20,1,Poland
EuroCOVIDhub-baseline,inc case,4,PL,1,1,0.42,0.74,0.37,19,1,Poland
EuroCOVIDhub-ensemble,inc case,4,PL,1.1,0.67,0.26,0.47,0.61,19,1,Poland
IEM_Health-CovidProject,inc case,4,PL,2.17,1.39,0.21,0.37,0.35,19,1,Poland
ILM-EKF,inc case,4,PL,1.52,0.6,0.37,0.74,0.07,19,1,Poland
ITWW-county_repro,inc case,4,PL,1.87,1.05,0.16,0.42,0.65,19,1,Poland
LANL-GrowthRate,inc case,4,PL,0.83,0.5,0.39,0.83,0.27,18,1,Poland
MIMUW-StochSEIR,inc case,4,PL,1.08,0.82,0.05,0.26,0.56,19,1,Poland
MIT_CovidAnalytics-DELPHI,inc case,4,PL,1.13,0.83,0.5,0.67,-0.16,18,1,Poland
MOCOS-agent1,inc case,4,PL,0.31,0.2,0.42,0.79,0.34,19,1,Poland
MUNI-ARIMA,inc case,4,PL,0.02,0.72,1,1,-0.26,10,1,Poland
PL_GRedlarski-DistrictsSum,inc case,4,PL,0.07,0.51,0.18,0.73,0.12,11,1,Poland
RobertWalraven-ESG,inc case,4,PL,0.64,1.03,0.58,0.79,0.09,19,1,Poland
USC-SIkJalpha,inc case,4,PL,0.8,0.61,0.21,0.32,0.22,19,1,Poland
UVA-Ensemble,inc case,4,PL,0.91,NA,0.41,0.71,NA,17,1,Poland
epiforecasts-EpiExpert,inc case,4,PL,0.92,0.66,0.17,0.33,0.54,18,1,Poland
epiforecasts-EpiExpert_Rt,inc case,4,PL,0.16,0.57,0.33,0.5,-0.13,12,1,Poland
epiforecasts-EpiExpert_direct,inc case,4,PL,0.13,1.34,0,0.2,0.59,10,1,Poland
epiforecasts-EpiNow2,inc case,4,PL,0.85,0.42,0.32,0.68,-0.12,19,1,Poland
LANL-GrowthRate,inc case,5,PL,NA,NA,0.35,0.71,0.52,17,1,Poland
USC-SIkJalpha,inc case,5,PL,NA,NA,0.17,0.22,0.26,18,1,Poland
BIOCOMSC-Gompertz,inc death,1,PL,0.34,NA,0.67,0.93,NA,15,1,Poland
EuroCOVIDhub-baseline,inc death,1,PL,1,1,0.32,0.86,0.2,22,1,Poland
EuroCOVIDhub-ensemble,inc death,1,PL,0.38,0.39,0.73,1,0.05,22,1,Poland
IEM_Health-CovidProject,inc death,1,PL,1.09,1.08,0.64,1,0.25,22,1,Poland
ILM-EKF,inc death,1,PL,0.39,0.48,0.91,1,-0,22,1,Poland
ITWW-county_repro,inc death,1,PL,0.94,1.11,0.18,0.32,0.19,22,1,Poland
Imperial-DeCa,inc death,1,PL,0.91,1.3,0.11,0.33,-0.34,18,1,Poland
Imperial-RtI0,inc death,1,PL,0.89,1.03,0.33,0.56,0.31,18,1,Poland
Imperial-sbkp,inc death,1,PL,0.97,1.12,0.17,0.56,0.29,18,1,Poland
LANL-GrowthRate,inc death,1,PL,0.45,0.37,0.33,0.81,-0.31,21,1,Poland
MIT_CovidAnalytics-DELPHI,inc death,1,PL,0.97,0.72,0.5,0.95,0.05,22,1,Poland
MOCOS-agent1,inc death,1,PL,0.33,0.35,0.68,0.95,0.07,22,1,Poland
MUNI-ARIMA,inc death,1,PL,0.31,0.58,0.57,0.93,0.19,14,1,Poland
RobertWalraven-ESG,inc death,1,PL,0.88,0.89,0.45,0.77,0.14,22,1,Poland
SDSC_ISG-TrendModel,inc death,1,PL,0.53,NA,NA,NA,NA,19,1,Poland
UMass-MechBayes,inc death,1,PL,0.4,0.48,0.74,1,0.05,19,1,Poland
USC-SIkJalpha,inc death,1,PL,0.63,0.9,0.27,0.36,0.4,22,1,Poland
USyd-OneModelMan,inc death,1,PL,0.51,NA,NA,NA,NA,19,1,Poland
epiforecasts-EpiExpert,inc death,1,PL,0.56,0.47,0.41,0.91,0.05,22,1,Poland
epiforecasts-EpiExpert_Rt,inc death,1,PL,0.38,0.6,0.33,0.87,-0.33,15,1,Poland
epiforecasts-EpiExpert_direct,inc death,1,PL,0.51,0.76,0.36,0.57,0.5,14,1,Poland
epiforecasts-EpiNow2,inc death,1,PL,0.75,0.76,0.55,0.95,0,22,1,Poland
BIOCOMSC-Gompertz,inc death,2,PL,0.34,NA,0.57,0.93,NA,14,1,Poland
EuroCOVIDhub-baseline,inc death,2,PL,1,1,0.38,0.67,0.22,21,1,Poland
EuroCOVIDhub-ensemble,inc death,2,PL,0.24,0.26,0.81,1,0.2,21,1,Poland
ICM-agentModel,inc death,2,PL,1.08,0.94,0.28,0.67,-0.2,18,1,Poland
IEM_Health-CovidProject,inc death,2,PL,1.04,0.94,0.48,0.95,0.37,21,1,Poland
ILM-EKF,inc death,2,PL,0.42,0.33,0.71,1,-0.03,21,1,Poland
ITWW-county_repro,inc death,2,PL,0.69,0.74,0.1,0.24,0.14,21,1,Poland
LANL-GrowthRate,inc death,2,PL,0.43,0.31,0.25,0.85,-0.36,20,1,Poland
MIT_CovidAnalytics-DELPHI,inc death,2,PL,0.67,0.55,0.67,1,0.15,21,1,Poland
MOCOS-agent1,inc death,2,PL,0.24,0.22,0.57,0.95,-0.11,21,1,Poland
MUNI-ARIMA,inc death,2,PL,0.24,0.55,0.62,0.92,0.04,13,1,Poland
RobertWalraven-ESG,inc death,2,PL,0.78,0.82,0.38,0.57,0.15,21,1,Poland
UMass-MechBayes,inc death,2,PL,0.25,0.27,0.83,1,0.15,18,1,Poland
USC-SIkJalpha,inc death,2,PL,0.45,0.42,0.43,0.48,0.3,21,1,Poland
USyd-OneModelMan,inc death,2,PL,0.44,NA,NA,NA,NA,18,1,Poland
epiforecasts-EpiExpert,inc death,2,PL,0.52,0.46,0.33,0.86,0.05,21,1,Poland
epiforecasts-EpiExpert_Rt,inc death,2,PL,0.22,0.4,0.29,0.5,-0.41,14,1,Poland
epiforecasts-EpiExpert_direct,inc death,2,PL,0.34,0.78,0.38,0.62,0.6,13,1,Poland
epiforecasts-EpiNow2,inc death,2,PL,0.66,0.52,0.38,0.81,-0.05,21,1,Poland
EuroCOVIDhub-baseline,inc death,3,PL,1,1,0.25,0.55,0.27,20,1,Poland
EuroCOVIDhub-ensemble,inc death,3,PL,0.27,0.22,0.9,1,0.27,20,1,Poland
IEM_Health-CovidProject,inc death,3,PL,1.11,0.97,0.35,0.9,0.47,20,1,Poland
ILM-EKF,inc death,3,PL,0.53,0.31,0.45,1,-0.08,20,1,Poland
ITWW-county_repro,inc death,3,PL,0.64,0.6,0.1,0.2,0.09,20,1,Poland
LANL-GrowthRate,inc death,3,PL,0.39,0.25,0.37,0.84,-0.38,19,1,Poland
MIT_CovidAnalytics-DELPHI,inc death,3,PL,0.66,0.49,0.65,0.9,0.13,20,1,Poland
MOCOS-agent1,inc death,3,PL,0.17,0.14,0.55,1,-0.21,20,1,Poland
MUNI-ARIMA,inc death,3,PL,0.21,0.78,0.73,1,-0.08,11,1,Poland
RobertWalraven-ESG,inc death,3,PL,0.8,0.77,0.4,0.6,0.14,20,1,Poland
UMass-MechBayes,inc death,3,PL,0.34,0.25,0.88,1,0.18,17,1,Poland
USC-SIkJalpha,inc death,3,PL,0.41,0.29,0.35,0.5,0.45,20,1,Poland
USyd-OneModelMan,inc death,3,PL,0.44,NA,NA,NA,NA,17,1,Poland
epiforecasts-EpiExpert,inc death,3,PL,0.49,0.42,0.3,0.85,0.23,20,1,Poland
epiforecasts-EpiExpert_Rt,inc death,3,PL,0.18,0.32,0.23,0.54,-0.44,13,1,Poland
epiforecasts-EpiExpert_direct,inc death,3,PL,0.27,0.79,0.17,0.67,0.8,12,1,Poland
epiforecasts-EpiNow2,inc death,3,PL,0.62,0.46,0.35,0.85,-0.11,20,1,Poland
EuroCOVIDhub-baseline,inc death,4,PL,1,1,0.26,0.53,0.35,19,1,Poland
EuroCOVIDhub-ensemble,inc death,4,PL,0.35,0.25,0.63,1,0.37,19,1,Poland
IEM_Health-CovidProject,inc death,4,PL,1.27,1.07,0.32,0.74,0.51,19,1,Poland
ILM-EKF,inc death,4,PL,0.7,0.37,0.53,1,-0.12,19,1,Poland
ITWW-county_repro,inc death,4,PL,0.75,0.58,0.21,0.47,0.15,19,1,Poland
LANL-GrowthRate,inc death,4,PL,0.41,0.23,0.44,0.83,-0.25,18,1,Poland
MIMUW-StochSEIR,inc death,4,PL,0.38,0.28,0.53,0.79,0.4,19,1,Poland
MIT_CovidAnalytics-DELPHI,inc death,4,PL,0.66,0.49,0.58,0.79,0.13,19,1,Poland
MOCOS-agent1,inc death,4,PL,0.13,0.1,0.84,1,-0.25,19,1,Poland
MUNI-ARIMA,inc death,4,PL,0.17,1.06,0.7,0.9,-0.17,10,1,Poland
RobertWalraven-ESG,inc death,4,PL,0.78,0.77,0.37,0.53,0.24,19,1,Poland
UMass-MechBayes,inc death,4,PL,0.45,0.32,0.56,1,0.31,16,1,Poland
USC-SIkJalpha,inc death,4,PL,0.46,0.29,0.42,0.47,0.53,19,1,Poland
USyd-OneModelMan,inc death,4,PL,0.45,NA,NA,NA,NA,16,1,Poland
epiforecasts-EpiExpert,inc death,4,PL,0.54,0.43,0.26,0.79,0.43,19,1,Poland
epiforecasts-EpiExpert_Rt,inc death,4,PL,0.1,0.28,0.25,0.75,-0.43,12,1,Poland
epiforecasts-EpiExpert_direct,inc death,4,PL,0.29,1.1,0,0.55,0.91,11,1,Poland
epiforecasts-EpiNow2,inc death,4,PL,0.7,0.47,0.37,0.79,-0.18,19,1,Poland
LANL-GrowthRate,inc death,5,PL,NA,NA,0.47,0.94,-0.05,17,1,Poland
USC-SIkJalpha,inc death,5,PL,NA,NA,0.39,0.61,0.34,18,1,Poland
BIOCOMSC-Gompertz,inc case,1,PT,1.31,NA,0.5,1,NA,14,1,Portugal
EuroCOVIDhub-baseline,inc case,1,PT,1,1,0.5,1,-0.19,22,1,Portugal
EuroCOVIDhub-ensemble,inc case,1,PT,0.8,0.7,0.68,0.95,-0.14,22,1,Portugal
IEM_Health-CovidProject,inc case,1,PT,1,0.79,0.45,0.95,-0.11,22,1,Portugal
ILM-EKF,inc case,1,PT,1.11,0.9,0.45,1,-0.15,22,1,Portugal
LANL-GrowthRate,inc case,1,PT,0.92,0.73,0.43,0.9,-0.44,21,1,Portugal
MUNI-ARIMA,inc case,1,PT,1.48,1.38,0.71,0.93,-0.11,14,1,Portugal
RobertWalraven-ESG,inc case,1,PT,1.31,1.16,0.36,0.73,-0.45,22,1,Portugal
SDSC_ISG-TrendModel,inc case,1,PT,0.69,NA,NA,NA,NA,19,1,Portugal
USC-SIkJalpha,inc case,1,PT,1.31,1.46,0.36,0.5,-0.13,22,1,Portugal
UVA-Ensemble,inc case,1,PT,1.96,NA,0.38,0.71,NA,21,1,Portugal
epiforecasts-EpiNow2,inc case,1,PT,0.89,0.75,0.45,0.91,0.08,22,1,Portugal
BIOCOMSC-Gompertz,inc case,2,PT,1.37,NA,0.54,1,NA,13,1,Portugal
EuroCOVIDhub-baseline,inc case,2,PT,1,1,0.62,1,-0.15,21,1,Portugal
EuroCOVIDhub-ensemble,inc case,2,PT,0.86,0.75,0.43,0.95,-0.16,21,1,Portugal
IEM_Health-CovidProject,inc case,2,PT,0.9,0.79,0.29,0.86,-0.2,21,1,Portugal
ILM-EKF,inc case,2,PT,1.3,1.12,0.33,0.95,-0.15,21,1,Portugal
LANL-GrowthRate,inc case,2,PT,0.91,0.81,0.45,0.85,-0.32,20,1,Portugal
MUNI-ARIMA,inc case,2,PT,0.97,0.74,0.92,1,-0.05,13,1,Portugal
RobertWalraven-ESG,inc case,2,PT,1.15,1.29,0.33,0.62,-0.58,21,1,Portugal
USC-SIkJalpha,inc case,2,PT,1.18,1.36,0.24,0.33,-0.2,21,1,Portugal
UVA-Ensemble,inc case,2,PT,1.76,NA,0.2,0.45,NA,20,1,Portugal
epiforecasts-EpiNow2,inc case,2,PT,1.07,0.92,0.33,0.9,0.02,21,1,Portugal
EuroCOVIDhub-baseline,inc case,3,PT,1,1,0.7,1,-0.18,20,1,Portugal
EuroCOVIDhub-ensemble,inc case,3,PT,1.08,0.89,0.35,0.95,-0.2,20,1,Portugal
IEM_Health-CovidProject,inc case,3,PT,1.05,0.93,0.15,0.9,-0.3,20,1,Portugal
ILM-EKF,inc case,3,PT,1.67,1.52,0.25,0.9,-0.21,20,1,Portugal
LANL-GrowthRate,inc case,3,PT,1.15,1.04,0.21,0.79,-0.33,19,1,Portugal
MUNI-ARIMA,inc case,3,PT,1.54,0.92,0.73,1,-0.09,11,1,Portugal
RobertWalraven-ESG,inc case,3,PT,1.18,1.35,0.35,0.65,-0.6,20,1,Portugal
USC-SIkJalpha,inc case,3,PT,1.23,1.4,0.25,0.35,-0.41,20,1,Portugal
UVA-Ensemble,inc case,3,PT,2.03,NA,0.17,0.5,NA,18,1,Portugal
epiforecasts-EpiNow2,inc case,3,PT,1.49,1.34,0.45,0.75,-0.07,20,1,Portugal
EuroCOVIDhub-baseline,inc case,4,PT,1,1,0.79,1,-0.23,19,1,Portugal
EuroCOVIDhub-ensemble,inc case,4,PT,1.15,0.99,0.42,1,-0.26,19,1,Portugal
IEM_Health-CovidProject,inc case,4,PT,1.1,1.01,0.16,0.79,-0.4,19,1,Portugal
ILM-EKF,inc case,4,PT,1.9,1.77,0.32,0.95,-0.27,19,1,Portugal
LANL-GrowthRate,inc case,4,PT,1.09,1.04,0.33,0.83,-0.37,18,1,Portugal
MUNI-ARIMA,inc case,4,PT,1.57,0.91,0.8,1,-0.17,10,1,Portugal
RobertWalraven-ESG,inc case,4,PT,1.15,1.39,0.32,0.63,-0.78,19,1,Portugal
USC-SIkJalpha,inc case,4,PT,1.22,1.36,0.32,0.42,-0.61,19,1,Portugal
UVA-Ensemble,inc case,4,PT,1.91,NA,0.19,0.5,NA,16,1,Portugal
epiforecasts-EpiNow2,inc case,4,PT,1.71,1.69,0.42,0.68,-0.15,19,1,Portugal
LANL-GrowthRate,inc case,5,PT,NA,NA,0.47,0.71,-0.37,17,1,Portugal
USC-SIkJalpha,inc case,5,PT,NA,NA,0.28,0.44,-0.53,18,1,Portugal
EuroCOVIDhub-baseline,inc death,1,PT,1,1,0.77,1,0.05,22,1,Portugal
EuroCOVIDhub-ensemble,inc death,1,PT,0.5,0.43,0.77,1,0.09,22,1,Portugal
IEM_Health-CovidProject,inc death,1,PT,0.66,0.49,0.45,1,-0.17,22,1,Portugal
