model,target_variable,horizon,location,interval_score,sharpness,underprediction,overprediction,coverage_deviation,bias,aem,relative_skill,scaled_rel_skill,cov_50,cov_95,mae,n,continuous_weeks
USC-SIkJalpha,inc death,5,HU,430.04477391304346,231.5143391304348,0,198.5304347826087,-0.19391304347826085,0.6799999999999999,555.4,1.6087234817851475,NA,0.3,0.5,555.4,10,14
bisop-seirfilterlite,inc death,1,HU,352.0982608695652,61.1272463768116,290.9710144927536,0,-0.24028985507246375,-0.7666666666666666,487,3.4431678452804046,NA,0.3333333333333333,0.6666666666666666,487,3,0
LANL-GrowthRate,inc death,6,HU,241.09588985507247,84.79878840579711,80.84106280193235,75.456038647343,-0.27893719806763284,0.37,432.1111111111111,NA,NA,0,0.7777777777777778,432.1111111111111,9,1
UMass-MechBayes,inc death,3,HU,118.9719806763285,50.2231884057971,0.0821256038647343,68.66666666666667,-0.21130434782608695,0.6977777777777777,176.55555555555554,0.8222263903692394,NA,0.2222222222222222,0.5555555555555556,176.55555555555554,9,11
UMass-SemiMech,inc death,3,HU,159.8106763285024,60.786521739130436,0,99.02415458937199,-0.24028985507246375,0.7833333333333333,263.3333333333333,1.1174670349084572,NA,0.2222222222222222,0.7777777777777778,263.3333333333333,9,11
bisop-seirfilterlite,inc death,2,HU,307.1247826086956,61.70449275362319,245.42028985507247,0,-0.2982608695652174,-0.7933333333333333,442.6666666666667,2.463476152915284,NA,0.3333333333333333,0.3333333333333333,442.6666666666667,3,0
UMass-MechBayes,inc death,4,HU,192.5621739130435,65.22521739130435,0,127.33695652173913,-0.28739130434782606,0.81625,291.5,0.8827648852530321,NA,0.125,0.625,291.5,8,11
UMass-SemiMech,inc death,4,HU,271.9689673913044,82.75157608695652,0,189.2173913043478,-0.32,0.855,430.25,1.3079945840327722,NA,0.125,0.5,430.25,8,11
bisop-seirfilterlite,inc death,3,HU,250.8895652173913,69.25188405797101,152.46376811594203,29.17391304347826,-0.2692753623188406,-0.4,400.3333333333333,1.1489124415072216,NA,0,0.6666666666666666,400.3333333333333,3,0
epiforecasts-EpiExpert_Rt,inc death,1,HU,38.81228478260869,18.772067391304347,13.693478260869565,6.3467391304347816,-0.0808695652173913,-0.25,64.5,0.5047825495929396,NA,0.25,1,64.5,4,0
BIOCOMSC-Gompertz,inc death,1,HU,53.676785714285714,53.676785714285714,0,0,0.275,0.5,NA,1.291096817351079,NA,1,1,74.28571428571429,7,7
bisop-seirfilterlite,inc death,4,HU,190.38391304347826,79.8331884057971,42.231884057971016,68.31884057971014,-0.0953623188405797,-0.20000000000000004,358,0.7691083725844322,NA,0,1,358,3,0
epiforecasts-EpiExpert_Rt,inc death,2,HU,27.4244347826087,15.85704347826087,4.98804347826087,6.579347826086957,0.006086956521739134,0.3,50.125,0.3111067070673804,NA,0.5,1,50.125,4,0
BIOCOMSC-Gompertz,inc death,2,HU,93.20625,93.20625,0,0,0.275,NA,NA,1.919087428102061,NA,1,1,81.16666666666667,6,7
MUNI-ARIMA,inc death,1,HU,60.872246376811596,16.459202898550725,0,44.41304347826087,-0.008405797101449274,0.5333333333333333,89.83333333333333,1.579596895524891,NA,0.5,0.8333333333333334,89.83333333333333,6,6
epiforecasts-EpiExpert_Rt,inc death,3,HU,100.74451847826087,19.818322826086956,0,80.92619565217392,-0.23304347826086957,0.7625,145.25,0.8959714029775664,NA,0.25,0.75,145.25,4,0
MUNI-ARIMA,inc death,2,HU,102.84747826086956,30.656173913043478,0,72.19130434782609,-0.07217391304347825,0.616,164.8,2.740133304146546,NA,0.4,0.8,164.8,5,6
epiforecasts-EpiExpert_Rt,inc death,4,HU,175.54788641304347,28.900821195652178,0,146.64706521739132,-0.3634782608695652,0.9125,245.625,1.2553609005646977,NA,0,0.75,245.625,4,0
MUNI-ARIMA,inc death,3,HU,77.01144927536232,37.431739130434785,0,39.57971014492754,-0.06637681159420289,0.6333333333333333,138.33333333333334,1.533875529234473,NA,0.3333333333333333,1,138.33333333333334,3,5
MUNI-ARIMA,inc death,4,HU,110.55869565217391,52.60217391304348,0,57.95652173913044,-0.12434782608695652,0.7,199,1.5506442286166897,NA,0,1,199,2,5
EuroCOVIDhub-ensemble,inc case,1,IE,653.4117507019613,259.1926305033659,41.844740893137654,352.3743793054578,0.06537549407114625,0.06363636363636363,942.2475552769773,0.9978348853255476,NA,0.6363636363636364,0.9090909090909091,942.2475552769773,11,14
IEM_Health-CovidProject,inc case,1,IE,294.7889979232393,146.02152961847835,70.04196107167373,78.72550723308727,-0.053201581027667984,0.018181818181818188,460.1194448344951,0.5570984004580417,NA,0.36363636363636365,0.9090909090909091,460.1194448344951,11,1
ILM-EKF,inc case,1,IE,864.2958549372239,250.03314602406263,62.51567334003878,551.7470355731225,0.057470355731225296,0.018181818181818157,1146.6985768523232,1.3421891179216632,NA,0.5454545454545454,0.9090909090909091,1146.6985768523232,11,14
LANL-GrowthRate,inc case,1,IE,281.5260270750988,148.45922865612647,75.65770750988142,57.409090909090914,0.002134387351778659,-0.11818181818181822,423.1363636363636,0.5557333599820488,NA,0.45454545454545453,1,423.1363636363636,11,1
RobertWalraven-ESG,inc case,1,IE,279.6500053763441,178.01075806451612,90.9705376344086,10.668709677419356,0.044516129032258066,-0.44623655913978494,426.2813978494624,0.46176544955771265,NA,0.6363636363636364,1,377.9990909090909,11,14
USC-SIkJalpha,inc case,1,IE,306.4884505928854,164.9951699604743,94.499604743083,46.99367588932806,0.010039525691699608,-0.10909090909090907,417.72727272727275,0.5820425352102196,NA,0.6363636363636364,0.8181818181818182,417.72727272727275,11,14
epiforecasts-EpiExpert,inc case,1,IE,186.32264404224628,78.57246093584315,75.88608695652174,31.86409614988139,0.03217391304347826,0.12999999999999998,268.3,0.8199541327294427,NA,0.6,1,268.3,5,0
epiforecasts-EpiNow2,inc case,1,IE,2504.5498221343873,768.28895256917,97.03557312252964,1639.2252964426877,-0.08482213438735178,0.04999999999999998,3851.181818181818,2.9102329427017195,NA,0.45454545454545453,0.8181818181818182,3851.181818181818,11,2
DSMPG-bayes,inc case,1,IE,316.59750287957763,227.5947554088499,39.21216905981513,49.79057841091262,0.1613664596273292,-0.028571428571428564,391.6588807961252,0.8203763610951154,NA,0.7142857142857143,1,391.6588807961252,7,0
EuroCOVIDhub-ensemble,inc case,2,IE,840.274101579078,424.357043822787,319.3648281014806,96.55222965481046,-0.07217391304347825,-0.11500000000000002,1075.8307625451084,1.0169289009140212,NA,0.4,0.9,1075.8307625451084,10,14
IEM_Health-CovidProject,inc case,2,IE,455.16938497873633,212.90826630524995,160.67078897818195,81.59032969530448,-0.027729468599033812,-0.07222222222222219,760.0313866926331,0.6857041274083809,NA,0.4444444444444444,1,760.0313866926331,9,1
ILM-EKF,inc case,2,IE,721.2730192066286,315.4270072506763,338.37209891247414,67.47391304347826,0.03217391304347826,-0.2,1035.77560217931,0.9467678440262909,NA,0.5,0.9,1035.77560217931,10,14
LANL-GrowthRate,inc case,2,IE,478.87574347826086,163.9453086956522,172.23864734299516,142.69178743961353,-0.12434782608695652,-0.04999999999999997,812.6111111111111,0.7359181128162534,NA,0.3333333333333333,1,812.6111111111111,9,1
RobertWalraven-ESG,inc case,2,IE,451.06009302325583,225.34172093023255,203.42802325581397,22.290348837209304,0.030697674418604652,-0.4331395348837209,745.4141860465116,0.48261639353784463,NA,0.8,1,630.158,10,14
USC-SIkJalpha,inc case,2,IE,660.1200695652175,143.77485217391305,423.5330434782609,92.8121739130435,-0.19391304347826085,-0.27999999999999997,909,0.8854554651727136,NA,0.4,0.6,909,10,14
UVA-Ensemble,inc case,1,IE,861.170829849683,155.23480215819146,32.77682841962853,673.1591992718629,-0.21428571428571427,0.395,1354.6230646860427,1.4059574305964535,NA,0.4,0.7,1354.6230646860427,10,13
epiforecasts-EpiExpert,inc case,2,IE,208.60143089024385,130.5190126132708,3.772635668277392,74.30978260869567,0.13652173913043478,0.25,269.6825,0.4490696600853487,NA,0.75,1,269.6825,4,0
epiforecasts-EpiNow2,inc case,2,IE,1744.830717391305,994.3655000000005,421.504347826087,328.9608695652174,-0.13304347826086957,-0.07,2216.2,1.8991336208033132,NA,0.3,0.8,2216.2,10,2
DSMPG-bayes,inc case,2,IE,1698.7998902219283,1421.2068633996996,193.14994939513224,84.4430774270963,0.006086956521739134,-0.11666666666666663,1200.9121204776422,1.6882624269171675,NA,0.6666666666666666,1,1200.9121204776422,6,0
EuroCOVIDhub-ensemble,inc case,3,IE,1721.062528991682,1261.712267367183,288.0317670329079,171.31849459159125,-0.08570048309178743,-0.19777777777777775,1662.7687728786661,1.2853597303346502,NA,0.3333333333333333,0.8888888888888888,1662.7687728786661,9,14
IEM_Health-CovidProject,inc case,3,IE,548.7857465779567,275.4638944354282,212.07503763152604,61.2468145110025,0.03869565217391305,-0.1875,880.6832572318069,0.5492599524215818,NA,0.5,1,880.6832572318069,8,1
ILM-EKF,inc case,3,IE,866.766981189822,420.5454450359668,381.1007632069953,65.12077294685992,0.02057971014492754,-0.26666666666666666,1287.732052364345,0.8462046818382681,NA,0.5555555555555556,0.8888888888888888,1287.732052364345,9,14
LANL-GrowthRate,inc case,3,IE,520.0335782608696,203.05483429951693,162.06666666666666,154.912077294686,-0.10502415458937198,0.03333333333333334,930.6111111111111,0.48295068855191153,NA,0.1111111111111111,1,930.6111111111111,9,1
RobertWalraven-ESG,inc case,3,IE,533.574135443038,273.6947683544304,244.3441772151899,15.535189873417725,0.039746835443037976,-0.3772151898734177,863.2520253164557,0.4440641114500344,NA,0.7777777777777778,1,733.7922222222223,9,14
USC-SIkJalpha,inc case,3,IE,740.739115942029,171.11399516908213,436.42125603864736,133.20386473429951,-0.2596135265700483,-0.36666666666666664,1067.888888888889,0.7470216430740015,NA,0.3333333333333333,0.4444444444444444,1067.888888888889,9,14
UVA-Ensemble,inc case,2,IE,757.4433311314766,216.5929076611763,76.79812062641943,464.05230284388085,-0.23015873015873015,0.37777777777777777,1611.3935892326829,1.1605315167106303,NA,0.1111111111111111,0.7777777777777778,1611.3935892326829,9,13
epiforecasts-EpiExpert,inc case,3,IE,365.26420331621887,213.17703681039856,80.95206155579712,71.13510495002319,0.04956521739130435,0.09999999999999994,574.59,0.5714252062998788,NA,0.3333333333333333,1,574.59,3,0
epiforecasts-EpiNow2,inc case,3,IE,4429.963369565218,3339.9579347826093,320.7554347826087,769.25,-0.04826086956521739,-0.1375,4986.875,3.128421844340286,NA,0.375,1,4986.875,8,2
DSMPG-bayes,inc case,3,IE,6063.437529164251,5737.601876512596,214.75607279836385,108.6111447454403,0.10984848484848485,-0.2318518518518519,1539.3895991065547,3.6779616912828668,NA,0.6666666666666666,1,1545.0357410131169,6,0
EuroCOVIDhub-ensemble,inc case,4,IE,2226.551605034208,1789.2342813072523,183.9474723772795,253.36985134967614,0.08217391304347826,-0.1625,2051.2192932256644,1.3888160121633315,NA,0.5,1,2051.2192932256644,8,14
IEM_Health-CovidProject,inc case,4,IE,567.1487445338431,333.5229005438655,165.98952799340174,67.63631599657592,0.04956521739130435,-0.07500000000000001,870.0995264160922,0.5174206233919726,NA,0.625,1,870.0995264160922,8,1
ILM-EKF,inc case,4,IE,838.4254716658792,600.5571662530723,193.57482715193726,44.29347826086958,0.18,-0.15000000000000002,1083.7569302091247,0.7663969554029707,NA,0.75,1,1083.7569302091247,8,14
LANL-GrowthRate,inc case,4,IE,462.3338956521739,256.6534608695652,78.13967391304348,127.54076086956522,0.060434782608695656,-0.012500000000000025,783.0625,0.40389860552987733,NA,0.5,1,783.0625,8,1
RobertWalraven-ESG,inc case,4,IE,383.5773791666667,324.16779583333334,48.75013888888889,10.659444444444452,0.245,-0.045833333333333344,351.2884722222223,0.3744444434678854,NA,0.875,1,445.9537500000001,8,14
UMass-SemiMech,inc case,1,IE,965.256847826087,294.2025,69.26086956521739,601.7934782608696,0.027826086956521744,0.125,1380.5,1.31904702695018,NA,0.625,0.875,1380.5,8,11
USC-SIkJalpha,inc case,4,IE,662.3735217391304,153.9561304347826,408.58478260869566,99.83260869565218,-0.28739130434782606,-0.3375,830.375,0.628181704778822,NA,0.375,0.375,830.375,8,14
UVA-Ensemble,inc case,3,IE,771.9533114117942,221.34609956847308,54.327663271001015,496.2795485723201,-0.35714285714285715,0.6785714285714286,1632.1625529948424,0.8308820372829767,NA,0,0.5714285714285714,1632.1625529948424,7,8
epiforecasts-EpiExpert,inc case,4,IE,558.0143515126543,304.8393919167904,72.43649002892128,180.73846956694263,-0.03739130434782608,0.09999999999999998,999.815,0.6503085601441256,NA,0.5,1,999.815,2,0
epiforecasts-EpiNow2,inc case,4,IE,4959.243804347827,3353.7438043478264,373.1521739130435,1232.3478260869565,-0.015652173913043476,-0.35,7831.25,2.751840542798789,NA,0.5,1,7831.25,8,2
DSMPG-bayes,inc case,4,IE,10901.574588853906,10478.816070852376,264.982319871303,152.09056936877718,0.08373831775700935,-0.30000000000000004,2210.3450587104403,4.669335910543049,NA,0.6,1,2182.790474426563,5,0
LANL-GrowthRate,inc case,5,IE,557.1943431677018,354.3458959627329,27.685093167701865,175.16335403726708,0.07440993788819876,0.32857142857142857,919.2857142857143,0.9778362663672842,NA,0.7142857142857143,1,919.2857142857143,7,1
UMass-SemiMech,inc case,2,IE,823.2740372670808,203.89515527950311,488.5776397515528,130.80124223602485,-0.0870807453416149,-0.10714285714285716,1071.4285714285713,1.1138577021936953,NA,0.42857142857142855,0.8571428571428571,1071.4285714285713,7,11
USC-SIkJalpha,inc case,5,IE,582.739447204969,178.49099999999999,307.1068322981367,97.1416149068323,-0.21130434782608695,-0.34285714285714286,827.8571428571429,1.0226660990137495,NA,0.2857142857142857,0.5714285714285714,827.8571428571429,7,14
UVA-Ensemble,inc case,4,IE,1276.581208163329,120.8318960946582,0,1155.7493120686706,-0.5857142857142857,0.99,1827.9492006074433,1.096366132956259,NA,0,0.2,1827.9492006074433,5,8
bisop-seirfilterlite,inc case,1,IE,442.7489855072464,59.37217391304348,153.94202898550725,229.43478260869566,-0.356231884057971,0.16666666666666666,602.3333333333334,1.310691980614723,NA,0.3333333333333333,0.3333333333333333,602.3333333333334,3,0
LANL-GrowthRate,inc case,6,IE,738.1391793478261,478.0036721014493,0,260.13550724637685,0.06405797101449276,0.48333333333333334,1210.9166666666667,NA,NA,0.6666666666666666,1,1210.9166666666667,6,1
UMass-SemiMech,inc case,3,IE,980.6487681159421,235.8009420289855,590.5942028985507,154.2536231884058,-0.12434782608695652,-0.2666666666666666,1343.1666666666667,1.2527972435910728,NA,0.3333333333333333,0.8333333333333334,1343.1666666666667,6,11
bisop-seirfilterlite,inc case,2,IE,701.6320289855073,85.8204347826087,482.84057971014494,132.97101449275362,-0.44318840579710145,-0.3333333333333333,988.3333333333334,1.2341414390588852,NA,0,0.6666666666666666,988.3333333333334,3,0
UMass-SemiMech,inc case,4,IE,779.7653913043479,307.30452173913045,344.6608695652174,127.8,-0.05478260869565217,-0.25,1243.4,1.1634401856700045,NA,0.2,1,1243.4,5,11
bisop-seirfilterlite,inc case,3,IE,624.166811594203,141.73202898550724,473.30434782608694,9.130434782608697,-0.2692753623188406,-0.5599999999999999,916.6666666666666,1.0539791575609447,NA,0.3333333333333333,0.3333333333333333,916.6666666666666,3,0
epiforecasts-EpiExpert_Rt,inc case,1,IE,311.8343793478261,67.87655326086957,215.45782608695652,28.49999999999999,-0.18956521739130436,-0.2625,459.125,1.1071859843289165,NA,0.25,0.75,459.125,4,0
BIOCOMSC-Gompertz,inc case,1,IE,302.5208333333333,302.5208333333333,0,0,0.275,NA,NA,1.2621607813374975,NA,1,1,205.33333333333334,3,0
bisop-seirfilterlite,inc case,4,IE,666.7550724637681,215.5231884057971,451.231884057971,0,-0.12434782608695652,-0.6333333333333334,935,1.0661727599740642,NA,0.3333333333333333,0.6666666666666666,935,3,0
epiforecasts-EpiExpert_Rt,inc case,2,IE,539.370597826087,94.92117753623188,345.3697101449275,99.07971014492756,-0.24028985507246375,0.10000000000000002,754,0.892948469625637,NA,0.3333333333333333,0.6666666666666666,754,3,0
BIOCOMSC-Gompertz,inc case,2,IE,1206.1416666666667,438.14166666666665,768,0,-0.05833333333333331,-1,NA,1.636387208176125,NA,0.6666666666666666,0.6666666666666666,1060.6666666666667,3,0
MUNI-ARIMA,inc case,1,IE,1654.8601449275363,288.61376811594204,0,1366.2463768115942,-0.0953623188405797,0.6,2181,1.464516581096936,NA,0.3333333333333333,0.6666666666666666,2181,3,6
epiforecasts-EpiExpert_Rt,inc case,3,IE,652.3802510869566,142.1932945652174,408.4608695652174,101.72608695652173,-0.2982608695652174,-0.14,1010.5,1.2321600455950872,NA,0,0.5,1010.5,2,0
MUNI-ARIMA,inc case,2,IE,1283.9252173913044,407.31652173913045,853.6521739130435,22.956521739130434,-0.12434782608695652,-0.4,1470,1.6191117485057183,NA,0.5,0.5,1470,2,6
epiforecasts-EpiExpert_Rt,inc case,4,IE,1164.5042260869566,121.73248695652175,1042.7717391304348,0,-0.4721739130434783,-0.98,1751,1.453918201639797,NA,0,0,1751,1,0
MUNI-ARIMA,inc case,4,IE,562.834347826087,546.6169565217391,16.217391304347824,0,0.31043478260869567,-0.19999999999999996,341,1.3346517344813527,NA,1,1,341,1,5
MUNI-ARIMA,inc case,3,IE,1568.7717391304348,52.07608695652174,1516.695652173913,0,-0.38521739130434784,-0.95,2304,1.5110226086473353,NA,0,1,2304,1,5
EuroCOVIDhub-ensemble,inc death,1,IE,8.937513935669385,5.229586712953528,0.4898981478370629,3.2180290748787943,0.0416600790513834,0.2727272727272727,12.322851642276957,0.9219722797640039,NA,0.7272727272727273,0.8181818181818182,12.322851642276957,11,14
IEM_Health-CovidProject,inc death,1,IE,11.774026868578202,6.9190909624498484,2.7768627825425045,2.0780731235858503,-0.04529644268774703,0.1545454545454545,15.902324387447033,1.032506856344593,NA,0.5454545454545454,0.8181818181818182,15.902324387447033,11,1
ILM-EKF,inc death,1,IE,11.584823210553445,8.603842800687767,0.4901185770750988,2.4908618327905785,0.12861660079051385,0.2590909090909091,14.061475763478052,1.2145839895376778,NA,0.7272727272727273,1,14.061475763478052,11,14
LANL-GrowthRate,inc death,1,IE,10.289763636363636,3.4162458498023716,2.158102766798419,4.715415019762846,-0.04529644268774703,0.07727272727272726,15.363636363636363,1.0474135464806933,NA,0.5454545454545454,0.9090909090909091,15.363636363636363,11,1
RobertWalraven-ESG,inc death,1,IE,8.586046245059288,4.515571936758893,1.7883399209486166,2.2821343873517788,0.017944664031620556,0.13636363636363635,14.71909090909091,0.8565992887036957,NA,0.5454545454545454,1,14.71909090909091,11,14
USC-SIkJalpha,inc death,1,IE,10.968664031620554,2.563920948616601,0.41581027667984183,7.988932806324111,-0.0650592885375494,0.2818181818181818,12.636363636363637,0.8420000887370651,NA,0.5454545454545454,0.6363636363636364,12.636363636363637,11,14
epiforecasts-EpiExpert,inc death,1,IE,17.51324493173569,3.329983419104576,3.205256481830252,10.978005030800864,-0.3417391304347826,0.5033333333333333,25.008333333333333,1.357839215382342,NA,0.3333333333333333,0.3333333333333333,25.008333333333333,6,1
epiforecasts-EpiNow2,inc death,1,IE,10.930868478260871,6.396520652173914,0,4.5343478260869565,0.09304347826086957,0.438,14.7,0.9793808501506085,NA,0.7,0.9,14.7,10,0
EuroCOVIDhub-ensemble,inc death,2,IE,9.37142499982014,5.90066319686374,0.2145405837397587,3.2562212192166418,0.058260869565217394,0.358,13.02794558908002,0.9579929325184994,NA,0.6,0.9,13.02794558908002,10,14
IEM_Health-CovidProject,inc death,2,IE,16.711067206196933,8.803248650371797,4.1787628550038125,3.7290557008213248,-0.03739130434782609,0.06666666666666667,26.80670822394058,1.3506354832305822,NA,0.4444444444444444,0.8888888888888888,26.80670822394058,9,1
ILM-EKF,inc death,2,IE,10.763122421267827,8.42701729541276,0.0478260869565218,2.2882790388985446,0.1191304347826087,0.36,12.552880998473054,1.1106059537340516,NA,0.8,1,12.552880998473054,10,14
Imperial-DeCa,inc death,1,IE,8.316150310559006,1.5645975155279503,0.8012422360248447,5.950310559006211,-0.11192546583850932,0.2,11.571428571428571,0.6795391884003252,NA,0.2857142857142857,0.8571428571428571,11.571428571428571,7,0
Imperial-RtI0,inc death,1,IE,17.70913043478261,4.976211180124229,0.2981366459627329,12.434782608695652,-0.04981366459627329,0.34,26.571428571428573,1.3617451504703024,NA,0.5714285714285714,0.7142857142857143,26.571428571428573,7,0
Imperial-sbkp,inc death,1,IE,16.06149844720497,2.4714363354037268,4.739130434782608,8.850931677018634,-0.3603726708074534,0.13285714285714287,23.142857142857142,1.3735342006888198,NA,0,0.5714285714285714,23.142857142857142,7,0
LANL-GrowthRate,inc death,2,IE,10.446507487922707,4.146990579710147,1.2028985507246377,5.096618357487922,-0.027729468599033812,0.23666666666666666,16.666666666666668,1.0152316921707099,NA,0.5555555555555556,0.8888888888888888,16.666666666666668,9,1
RobertWalraven-ESG,inc death,2,IE,9.463875217391305,5.600657826086956,1.7595217391304347,2.103695652173913,0.08434782608695653,0.059999999999999984,15.528,0.9156445950923338,NA,0.6,1,15.528,10,14
USC-SIkJalpha,inc death,2,IE,11.581408695652174,2.7692347826086956,0.17739130434782607,8.634782608695652,-0.17652173913043478,0.5780000000000001,15.8,1.2249204660678101,NA,0.4,0.5,15.8,10,14
epiforecasts-EpiExpert,inc death,2,IE,20.370188623621384,5.271538334635049,0,15.098650288986335,-0.27652173913043476,0.8,31.65,1.5412793534762608,NA,0.25,0.75,31.65,4,1
epiforecasts-EpiNow2,inc death,2,IE,14.278996739130434,7.412040217391304,0,6.86695652173913,-0.006956521739130432,0.5549999999999999,21.8,1.3905453884584562,NA,0.5,1,21.8,10,0
EuroCOVIDhub-ensemble,inc death,3,IE,10.932660797280098,8.369031672454579,0.04770257025078948,2.5159265545747287,0.059227053140096624,0.41666666666666663,10.650161301431286,1.0570914559567721,NA,0.6666666666666666,0.8888888888888888,10.650161301431286,9,14
IEM_Health-CovidProject,inc death,3,IE,18.51288630999751,9.983118647421264,4.52842808759954,4.001339574976705,-0.015652173913043476,-0.05000000000000002,26.793663154162537,1.3396680320226804,NA,0.375,0.875,26.793663154162537,8,1
ILM-EKF,inc death,3,IE,11.84142126461489,8.576629113956857,0.26570048309178745,2.9990916675662476,0.07855072463768116,0.37777777777777777,14.78289532554878,1.2090573183755846,NA,0.6666666666666666,1,14.78289532554878,9,14
LANL-GrowthRate,inc death,3,IE,8.054156521739134,4.12178937198068,0.9082125603864735,3.024154589371981,0.03024154589371981,0.3222222222222222,11.777777777777779,0.8849475271017783,NA,0.4444444444444444,0.8888888888888888,11.777777777777779,9,1
RobertWalraven-ESG,inc death,3,IE,9.49116618357488,6.559620289855072,1.7432367149758454,1.1883091787439612,0.14618357487922706,-0.05555555555555558,15.181111111111111,0.9328589452162922,NA,0.7777777777777778,1,15.181111111111111,9,14
USC-SIkJalpha,inc death,3,IE,13.876565217391304,3.084294685990338,0.463768115942029,10.328502415458937,-0.2451207729468599,0.6055555555555555,19.77777777777778,1.3182589437988497,NA,0.2222222222222222,0.5555555555555556,19.77777777777778,9,14
epiforecasts-EpiExpert,inc death,3,IE,29.449390606122932,7.321108068499398,6.159070646883722,15.969211890739812,-0.38521739130434784,0.31666666666666665,47.42666666666666,2.24035758585575,NA,0,1,47.42666666666666,3,1
epiforecasts-EpiNow2,inc death,3,IE,29.41248940217392,21.670641576086965,0,7.741847826086957,-0.02652173913043478,0.58125,29.9375,1.6287433733037073,NA,0.375,1,29.9375,8,0
EuroCOVIDhub-ensemble,inc death,4,IE,17.83293407613722,14.2622090239486,0.10965298182235766,3.4610720703662645,0.04956521739130435,0.4,15.814953524426041,1.044261258654156,NA,0.75,0.875,15.814953524426041,8,14
IEM_Health-CovidProject,inc death,4,IE,19.509585644744696,10.51116287128644,4.236280318454719,4.76214245500354,-0.048260869565217385,0.031249999999999972,28.729640627014433,1.5076626432791833,NA,0.5,0.875,28.729640627014433,8,1
ILM-EKF,inc death,4,IE,14.586957801467653,9.53411906155543,0.18327352252092038,4.869565217391305,0.027826086956521744,0.39999999999999997,18.71529101798117,1.0736172626796483,NA,0.5,0.875,18.71529101798117,8,14
LANL-GrowthRate,inc death,4,IE,9.06592581521739,4.628425815217391,0.3532608695652174,4.084239130434782,0.09304347826086957,0.275,11.5625,0.6668831198671885,NA,0.75,0.875,11.5625,8,1
RobertWalraven-ESG,inc death,4,IE,10.119501630434783,7.281621195652174,1.7409782608695652,1.0969021739130436,0.1691304347826087,-0.11249999999999999,16.10625,0.6811629891273663,NA,0.875,1,16.10625,8,14
UMass-MechBayes,inc death,1,IE,6.479836956521739,3.3167934782608697,0.7010869565217391,2.4619565217391304,0.060434782608695656,0.2475,8.75,0.8977561483135789,NA,0.625,0.75,8.75,8,11
UMass-SemiMech,inc death,1,IE,6.862771739130435,3.2214673913043477,1.25,2.391304347826087,0.016956521739130436,0.2725,9,0.9268910935357483,NA,0.625,0.75,9,8,11
USC-SIkJalpha,inc death,4,IE,15.57241304347826,3.5430652173913044,0.059782608695652176,11.969565217391304,-0.23304347826086957,0.675,20.875,1.1691599780998168,NA,0.25,0.5,20.875,8,14
epiforecasts-EpiExpert,inc death,4,IE,32.93323249829719,9.480101172443424,13.418306473159431,10.03482485269433,-0.25478260869565217,-0.04999999999999993,54.495,2.4453788961022536,NA,0,1,54.495,2,1
epiforecasts-EpiNow2,inc death,4,IE,62.274580163043474,50.614797554347824,0.0625,11.597282608695652,-0.00478260869565217,0.50625,49.9375,2.2055799045123075,NA,0.5,1,49.9375,8,0
LANL-GrowthRate,inc death,5,IE,11.0863450310559,5.2105686335403725,0.30434782608695654,5.571428571428571,-1.2422360248446872e-4,0.38571428571428573,15.142857142857142,0.8373471939023698,NA,0.5714285714285714,0.8571428571428571,15.142857142857142,7,1
UMass-MechBayes,inc death,2,IE,5.596273291925466,3.2919254658385095,0.13664596273291926,2.1677018633540373,0.1427329192546584,0.2542857142857143,7,0.6573670545426094,NA,0.7142857142857143,0.8571428571428571,7,7,11
UMass-SemiMech,inc death,2,IE,6.2655900621118015,3.4084472049689443,0.2670807453416149,2.590062111801242,0.10546583850931678,0.23999999999999996,8.571428571428571,0.7353636143950373,NA,0.7142857142857143,0.8571428571428571,8.571428571428571,7,11
USC-SIkJalpha,inc death,5,IE,15.811652173913044,4.319726708074534,0.06708074534161498,11.424844720496894,-0.3106832298136646,0.7357142857142858,23.285714285714285,1.194247747269091,NA,0.2857142857142857,0.42857142857142855,23.285714285714285,7,14
bisop-seirfilterlite,inc death,1,IE,11.744927536231884,11.13623188405797,0,0.6086956521739131,0.33942028985507244,0.16666666666666663,8.666666666666666,1.165701588866318,NA,1,1,8.666666666666666,3,0
LANL-GrowthRate,inc death,6,IE,17.075283333333335,6.466587681159423,0,10.608695652173914,0.013333333333333338,0.5,21.333333333333332,NA,NA,0.5,0.8333333333333334,21.333333333333332,6,1
UMass-MechBayes,inc death,3,IE,6.040797101449275,3.591521739130435,0,2.449275362318841,0.02057971014492754,0.5333333333333333,8.666666666666666,0.6840938735211678,NA,0.5,1,8.666666666666666,6,11
UMass-SemiMech,inc death,3,IE,6.586159420289855,3.7673188405797102,0,2.818840579710145,-0.02289855072463768,0.5833333333333334,10.5,0.7239225787142972,NA,0.5,1,10.5,6,11
bisop-seirfilterlite,inc death,2,IE,11.893478260869566,10.922463768115943,0,0.9710144927536233,0.31043478260869567,0.19999999999999998,10.333333333333334,1.3906641191256996,NA,1,1,10.333333333333334,3,0
UMass-MechBayes,inc death,4,IE,9.53895652173913,4.338956521739131,0,5.2,-0.08956521739130434,0.61,14,0.7362865506886751,NA,0.4,0.8,14,5,11
UMass-SemiMech,inc death,4,IE,10.797739130434783,4.580347826086957,0,6.217391304347826,-0.12434782608695652,0.65,16.2,0.8517221895291263,NA,0.4,0.8,16.2,5,11
