"","scenario","forecast_date","target","target_end_date","location","type","quantile","value","location_name"
"2692","forecast",2021-01-06,"4 wk ahead inc death",2021-02-06,"LT","quantile",0.01,7,"Lithuania"
"2693","forecast",2021-01-06,"1 wk ahead inc death",2021-01-16,"LT","quantile",0.025,23,"Lithuania"
"2694","forecast",2021-01-06,"2 wk ahead inc death",2021-01-23,"LT","quantile",0.025,19,"Lithuania"
"2695","forecast",2021-01-06,"3 wk ahead inc death",2021-01-30,"LT","quantile",0.025,14,"Lithuania"
"2696","forecast",2021-01-06,"4 wk ahead inc death",2021-02-06,"LT","quantile",0.025,14,"Lithuania"
"2697","forecast",2021-01-06,"1 wk ahead inc death",2021-01-16,"LT","quantile",0.05,41,"Lithuania"
"2698","forecast",2021-01-06,"2 wk ahead inc death",2021-01-23,"LT","quantile",0.05,34,"Lithuania"
"2699","forecast",2021-01-06,"3 wk ahead inc death",2021-01-30,"LT","quantile",0.05,29,"Lithuania"
"2700","forecast",2021-01-06,"4 wk ahead inc death",2021-02-06,"LT","quantile",0.05,28,"Lithuania"
"2701","forecast",2021-01-06,"1 wk ahead inc death",2021-01-16,"LT","quantile",0.1,85,"Lithuania"
"2702","forecast",2021-01-06,"2 wk ahead inc death",2021-01-23,"LT","quantile",0.1,70,"Lithuania"
"2703","forecast",2021-01-06,"3 wk ahead inc death",2021-01-30,"LT","quantile",0.1,61,"Lithuania"
"2704","forecast",2021-01-06,"4 wk ahead inc death",2021-02-06,"LT","quantile",0.1,55,"Lithuania"
"2705","forecast",2021-01-06,"1 wk ahead inc death",2021-01-16,"LT","quantile",0.15,129,"Lithuania"
"2706","forecast",2021-01-06,"2 wk ahead inc death",2021-01-23,"LT","quantile",0.15,105,"Lithuania"
"2707","forecast",2021-01-06,"3 wk ahead inc death",2021-01-30,"LT","quantile",0.15,87,"Lithuania"
"2708","forecast",2021-01-06,"4 wk ahead inc death",2021-02-06,"LT","quantile",0.15,80,"Lithuania"
"2709","forecast",2021-01-06,"1 wk ahead inc death",2021-01-16,"LT","quantile",0.2,164,"Lithuania"
"2710","forecast",2021-01-06,"2 wk ahead inc death",2021-01-23,"LT","quantile",0.2,130,"Lithuania"
"2711","forecast",2021-01-06,"3 wk ahead inc death",2021-01-30,"LT","quantile",0.2,108,"Lithuania"
"2712","forecast",2021-01-06,"4 wk ahead inc death",2021-02-06,"LT","quantile",0.2,95,"Lithuania"
"2713","forecast",2021-01-06,"1 wk ahead inc death",2021-01-16,"LT","quantile",0.25,183,"Lithuania"
"2714","forecast",2021-01-06,"2 wk ahead inc death",2021-01-23,"LT","quantile",0.25,146,"Lithuania"
"2715","forecast",2021-01-06,"3 wk ahead inc death",2021-01-30,"LT","quantile",0.25,121,"Lithuania"
"2716","forecast",2021-01-06,"4 wk ahead inc death",2021-02-06,"LT","quantile",0.25,105,"Lithuania"
"2717","forecast",2021-01-06,"1 wk ahead inc death",2021-01-16,"LT","quantile",0.3,194,"Lithuania"
"2718","forecast",2021-01-06,"2 wk ahead inc death",2021-01-23,"LT","quantile",0.3,158,"Lithuania"
"2719","forecast",2021-01-06,"3 wk ahead inc death",2021-01-30,"LT","quantile",0.3,131,"Lithuania"
"2720","forecast",2021-01-06,"4 wk ahead inc death",2021-02-06,"LT","quantile",0.3,116,"Lithuania"
"2721","forecast",2021-01-06,"1 wk ahead inc death",2021-01-16,"LT","quantile",0.35,201,"Lithuania"
"2722","forecast",2021-01-06,"2 wk ahead inc death",2021-01-23,"LT","quantile",0.35,166,"Lithuania"
"2723","forecast",2021-01-06,"3 wk ahead inc death",2021-01-30,"LT","quantile",0.35,140,"Lithuania"
"2724","forecast",2021-01-06,"4 wk ahead inc death",2021-02-06,"LT","quantile",0.35,125,"Lithuania"
"2725","forecast",2021-01-06,"1 wk ahead inc death",2021-01-16,"LT","quantile",0.4,208,"Lithuania"
"2726","forecast",2021-01-06,"2 wk ahead inc death",2021-01-23,"LT","quantile",0.4,173,"Lithuania"
"2727","forecast",2021-01-06,"3 wk ahead inc death",2021-01-30,"LT","quantile",0.4,147,"Lithuania"
"2728","forecast",2021-01-06,"4 wk ahead inc death",2021-02-06,"LT","quantile",0.4,135,"Lithuania"
"2729","forecast",2021-01-06,"1 wk ahead inc death",2021-01-16,"LT","quantile",0.45,213,"Lithuania"
"2730","forecast",2021-01-06,"2 wk ahead inc death",2021-01-23,"LT","quantile",0.45,179,"Lithuania"
"2731","forecast",2021-01-06,"3 wk ahead inc death",2021-01-30,"LT","quantile",0.45,155,"Lithuania"
"2732","forecast",2021-01-06,"4 wk ahead inc death",2021-02-06,"LT","quantile",0.45,144,"Lithuania"
"2733","forecast",2021-01-06,"1 wk ahead inc death",2021-01-16,"LT","quantile",0.5,219,"Lithuania"
"2734","forecast",2021-01-06,"2 wk ahead inc death",2021-01-23,"LT","quantile",0.5,185,"Lithuania"
"2735","forecast",2021-01-06,"3 wk ahead inc death",2021-01-30,"LT","quantile",0.5,164,"Lithuania"
"2736","forecast",2021-01-06,"4 wk ahead inc death",2021-02-06,"LT","quantile",0.5,157,"Lithuania"
"2737","forecast",2021-01-06,"1 wk ahead inc death",2021-01-16,"LT","quantile",0.55,224,"Lithuania"
"2738","forecast",2021-01-06,"2 wk ahead inc death",2021-01-23,"LT","quantile",0.55,193,"Lithuania"
"2739","forecast",2021-01-06,"3 wk ahead inc death",2021-01-30,"LT","quantile",0.55,174,"Lithuania"
"2740","forecast",2021-01-06,"4 wk ahead inc death",2021-02-06,"LT","quantile",0.55,170,"Lithuania"
"2741","forecast",2021-01-06,"1 wk ahead inc death",2021-01-16,"LT","quantile",0.6,231,"Lithuania"
"2742","forecast",2021-01-06,"2 wk ahead inc death",2021-01-23,"LT","quantile",0.6,199,"Lithuania"
"2743","forecast",2021-01-06,"3 wk ahead inc death",2021-01-30,"LT","quantile",0.6,183,"Lithuania"
"2744","forecast",2021-01-06,"4 wk ahead inc death",2021-02-06,"LT","quantile",0.6,185,"Lithuania"
"2745","forecast",2021-01-06,"1 wk ahead inc death",2021-01-16,"LT","quantile",0.65,239,"Lithuania"
"2746","forecast",2021-01-06,"2 wk ahead inc death",2021-01-23,"LT","quantile",0.65,208,"Lithuania"
"2747","forecast",2021-01-06,"3 wk ahead inc death",2021-01-30,"LT","quantile",0.65,194,"Lithuania"
"2748","forecast",2021-01-06,"4 wk ahead inc death",2021-02-06,"LT","quantile",0.65,201,"Lithuania"
"2749","forecast",2021-01-06,"1 wk ahead inc death",2021-01-16,"LT","quantile",0.7,249,"Lithuania"
"2750","forecast",2021-01-06,"2 wk ahead inc death",2021-01-23,"LT","quantile",0.7,219,"Lithuania"
"2751","forecast",2021-01-06,"3 wk ahead inc death",2021-01-30,"LT","quantile",0.7,207,"Lithuania"
"2752","forecast",2021-01-06,"4 wk ahead inc death",2021-02-06,"LT","quantile",0.7,221,"Lithuania"
"2753","forecast",2021-01-06,"1 wk ahead inc death",2021-01-16,"LT","quantile",0.75,262,"Lithuania"
"2754","forecast",2021-01-06,"2 wk ahead inc death",2021-01-23,"LT","quantile",0.75,232,"Lithuania"
"2755","forecast",2021-01-06,"3 wk ahead inc death",2021-01-30,"LT","quantile",0.75,223,"Lithuania"
"2756","forecast",2021-01-06,"4 wk ahead inc death",2021-02-06,"LT","quantile",0.75,241,"Lithuania"
"2757","forecast",2021-01-06,"1 wk ahead inc death",2021-01-16,"LT","quantile",0.8,282,"Lithuania"
"2758","forecast",2021-01-06,"2 wk ahead inc death",2021-01-23,"LT","quantile",0.8,250,"Lithuania"
"2759","forecast",2021-01-06,"3 wk ahead inc death",2021-01-30,"LT","quantile",0.8,244,"Lithuania"
"2760","forecast",2021-01-06,"4 wk ahead inc death",2021-02-06,"LT","quantile",0.8,268,"Lithuania"
"2761","forecast",2021-01-06,"1 wk ahead inc death",2021-01-16,"LT","quantile",0.85,300,"Lithuania"
"2762","forecast",2021-01-06,"2 wk ahead inc death",2021-01-23,"LT","quantile",0.85,271,"Lithuania"
"2763","forecast",2021-01-06,"3 wk ahead inc death",2021-01-30,"LT","quantile",0.85,272,"Lithuania"
"2764","forecast",2021-01-06,"4 wk ahead inc death",2021-02-06,"LT","quantile",0.85,307,"Lithuania"
"2765","forecast",2021-01-06,"1 wk ahead inc death",2021-01-16,"LT","quantile",0.9,337,"Lithuania"
"2766","forecast",2021-01-06,"2 wk ahead inc death",2021-01-23,"LT","quantile",0.9,300,"Lithuania"
"2767","forecast",2021-01-06,"3 wk ahead inc death",2021-01-30,"LT","quantile",0.9,310,"Lithuania"
"2768","forecast",2021-01-06,"4 wk ahead inc death",2021-02-06,"LT","quantile",0.9,356,"Lithuania"
"2769","forecast",2021-01-06,"1 wk ahead inc death",2021-01-16,"LT","quantile",0.95,383,"Lithuania"
"2770","forecast",2021-01-06,"2 wk ahead inc death",2021-01-23,"LT","quantile",0.95,342,"Lithuania"
"2771","forecast",2021-01-06,"3 wk ahead inc death",2021-01-30,"LT","quantile",0.95,372,"Lithuania"
"2772","forecast",2021-01-06,"4 wk ahead inc death",2021-02-06,"LT","quantile",0.95,454,"Lithuania"
"2773","forecast",2021-01-06,"1 wk ahead inc death",2021-01-16,"LT","quantile",0.975,431,"Lithuania"
"2774","forecast",2021-01-06,"2 wk ahead inc death",2021-01-23,"LT","quantile",0.975,382,"Lithuania"
"2775","forecast",2021-01-06,"3 wk ahead inc death",2021-01-30,"LT","quantile",0.975,449,"Lithuania"
"2776","forecast",2021-01-06,"4 wk ahead inc death",2021-02-06,"LT","quantile",0.975,568,"Lithuania"
"2777","forecast",2021-01-06,"1 wk ahead inc death",2021-01-16,"LT","quantile",0.99,501,"Lithuania"
"2778","forecast",2021-01-06,"2 wk ahead inc death",2021-01-23,"LT","quantile",0.99,457,"Lithuania"
"2779","forecast",2021-01-06,"3 wk ahead inc death",2021-01-30,"LT","quantile",0.99,557,"Lithuania"
"2780","forecast",2021-01-06,"4 wk ahead inc death",2021-02-06,"LT","quantile",0.99,727,"Lithuania"
"2781","forecast",2021-01-06,"1 wk ahead inc death",2021-01-16,"LT","point",NA,219,"Lithuania"
"2782","forecast",2021-01-06,"2 wk ahead inc death",2021-01-23,"LT","point",NA,185,"Lithuania"
"2783","forecast",2021-01-06,"3 wk ahead inc death",2021-01-30,"LT","point",NA,164,"Lithuania"
"2784","forecast",2021-01-06,"4 wk ahead inc death",2021-02-06,"LT","point",NA,157,"Lithuania"
"2785","forecast",2021-01-06,"1 wk ahead inc case",2021-01-16,"LT","quantile",0.01,1686,"Lithuania"
"2786","forecast",2021-01-06,"2 wk ahead inc case",2021-01-23,"LT","quantile",0.01,1134,"Lithuania"
"2787","forecast",2021-01-06,"3 wk ahead inc case",2021-01-30,"LT","quantile",0.01,825,"Lithuania"
"2788","forecast",2021-01-06,"4 wk ahead inc case",2021-02-06,"LT","quantile",0.01,909,"Lithuania"
"2789","forecast",2021-01-06,"1 wk ahead inc case",2021-01-16,"LT","quantile",0.025,2100,"Lithuania"
"2790","forecast",2021-01-06,"2 wk ahead inc case",2021-01-23,"LT","quantile",0.025,1489,"Lithuania"
"2791","forecast",2021-01-06,"3 wk ahead inc case",2021-01-30,"LT","quantile",0.025,1232,"Lithuania"
"2792","forecast",2021-01-06,"4 wk ahead inc case",2021-02-06,"LT","quantile",0.025,1357,"Lithuania"
"2793","forecast",2021-01-06,"1 wk ahead inc case",2021-01-16,"LT","quantile",0.05,2576,"Lithuania"
"2794","forecast",2021-01-06,"2 wk ahead inc case",2021-01-23,"LT","quantile",0.05,1942,"Lithuania"
"2795","forecast",2021-01-06,"3 wk ahead inc case",2021-01-30,"LT","quantile",0.05,1679,"Lithuania"
"2796","forecast",2021-01-06,"4 wk ahead inc case",2021-02-06,"LT","quantile",0.05,1932,"Lithuania"
"2797","forecast",2021-01-06,"1 wk ahead inc case",2021-01-16,"LT","quantile",0.1,3138,"Lithuania"
"2798","forecast",2021-01-06,"2 wk ahead inc case",2021-01-23,"LT","quantile",0.1,2534,"Lithuania"
"2799","forecast",2021-01-06,"3 wk ahead inc case",2021-01-30,"LT","quantile",0.1,2432,"Lithuania"
"2800","forecast",2021-01-06,"4 wk ahead inc case",2021-02-06,"LT","quantile",0.1,2790,"Lithuania"
"2801","forecast",2021-01-06,"1 wk ahead inc case",2021-01-16,"LT","quantile",0.15,3632,"Lithuania"
"2802","forecast",2021-01-06,"2 wk ahead inc case",2021-01-23,"LT","quantile",0.15,3070,"Lithuania"
"2803","forecast",2021-01-06,"3 wk ahead inc case",2021-01-30,"LT","quantile",0.15,3069,"Lithuania"
"2804","forecast",2021-01-06,"4 wk ahead inc case",2021-02-06,"LT","quantile",0.15,3578,"Lithuania"
"2805","forecast",2021-01-06,"1 wk ahead inc case",2021-01-16,"LT","quantile",0.2,4055,"Lithuania"
"2806","forecast",2021-01-06,"2 wk ahead inc case",2021-01-23,"LT","quantile",0.2,3587,"Lithuania"
"2807","forecast",2021-01-06,"3 wk ahead inc case",2021-01-30,"LT","quantile",0.2,3703,"Lithuania"
"2808","forecast",2021-01-06,"4 wk ahead inc case",2021-02-06,"LT","quantile",0.2,4164,"Lithuania"
"2809","forecast",2021-01-06,"1 wk ahead inc case",2021-01-16,"LT","quantile",0.25,4510,"Lithuania"
"2810","forecast",2021-01-06,"2 wk ahead inc case",2021-01-23,"LT","quantile",0.25,4079,"Lithuania"
"2811","forecast",2021-01-06,"3 wk ahead inc case",2021-01-30,"LT","quantile",0.25,4193,"Lithuania"
"2812","forecast",2021-01-06,"4 wk ahead inc case",2021-02-06,"LT","quantile",0.25,4782,"Lithuania"
"2813","forecast",2021-01-06,"1 wk ahead inc case",2021-01-16,"LT","quantile",0.3,4884,"Lithuania"
"2814","forecast",2021-01-06,"2 wk ahead inc case",2021-01-23,"LT","quantile",0.3,4503,"Lithuania"
"2815","forecast",2021-01-06,"3 wk ahead inc case",2021-01-30,"LT","quantile",0.3,4740,"Lithuania"
"2816","forecast",2021-01-06,"4 wk ahead inc case",2021-02-06,"LT","quantile",0.3,5381,"Lithuania"
"2817","forecast",2021-01-06,"1 wk ahead inc case",2021-01-16,"LT","quantile",0.35,5254,"Lithuania"
"2818","forecast",2021-01-06,"2 wk ahead inc case",2021-01-23,"LT","quantile",0.35,4961,"Lithuania"
"2819","forecast",2021-01-06,"3 wk ahead inc case",2021-01-30,"LT","quantile",0.35,5315,"Lithuania"
"2820","forecast",2021-01-06,"4 wk ahead inc case",2021-02-06,"LT","quantile",0.35,5951,"Lithuania"
"2821","forecast",2021-01-06,"1 wk ahead inc case",2021-01-16,"LT","quantile",0.4,5644,"Lithuania"
"2822","forecast",2021-01-06,"2 wk ahead inc case",2021-01-23,"LT","quantile",0.4,5430,"Lithuania"
"2823","forecast",2021-01-06,"3 wk ahead inc case",2021-01-30,"LT","quantile",0.4,5865,"Lithuania"
"2824","forecast",2021-01-06,"4 wk ahead inc case",2021-02-06,"LT","quantile",0.4,6446,"Lithuania"
"2825","forecast",2021-01-06,"1 wk ahead inc case",2021-01-16,"LT","quantile",0.45,6019,"Lithuania"
"2826","forecast",2021-01-06,"2 wk ahead inc case",2021-01-23,"LT","quantile",0.45,5930,"Lithuania"
"2827","forecast",2021-01-06,"3 wk ahead inc case",2021-01-30,"LT","quantile",0.45,6401,"Lithuania"
"2828","forecast",2021-01-06,"4 wk ahead inc case",2021-02-06,"LT","quantile",0.45,6995,"Lithuania"
"2829","forecast",2021-01-06,"1 wk ahead inc case",2021-01-16,"LT","quantile",0.5,6427,"Lithuania"
"2830","forecast",2021-01-06,"2 wk ahead inc case",2021-01-23,"LT","quantile",0.5,6347,"Lithuania"
"2831","forecast",2021-01-06,"3 wk ahead inc case",2021-01-30,"LT","quantile",0.5,6893,"Lithuania"
"2832","forecast",2021-01-06,"4 wk ahead inc case",2021-02-06,"LT","quantile",0.5,7593,"Lithuania"
"2833","forecast",2021-01-06,"1 wk ahead inc case",2021-01-16,"LT","quantile",0.55,6900,"Lithuania"
"2834","forecast",2021-01-06,"2 wk ahead inc case",2021-01-23,"LT","quantile",0.55,6883,"Lithuania"
"2835","forecast",2021-01-06,"3 wk ahead inc case",2021-01-30,"LT","quantile",0.55,7438,"Lithuania"
"2836","forecast",2021-01-06,"4 wk ahead inc case",2021-02-06,"LT","quantile",0.55,8184,"Lithuania"
"2837","forecast",2021-01-06,"1 wk ahead inc case",2021-01-16,"LT","quantile",0.6,7344,"Lithuania"
"2838","forecast",2021-01-06,"2 wk ahead inc case",2021-01-23,"LT","quantile",0.6,7454,"Lithuania"
"2839","forecast",2021-01-06,"3 wk ahead inc case",2021-01-30,"LT","quantile",0.6,8049,"Lithuania"
"2840","forecast",2021-01-06,"4 wk ahead inc case",2021-02-06,"LT","quantile",0.6,8828,"Lithuania"
"2841","forecast",2021-01-06,"1 wk ahead inc case",2021-01-16,"LT","quantile",0.65,7842,"Lithuania"
"2842","forecast",2021-01-06,"2 wk ahead inc case",2021-01-23,"LT","quantile",0.65,8005,"Lithuania"
"2843","forecast",2021-01-06,"3 wk ahead inc case",2021-01-30,"LT","quantile",0.65,8765,"Lithuania"
"2844","forecast",2021-01-06,"4 wk ahead inc case",2021-02-06,"LT","quantile",0.65,9607,"Lithuania"
"2845","forecast",2021-01-06,"1 wk ahead inc case",2021-01-16,"LT","quantile",0.7,8337,"Lithuania"
"2846","forecast",2021-01-06,"2 wk ahead inc case",2021-01-23,"LT","quantile",0.7,8666,"Lithuania"
"2847","forecast",2021-01-06,"3 wk ahead inc case",2021-01-30,"LT","quantile",0.7,9484,"Lithuania"
"2848","forecast",2021-01-06,"4 wk ahead inc case",2021-02-06,"LT","quantile",0.7,10422,"Lithuania"
"2849","forecast",2021-01-06,"1 wk ahead inc case",2021-01-16,"LT","quantile",0.75,8904,"Lithuania"
"2850","forecast",2021-01-06,"2 wk ahead inc case",2021-01-23,"LT","quantile",0.75,9318,"Lithuania"
"2851","forecast",2021-01-06,"3 wk ahead inc case",2021-01-30,"LT","quantile",0.75,10364,"Lithuania"
"2852","forecast",2021-01-06,"4 wk ahead inc case",2021-02-06,"LT","quantile",0.75,11256,"Lithuania"
"2853","forecast",2021-01-06,"1 wk ahead inc case",2021-01-16,"LT","quantile",0.8,9651,"Lithuania"
"2854","forecast",2021-01-06,"2 wk ahead inc case",2021-01-23,"LT","quantile",0.8,10271,"Lithuania"
"2855","forecast",2021-01-06,"3 wk ahead inc case",2021-01-30,"LT","quantile",0.8,11216,"Lithuania"
"2856","forecast",2021-01-06,"4 wk ahead inc case",2021-02-06,"LT","quantile",0.8,12249,"Lithuania"
"2857","forecast",2021-01-06,"1 wk ahead inc case",2021-01-16,"LT","quantile",0.85,10545,"Lithuania"
"2858","forecast",2021-01-06,"2 wk ahead inc case",2021-01-23,"LT","quantile",0.85,11350,"Lithuania"
"2859","forecast",2021-01-06,"3 wk ahead inc case",2021-01-30,"LT","quantile",0.85,12377,"Lithuania"
"2860","forecast",2021-01-06,"4 wk ahead inc case",2021-02-06,"LT","quantile",0.85,13433,"Lithuania"
"2861","forecast",2021-01-06,"1 wk ahead inc case",2021-01-16,"LT","quantile",0.9,11769,"Lithuania"
"2862","forecast",2021-01-06,"2 wk ahead inc case",2021-01-23,"LT","quantile",0.9,12634,"Lithuania"
"2863","forecast",2021-01-06,"3 wk ahead inc case",2021-01-30,"LT","quantile",0.9,13839,"Lithuania"
"2864","forecast",2021-01-06,"4 wk ahead inc case",2021-02-06,"LT","quantile",0.9,15226,"Lithuania"
"2865","forecast",2021-01-06,"1 wk ahead inc case",2021-01-16,"LT","quantile",0.95,13741,"Lithuania"
"2866","forecast",2021-01-06,"2 wk ahead inc case",2021-01-23,"LT","quantile",0.95,14791,"Lithuania"
"2867","forecast",2021-01-06,"3 wk ahead inc case",2021-01-30,"LT","quantile",0.95,16169,"Lithuania"
"2868","forecast",2021-01-06,"4 wk ahead inc case",2021-02-06,"LT","quantile",0.95,17645,"Lithuania"
"2869","forecast",2021-01-06,"1 wk ahead inc case",2021-01-16,"LT","quantile",0.975,15355,"Lithuania"
"2870","forecast",2021-01-06,"2 wk ahead inc case",2021-01-23,"LT","quantile",0.975,16866,"Lithuania"
"2871","forecast",2021-01-06,"3 wk ahead inc case",2021-01-30,"LT","quantile",0.975,17993,"Lithuania"
"2872","forecast",2021-01-06,"4 wk ahead inc case",2021-02-06,"LT","quantile",0.975,19843,"Lithuania"
"2873","forecast",2021-01-06,"1 wk ahead inc case",2021-01-16,"LT","quantile",0.99,17664,"Lithuania"
"2874","forecast",2021-01-06,"2 wk ahead inc case",2021-01-23,"LT","quantile",0.99,19125,"Lithuania"
"2875","forecast",2021-01-06,"3 wk ahead inc case",2021-01-30,"LT","quantile",0.99,20605,"Lithuania"
"2876","forecast",2021-01-06,"4 wk ahead inc case",2021-02-06,"LT","quantile",0.99,22890,"Lithuania"
"2877","forecast",2021-01-06,"1 wk ahead inc case",2021-01-16,"LT","point",NA,6427,"Lithuania"
"2878","forecast",2021-01-06,"2 wk ahead inc case",2021-01-23,"LT","point",NA,6347,"Lithuania"
"2879","forecast",2021-01-06,"3 wk ahead inc case",2021-01-30,"LT","point",NA,6893,"Lithuania"
"2880","forecast",2021-01-06,"4 wk ahead inc case",2021-02-06,"LT","point",NA,7593,"Lithuania"
"2881","forecast",2021-01-06,"1 wk ahead inc death",2021-01-16,"LU","quantile",0.01,3,"Luxembourg"
"2882","forecast",2021-01-06,"2 wk ahead inc death",2021-01-23,"LU","quantile",0.01,3,"Luxembourg"
"2883","forecast",2021-01-06,"3 wk ahead inc death",2021-01-30,"LU","quantile",0.01,2,"Luxembourg"
"2884","forecast",2021-01-06,"4 wk ahead inc death",2021-02-06,"LU","quantile",0.01,1,"Luxembourg"
"2885","forecast",2021-01-06,"1 wk ahead inc death",2021-01-16,"LU","quantile",0.025,6,"Luxembourg"
"2886","forecast",2021-01-06,"2 wk ahead inc death",2021-01-23,"LU","quantile",0.025,4,"Luxembourg"
"2887","forecast",2021-01-06,"3 wk ahead inc death",2021-01-30,"LU","quantile",0.025,3,"Luxembourg"
"2888","forecast",2021-01-06,"4 wk ahead inc death",2021-02-06,"LU","quantile",0.025,3,"Luxembourg"
"2889","forecast",2021-01-06,"1 wk ahead inc death",2021-01-16,"LU","quantile",0.05,7,"Luxembourg"
"2890","forecast",2021-01-06,"2 wk ahead inc death",2021-01-23,"LU","quantile",0.05,4,"Luxembourg"
"2891","forecast",2021-01-06,"3 wk ahead inc death",2021-01-30,"LU","quantile",0.05,4,"Luxembourg"
"2892","forecast",2021-01-06,"4 wk ahead inc death",2021-02-06,"LU","quantile",0.05,3,"Luxembourg"
"2893","forecast",2021-01-06,"1 wk ahead inc death",2021-01-16,"LU","quantile",0.1,8,"Luxembourg"
"2894","forecast",2021-01-06,"2 wk ahead inc death",2021-01-23,"LU","quantile",0.1,6,"Luxembourg"
"2895","forecast",2021-01-06,"3 wk ahead inc death",2021-01-30,"LU","quantile",0.1,4,"Luxembourg"
"2896","forecast",2021-01-06,"4 wk ahead inc death",2021-02-06,"LU","quantile",0.1,4,"Luxembourg"
"2897","forecast",2021-01-06,"1 wk ahead inc death",2021-01-16,"LU","quantile",0.15,9,"Luxembourg"
"2898","forecast",2021-01-06,"2 wk ahead inc death",2021-01-23,"LU","quantile",0.15,7,"Luxembourg"
"2899","forecast",2021-01-06,"3 wk ahead inc death",2021-01-30,"LU","quantile",0.15,4,"Luxembourg"
"2900","forecast",2021-01-06,"4 wk ahead inc death",2021-02-06,"LU","quantile",0.15,4,"Luxembourg"
"2901","forecast",2021-01-06,"1 wk ahead inc death",2021-01-16,"LU","quantile",0.2,10,"Luxembourg"
"2902","forecast",2021-01-06,"2 wk ahead inc death",2021-01-23,"LU","quantile",0.2,7,"Luxembourg"
"2903","forecast",2021-01-06,"3 wk ahead inc death",2021-01-30,"LU","quantile",0.2,6,"Luxembourg"
"2904","forecast",2021-01-06,"4 wk ahead inc death",2021-02-06,"LU","quantile",0.2,4,"Luxembourg"
"2905","forecast",2021-01-06,"1 wk ahead inc death",2021-01-16,"LU","quantile",0.25,10,"Luxembourg"
"2906","forecast",2021-01-06,"2 wk ahead inc death",2021-01-23,"LU","quantile",0.25,8,"Luxembourg"
"2907","forecast",2021-01-06,"3 wk ahead inc death",2021-01-30,"LU","quantile",0.25,6,"Luxembourg"
"2908","forecast",2021-01-06,"4 wk ahead inc death",2021-02-06,"LU","quantile",0.25,4,"Luxembourg"
"2909","forecast",2021-01-06,"1 wk ahead inc death",2021-01-16,"LU","quantile",0.3,11,"Luxembourg"
"2910","forecast",2021-01-06,"2 wk ahead inc death",2021-01-23,"LU","quantile",0.3,8,"Luxembourg"
"2911","forecast",2021-01-06,"3 wk ahead inc death",2021-01-30,"LU","quantile",0.3,6,"Luxembourg"
"2912","forecast",2021-01-06,"4 wk ahead inc death",2021-02-06,"LU","quantile",0.3,4,"Luxembourg"
"2913","forecast",2021-01-06,"1 wk ahead inc death",2021-01-16,"LU","quantile",0.35,11,"Luxembourg"
"2914","forecast",2021-01-06,"2 wk ahead inc death",2021-01-23,"LU","quantile",0.35,8,"Luxembourg"
"2915","forecast",2021-01-06,"3 wk ahead inc death",2021-01-30,"LU","quantile",0.35,7,"Luxembourg"
"2916","forecast",2021-01-06,"4 wk ahead inc death",2021-02-06,"LU","quantile",0.35,6,"Luxembourg"
"2917","forecast",2021-01-06,"1 wk ahead inc death",2021-01-16,"LU","quantile",0.4,12,"Luxembourg"
"2918","forecast",2021-01-06,"2 wk ahead inc death",2021-01-23,"LU","quantile",0.4,9,"Luxembourg"
"2919","forecast",2021-01-06,"3 wk ahead inc death",2021-01-30,"LU","quantile",0.4,7,"Luxembourg"
"2920","forecast",2021-01-06,"4 wk ahead inc death",2021-02-06,"LU","quantile",0.4,6,"Luxembourg"
"2921","forecast",2021-01-06,"1 wk ahead inc death",2021-01-16,"LU","quantile",0.45,12,"Luxembourg"
"2922","forecast",2021-01-06,"2 wk ahead inc death",2021-01-23,"LU","quantile",0.45,9,"Luxembourg"
"2923","forecast",2021-01-06,"3 wk ahead inc death",2021-01-30,"LU","quantile",0.45,7,"Luxembourg"
"2924","forecast",2021-01-06,"4 wk ahead inc death",2021-02-06,"LU","quantile",0.45,6,"Luxembourg"
"2925","forecast",2021-01-06,"1 wk ahead inc death",2021-01-16,"LU","quantile",0.5,13,"Luxembourg"
"2926","forecast",2021-01-06,"2 wk ahead inc death",2021-01-23,"LU","quantile",0.5,10,"Luxembourg"
"2927","forecast",2021-01-06,"3 wk ahead inc death",2021-01-30,"LU","quantile",0.5,8,"Luxembourg"
"2928","forecast",2021-01-06,"4 wk ahead inc death",2021-02-06,"LU","quantile",0.5,6,"Luxembourg"
"2929","forecast",2021-01-06,"1 wk ahead inc death",2021-01-16,"LU","quantile",0.55,13,"Luxembourg"
"2930","forecast",2021-01-06,"2 wk ahead inc death",2021-01-23,"LU","quantile",0.55,10,"Luxembourg"
"2931","forecast",2021-01-06,"3 wk ahead inc death",2021-01-30,"LU","quantile",0.55,8,"Luxembourg"
"2932","forecast",2021-01-06,"4 wk ahead inc death",2021-02-06,"LU","quantile",0.55,7,"Luxembourg"
"2933","forecast",2021-01-06,"1 wk ahead inc death",2021-01-16,"LU","quantile",0.6,14,"Luxembourg"
"2934","forecast",2021-01-06,"2 wk ahead inc death",2021-01-23,"LU","quantile",0.6,10,"Luxembourg"
"2935","forecast",2021-01-06,"3 wk ahead inc death",2021-01-30,"LU","quantile",0.6,8,"Luxembourg"
"2936","forecast",2021-01-06,"4 wk ahead inc death",2021-02-06,"LU","quantile",0.6,7,"Luxembourg"
"2937","forecast",2021-01-06,"1 wk ahead inc death",2021-01-16,"LU","quantile",0.65,15,"Luxembourg"
"2938","forecast",2021-01-06,"2 wk ahead inc death",2021-01-23,"LU","quantile",0.65,11,"Luxembourg"
