model,target_variable,location,horizon,weight
epiforecasts-EpiNow2,inc death,GB,4,0.10877502782394297
IEM_Health-CovidProject,inc case,GR,1,0.1381569501022505
ILM-EKF,inc case,GR,1,0.0988031521943367
Karlen-pypm,inc case,GR,1,0.056022405883386785
LANL-GrowthRate,inc case,GR,1,0.1680672176501604
MUNI-ARIMA,inc case,GR,1,0.20636101407677915
RobertWalraven-ESG,inc case,GR,1,0.10063284019793552
USC-SIkJalpha,inc case,GR,1,0.1065524190331082
epiforecasts-EpiNow2,inc case,GR,1,0.12540400086204273
IEM_Health-CovidProject,inc case,GR,2,0.16213946119028977
ILM-EKF,inc case,GR,2,0.09991296527401637
Karlen-pypm,inc case,GR,2,0.032314507999463345
LANL-GrowthRate,inc case,GR,2,0.18861120995605135
MUNI-ARIMA,inc case,GR,2,0.1987515975880971
RobertWalraven-ESG,inc case,GR,2,0.11134878660056044
USC-SIkJalpha,inc case,GR,2,0.12925803199785338
epiforecasts-EpiNow2,inc case,GR,2,0.0776634393936682
IEM_Health-CovidProject,inc case,GR,3,0.1661888686888605
ILM-EKF,inc case,GR,3,0.085935269706633
Karlen-pypm,inc case,GR,3,0.016361963475469588
LANL-GrowthRate,inc case,GR,3,0.21622422700378624
MUNI-ARIMA,inc case,GR,3,0.18448489092983594
RobertWalraven-ESG,inc case,GR,3,0.12568033194595074
USC-SIkJalpha,inc case,GR,3,0.14895446749149718
epiforecasts-EpiNow2,inc case,GR,3,0.056169980757966816
IEM_Health-CovidProject,inc case,GR,4,0.16417480946651136
ILM-EKF,inc case,GR,4,0.06671230352924906
LANL-GrowthRate,inc case,GR,4,0.24722794837309947
MUNI-ARIMA,inc case,GR,4,0.1780879289128259
RobertWalraven-ESG,inc case,GR,4,0.12892254976511322
USC-SIkJalpha,inc case,GR,4,0.1568236985948765
epiforecasts-EpiNow2,inc case,GR,4,0.05805076135832446
IEM_Health-CovidProject,inc death,GR,1,0.1501477429309135
ILM-EKF,inc death,GR,1,0.08832220172406675
Karlen-pypm,inc death,GR,1,0.14530426735249694
LANL-GrowthRate,inc death,GR,1,0.11403626045385834
MUNI-ARIMA,inc death,GR,1,0.14530426735249694
RobertWalraven-ESG,inc death,GR,1,0.1407635089977314
USC-SIkJalpha,inc death,GR,1,0.09099863207934152
epiforecasts-EpiNow2,inc death,GR,1,0.12512311910909457
IEM_Health-CovidProject,inc death,GR,2,0.1457458253240302
ILM-EKF,inc death,GR,2,0.10739166076507488
Karlen-pypm,inc death,GR,2,0.0859133286120599
LANL-GrowthRate,inc death,GR,2,0.16003463172834687
MUNI-ARIMA,inc death,GR,2,0.13602943696909484
RobertWalraven-ESG,inc death,GR,2,0.1774297003944715
USC-SIkJalpha,inc death,GR,2,0.08414191977469784
epiforecasts-EpiNow2,inc death,GR,2,0.10331349643222391
IEM_Health-CovidProject,inc death,GR,3,0.13676438865262444
ILM-EKF,inc death,GR,3,0.11632833057809436
Karlen-pypm,inc death,GR,3,0.05216785958914542
LANL-GrowthRate,inc death,GR,3,0.16064388508403507
MUNI-ARIMA,inc death,GR,3,0.14883183471020894
RobertWalraven-ESG,inc death,GR,3,0.18072437071953945
USC-SIkJalpha,inc death,GR,3,0.10433571917829083
epiforecasts-EpiNow2,inc death,GR,3,0.10020361148806148
IEM_Health-CovidProject,inc death,GR,4,0.12651330430603705
ILM-EKF,inc death,GR,4,0.1251674180900154
LANL-GrowthRate,inc death,GR,4,0.18383964531971012
MUNI-ARIMA,inc death,GR,4,0.17560801940987233
RobertWalraven-ESG,inc death,GR,4,0.192880939351827
USC-SIkJalpha,inc death,GR,4,0.11649244851942027
epiforecasts-EpiNow2,inc death,GR,4,0.07949822500311789
IEM_Health-CovidProject,inc case,HR,1,0.05565988768326252
ILM-EKF,inc case,HR,1,0.06253147875527025
Karlen-pypm,inc case,HR,1,0.24119284662747095
LANL-GrowthRate,inc case,HR,1,0.06938424355036836
MUNI-ARIMA,inc case,HR,1,0.22021955561638654
RobertWalraven-ESG,inc case,HR,1,0.21104374079903712
USC-SIkJalpha,inc case,HR,1,0.04256344352249488
epiforecasts-EpiNow2,inc case,HR,1,0.09740480344570943
IEM_Health-CovidProject,inc case,HR,2,0.041146584344280285
ILM-EKF,inc case,HR,2,0.04613404911328396
Karlen-pypm,inc case,HR,2,0.30448472414767414
LANL-GrowthRate,inc case,HR,2,0.08304128840391113
MUNI-ARIMA,inc case,HR,2,0.16915818008204117
RobertWalraven-ESG,inc case,HR,2,0.24038267695869014
USC-SIkJalpha,inc case,HR,2,0.04077920412692064
epiforecasts-EpiNow2,inc case,HR,2,0.07487329282319856
IEM_Health-CovidProject,inc case,HR,3,0.02902947942776874
ILM-EKF,inc case,HR,3,0.03259867771806818
Karlen-pypm,inc case,HR,3,0.361548971054938
LANL-GrowthRate,inc case,HR,3,0.06977260844919857
MUNI-ARIMA,inc case,HR,3,0.17291472528714424
RobertWalraven-ESG,inc case,HR,3,0.24856491760026986
USC-SIkJalpha,inc case,HR,3,0.03458294505742885
epiforecasts-EpiNow2,inc case,HR,3,0.050987675405183557
IEM_Health-CovidProject,inc case,HR,4,0.03591326263679449
ILM-EKF,inc case,HR,4,0.04023194611843433
LANL-GrowthRate,inc case,HR,4,0.10773978791038347
MUNI-ARIMA,inc case,HR,4,0.3026974993672678
RobertWalraven-ESG,inc case,HR,4,0.39729046791953904
USC-SIkJalpha,inc case,HR,4,0.05126328618316633
epiforecasts-EpiNow2,inc case,HR,4,0.06486374986441454
IEM_Health-CovidProject,inc death,HR,1,0.05273386758121885
ILM-EKF,inc death,HR,1,0.05346628240873578
Karlen-pypm,inc death,HR,1,0.549938904775568
LANL-GrowthRate,inc death,HR,1,0.08749028030520402
MUNI-ARIMA,inc death,HR,1,0.06415953889048294
RobertWalraven-ESG,inc death,HR,1,0.05273386758121885
USC-SIkJalpha,inc death,HR,1,0.05579090338302865
epiforecasts-EpiNow2,inc death,HR,1,0.08368635507454296
IEM_Health-CovidProject,inc death,HR,2,0.03975831914148518
ILM-EKF,inc death,HR,2,0.05727893435637695
Karlen-pypm,inc death,HR,2,0.5632428545043734
LANL-GrowthRate,inc death,HR,2,0.09655591791503543
MUNI-ARIMA,inc death,HR,2,0.052804017609785
RobertWalraven-ESG,inc death,HR,2,0.03884433479340506
USC-SIkJalpha,inc death,HR,2,0.0625825393893748
epiforecasts-EpiNow2,inc death,HR,2,0.08893308229016422
IEM_Health-CovidProject,inc death,HR,3,0.03281645984969938
ILM-EKF,inc death,HR,3,0.04989900059337851
Karlen-pypm,inc death,HR,3,0.6071045072194386
LANL-GrowthRate,inc death,HR,3,0.09585860640306926
MUNI-ARIMA,inc death,HR,3,0.046109203079957355
RobertWalraven-ESG,inc death,HR,3,0.03311479130287847
USC-SIkJalpha,inc death,HR,3,0.06504691148779698
epiforecasts-EpiNow2,inc death,HR,3,0.07005052006378137
IEM_Health-CovidProject,inc death,HR,4,0.07923592386975242
ILM-EKF,inc death,HR,4,0.1192892480236932
LANL-GrowthRate,inc death,HR,4,0.21284944255208005
MUNI-ARIMA,inc death,HR,4,0.1696143995336888
RobertWalraven-ESG,inc death,HR,4,0.09522211903645687
USC-SIkJalpha,inc death,HR,4,0.14870303520761757
epiforecasts-EpiNow2,inc death,HR,4,0.17508583177671103
IEM_Health-CovidProject,inc case,HU,1,0.013718710568804644
ILM-EKF,inc case,HU,1,0.023005222338457018
Karlen-pypm,inc case,HU,1,0.49844648399990216
LANL-GrowthRate,inc case,HU,1,0.04041457978377585
MUNI-ARIMA,inc case,HU,1,0.21361992171424377
RobertWalraven-ESG,inc case,HU,1,0.16614882799996739
USC-SIkJalpha,inc case,HU,1,0.016432301670326444
epiforecasts-EpiNow2,inc case,HU,1,0.028213951924522758
IEM_Health-CovidProject,inc case,HU,2,0.01128468429706178
ILM-EKF,inc case,HU,2,0.01805549487529885
Karlen-pypm,inc case,HU,2,0.40624863469422406
LANL-GrowthRate,inc case,HU,2,0.03869034616135467
MUNI-ARIMA,inc case,HU,2,0.20312431734711203
RobertWalraven-ESG,inc case,HU,2,0.27083242312948275
USC-SIkJalpha,inc case,HU,2,0.02110382517892073
epiforecasts-EpiNow2,inc case,HU,2,0.030660274316545208
IEM_Health-CovidProject,inc case,HU,3,0.011284991789200515
ILM-EKF,inc case,HU,3,0.01729151967700079
LANL-GrowthRate,inc case,HU,3,0.046611922607567344
MUNI-ARIMA,inc case,HU,3,0.4288296879896196
RobertWalraven-ESG,inc case,HU,3,0.4288296879896196
USC-SIkJalpha,inc case,HU,3,0.0320022155216134
epiforecasts-EpiNow2,inc case,HU,3,0.035149974425378656
IEM_Health-CovidProject,inc case,HU,4,0.007645244867959278
ILM-EKF,inc case,HU,4,0.01144577121850551
LANL-GrowthRate,inc case,HU,4,0.032460957718056606
MUNI-ARIMA,inc case,HU,4,0.3960236841602906
RobertWalraven-ESG,inc case,HU,4,0.49502960520036327
USC-SIkJalpha,inc case,HU,4,0.028697368417412366
epiforecasts-EpiNow2,inc case,HU,4,0.028697368417412366
IEM_Health-CovidProject,inc death,HU,1,0.028368463509631552
ILM-EKF,inc death,HU,1,0.02737307882508308
Karlen-pypm,inc death,HU,1,0.7801327465148677
LANL-GrowthRate,inc death,HU,1,0.04728077251605259
MUNI-ARIMA,inc death,HU,1,0.04728077251605259
RobertWalraven-ESG,inc death,HU,1,0.02557812283655304
USC-SIkJalpha,inc death,HU,1,0.021373499904516924
epiforecasts-EpiNow2,inc death,HU,1,0.022612543377242545
IEM_Health-CovidProject,inc death,HU,2,0.012105580110103391
ILM-EKF,inc death,HU,2,0.01790617057952793
Karlen-pypm,inc death,HU,2,0.8594961878173407
LANL-GrowthRate,inc death,HU,2,0.0260453390247679
MUNI-ARIMA,inc death,HU,2,0.040928389896063844
RobertWalraven-ESG,inc death,HU,2,0.01364279663202128
USC-SIkJalpha,inc death,HU,2,0.016852866427790995
epiforecasts-EpiNow2,inc death,HU,2,0.01302266951238395
IEM_Health-CovidProject,inc death,HU,3,0.054223721920221214
ILM-EKF,inc death,HU,3,0.07660176588729663
LANL-GrowthRate,inc death,HU,3,0.1664107327896444
MUNI-ARIMA,inc death,HU,3,0.48259112508996876
RobertWalraven-ESG,inc death,HU,3,0.06994074276666215
USC-SIkJalpha,inc death,HU,3,0.0832053663948222
epiforecasts-EpiNow2,inc death,HU,3,0.06702654515138455
IEM_Health-CovidProject,inc death,HU,4,0.03991341395312244
ILM-EKF,inc death,HU,4,0.04883024047456468
LANL-GrowthRate,inc death,HU,4,0.1836017041843632
MUNI-ARIMA,inc death,HU,4,0.5100047338454533
RobertWalraven-ESG,inc death,HU,4,0.061200568061454394
USC-SIkJalpha,inc death,HU,4,0.0918008520921816
epiforecasts-EpiNow2,inc death,HU,4,0.06464848738886028
IEM_Health-CovidProject,inc case,IE,1,0.17347298179230053
ILM-EKF,inc case,IE,1,0.11756020253693093
Karlen-pypm,inc case,IE,1,0.050087269390734664
LANL-GrowthRate,inc case,IE,1,0.20034907756293865
MUNI-ARIMA,inc case,IE,1,0.14083945056404598
RobertWalraven-ESG,inc case,IE,1,0.07408741930712835
USC-SIkJalpha,inc case,IE,1,0.12700700452650573
epiforecasts-EpiNow2,inc case,IE,1,0.11659659431941512
IEM_Health-CovidProject,inc case,IE,2,0.1692602152295056
ILM-EKF,inc case,IE,2,0.13811633562727657
Karlen-pypm,inc case,IE,2,0.04961075273968267
LANL-GrowthRate,inc case,IE,2,0.21054319455377526
MUNI-ARIMA,inc case,IE,2,0.13811633562727657
RobertWalraven-ESG,inc case,IE,2,0.08546802947232461
USC-SIkJalpha,inc case,IE,2,0.11989265245423313
epiforecasts-EpiNow2,inc case,IE,2,0.08899248429592563
IEM_Health-CovidProject,inc case,IE,3,0.2000622764114565
ILM-EKF,inc case,IE,3,0.12552927147385506
Karlen-pypm,inc case,IE,3,0.03895736011257571
LANL-GrowthRate,inc case,IE,3,0.23139733175300994
MUNI-ARIMA,inc case,IE,3,0.1352533699683086
RobertWalraven-ESG,inc case,IE,3,0.08535990460222143
USC-SIkJalpha,inc case,IE,3,0.11855542305864088
epiforecasts-EpiNow2,inc case,IE,3,0.06488506261993184
IEM_Health-CovidProject,inc case,IE,4,0.2201292861263115
ILM-EKF,inc case,IE,4,0.11188891891503128
LANL-GrowthRate,inc case,IE,4,0.23825758027789012
MUNI-ARIMA,inc case,IE,4,0.17458529589328156
RobertWalraven-ESG,inc case,IE,4,0.0772973065787048
USC-SIkJalpha,inc case,IE,4,0.11313907443363495
epiforecasts-EpiNow2,inc case,IE,4,0.06470253777514587
IEM_Health-CovidProject,inc death,IE,1,0.09668367504718613
ILM-EKF,inc death,IE,1,0.07356366579677205
Karlen-pypm,inc death,IE,1,0.33839286266515145
LANL-GrowthRate,inc death,IE,1,0.08566907915573453
MUNI-ARIMA,inc death,IE,1,0.13811953578169447
RobertWalraven-ESG,inc death,IE,1,0.10574776958285984
USC-SIkJalpha,inc death,IE,1,0.07277265863766698
epiforecasts-EpiNow2,inc death,IE,1,0.0890507533329346
IEM_Health-CovidProject,inc death,IE,2,0.08024694146662602
ILM-EKF,inc death,IE,2,0.08684258049128021
Karlen-pypm,inc death,IE,2,0.21860373709873987
LANL-GrowthRate,inc death,IE,2,0.11739830325673065
MUNI-ARIMA,inc death,IE,2,0.21860373709873987
RobertWalraven-ESG,inc death,IE,2,0.11739830325673065
USC-SIkJalpha,inc death,IE,2,0.08452677834484607
epiforecasts-EpiNow2,inc death,IE,2,0.0763796189863067
IEM_Health-CovidProject,inc death,IE,3,0.0858754737555729
ILM-EKF,inc death,IE,3,0.09183904832193213
Karlen-pypm,inc death,IE,3,0.12022566325780205
LANL-GrowthRate,inc death,IE,3,0.17871382376159764
MUNI-ARIMA,inc death,IE,3,0.24490412885848564
RobertWalraven-ESG,inc death,IE,3,0.12965512704272772
USC-SIkJalpha,inc death,IE,3,0.09869270864446437
epiforecasts-EpiNow2,inc death,IE,3,0.050094026357417526
IEM_Health-CovidProject,inc death,IE,4,0.1222189591416233
ILM-EKF,inc death,IE,4,0.10999706322746097
LANL-GrowthRate,inc death,IE,4,0.2333271038158263
MUNI-ARIMA,inc death,IE,4,0.19743062630569916
RobertWalraven-ESG,inc death,IE,4,0.17906498664935508
USC-SIkJalpha,inc death,IE,4,0.12419023267616562
epiforecasts-EpiNow2,inc death,IE,4,0.0337710281838696
ILM-EKF,inc case,IS,1,0.11577381622657042
LANL-GrowthRate,inc case,IS,1,0.18367124228425832
MUNI-ARIMA,inc case,IS,1,0.26266962606243394
RobertWalraven-ESG,inc case,IS,1,0.13571264013225756
USC-SIkJalpha,inc case,IS,1,0.2544612002479829
epiforecasts-EpiNow2,inc case,IS,1,0.047711475046496796
ILM-EKF,inc case,IS,2,0.19075787277322473
LANL-GrowthRate,inc case,IS,2,0.24245860464634172
MUNI-ARIMA,inc case,IS,2,0.20754456557726852
RobertWalraven-ESG,inc case,IS,2,0.16113708507551902
USC-SIkJalpha,inc case,IS,2,0.15818945547047905
epiforecasts-EpiNow2,inc case,IS,2,0.039912416457167026
ILM-EKF,inc case,IS,3,0.25583514379147304
LANL-GrowthRate,inc case,IS,3,0.24983900760886035
MUNI-ARIMA,inc case,IS,3,0.1349341475693423
RobertWalraven-ESG,inc case,IS,3,0.16569633665250844
USC-SIkJalpha,inc case,IS,3,0.12843129708407278
epiforecasts-EpiNow2,inc case,IS,3,0.06526406729374311
ILM-EKF,inc case,IS,4,0.26415027301596516
LANL-GrowthRate,inc case,IS,4,0.23428980737068217
MUNI-ARIMA,inc case,IS,4,0.163292896046233
RobertWalraven-ESG,inc case,IS,4,0.1340464072021316
USC-SIkJalpha,inc case,IS,4,0.09195675033320287
epiforecasts-EpiNow2,inc case,IS,4,0.11226386603178519
ILM-EKF,inc death,IS,1,0.2222222222222222
LANL-GrowthRate,inc death,IS,1,0.2222222222222222
MUNI-ARIMA,inc death,IS,1,0.2222222222222222
RobertWalraven-ESG,inc death,IS,1,0.1111111111111111
USC-SIkJalpha,inc death,IS,1,0.2222222222222222
RobertWalraven-ESG,inc death,IS,2,NA
ILM-EKF,inc death,IS,3,NA
LANL-GrowthRate,inc death,IS,3,NA
MUNI-ARIMA,inc death,IS,3,NA
USC-SIkJalpha,inc death,IS,3,NA
ILM-EKF,inc death,IS,4,NA
LANL-GrowthRate,inc death,IS,4,NA
USC-SIkJalpha,inc death,IS,4,NA
epiforecasts-EpiNow2,inc death,IS,4,NA
IEM_Health-CovidProject,inc case,IT,1,0.08050477235557145
ILM-EKF,inc case,IT,1,0.08612138438037877
Karlen-pypm,inc case,IT,1,0.059729347231553015
LANL-GrowthRate,inc case,IT,1,0.12141703371659957
MUNI-ARIMA,inc case,IT,1,0.33665632075966245
RobertWalraven-ESG,inc case,IT,1,0.08416408018991561
UNIPV-BayesINGARCHX,inc case,IT,1,0.044617102751280564
USC-SIkJalpha,inc case,IT,1,0.06733126415193248
epiforecasts-EpiNow2,inc case,IT,1,0.11945869446310603
IEM_Health-CovidProject,inc case,IT,2,0.08221441928795942
ILM-EKF,inc case,IT,2,0.08070589783313446
Karlen-pypm,inc case,IT,2,0.03620141096218789
LANL-GrowthRate,inc case,IT,2,0.15433233094406418
MUNI-ARIMA,inc case,IT,2,0.2665740261761108
RobertWalraven-ESG,inc case,IT,2,0.10860423288656366
UNIPV-BayesINGARCHX,inc case,IT,2,0.05787462410402407
USC-SIkJalpha,inc case,IT,2,0.09774380959790731
epiforecasts-EpiNow2,inc case,IT,2,0.11574924820804813
IEM_Health-CovidProject,inc case,IT,3,0.08891044341227329
ILM-EKF,inc case,IT,3,0.07819074456114813
Karlen-pypm,inc case,IT,3,0.023658572925154265
LANL-GrowthRate,inc case,IT,3,0.180735983329867
MUNI-ARIMA,inc case,IT,3,0.27562237457804717
RobertWalraven-ESG,inc case,IT,3,0.1344499388185596
USC-SIkJalpha,inc case,IT,3,0.1172861168417222
epiforecasts-EpiNow2,inc case,IT,3,0.10114582553322832
IEM_Health-CovidProject,inc case,IT,4,0.09007374962698353
ILM-EKF,inc case,IT,4,0.07308841398303806
LANL-GrowthRate,inc case,IT,4,0.18809518304458323
MUNI-ARIMA,inc case,IT,4,0.284232721045148
RobertWalraven-ESG,inc case,IT,4,0.15988090558789575
USC-SIkJalpha,inc case,IT,4,0.1266383410597194
epiforecasts-EpiNow2,inc case,IT,4,0.07799068565263208
IEM_Health-CovidProject,inc death,IT,1,0.07306473183875602
ILM-EKF,inc death,IT,1,0.09498415139038284
Karlen-pypm,inc death,IT,1,0.259047685610135
LANL-GrowthRate,inc death,IT,1,0.1295238428050675
MUNI-ARIMA,inc death,IT,1,0.17809528385696782
RobertWalraven-ESG,inc death,IT,1,0.07806916552634205
USC-SIkJalpha,inc death,IT,1,0.06332276759358856
epiforecasts-EpiNow2,inc death,IT,1,0.12389237137876022
IEM_Health-CovidProject,inc death,IT,2,0.062057791359253496
ILM-EKF,inc death,IT,2,0.12273652068830136
Karlen-pypm,inc death,IT,2,0.19725512253477
LANL-GrowthRate,inc death,IT,2,0.1416190623326554
MUNI-ARIMA,inc death,IT,2,0.18410478103245204
RobertWalraven-ESG,inc death,IT,2,0.0717291354671891
USC-SIkJalpha,inc death,IT,2,0.09205239051622602
epiforecasts-EpiNow2,inc death,IT,2,0.12844519606915258
IEM_Health-CovidProject,inc death,IT,3,0.06340228471766007
ILM-EKF,inc death,IT,3,0.12545558465409334
Karlen-pypm,inc death,IT,3,0.09993919455495573
LANL-GrowthRate,inc death,IT,3,0.16378923552062186
MUNI-ARIMA,inc death,IT,3,0.2456838532809328
RobertWalraven-ESG,inc death,IT,3,0.07559503177874854
USC-SIkJalpha,inc death,IT,3,0.09510342707649012
epiforecasts-EpiNow2,inc death,IT,3,0.1310313884164975
IEM_Health-CovidProject,inc death,IT,4,0.06386437398298742
ILM-EKF,inc death,IT,4,0.12442541827719962
LANL-GrowthRate,inc death,IT,4,0.21225512529639934
MUNI-ARIMA,inc death,IT,4,0.27756439461836835
RobertWalraven-ESG,inc death,IT,4,0.08909474395157503
USC-SIkJalpha,inc death,IT,4,0.11639797193673514
epiforecasts-EpiNow2,inc death,IT,4,0.11639797193673514
IEM_Health-CovidProject,inc case,LI,1,0.15297599947082768
ILM-EKF,inc case,LI,1,0.09259073652181676
LANL-GrowthRate,inc case,LI,1,0.11926942331623855
MUNI-ARIMA,inc case,LI,1,0.20105417073308782
RobertWalraven-ESG,inc case,LI,1,0.17375051791748328
USC-SIkJalpha,inc case,LI,1,0.1379783524638838
epiforecasts-EpiNow2,inc case,LI,1,0.12238079957666216
IEM_Health-CovidProject,inc case,LI,2,0.15971876381224911
ILM-EKF,inc case,LI,2,0.1209990634941281
LANL-GrowthRate,inc case,LI,2,0.13091701951823698
MUNI-ARIMA,inc case,LI,2,0.18571949280494082
RobertWalraven-ESG,inc case,LI,2,0.14653097597454046
USC-SIkJalpha,inc case,LI,2,0.14519887619295374
epiforecasts-EpiNow2,inc case,LI,2,0.11091580820295076
IEM_Health-CovidProject,inc case,LI,3,0.14427800510763386
ILM-EKF,inc case,LI,3,0.12824711565123012
LANL-GrowthRate,inc case,LI,3,0.1272372958429527
MUNI-ARIMA,inc case,LI,3,0.22759347284584502
RobertWalraven-ESG,inc case,LI,3,0.15999145120846528
USC-SIkJalpha,inc case,LI,3,0.1430012086022566
epiforecasts-EpiNow2,inc case,LI,3,0.06965145074161636
IEM_Health-CovidProject,inc case,LI,4,0.12616642281285548
ILM-EKF,inc case,LI,4,0.13185814113523991
LANL-GrowthRate,inc case,LI,4,0.13490102131528392
MUNI-ARIMA,inc case,LI,4,0.2435712884859293
RobertWalraven-ESG,inc case,LI,4,0.17363497793056346
USC-SIkJalpha,inc case,LI,4,0.11769887765763028
epiforecasts-EpiNow2,inc case,LI,4,0.07216927066249756
ILM-EKF,inc death,LI,1,0.16666666666666666
LANL-GrowthRate,inc death,LI,1,0.16666666666666666
MUNI-ARIMA,inc death,LI,1,0.16666666666666666
RobertWalraven-ESG,inc death,LI,1,0.16666666666666666
USC-SIkJalpha,inc death,LI,1,0.16666666666666666
epiforecasts-EpiNow2,inc death,LI,1,0.16666666666666666
LANL-GrowthRate,inc death,LI,2,NA
RobertWalraven-ESG,inc death,LI,2,NA
RobertWalraven-ESG,inc death,LI,3,NA
LANL-GrowthRate,inc death,LI,4,NA
RobertWalraven-ESG,inc death,LI,4,NA
IEM_Health-CovidProject,inc case,LT,1,0.11920287360546686
ILM-EKF,inc case,LT,1,0.08008943070367304
Karlen-pypm,inc case,LT,1,0.1035499710108096
LANL-GrowthRate,inc case,LT,1,0.14857169753724855
MUNI-ARIMA,inc case,LT,1,0.19714321403981055
RobertWalraven-ESG,inc case,LT,1,0.1114287731529364
USC-SIkJalpha,inc case,LT,1,0.09763282981019189
epiforecasts-EpiNow2,inc case,LT,1,0.14238121013986318
IEM_Health-CovidProject,inc case,LT,2,0.12641442076949802
ILM-EKF,inc case,LT,2,0.0984374587959206
Karlen-pypm,inc case,LT,2,0.05886946065246231
LANL-GrowthRate,inc case,LT,2,0.1715624281871759
MUNI-ARIMA,inc case,LT,2,0.17660838195738693
RobertWalraven-ESG,inc case,LT,2,0.12641442076949802
USC-SIkJalpha,inc case,LT,2,0.11659582498157585
epiforecasts-EpiNow2,inc case,LT,2,0.12509760388648244
IEM_Health-CovidProject,inc case,LT,3,0.1264310612480008
ILM-EKF,inc case,LT,3,0.11113698125832329
LANL-GrowthRate,inc case,LT,3,0.17013562563002577
MUNI-ARIMA,inc case,LT,3,0.2120151642466475
RobertWalraven-ESG,inc case,LT,3,0.16405935328609628
USC-SIkJalpha,inc case,LT,3,0.11778620235924862
epiforecasts-EpiNow2,inc case,LT,3,0.09843561197165777
IEM_Health-CovidProject,inc case,LT,4,0.12532677373359263
ILM-EKF,inc case,LT,4,0.10742294891450797
LANL-GrowthRate,inc case,LT,4,0.16710236497812353
MUNI-ARIMA,inc case,LT,4,0.221164894823987
RobertWalraven-ESG,inc case,LT,4,0.18566929442013724
USC-SIkJalpha,inc case,LT,4,0.11658304533357454
epiforecasts-EpiNow2,inc case,LT,4,0.07673067779607713
IEM_Health-CovidProject,inc death,LT,1,0.16794223261450575
ILM-EKF,inc death,LT,1,0.09418381964191876
Karlen-pypm,inc death,LT,1,0.17644563679751868
LANL-GrowthRate,inc death,LT,1,0.0929280353800265
MUNI-ARIMA,inc death,LT,1,0.115200043859537
RobertWalraven-ESG,inc death,LT,1,0.11151364245603182
USC-SIkJalpha,inc death,LT,1,0.1302729467944297
epiforecasts-EpiNow2,inc death,LT,1,0.11151364245603182
IEM_Health-CovidProject,inc death,LT,2,0.11644926939450795
ILM-EKF,inc death,LT,2,0.10374571273328889
Karlen-pypm,inc death,LT,2,0.21532129057852412
LANL-GrowthRate,inc death,LT,2,0.1056669296357572
MUNI-ARIMA,inc death,LT,2,0.11079639223943474
RobertWalraven-ESG,inc death,LT,2,0.10766064528926206
USC-SIkJalpha,inc death,LT,2,0.12270998280281482
epiforecasts-EpiNow2,inc death,LT,2,0.1176497773264101
IEM_Health-CovidProject,inc death,LT,3,0.163503749312389
ILM-EKF,inc death,LT,3,0.13108490246596705
LANL-GrowthRate,inc death,LT,3,0.15516172128624672
MUNI-ARIMA,inc death,LT,3,0.16895387428946865
RobertWalraven-ESG,inc death,LT,3,0.12362478606546486
USC-SIkJalpha,inc death,LT,3,0.12068133877819189
epiforecasts-EpiNow2,inc death,LT,3,0.13698962780227186
IEM_Health-CovidProject,inc death,LT,4,0.16531805980279088
ILM-EKF,inc death,LT,4,0.11060011043144462
LANL-GrowthRate,inc death,LT,4,0.1764630975423049
MUNI-ARIMA,inc death,LT,4,0.19152702050323334
RobertWalraven-ESG,inc death,LT,4,0.1467777166473377
USC-SIkJalpha,inc death,LT,4,0.12665496517149302
epiforecasts-EpiNow2,inc death,LT,4,0.08265902990139544
IEM_Health-CovidProject,inc case,LU,1,0.0974169071341291
ILM-EKF,inc case,LU,1,0.09679243978070518
Karlen-pypm,inc case,LU,1,0.2188350812433335
LANL-GrowthRate,inc case,LU,1,0.11705132252550395
MUNI-ARIMA,inc case,LU,1,0.11615092773684621
RobertWalraven-ESG,inc case,LU,1,0.12905658637427359
USC-SIkJalpha,inc case,LU,1,0.13481804112312507
epiforecasts-EpiNow2,inc case,LU,1,0.08987869408208339
IEM_Health-CovidProject,inc case,LU,2,0.088733214845628
ILM-EKF,inc case,LU,2,0.09334273249994635
Karlen-pypm,inc case,LU,2,0.25218913692967965
LANL-GrowthRate,inc case,LU,2,0.14092922357835036
MUNI-ARIMA,inc case,LU,2,0.1019488000354024
RobertWalraven-ESG,inc case,LU,2,0.14232456242566077
USC-SIkJalpha,inc case,LU,2,0.13561113966973337
epiforecasts-EpiNow2,inc case,LU,2,0.04492119001559918
IEM_Health-CovidProject,inc case,LU,3,0.11468050356887706
ILM-EKF,inc case,LU,3,0.11607057027880283
LANL-GrowthRate,inc case,LU,3,0.1954249397551272
MUNI-ARIMA,inc case,LU,3,0.14508821284850354
RobertWalraven-ESG,inc case,LU,3,0.20593165694626306
USC-SIkJalpha,inc case,LU,3,0.1725373341982204
epiforecasts-EpiNow2,inc case,LU,3,0.05026678240420595
IEM_Health-CovidProject,inc case,LU,4,0.10733247829505255
ILM-EKF,inc case,LU,4,0.10858782891838648
LANL-GrowthRate,inc case,LU,4,0.18756079540448575
MUNI-ARIMA,inc case,LU,4,0.15736032834783129
RobertWalraven-ESG,inc case,LU,4,0.20631687494493434
USC-SIkJalpha,inc case,LU,4,0.16432317473490346
epiforecasts-EpiNow2,inc case,LU,4,0.06851851935440623
IEM_Health-CovidProject,inc death,LU,1,0.057237543055631765
ILM-EKF,inc death,LU,1,0.054537658949234034
Karlen-pypm,inc death,LU,1,0.32116621381215604
