model,target_variable,horizon,location,rel_ae,rel_wis,cov_50,cov_95,bias,n,n_loc,location_name
UVA-Ensemble,inc case,4,IE,1.45,NA,0,0.38,NA,8,1,Ireland
epiforecasts-EpiNow2,inc case,4,IE,1.77,1.99,0.38,0.62,-0.1,8,1,Ireland
LANL-GrowthRate,inc case,5,IE,NA,NA,0.14,0.57,-0.58,7,1,Ireland
USC-SIkJalpha,inc case,5,IE,NA,NA,0,0.14,-0.69,7,1,Ireland
EuroCOVIDhub-baseline,inc death,2,IE,1,1,0.9,1,-0.02,10,1,Ireland
EuroCOVIDhub-ensemble,inc death,2,IE,0.68,0.43,1,1,0.13,10,1,Ireland
IEM_Health-CovidProject,inc death,2,IE,0.9,0.77,0.1,0.3,-0.86,10,1,Ireland
ILM-EKF,inc death,2,IE,1.51,1.28,0.8,1,0.38,10,1,Ireland
Karlen-pypm,inc death,2,IE,1.08,0.62,0.71,1,0.17,7,1,Ireland
LANL-GrowthRate,inc death,2,IE,0.85,0.62,0.3,0.7,-0.6,10,1,Ireland
MUNI-ARIMA,inc death,2,IE,0.78,0.55,0.9,1,-0.19,10,1,Ireland
RobertWalraven-ESG,inc death,2,IE,0.52,0.61,1,1,-0.08,10,1,Ireland
UMass-MechBayes,inc death,2,IE,1.13,0.73,0.5,1,0.59,10,1,Ireland
USC-SIkJalpha,inc death,2,IE,0.88,0.69,0.3,0.5,0.65,10,1,Ireland
USyd-OneModelMan,inc death,2,IE,1.17,NA,NA,NA,NA,10,1,Ireland
epiforecasts-EpiNow2,inc death,2,IE,1.19,0.72,0.6,1,0.37,10,1,Ireland
EuroCOVIDhub-baseline,inc death,1,IE,1,1,1,1,-0.1,10,1,Ireland
EuroCOVIDhub-ensemble,inc death,1,IE,0.87,0.66,1,1,0.07,10,1,Ireland
IEM_Health-CovidProject,inc death,1,IE,1.57,1.04,0.3,0.5,-0.66,10,1,Ireland
ILM-EKF,inc death,1,IE,2.1,1.74,0.8,1,0.29,10,1,Ireland
Karlen-pypm,inc death,1,IE,1.07,0.74,0.88,1,0.09,8,1,Ireland
LANL-GrowthRate,inc death,1,IE,1.9,0.89,0.4,0.9,-0.5,10,1,Ireland
MUNI-ARIMA,inc death,1,IE,1.06,0.74,1,1,-0.18,10,1,Ireland
RobertWalraven-ESG,inc death,1,IE,1.13,0.95,0.9,1,-0.07,10,1,Ireland
SDSC_ISG-TrendModel,inc death,1,IE,2.57,NA,NA,NA,NA,10,1,Ireland
UMass-MechBayes,inc death,1,IE,1.52,0.85,0.6,1,0.46,10,1,Ireland
USC-SIkJalpha,inc death,1,IE,1.06,0.65,0.2,0.6,0.5,10,1,Ireland
USyd-OneModelMan,inc death,1,IE,1.11,NA,NA,NA,NA,10,1,Ireland
epiforecasts-EpiNow2,inc death,1,IE,1.76,1.08,0.6,1,0.26,10,1,Ireland
EuroCOVIDhub-baseline,inc death,3,IE,1,1,1,1,-0.03,9,1,Ireland
EuroCOVIDhub-ensemble,inc death,3,IE,0.61,0.46,0.78,1,0.19,9,1,Ireland
IEM_Health-CovidProject,inc death,3,IE,0.97,0.74,0,0.33,-0.92,9,1,Ireland
ILM-EKF,inc death,3,IE,1.49,1.17,0.67,1,0.46,9,1,Ireland
Karlen-pypm,inc death,3,IE,1.36,0.78,0.5,0.83,0.33,6,1,Ireland
LANL-GrowthRate,inc death,3,IE,0.69,0.47,0.33,0.78,-0.65,9,1,Ireland
MUNI-ARIMA,inc death,3,IE,0.53,0.56,1,1,-0.18,9,1,Ireland
RobertWalraven-ESG,inc death,3,IE,0.63,0.58,1,1,-0.12,9,1,Ireland
UMass-MechBayes,inc death,3,IE,1.25,0.79,0.56,0.89,0.57,9,1,Ireland
USC-SIkJalpha,inc death,3,IE,0.95,0.82,0.11,0.33,0.88,9,1,Ireland
USyd-OneModelMan,inc death,3,IE,0.72,NA,NA,NA,NA,9,1,Ireland
epiforecasts-EpiNow2,inc death,3,IE,1.51,0.84,0.44,1,0.46,9,1,Ireland
EuroCOVIDhub-baseline,inc death,4,IE,1,1,1,1,-0.01,8,1,Ireland
EuroCOVIDhub-ensemble,inc death,4,IE,0.8,0.52,0.88,1,0.21,8,1,Ireland
IEM_Health-CovidProject,inc death,4,IE,0.9,0.7,0,0.38,-0.95,8,1,Ireland
ILM-EKF,inc death,4,IE,1.52,1.24,0.75,1,0.48,8,1,Ireland
Karlen-pypm,inc death,4,IE,2.32,1.14,0.2,0.8,0.45,5,1,Ireland
LANL-GrowthRate,inc death,4,IE,0.77,0.45,0.25,0.62,-0.74,8,1,Ireland
MUNI-ARIMA,inc death,4,IE,0.69,0.65,1,1,-0.14,8,1,Ireland
RobertWalraven-ESG,inc death,4,IE,0.81,0.59,0.88,1,-0.19,8,1,Ireland
UMass-MechBayes,inc death,4,IE,1.63,0.99,0.38,1,0.59,8,1,Ireland
USC-SIkJalpha,inc death,4,IE,0.77,0.74,0.25,0.38,0.78,8,1,Ireland
USyd-OneModelMan,inc death,4,IE,0.41,NA,NA,NA,NA,8,1,Ireland
epiforecasts-EpiNow2,inc death,4,IE,2.07,1.08,0.5,1,0.46,8,1,Ireland
LANL-GrowthRate,inc death,5,IE,NA,NA,0.14,0.71,-0.81,7,1,Ireland
USC-SIkJalpha,inc death,5,IE,NA,NA,0.29,0.29,0.66,7,1,Ireland
EuroCOVIDhub-baseline,inc hosp,1,IE,1,1,0.17,1,-0.62,6,1,Ireland
Karlen-pypm,inc hosp,1,IE,0.92,0.93,0.5,1,-0.71,4,1,Ireland
EuroCOVIDhub-baseline,inc case,4,IS,1,1,0.3,0.6,-0.38,10,1,Iceland
EuroCOVIDhub-ensemble,inc case,4,IS,1.22,1.32,0.2,0.6,-0.4,10,1,Iceland
ILM-EKF,inc case,4,IS,3.51,3.35,0.2,0.5,-0.4,10,1,Iceland
LANL-GrowthRate,inc case,4,IS,1.04,1.25,0.1,0.4,-0.58,10,1,Iceland
MUNI-ARIMA,inc case,4,IS,1.46,1.41,0.2,0.6,-0.3,10,1,Iceland
RobertWalraven-ESG,inc case,4,IS,1.06,1.28,0,0.3,-0.58,10,1,Iceland
USC-SIkJalpha,inc case,4,IS,3.17,3.92,0,0,-0.4,10,1,Iceland
UVA-Ensemble,inc case,4,IS,1.2,NA,0.2,0.3,NA,10,1,Iceland
epiforecasts-EpiNow2,inc case,4,IS,1.82,1.95,0.2,0.3,-0.55,10,1,Iceland
EuroCOVIDhub-baseline,inc case,3,IS,1,1,0.3,0.7,-0.23,10,1,Iceland
EuroCOVIDhub-ensemble,inc case,3,IS,1.12,1.21,0.1,0.6,-0.31,10,1,Iceland
ILM-EKF,inc case,3,IS,4.08,3.93,0.1,0.4,-0.3,10,1,Iceland
LANL-GrowthRate,inc case,3,IS,1.11,1.31,0.2,0.4,-0.54,10,1,Iceland
MUNI-ARIMA,inc case,3,IS,1.27,1.25,0.1,0.7,-0.21,10,1,Iceland
RobertWalraven-ESG,inc case,3,IS,1.12,1.32,0,0.1,-0.39,10,1,Iceland
USC-SIkJalpha,inc case,3,IS,2.16,2.69,0,0.1,-0.23,10,1,Iceland
UVA-Ensemble,inc case,3,IS,1.33,NA,0.3,0.3,NA,10,1,Iceland
epiforecasts-EpiNow2,inc case,3,IS,4.8,4.57,0.2,0.2,-0.43,10,1,Iceland
EuroCOVIDhub-baseline,inc case,2,IS,1,1,0.2,0.7,-0.09,10,1,Iceland
EuroCOVIDhub-ensemble,inc case,2,IS,1.04,1.06,0.1,0.7,-0.25,10,1,Iceland
ILM-EKF,inc case,2,IS,3.96,3.9,0.2,0.4,-0.22,10,1,Iceland
LANL-GrowthRate,inc case,2,IS,1.09,1.33,0.3,0.4,-0.53,10,1,Iceland
MUNI-ARIMA,inc case,2,IS,1.04,1.06,0.4,0.8,-0.16,10,1,Iceland
RobertWalraven-ESG,inc case,2,IS,1.14,1.31,0.1,0.2,-0.26,10,1,Iceland
USC-SIkJalpha,inc case,2,IS,1.5,1.77,0,0.2,-0.06,10,1,Iceland
UVA-Ensemble,inc case,2,IS,1.68,NA,0.3,0.4,NA,10,1,Iceland
epiforecasts-EpiNow2,inc case,2,IS,9.47,8.13,0.3,0.3,-0.35,10,1,Iceland
EuroCOVIDhub-baseline,inc case,1,IS,1,1,0,0.8,0.01,10,1,Iceland
EuroCOVIDhub-ensemble,inc case,1,IS,0.97,1.02,0.3,0.7,-0.24,10,1,Iceland
ILM-EKF,inc case,1,IS,4.01,4.04,0,0.5,-0.13,10,1,Iceland
LANL-GrowthRate,inc case,1,IS,1.27,1.48,0.4,0.5,-0.53,10,1,Iceland
MUNI-ARIMA,inc case,1,IS,0.77,0.82,0.3,0.8,-0.3,10,1,Iceland
RobertWalraven-ESG,inc case,1,IS,1.21,1.45,0.1,0.2,-0.12,10,1,Iceland
SDSC_ISG-TrendModel,inc case,1,IS,0.91,NA,NA,NA,NA,10,1,Iceland
USC-SIkJalpha,inc case,1,IS,0.78,0.9,0.2,0.5,-0.23,10,1,Iceland
UVA-Ensemble,inc case,1,IS,2.25,NA,0.3,0.4,NA,10,1,Iceland
epiforecasts-EpiNow2,inc case,1,IS,6.23,6.04,0.4,0.5,-0.2,10,1,Iceland
LANL-GrowthRate,inc case,5,IS,NA,NA,0.11,0.22,-0.73,9,1,Iceland
USC-SIkJalpha,inc case,5,IS,NA,NA,0,0,-0.6,10,1,Iceland
EuroCOVIDhub-baseline,inc death,4,IS,1,1,0.9,1,-0.13,10,1,Iceland
EuroCOVIDhub-ensemble,inc death,4,IS,1,2,0.8,1,-0.16,10,1,Iceland
ILM-EKF,inc death,4,IS,3,12,0.9,1,0.06,10,1,Iceland
LANL-GrowthRate,inc death,4,IS,1,2,0.8,1,-0.16,10,1,Iceland
MUNI-ARIMA,inc death,4,IS,1,3,0.8,0.9,-0.19,10,1,Iceland
RobertWalraven-ESG,inc death,4,IS,1,1,0.9,1,-0.14,10,1,Iceland
UMass-MechBayes,inc death,4,IS,15.75,39,0.7,0.9,0.29,10,1,Iceland
USC-SIkJalpha,inc death,4,IS,1,3,0.8,0.8,-0.2,10,1,Iceland
USyd-OneModelMan,inc death,4,IS,1.67,NA,NA,NA,NA,10,1,Iceland
EuroCOVIDhub-baseline,inc death,3,IS,1,1,0.8,1,-0.15,10,1,Iceland
EuroCOVIDhub-ensemble,inc death,3,IS,1,1,0.9,0.9,-0.15,10,1,Iceland
ILM-EKF,inc death,3,IS,1.33,6.25,1,1,0.1,10,1,Iceland
LANL-GrowthRate,inc death,3,IS,1,1,0.8,0.9,-0.16,10,1,Iceland
MUNI-ARIMA,inc death,3,IS,1,1.56,0.8,0.8,-0.2,10,1,Iceland
RobertWalraven-ESG,inc death,3,IS,1,1.42,0.8,0.8,0,10,1,Iceland
UMass-MechBayes,inc death,3,IS,5.25,13.11,0.6,1,0.29,10,1,Iceland
USC-SIkJalpha,inc death,3,IS,1,1.56,0.8,0.8,-0.2,10,1,Iceland
USyd-OneModelMan,inc death,3,IS,1.75,NA,NA,NA,NA,10,1,Iceland
EuroCOVIDhub-baseline,inc death,2,IS,1,NA,0.8,1,-0.16,10,1,Iceland
EuroCOVIDhub-ensemble,inc death,2,IS,1,NA,0.8,1,-0.13,10,1,Iceland
ILM-EKF,inc death,2,IS,1,Inf,1,1,0.08,10,1,Iceland
LANL-GrowthRate,inc death,2,IS,1,NA,0.8,0.9,-0.16,10,1,Iceland
MUNI-ARIMA,inc death,2,IS,1,NA,0.8,0.9,-0.19,10,1,Iceland
RobertWalraven-ESG,inc death,2,IS,0.5,NA,0.8,1,0.01,10,1,Iceland
UMass-MechBayes,inc death,2,IS,1.5,Inf,0.7,1,0.3,10,1,Iceland
USC-SIkJalpha,inc death,2,IS,1,NA,0.8,0.8,-0.2,10,1,Iceland
USyd-OneModelMan,inc death,2,IS,1.5,NA,NA,NA,NA,10,1,Iceland
EuroCOVIDhub-baseline,inc death,1,IS,1,1,0.8,1,-0.01,10,1,Iceland
EuroCOVIDhub-ensemble,inc death,1,IS,1,0,0.9,0.9,-0.1,10,1,Iceland
ILM-EKF,inc death,1,IS,0.5,3.68,1,1,0.06,10,1,Iceland
LANL-GrowthRate,inc death,1,IS,1,0,0.9,0.9,-0.1,10,1,Iceland
MUNI-ARIMA,inc death,1,IS,1,1.42,0.8,0.9,-0.17,10,1,Iceland
RobertWalraven-ESG,inc death,1,IS,1,2.19,0.7,0.8,0.09,10,1,Iceland
SDSC_ISG-TrendModel,inc death,1,IS,1.67,NA,NA,NA,NA,10,1,Iceland
UMass-MechBayes,inc death,1,IS,0.5,Inf,0.8,1,0.11,10,1,Iceland
USC-SIkJalpha,inc death,1,IS,1,0,0.9,0.9,-0.1,10,1,Iceland
USyd-OneModelMan,inc death,1,IS,1,NA,NA,NA,NA,10,1,Iceland
LANL-GrowthRate,inc death,5,IS,NA,NA,0.78,0.89,-0.18,9,1,Iceland
USC-SIkJalpha,inc death,5,IS,NA,NA,0.8,0.8,-0.2,10,1,Iceland
EuroCOVIDhub-baseline,inc case,4,IT,1,1,0.6,1,-0.34,10,1,Italy
EuroCOVIDhub-ensemble,inc case,4,IT,1.11,1.34,0.5,0.7,-0.12,10,1,Italy
IEM_Health-CovidProject,inc case,4,IT,0.99,1.41,0.5,0.5,-0.25,10,1,Italy
ILM-EKF,inc case,4,IT,4.19,5.28,0.2,0.6,-0.17,10,1,Italy
Karlen-pypm,inc case,4,IT,9.43,10.99,0,0.2,0.94,5,1,Italy
LANL-GrowthRate,inc case,4,IT,0.89,1.21,0.4,0.6,-0.42,10,1,Italy
MUNI-ARIMA,inc case,4,IT,1.15,1.19,0.5,1,-0.2,10,1,Italy
RobertWalraven-ESG,inc case,4,IT,1.16,1.72,0.2,0.3,-0.78,10,1,Italy
UNIPV-BayesINGARCHX,inc case,4,IT,1.39,1.87,0,0.44,-0.33,9,1,Italy
USC-SIkJalpha,inc case,4,IT,1.44,2.24,0.1,0.2,-0.31,10,1,Italy
UVA-Ensemble,inc case,4,IT,1.27,NA,0.3,0.4,NA,10,1,Italy
epiforecasts-EpiNow2,inc case,4,IT,4.23,5.2,0.2,0.7,-0.19,10,1,Italy
EuroCOVIDhub-baseline,inc case,3,IT,1,1,0.6,1,-0.32,10,1,Italy
EuroCOVIDhub-ensemble,inc case,3,IT,1.12,1.17,0.5,0.7,-0.09,10,1,Italy
IEM_Health-CovidProject,inc case,3,IT,1.11,1.41,0.3,0.6,-0.11,10,1,Italy
ILM-EKF,inc case,3,IT,2.87,3.28,0.4,0.6,-0.08,10,1,Italy
Karlen-pypm,inc case,3,IT,5.38,5.92,0.17,0.5,0.86,6,1,Italy
LANL-GrowthRate,inc case,3,IT,0.96,1.11,0.6,0.7,-0.44,10,1,Italy
MUNI-ARIMA,inc case,3,IT,0.98,0.98,0.5,1,-0.14,10,1,Italy
RobertWalraven-ESG,inc case,3,IT,1.16,1.54,0.2,0.4,-0.78,10,1,Italy
UNIPV-BayesINGARCHX,inc case,3,IT,1.52,1.79,0.11,0.44,-0.19,9,1,Italy
USC-SIkJalpha,inc case,3,IT,1.56,2.22,0.2,0.3,-0.17,10,1,Italy
UVA-Ensemble,inc case,3,IT,1.21,NA,0.3,0.7,NA,10,1,Italy
epiforecasts-EpiNow2,inc case,3,IT,2.6,2.91,0.4,0.7,-0.01,10,1,Italy
EuroCOVIDhub-baseline,inc case,2,IT,1,1,0.7,1,-0.34,10,1,Italy
EuroCOVIDhub-ensemble,inc case,2,IT,0.97,0.94,0.6,0.7,-0.12,10,1,Italy
IEM_Health-CovidProject,inc case,2,IT,1.14,1.27,0.3,0.6,-0.05,10,1,Italy
ILM-EKF,inc case,2,IT,1.94,2.05,0.5,0.6,-0.07,10,1,Italy
Karlen-pypm,inc case,2,IT,3.13,3.1,0.29,0.57,0.71,7,1,Italy
LANL-GrowthRate,inc case,2,IT,1,0.98,0.5,0.7,-0.47,10,1,Italy
MUNI-ARIMA,inc case,2,IT,0.72,0.71,0.8,1,-0.07,10,1,Italy
RobertWalraven-ESG,inc case,2,IT,1.08,1.28,0.4,0.5,-0.75,10,1,Italy
UNIPV-BayesINGARCHX,inc case,2,IT,1.73,1.76,0,0.56,0.02,9,1,Italy
USC-SIkJalpha,inc case,2,IT,1.09,1.39,0.3,0.4,-0.04,10,1,Italy
UVA-Ensemble,inc case,2,IT,1.82,NA,0.3,0.8,NA,10,1,Italy
epiforecasts-EpiNow2,inc case,2,IT,1.49,1.5,0.5,0.7,-0.03,10,1,Italy
EuroCOVIDhub-baseline,inc case,1,IT,1,1,0.6,1,-0.32,10,1,Italy
EuroCOVIDhub-ensemble,inc case,1,IT,0.83,0.68,0.3,1,-0.06,10,1,Italy
IEM_Health-CovidProject,inc case,1,IT,0.98,0.95,0.2,0.6,-0.02,10,1,Italy
ILM-EKF,inc case,1,IT,1.43,1.27,0.4,0.8,-0.07,10,1,Italy
Karlen-pypm,inc case,1,IT,1.87,1.67,0.5,0.75,0.5,8,1,Italy
LANL-GrowthRate,inc case,1,IT,0.88,0.72,0.3,0.9,-0.46,10,1,Italy
MUNI-ARIMA,inc case,1,IT,0.33,0.41,0.7,1,-0.04,10,1,Italy
RobertWalraven-ESG,inc case,1,IT,1.22,1.3,0.3,0.5,-0.34,10,1,Italy
SDSC_ISG-TrendModel,inc case,1,IT,0.54,NA,NA,NA,NA,10,1,Italy
UNIPV-BayesINGARCHX,inc case,1,IT,1.74,1.64,0,0.33,0.31,9,1,Italy
USC-SIkJalpha,inc case,1,IT,0.86,0.91,0.3,0.6,-0.05,10,1,Italy
UVA-Ensemble,inc case,1,IT,2.36,NA,0.7,0.7,NA,10,1,Italy
UpgUmibUsi-MultiBayes,inc case,1,IT,1.41,1.22,0.67,1,-0.23,9,1,Italy
epiMOX-SUIHTER,inc case,1,IT,0.64,0.6,0.5,1,-0.11,10,1,Italy
epiforecasts-EpiNow2,inc case,1,IT,0.76,0.73,0.6,0.9,0.06,10,1,Italy
LANL-GrowthRate,inc case,5,IT,NA,NA,0.33,0.56,-0.6,9,1,Italy
USC-SIkJalpha,inc case,5,IT,NA,NA,0.1,0.1,-0.34,10,1,Italy
EuroCOVIDhub-baseline,inc death,4,IT,1,1,1,1,-0,10,1,Italy
EuroCOVIDhub-ensemble,inc death,4,IT,0.54,0.41,0.7,1,0.11,10,1,Italy
IEM_Health-CovidProject,inc death,4,IT,0.67,0.57,0.4,0.8,-0.41,10,1,Italy
ILM-EKF,inc death,4,IT,1.09,0.88,0.4,1,-0.07,10,1,Italy
Karlen-pypm,inc death,4,IT,2.43,1.38,0.2,0.8,0.69,5,1,Italy
LANL-GrowthRate,inc death,4,IT,0.5,0.47,0.3,0.7,-0.56,10,1,Italy
MUNI-ARIMA,inc death,4,IT,0.7,0.55,0.5,1,-0.4,10,1,Italy
RobertWalraven-ESG,inc death,4,IT,0.66,0.5,0.4,1,-0.47,10,1,Italy
UMass-MechBayes,inc death,4,IT,1.83,1.6,0.2,0.7,-0.08,10,1,Italy
USC-SIkJalpha,inc death,4,IT,0.57,0.62,0.2,0.3,0.3,10,1,Italy
USyd-OneModelMan,inc death,4,IT,0.56,NA,NA,NA,NA,10,1,Italy
epiforecasts-EpiNow2,inc death,4,IT,1.45,1.31,0.2,0.7,0.03,10,1,Italy
EuroCOVIDhub-baseline,inc death,3,IT,1,1,1,1,-0.01,10,1,Italy
EuroCOVIDhub-ensemble,inc death,3,IT,0.41,0.32,0.8,1,0.12,10,1,Italy
IEM_Health-CovidProject,inc death,3,IT,0.63,0.48,0.4,0.9,-0.28,10,1,Italy
ILM-EKF,inc death,3,IT,0.65,0.56,0.7,1,0.03,10,1,Italy
Karlen-pypm,inc death,3,IT,1.23,0.76,0.33,0.83,0.48,6,1,Italy
LANL-GrowthRate,inc death,3,IT,0.65,0.51,0.3,0.5,-0.42,10,1,Italy
MUNI-ARIMA,inc death,3,IT,0.56,0.48,0.7,1,-0.33,10,1,Italy
RobertWalraven-ESG,inc death,3,IT,0.67,0.47,0.7,0.9,-0.5,10,1,Italy
UMass-MechBayes,inc death,3,IT,1.27,1.1,0.3,0.7,0.13,10,1,Italy
USC-SIkJalpha,inc death,3,IT,0.55,0.55,0.2,0.5,0.56,10,1,Italy
USyd-OneModelMan,inc death,3,IT,0.57,NA,NA,NA,NA,10,1,Italy
epiforecasts-EpiNow2,inc death,3,IT,1.02,0.8,0.2,0.7,0.08,10,1,Italy
EuroCOVIDhub-baseline,inc death,2,IT,1,1,1,1,-0.07,10,1,Italy
EuroCOVIDhub-ensemble,inc death,2,IT,0.42,0.27,0.9,1,-0.01,10,1,Italy
IEM_Health-CovidProject,inc death,2,IT,0.69,0.44,0.5,0.8,-0.22,10,1,Italy
ILM-EKF,inc death,2,IT,0.7,0.47,0.8,1,0.05,10,1,Italy
Karlen-pypm,inc death,2,IT,0.96,0.51,0.43,0.86,0.31,7,1,Italy
LANL-GrowthRate,inc death,2,IT,0.81,0.49,0.3,0.7,-0.33,10,1,Italy
MUNI-ARIMA,inc death,2,IT,0.56,0.42,0.8,1,-0.25,10,1,Italy
RobertWalraven-ESG,inc death,2,IT,0.75,0.44,0.6,1,-0.36,10,1,Italy
UMass-MechBayes,inc death,2,IT,1.28,0.85,0.1,0.7,0.35,10,1,Italy
USC-SIkJalpha,inc death,2,IT,0.61,0.39,0.7,0.7,0.45,10,1,Italy
USyd-OneModelMan,inc death,2,IT,0.55,NA,NA,NA,NA,10,1,Italy
epiforecasts-EpiNow2,inc death,2,IT,1.03,0.63,0.1,0.9,-0.01,10,1,Italy
EuroCOVIDhub-baseline,inc death,1,IT,1,1,1,1,-0.11,10,1,Italy
EuroCOVIDhub-ensemble,inc death,1,IT,0.68,0.36,0.7,1,-0,10,1,Italy
IEM_Health-CovidProject,inc death,1,IT,0.67,0.37,0.5,1,-0.27,10,1,Italy
ILM-EKF,inc death,1,IT,0.78,0.55,0.9,1,0.05,10,1,Italy
Karlen-pypm,inc death,1,IT,0.81,0.48,0.75,0.88,0.1,8,1,Italy
LANL-GrowthRate,inc death,1,IT,0.85,0.45,0.4,0.8,-0.19,10,1,Italy
MUNI-ARIMA,inc death,1,IT,0.62,0.39,0.8,1,-0.12,10,1,Italy
RobertWalraven-ESG,inc death,1,IT,0.85,0.51,0.7,1,-0.28,10,1,Italy
SDSC_ISG-TrendModel,inc death,1,IT,0.8,NA,NA,NA,NA,10,1,Italy
UMass-MechBayes,inc death,1,IT,1.34,1.01,0.3,0.7,0.44,10,1,Italy
USC-SIkJalpha,inc death,1,IT,0.88,0.62,0.2,0.3,0.31,10,1,Italy
USyd-OneModelMan,inc death,1,IT,0.52,NA,NA,NA,NA,10,1,Italy
UpgUmibUsi-MultiBayes,inc death,1,IT,0.96,0.48,0.22,0.89,-0.48,9,1,Italy
epiMOX-SUIHTER,inc death,1,IT,0.62,0.4,0.3,0.5,-0.58,10,1,Italy
epiforecasts-EpiNow2,inc death,1,IT,0.96,0.49,0.4,0.9,-0.08,10,1,Italy
LANL-GrowthRate,inc death,5,IT,NA,NA,0.33,0.78,-0.56,9,1,Italy
USC-SIkJalpha,inc death,5,IT,NA,NA,0.2,0.2,0,10,1,Italy
EuroCOVIDhub-baseline,inc case,4,LI,1,1,0.6,1,-0.34,10,1,Liechtenstein
EuroCOVIDhub-ensemble,inc case,4,LI,0.98,1.24,0.5,0.8,-0.41,10,1,Liechtenstein
IEM_Health-CovidProject,inc case,4,LI,0.91,1.17,0.2,0.7,-0.54,10,1,Liechtenstein
ILM-EKF,inc case,4,LI,0.99,1.13,0.6,1,-0.3,10,1,Liechtenstein
LANL-GrowthRate,inc case,4,LI,1.08,1.44,0.2,0.6,-0.58,10,1,Liechtenstein
MUNI-ARIMA,inc case,4,LI,0.93,1.15,0.7,1,-0.32,10,1,Liechtenstein
RobertWalraven-ESG,inc case,4,LI,0.99,1.45,0.2,0.6,-0.82,10,1,Liechtenstein
USC-SIkJalpha,inc case,4,LI,0.82,1.45,0.3,0.3,-0.62,10,1,Liechtenstein
UVA-Ensemble,inc case,4,LI,0.79,NA,0,0.5,NA,10,1,Liechtenstein
epiforecasts-EpiNow2,inc case,4,LI,1.4,2.01,0.2,0.8,-0.42,10,1,Liechtenstein
EuroCOVIDhub-baseline,inc case,3,LI,1,1,0.7,1,-0.34,10,1,Liechtenstein
EuroCOVIDhub-ensemble,inc case,3,LI,0.95,1.28,0.4,0.7,-0.33,10,1,Liechtenstein
IEM_Health-CovidProject,inc case,3,LI,2.6,3.13,0.2,0.6,-0.42,10,1,Liechtenstein
ILM-EKF,inc case,3,LI,1.08,1.16,0.6,1,-0.34,10,1,Liechtenstein
LANL-GrowthRate,inc case,3,LI,1.07,1.47,0.2,0.6,-0.7,10,1,Liechtenstein
MUNI-ARIMA,inc case,3,LI,1.16,1.22,0.6,0.9,-0.28,10,1,Liechtenstein
RobertWalraven-ESG,inc case,3,LI,0.99,1.44,0.2,0.5,-0.58,10,1,Liechtenstein
USC-SIkJalpha,inc case,3,LI,1.69,2.97,0.2,0.2,-0.56,10,1,Liechtenstein
UVA-Ensemble,inc case,3,LI,1.12,NA,0.3,0.7,NA,10,1,Liechtenstein
epiforecasts-EpiNow2,inc case,3,LI,3.75,4.14,0.3,0.7,-0.29,10,1,Liechtenstein
EuroCOVIDhub-baseline,inc case,2,LI,1,1,0.7,1,-0.17,10,1,Liechtenstein
EuroCOVIDhub-ensemble,inc case,2,LI,1.51,1.73,0.3,0.6,-0.15,10,1,Liechtenstein
IEM_Health-CovidProject,inc case,2,LI,2.42,3.06,0.1,0.5,-0.1,10,1,Liechtenstein
ILM-EKF,inc case,2,LI,1.12,1.1,0.7,1,-0.35,10,1,Liechtenstein
LANL-GrowthRate,inc case,2,LI,0.94,1.31,0.2,0.8,-0.7,10,1,Liechtenstein
MUNI-ARIMA,inc case,2,LI,1.16,1.19,0.4,0.9,-0.19,10,1,Liechtenstein
RobertWalraven-ESG,inc case,2,LI,1.3,1.82,0.3,0.5,-0.38,10,1,Liechtenstein
USC-SIkJalpha,inc case,2,LI,1.81,2.74,0.2,0.2,-0.12,10,1,Liechtenstein
UVA-Ensemble,inc case,2,LI,1.03,NA,0.4,0.5,NA,10,1,Liechtenstein
epiforecasts-EpiNow2,inc case,2,LI,3.57,4.45,0.1,0.5,-0.14,10,1,Liechtenstein
EuroCOVIDhub-baseline,inc case,1,LI,1,1,0.4,1,-0.27,10,1,Liechtenstein
EuroCOVIDhub-ensemble,inc case,1,LI,0.88,1.14,0.4,0.8,-0.22,10,1,Liechtenstein
IEM_Health-CovidProject,inc case,1,LI,0.95,1.32,0.3,0.6,-0.06,10,1,Liechtenstein
ILM-EKF,inc case,1,LI,1.02,1.06,0.8,1,-0.33,10,1,Liechtenstein
LANL-GrowthRate,inc case,1,LI,0.81,1.06,0.3,0.8,-0.63,10,1,Liechtenstein
MUNI-ARIMA,inc case,1,LI,0.67,0.83,0.4,0.9,-0.18,10,1,Liechtenstein
RobertWalraven-ESG,inc case,1,LI,0.93,1.34,0.2,0.6,-0.42,10,1,Liechtenstein
SDSC_ISG-TrendModel,inc case,1,LI,0.9,NA,NA,NA,NA,10,1,Liechtenstein
USC-SIkJalpha,inc case,1,LI,0.93,1.32,0.4,0.4,-0.2,10,1,Liechtenstein
UVA-Ensemble,inc case,1,LI,1.08,NA,0.4,0.9,NA,10,1,Liechtenstein
epiforecasts-EpiNow2,inc case,1,LI,1.53,1.91,0.4,0.7,-0.17,10,1,Liechtenstein
LANL-GrowthRate,inc case,5,LI,NA,NA,0.11,0.56,-0.58,9,1,Liechtenstein
USC-SIkJalpha,inc case,5,LI,NA,NA,0.2,0.3,-0.62,10,1,Liechtenstein
EuroCOVIDhub-baseline,inc death,4,LI,NA,NA,1,1,0.03,10,1,Liechtenstein
