model,target_variable,horizon,location,rel_ae,rel_wis,cov_50,cov_95,bias,n,n_loc,location_name
USyd-OneModelMan,inc death,1,NL,2.13,NA,NA,NA,NA,10,1,Netherlands
epiforecasts-EpiNow2,inc death,1,NL,2.26,1.05,0.3,1,-0,10,1,Netherlands
LANL-GrowthRate,inc death,5,NL,NA,NA,0.2,0.4,-0.42,10,1,Netherlands
USC-SIkJalpha,inc death,5,NL,NA,NA,0.4,0.4,-0.08,10,1,Netherlands
EuroCOVIDhub-baseline,inc hosp,1,NL,1,1,0.57,1,-0.14,7,1,Netherlands
Karlen-pypm,inc hosp,1,NL,0.99,2.01,0,0.2,-0.92,5,1,Netherlands
EuroCOVIDhub-baseline,inc hosp,2,NL,1,1,0.83,1,-0.02,6,1,Netherlands
Karlen-pypm,inc hosp,2,NL,1.59,2.4,0,0.25,-0.98,4,1,Netherlands
EuroCOVIDhub-baseline,inc case,4,NO,1,1,0.4,0.5,-0.64,10,1,Norway
EuroCOVIDhub-ensemble,inc case,4,NO,0.91,0.7,0.3,0.6,-0.76,10,1,Norway
IEM_Health-CovidProject,inc case,4,NO,0.79,0.68,0.3,0.7,-0.75,10,1,Norway
ILM-EKF,inc case,4,NO,0.78,0.62,0.2,1,-0.72,10,1,Norway
Karlen-pypm,inc case,4,NO,2.15,1.26,0,0.33,-0.05,6,1,Norway
LANL-GrowthRate,inc case,4,NO,0.88,0.73,0.3,0.6,-0.76,10,1,Norway
MUNI-ARIMA,inc case,4,NO,1.01,0.88,0.2,0.7,-0.72,10,1,Norway
RobertWalraven-ESG,inc case,4,NO,1.2,1.35,0,0.2,-0.98,10,1,Norway
USC-SIkJalpha,inc case,4,NO,1.14,1.31,0,0,-1,10,1,Norway
UVA-Ensemble,inc case,4,NO,1,NA,0.3,0.4,NA,10,1,Norway
epiforecasts-EpiNow2,inc case,4,NO,0.54,0.52,0.6,0.9,-0.4,10,1,Norway
EuroCOVIDhub-baseline,inc case,3,NO,1,1,0.3,0.6,-0.65,10,1,Norway
EuroCOVIDhub-ensemble,inc case,3,NO,0.79,0.57,0.2,0.8,-0.74,10,1,Norway
IEM_Health-CovidProject,inc case,3,NO,0.7,0.54,0.2,0.7,-0.76,10,1,Norway
ILM-EKF,inc case,3,NO,0.65,0.48,0.2,1,-0.69,10,1,Norway
Karlen-pypm,inc case,3,NO,1.37,0.87,0.14,0.43,-0.19,7,1,Norway
LANL-GrowthRate,inc case,3,NO,0.78,0.59,0.2,0.8,-0.71,10,1,Norway
MUNI-ARIMA,inc case,3,NO,0.96,0.86,0.3,0.7,-0.7,10,1,Norway
RobertWalraven-ESG,inc case,3,NO,1.14,1.28,0,0.3,-0.96,10,1,Norway
USC-SIkJalpha,inc case,3,NO,0.87,0.98,0,0.1,-0.97,10,1,Norway
UVA-Ensemble,inc case,3,NO,1.23,NA,0.3,0.3,NA,10,1,Norway
epiforecasts-EpiNow2,inc case,3,NO,0.64,0.5,0.5,1,-0.3,10,1,Norway
EuroCOVIDhub-baseline,inc case,2,NO,1,1,0.3,0.8,-0.63,10,1,Norway
EuroCOVIDhub-ensemble,inc case,2,NO,0.93,0.78,0.3,0.8,-0.52,10,1,Norway
IEM_Health-CovidProject,inc case,2,NO,0.88,0.74,0.3,0.8,-0.51,10,1,Norway
ILM-EKF,inc case,2,NO,0.89,0.65,0.2,1,-0.53,10,1,Norway
Karlen-pypm,inc case,2,NO,1.51,1.06,0.12,0.62,-0.1,8,1,Norway
LANL-GrowthRate,inc case,2,NO,0.98,0.79,0.4,0.8,-0.39,10,1,Norway
MUNI-ARIMA,inc case,2,NO,0.87,0.86,0.4,0.8,-0.57,10,1,Norway
RobertWalraven-ESG,inc case,2,NO,1.01,1.18,0.2,0.4,-0.72,10,1,Norway
USC-SIkJalpha,inc case,2,NO,1.22,1.42,0,0.1,-0.77,10,1,Norway
UVA-Ensemble,inc case,2,NO,1.83,NA,0.4,0.7,NA,10,1,Norway
epiforecasts-EpiNow2,inc case,2,NO,1.41,1.22,0.3,0.8,-0.12,10,1,Norway
EuroCOVIDhub-baseline,inc case,1,NO,1,1,0.2,0.8,-0.4,10,1,Norway
EuroCOVIDhub-ensemble,inc case,1,NO,1.02,0.96,0.4,0.9,-0.31,10,1,Norway
IEM_Health-CovidProject,inc case,1,NO,1.05,0.96,0.4,0.8,-0.32,10,1,Norway
ILM-EKF,inc case,1,NO,1.23,1.05,0.4,0.9,-0.34,10,1,Norway
Karlen-pypm,inc case,1,NO,1.77,1.34,0.33,0.78,0.1,9,1,Norway
LANL-GrowthRate,inc case,1,NO,1.05,0.9,0.5,0.9,-0.2,10,1,Norway
MUNI-ARIMA,inc case,1,NO,0.94,0.81,0.3,0.9,-0.49,10,1,Norway
RobertWalraven-ESG,inc case,1,NO,1.13,1.17,0.1,0.6,-0.52,10,1,Norway
SDSC_ISG-TrendModel,inc case,1,NO,0.77,NA,NA,NA,NA,10,1,Norway
USC-SIkJalpha,inc case,1,NO,1.01,0.99,0.2,0.5,-0.5,10,1,Norway
UVA-Ensemble,inc case,1,NO,1.27,NA,0.3,0.8,NA,10,1,Norway
epiforecasts-EpiNow2,inc case,1,NO,1.47,1.33,0.4,0.8,0.07,10,1,Norway
LANL-GrowthRate,inc case,5,NO,NA,NA,0.3,0.6,-0.71,10,1,Norway
USC-SIkJalpha,inc case,5,NO,NA,NA,0.1,0.1,-0.94,10,1,Norway
EuroCOVIDhub-baseline,inc death,4,NO,1,1,1,1,-0.08,10,1,Norway
EuroCOVIDhub-ensemble,inc death,4,NO,1,0.66,0.7,1,-0.11,10,1,Norway
IEM_Health-CovidProject,inc death,4,NO,1.6,0.87,0.5,0.9,-0.25,10,1,Norway
ILM-EKF,inc death,4,NO,1.42,1.32,1,1,-0.08,10,1,Norway
Karlen-pypm,inc death,4,NO,1.5,0.86,0.33,1,-0.28,6,1,Norway
LANL-GrowthRate,inc death,4,NO,1.63,0.71,0.4,1,-0.26,10,1,Norway
MUNI-ARIMA,inc death,4,NO,1.2,0.74,0.9,1,-0.13,10,1,Norway
RobertWalraven-ESG,inc death,4,NO,1.25,0.55,0.9,1,-0.11,10,1,Norway
UMass-MechBayes,inc death,4,NO,1.1,0.6,0.4,1,-0.13,10,1,Norway
USC-SIkJalpha,inc death,4,NO,1.1,0.8,0.3,0.5,-0.4,10,1,Norway
USyd-OneModelMan,inc death,4,NO,1.25,NA,NA,NA,NA,10,1,Norway
epiforecasts-EpiNow2,inc death,4,NO,1.25,0.86,0.6,1,-0.06,10,1,Norway
EuroCOVIDhub-baseline,inc death,3,NO,1,1,1,1,-0.09,10,1,Norway
EuroCOVIDhub-ensemble,inc death,3,NO,0.67,0.69,0.6,1,0.03,10,1,Norway
IEM_Health-CovidProject,inc death,3,NO,1.22,0.97,0.2,1,-0.2,10,1,Norway
ILM-EKF,inc death,3,NO,0.83,1.36,0.9,1,0,10,1,Norway
Karlen-pypm,inc death,3,NO,1,0.71,0.57,1,-0.16,7,1,Norway
LANL-GrowthRate,inc death,3,NO,0.8,0.63,0.5,1,-0.25,10,1,Norway
MUNI-ARIMA,inc death,3,NO,0.67,0.69,0.8,1,-0.12,10,1,Norway
RobertWalraven-ESG,inc death,3,NO,0.78,0.83,0.8,1,-0.09,10,1,Norway
UMass-MechBayes,inc death,3,NO,0.67,0.69,0.5,1,-0.02,10,1,Norway
USC-SIkJalpha,inc death,3,NO,1.07,0.85,0.2,0.5,0.02,10,1,Norway
USyd-OneModelMan,inc death,3,NO,0.92,NA,NA,NA,NA,10,1,Norway
epiforecasts-EpiNow2,inc death,3,NO,0.87,0.75,0.6,1,0.07,10,1,Norway
EuroCOVIDhub-baseline,inc death,2,NO,1,1,1,1,-0.09,10,1,Norway
EuroCOVIDhub-ensemble,inc death,2,NO,0.62,0.81,0.7,1,0.01,10,1,Norway
IEM_Health-CovidProject,inc death,2,NO,1.04,0.95,0.3,0.9,-0.28,10,1,Norway
ILM-EKF,inc death,2,NO,0.73,1.67,1,1,0.05,10,1,Norway
Karlen-pypm,inc death,2,NO,0.83,0.76,0.62,1,-0.21,8,1,Norway
LANL-GrowthRate,inc death,2,NO,0.92,0.87,0.6,1,-0.24,10,1,Norway
MUNI-ARIMA,inc death,2,NO,0.92,0.92,0.8,1,-0.16,10,1,Norway
RobertWalraven-ESG,inc death,2,NO,0.83,1.05,0.6,1,-0.01,10,1,Norway
UMass-MechBayes,inc death,2,NO,0.83,0.81,0.6,1,0.05,10,1,Norway
USC-SIkJalpha,inc death,2,NO,0.83,0.94,0.3,0.3,0.12,10,1,Norway
USyd-OneModelMan,inc death,2,NO,1.11,NA,NA,NA,NA,10,1,Norway
epiforecasts-EpiNow2,inc death,2,NO,1,0.95,0.5,1,0.13,10,1,Norway
EuroCOVIDhub-baseline,inc death,1,NO,1,1,0.8,1,-0.01,10,1,Norway
EuroCOVIDhub-ensemble,inc death,1,NO,0.91,0.86,0.7,1,-0.01,10,1,Norway
IEM_Health-CovidProject,inc death,1,NO,1.36,1.2,0.3,0.7,-0.22,10,1,Norway
ILM-EKF,inc death,1,NO,1.14,1.65,1,1,0.1,10,1,Norway
Karlen-pypm,inc death,1,NO,1.14,0.82,0.78,1,-0.17,9,1,Norway
LANL-GrowthRate,inc death,1,NO,1.14,0.8,0.7,1,-0.18,10,1,Norway
MUNI-ARIMA,inc death,1,NO,0.91,0.86,0.7,1,-0.14,10,1,Norway
RobertWalraven-ESG,inc death,1,NO,1.36,1.05,0.6,0.9,0,10,1,Norway
SDSC_ISG-TrendModel,inc death,1,NO,1.14,NA,NA,NA,NA,10,1,Norway
UMass-MechBayes,inc death,1,NO,1.09,0.92,0.6,1,0.09,10,1,Norway
USC-SIkJalpha,inc death,1,NO,0.91,1.2,0.2,0.2,0.19,10,1,Norway
USyd-OneModelMan,inc death,1,NO,1.14,NA,NA,NA,NA,10,1,Norway
epiforecasts-EpiNow2,inc death,1,NO,0.8,0.79,0.5,1,0.13,10,1,Norway
LANL-GrowthRate,inc death,5,NO,NA,NA,0.4,0.9,-0.22,10,1,Norway
USC-SIkJalpha,inc death,5,NO,NA,NA,0.2,0.4,-0.54,10,1,Norway
EuroCOVIDhub-baseline,inc hosp,1,NO,1,1,0.29,1,-0.74,7,1,Norway
Karlen-pypm,inc hosp,1,NO,1.75,1.35,0,0.8,0.49,5,1,Norway
EuroCOVIDhub-baseline,inc hosp,2,NO,1,1,0.33,1,-0.72,6,1,Norway
Karlen-pypm,inc hosp,2,NO,2.1,1.65,0,0.75,0.5,4,1,Norway
EuroCOVIDhub-baseline,inc case,4,PL,1,1,1,1,-0.05,10,1,Poland
EuroCOVIDhub-ensemble,inc case,4,PL,0.5,0.1,0.8,1,-0.18,10,1,Poland
IEM_Health-CovidProject,inc case,4,PL,0.59,0.1,0.4,0.7,-0.61,10,1,Poland
ILM-EKF,inc case,4,PL,0.74,0.15,0.3,0.8,-0.71,10,1,Poland
ITWW-county_repro,inc case,4,PL,0.36,0.07,0.5,1,0.12,10,1,Poland
Karlen-pypm,inc case,4,PL,0.33,0.06,0.8,1,-0.06,5,1,Poland
LANL-GrowthRate,inc case,4,PL,0.51,0.09,0.6,1,-0.46,10,1,Poland
MOCOS-agent1,inc case,4,PL,0.51,0.09,0.8,0.9,-0.29,10,1,Poland
MUNI-ARIMA,inc case,4,PL,0.48,0.56,1,1,-0.08,10,1,Poland
PL_GRedlarski-DistrictsSum,inc case,4,PL,0.69,0.12,0.33,1,-0.51,9,1,Poland
RobertWalraven-ESG,inc case,4,PL,1.72,0.26,0.9,1,-0.13,10,1,Poland
USC-SIkJalpha,inc case,4,PL,0.64,0.16,0.1,0.2,-0.77,10,1,Poland
UVA-Ensemble,inc case,4,PL,0.96,NA,0.5,1,NA,10,1,Poland
epiforecasts-EpiExpert,inc case,4,PL,1.2,0.22,0.6,0.7,-0.05,10,1,Poland
epiforecasts-EpiExpert_direct,inc case,4,PL,2.35,0.41,0.1,0.4,0.28,10,1,Poland
epiforecasts-EpiNow2,inc case,4,PL,0.7,0.14,0.4,0.7,-0.37,10,1,Poland
EuroCOVIDhub-baseline,inc case,3,PL,1,1,1,1,-0.08,10,1,Poland
EuroCOVIDhub-ensemble,inc case,3,PL,0.46,0.09,0.8,1,-0.23,10,1,Poland
IEM_Health-CovidProject,inc case,3,PL,0.58,0.1,0.4,0.7,-0.59,10,1,Poland
ILM-EKF,inc case,3,PL,0.76,0.15,0.4,0.9,-0.58,10,1,Poland
ITWW-county_repro,inc case,3,PL,0.38,0.07,0.5,1,0.12,10,1,Poland
Karlen-pypm,inc case,3,PL,0.4,0.06,0.67,1,-0.02,6,1,Poland
LANL-GrowthRate,inc case,3,PL,0.68,0.11,0.3,0.9,-0.57,10,1,Poland
MOCOS-agent1,inc case,3,PL,0.63,0.09,0.6,0.9,-0.25,10,1,Poland
MUNI-ARIMA,inc case,3,PL,0.57,0.47,1,1,-0.02,10,1,Poland
PL_GRedlarski-DistrictsSum,inc case,3,PL,0.7,0.12,0.6,0.9,-0.47,10,1,Poland
RobertWalraven-ESG,inc case,3,PL,1.69,0.26,0.8,1,-0.16,10,1,Poland
USC-SIkJalpha,inc case,3,PL,0.65,0.14,0.2,0.4,-0.8,10,1,Poland
UVA-Ensemble,inc case,3,PL,1.19,NA,0.8,0.9,NA,10,1,Poland
epiforecasts-EpiExpert,inc case,3,PL,0.6,0.12,0.4,0.8,-0.13,10,1,Poland
epiforecasts-EpiNow2,inc case,3,PL,0.7,0.13,0.4,0.9,-0.35,10,1,Poland
EuroCOVIDhub-baseline,inc case,2,PL,1,1,1,1,-0.14,10,1,Poland
EuroCOVIDhub-ensemble,inc case,2,PL,0.56,0.11,0.8,1,-0.29,10,1,Poland
IEM_Health-CovidProject,inc case,2,PL,0.69,0.13,0.3,0.7,-0.56,10,1,Poland
ILM-EKF,inc case,2,PL,0.88,0.16,0.4,1,-0.53,10,1,Poland
ITWW-county_repro,inc case,2,PL,0.43,0.07,0.5,1,0.18,10,1,Poland
Karlen-pypm,inc case,2,PL,0.55,0.09,0.71,1,-0.04,7,1,Poland
LANL-GrowthRate,inc case,2,PL,0.85,0.16,0.3,0.9,-0.6,10,1,Poland
MOCOS-agent1,inc case,2,PL,0.65,0.13,0.5,0.9,-0.32,10,1,Poland
MUNI-ARIMA,inc case,2,PL,0.69,0.41,1,1,0.03,10,1,Poland
PL_GRedlarski-DistrictsSum,inc case,2,PL,0.69,0.13,0.5,0.9,-0.35,10,1,Poland
RobertWalraven-ESG,inc case,2,PL,1.17,0.27,0.9,1,-0.24,10,1,Poland
USC-SIkJalpha,inc case,2,PL,0.69,0.16,0.1,0.3,-0.88,10,1,Poland
UVA-Ensemble,inc case,2,PL,1.08,NA,0.5,1,NA,10,1,Poland
epiforecasts-EpiNow2,inc case,2,PL,0.66,0.12,0.5,0.9,-0.25,10,1,Poland
EuroCOVIDhub-baseline,inc case,1,PL,1,1,1,1,-0.23,10,1,Poland
EuroCOVIDhub-ensemble,inc case,1,PL,0.5,0.11,0.9,1,-0.19,10,1,Poland
IEM_Health-CovidProject,inc case,1,PL,0.66,0.13,0.6,0.8,-0.45,10,1,Poland
ILM-EKF,inc case,1,PL,1.12,0.22,0.5,1,-0.46,10,1,Poland
ITWW-county_repro,inc case,1,PL,0.78,0.15,0.3,1,0.64,10,1,Poland
Karlen-pypm,inc case,1,PL,0.42,0.11,1,1,0.02,8,1,Poland
LANL-GrowthRate,inc case,1,PL,0.68,0.15,0.4,1,-0.52,10,1,Poland
MOCOS-agent1,inc case,1,PL,0.55,0.13,0.5,0.9,-0.33,10,1,Poland
MUNI-ARIMA,inc case,1,PL,0.62,0.36,1,1,0.14,10,1,Poland
PL_GRedlarski-DistrictsSum,inc case,1,PL,0.71,0.16,0.6,0.9,-0.23,10,1,Poland
RobertWalraven-ESG,inc case,1,PL,1.17,0.45,1,1,-0.17,10,1,Poland
SDSC_ISG-TrendModel,inc case,1,PL,0.92,NA,NA,NA,NA,10,1,Poland
USC-SIkJalpha,inc case,1,PL,0.58,0.14,0.4,0.9,-0.52,10,1,Poland
UVA-Ensemble,inc case,1,PL,2.66,NA,0.4,0.6,NA,10,1,Poland
epiforecasts-EpiNow2,inc case,1,PL,0.55,0.11,0.6,1,-0.06,10,1,Poland
LANL-GrowthRate,inc case,5,PL,NA,NA,0.5,1,-0.34,10,1,Poland
USC-SIkJalpha,inc case,5,PL,NA,NA,0,0.1,-0.82,10,1,Poland
EuroCOVIDhub-baseline,inc death,4,PL,1,1,0.9,1,0.16,10,1,Poland
EuroCOVIDhub-ensemble,inc death,4,PL,0.1,0.1,0.9,1,0.18,10,1,Poland
IEM_Health-CovidProject,inc death,4,PL,0.44,0.28,0.4,1,0.25,10,1,Poland
ILM-EKF,inc death,4,PL,0.13,0.1,0.8,1,-0.14,10,1,Poland
ITWW-county_repro,inc death,4,PL,0.28,0.23,0.4,0.6,0.61,10,1,Poland
Karlen-pypm,inc death,4,PL,0.23,0.18,0,1,0.24,5,1,Poland
LANL-GrowthRate,inc death,4,PL,0.18,0.12,0.4,0.8,0.06,10,1,Poland
MIT_CovidAnalytics-DELPHI,inc death,4,PL,0.17,0.19,0.7,0.9,-0.24,10,1,Poland
MOCOS-agent1,inc death,4,PL,0.09,0.08,0.7,1,-0.18,10,1,Poland
MUNI-ARIMA,inc death,4,PL,0.29,0.36,1,1,-0.18,10,1,Poland
RobertWalraven-ESG,inc death,4,PL,0.46,0.37,1,1,-0.01,10,1,Poland
UMass-MechBayes,inc death,4,PL,0.09,0.05,0.7,1,-0.08,10,1,Poland
USC-SIkJalpha,inc death,4,PL,0.15,0.12,0.2,0.2,0.72,10,1,Poland
USyd-OneModelMan,inc death,4,PL,0.21,NA,NA,NA,NA,10,1,Poland
epiforecasts-EpiExpert,inc death,4,PL,0.26,0.19,0.2,0.9,0.59,10,1,Poland
epiforecasts-EpiExpert_direct,inc death,4,PL,0.5,0.29,0.1,0.7,0.64,10,1,Poland
epiforecasts-EpiNow2,inc death,4,PL,0.24,0.2,0.5,0.9,0.15,10,1,Poland
EuroCOVIDhub-baseline,inc death,3,PL,1,1,1,1,0.13,10,1,Poland
EuroCOVIDhub-ensemble,inc death,3,PL,0.17,0.12,0.8,1,0.13,10,1,Poland
IEM_Health-CovidProject,inc death,3,PL,0.53,0.28,0.4,0.9,0.17,10,1,Poland
ILM-EKF,inc death,3,PL,0.22,0.13,0.8,1,-0.02,10,1,Poland
ITWW-county_repro,inc death,3,PL,0.38,0.26,0.2,0.5,0.51,10,1,Poland
Karlen-pypm,inc death,3,PL,0.29,0.16,0.33,1,0.06,6,1,Poland
LANL-GrowthRate,inc death,3,PL,0.26,0.16,0.1,0.7,0.07,10,1,Poland
MOCOS-agent1,inc death,3,PL,0.15,0.09,0.8,1,-0.02,10,1,Poland
MUNI-ARIMA,inc death,3,PL,0.41,0.33,1,1,-0.16,10,1,Poland
RobertWalraven-ESG,inc death,3,PL,0.46,0.35,0.9,1,-0.07,10,1,Poland
UMass-MechBayes,inc death,3,PL,0.15,0.05,0.7,1,-0.04,10,1,Poland
USC-SIkJalpha,inc death,3,PL,0.32,0.23,0.1,0.2,0.72,10,1,Poland
USyd-OneModelMan,inc death,3,PL,0.23,NA,NA,NA,NA,10,1,Poland
epiforecasts-EpiExpert,inc death,3,PL,0.25,0.15,0.2,0.8,0.38,10,1,Poland
epiforecasts-EpiNow2,inc death,3,PL,0.38,0.22,0.3,0.8,0.24,10,1,Poland
EuroCOVIDhub-baseline,inc death,2,PL,1,1,1,1,0.09,10,1,Poland
EuroCOVIDhub-ensemble,inc death,2,PL,0.3,0.15,0.6,1,0.07,10,1,Poland
IEM_Health-CovidProject,inc death,2,PL,0.6,0.26,0.4,0.8,0.07,10,1,Poland
ILM-EKF,inc death,2,PL,0.34,0.19,0.8,1,0.06,10,1,Poland
ITWW-county_repro,inc death,2,PL,0.58,0.3,0.2,0.5,0.44,10,1,Poland
Karlen-pypm,inc death,2,PL,0.38,0.18,0.43,1,0.05,7,1,Poland
LANL-GrowthRate,inc death,2,PL,0.52,0.24,0.2,0.7,0.04,10,1,Poland
MOCOS-agent1,inc death,2,PL,0.3,0.13,0.8,1,0.03,10,1,Poland
MUNI-ARIMA,inc death,2,PL,0.43,0.33,1,1,-0.11,10,1,Poland
RobertWalraven-ESG,inc death,2,PL,0.59,0.4,1,1,-0.03,10,1,Poland
UMass-MechBayes,inc death,2,PL,0.26,0.1,0.7,0.9,-0.02,10,1,Poland
USC-SIkJalpha,inc death,2,PL,0.57,0.33,0,0.3,0.41,10,1,Poland
USyd-OneModelMan,inc death,2,PL,0.35,NA,NA,NA,NA,10,1,Poland
epiforecasts-EpiNow2,inc death,2,PL,0.59,0.23,0.2,1,0.23,10,1,Poland
EuroCOVIDhub-baseline,inc death,1,PL,1,1,1,1,0.05,10,1,Poland
EuroCOVIDhub-ensemble,inc death,1,PL,0.48,0.23,0.7,1,0.06,10,1,Poland
IEM_Health-CovidProject,inc death,1,PL,0.64,0.28,0.6,0.9,0.01,10,1,Poland
ILM-EKF,inc death,1,PL,0.54,0.32,0.9,1,0.1,10,1,Poland
ITWW-county_repro,inc death,1,PL,0.75,0.34,0.3,0.6,0.47,10,1,Poland
Karlen-pypm,inc death,1,PL,0.6,0.22,0.62,1,0.05,8,1,Poland
LANL-GrowthRate,inc death,1,PL,0.91,0.38,0.2,0.7,0.01,10,1,Poland
MOCOS-agent1,inc death,1,PL,0.45,0.23,0.8,1,-0.01,10,1,Poland
MUNI-ARIMA,inc death,1,PL,0.44,0.35,1,1,0.05,10,1,Poland
RobertWalraven-ESG,inc death,1,PL,0.97,0.59,1,1,0.02,10,1,Poland
SDSC_ISG-TrendModel,inc death,1,PL,0.94,NA,NA,NA,NA,10,1,Poland
UMass-MechBayes,inc death,1,PL,0.62,0.22,0.5,1,-0.14,10,1,Poland
USC-SIkJalpha,inc death,1,PL,0.88,0.51,0.1,0.3,0.28,10,1,Poland
USyd-OneModelMan,inc death,1,PL,0.43,NA,NA,NA,NA,10,1,Poland
epiforecasts-EpiNow2,inc death,1,PL,0.76,0.3,0.4,1,0.19,10,1,Poland
LANL-GrowthRate,inc death,5,PL,NA,NA,0.5,1,0.07,10,1,Poland
USC-SIkJalpha,inc death,5,PL,NA,NA,0.2,0.6,0.34,10,1,Poland
EuroCOVIDhub-baseline,inc case,4,PT,1,1,0.4,1,-0.05,10,1,Portugal
EuroCOVIDhub-ensemble,inc case,4,PT,1.28,1.17,0.5,1,0.08,10,1,Portugal
IEM_Health-CovidProject,inc case,4,PT,1.3,1.35,0.1,0.7,0.27,10,1,Portugal
ILM-EKF,inc case,4,PT,2.63,2.77,0.4,0.8,0.22,10,1,Portugal
Karlen-pypm,inc case,4,PT,1.2,2.13,0.2,0.4,-0.01,5,1,Portugal
LANL-GrowthRate,inc case,4,PT,1.16,1.18,0.4,0.9,0.02,10,1,Portugal
MUNI-ARIMA,inc case,4,PT,1.38,1.65,0.6,0.9,0.05,10,1,Portugal
RobertWalraven-ESG,inc case,4,PT,0.95,1.17,0.3,0.5,-0.15,10,1,Portugal
USC-SIkJalpha,inc case,4,PT,1.19,1.39,0.2,0.2,-0.69,10,1,Portugal
UVA-Ensemble,inc case,4,PT,2.4,NA,0,0.4,NA,10,1,Portugal
epiforecasts-EpiNow2,inc case,4,PT,1.84,1.96,0.5,0.6,0.19,10,1,Portugal
EuroCOVIDhub-baseline,inc case,3,PT,1,1,0.4,1,0.01,10,1,Portugal
EuroCOVIDhub-ensemble,inc case,3,PT,1.2,1.05,0.2,0.9,0.12,10,1,Portugal
IEM_Health-CovidProject,inc case,3,PT,1.22,1.18,0.2,0.8,0.42,10,1,Portugal
ILM-EKF,inc case,3,PT,2.07,2.08,0.3,0.8,0.29,10,1,Portugal
Karlen-pypm,inc case,3,PT,1.43,1.96,0.33,0.5,0.05,6,1,Portugal
LANL-GrowthRate,inc case,3,PT,1.24,1.16,0.3,0.8,0.12,10,1,Portugal
MUNI-ARIMA,inc case,3,PT,1.34,1.56,0.7,0.9,0.1,10,1,Portugal
RobertWalraven-ESG,inc case,3,PT,1,1.16,0.2,0.5,-0.07,10,1,Portugal
USC-SIkJalpha,inc case,3,PT,1.21,1.37,0.1,0.3,-0.67,10,1,Portugal
UVA-Ensemble,inc case,3,PT,2.28,NA,0.2,0.6,NA,10,1,Portugal
epiforecasts-EpiNow2,inc case,3,PT,1.68,1.62,0.4,0.8,0.38,10,1,Portugal
EuroCOVIDhub-baseline,inc case,2,PT,1,1,0.3,1,0.05,10,1,Portugal
EuroCOVIDhub-ensemble,inc case,2,PT,1,0.96,0.5,0.9,0.12,10,1,Portugal
IEM_Health-CovidProject,inc case,2,PT,1.1,1.08,0.3,0.9,0.52,10,1,Portugal
ILM-EKF,inc case,2,PT,1.71,1.57,0.4,0.9,0.27,10,1,Portugal
Karlen-pypm,inc case,2,PT,1.39,1.61,0.43,0.71,0.11,7,1,Portugal
LANL-GrowthRate,inc case,2,PT,0.99,0.97,0.5,0.9,0.12,10,1,Portugal
MUNI-ARIMA,inc case,2,PT,1.13,1.44,0.8,0.9,0.11,10,1,Portugal
RobertWalraven-ESG,inc case,2,PT,1.05,1.1,0.3,0.6,-0.08,10,1,Portugal
USC-SIkJalpha,inc case,2,PT,1.42,1.68,0,0.1,-0.38,10,1,Portugal
UVA-Ensemble,inc case,2,PT,2.51,NA,0.4,0.7,NA,10,1,Portugal
epiforecasts-EpiNow2,inc case,2,PT,1.38,1.21,0.1,0.9,0.45,10,1,Portugal
EuroCOVIDhub-baseline,inc case,1,PT,1,1,0.4,1,0.02,10,1,Portugal
EuroCOVIDhub-ensemble,inc case,1,PT,0.9,0.86,0.5,0.9,0.19,10,1,Portugal
IEM_Health-CovidProject,inc case,1,PT,1.12,0.99,0.5,1,0.48,10,1,Portugal
ILM-EKF,inc case,1,PT,1.39,1.21,0.3,1,0.23,10,1,Portugal
Karlen-pypm,inc case,1,PT,1.35,1.37,0.62,0.75,0.2,8,1,Portugal
LANL-GrowthRate,inc case,1,PT,0.98,0.87,0.6,1,-0.15,10,1,Portugal
MUNI-ARIMA,inc case,1,PT,1.81,2.22,0.6,0.8,0.15,10,1,Portugal
RobertWalraven-ESG,inc case,1,PT,1.13,1.09,0.3,0.8,0.09,10,1,Portugal
SDSC_ISG-TrendModel,inc case,1,PT,0.58,NA,NA,NA,NA,10,1,Portugal
USC-SIkJalpha,inc case,1,PT,1.51,1.57,0.1,0.4,-0.08,10,1,Portugal
UVA-Ensemble,inc case,1,PT,4.17,NA,0.2,0.7,NA,10,1,Portugal
epiforecasts-EpiNow2,inc case,1,PT,1.1,0.95,0.2,0.9,0.49,10,1,Portugal
LANL-GrowthRate,inc case,5,PT,NA,NA,0.4,0.8,-0.03,10,1,Portugal
USC-SIkJalpha,inc case,5,PT,NA,NA,0.3,0.5,-0.74,10,1,Portugal
EuroCOVIDhub-baseline,inc death,4,PT,1,1,1,1,-0.18,10,1,Portugal
EuroCOVIDhub-ensemble,inc death,4,PT,0.5,0.46,0.8,1,-0.18,10,1,Portugal
IEM_Health-CovidProject,inc death,4,PT,1.15,0.84,0.3,0.9,-0.19,10,1,Portugal
ILM-EKF,inc death,4,PT,0.7,0.81,1,1,0.02,10,1,Portugal
Karlen-pypm,inc death,4,PT,0.51,0.43,0.6,1,0.02,5,1,Portugal
LANL-GrowthRate,inc death,4,PT,1.19,1.08,0.1,0.4,-0.71,10,1,Portugal
MUNI-ARIMA,inc death,4,PT,1.88,1.81,0.7,0.9,-0.08,10,1,Portugal
RobertWalraven-ESG,inc death,4,PT,1.08,0.73,0.3,0.8,-0.6,10,1,Portugal
UMass-MechBayes,inc death,4,PT,0.93,0.73,0.6,0.9,-0.06,10,1,Portugal
