model,target_variable,horizon,location,rel_ae,rel_wis,cov_50,cov_95,bias,n,n_loc,location_name
UVA-Ensemble,inc case,1,ES,4.36,NA,0,0,NA,5,1,Spain
EuroCOVIDhub-baseline,inc case,2,ES,1,1,0.75,1,-0.42,4,1,Spain
EuroCOVIDhub-ensemble,inc case,2,ES,0.99,0.79,0.5,1,-0.38,4,1,Spain
IEM_Health-CovidProject,inc case,2,ES,2.24,2,0,0.75,-0.91,4,1,Spain
ILM-EKF,inc case,2,ES,3.89,4.29,0,0.25,0.02,4,1,Spain
LANL-GrowthRate,inc case,2,ES,1.84,1.57,0.25,1,-0.65,4,1,Spain
RobertWalraven-ESG,inc case,2,ES,2.84,NA,0,0.75,NA,4,1,Spain
UNIPV-BayesINGARCHX,inc case,2,ES,2.24,2.76,0,0.25,0.9,4,1,Spain
USC-SIkJalpha,inc case,2,ES,1.64,1.58,0.25,0.75,-0.65,4,1,Spain
UVA-Ensemble,inc case,2,ES,3.44,NA,0,0,NA,4,1,Spain
EuroCOVIDhub-baseline,inc death,1,ES,1,1,0.33,1,0.27,6,1,Spain
EuroCOVIDhub-ensemble,inc death,1,ES,0.8,0.81,0.33,0.83,0.32,6,1,Spain
IEM_Health-CovidProject,inc death,1,ES,0.7,0.64,0.67,0.83,0.07,6,1,Spain
ILM-EKF,inc death,1,ES,1.42,1.65,0.5,0.67,0.2,6,1,Spain
LANL-GrowthRate,inc death,1,ES,0.58,0.66,0.5,0.83,0,6,1,Spain
RobertWalraven-ESG,inc death,1,ES,0.64,0.61,0.5,0.83,0.18,6,1,Spain
UNED-PreCoV2,inc death,1,ES,0.47,0.47,NA,NA,0.23,6,1,Spain
USC-SIkJalpha,inc death,1,ES,0.83,0.97,0.17,0.5,0.1,6,1,Spain
EuroCOVIDhub-baseline,inc death,2,ES,1,1,0.4,1,0.22,5,1,Spain
EuroCOVIDhub-ensemble,inc death,2,ES,0.94,0.97,0.4,0.6,0.14,5,1,Spain
IEM_Health-CovidProject,inc death,2,ES,0.72,0.81,0.6,0.8,-0.09,5,1,Spain
ILM-EKF,inc death,2,ES,2.15,2.38,0.2,0.6,0.1,5,1,Spain
LANL-GrowthRate,inc death,2,ES,0.63,0.79,0.4,0.8,-0.1,5,1,Spain
RobertWalraven-ESG,inc death,2,ES,0.58,0.61,0.6,0.8,-0.02,5,1,Spain
USC-SIkJalpha,inc death,2,ES,0.88,0.94,0,0.2,0.14,5,1,Spain
EuroCOVIDhub-baseline,inc death,3,ES,1,1,0.75,1,0.28,4,1,Spain
EuroCOVIDhub-ensemble,inc death,3,ES,1.25,1.05,0.5,1,-0.17,4,1,Spain
IEM_Health-CovidProject,inc death,3,ES,0.48,0.51,1,1,-0.32,4,1,Spain
ILM-EKF,inc death,3,ES,3.13,3.01,0.25,0.5,-0.28,4,1,Spain
LANL-GrowthRate,inc death,3,ES,1.32,1.33,0,0.75,-0.45,4,1,Spain
RobertWalraven-ESG,inc death,3,ES,0.96,0.89,0.75,0.75,-0.4,4,1,Spain
USC-SIkJalpha,inc death,3,ES,1.39,1.67,0.25,0.25,-0.28,4,1,Spain
epiforecasts-EpiNow2,inc death,3,ES,1,0.95,0.75,1,-0.17,4,1,Spain
EuroCOVIDhub-baseline,inc case,1,FI,1,1,0.17,0.33,0.56,6,1,Finland
EuroCOVIDhub-ensemble,inc case,1,FI,0.94,0.8,0.33,1,0.58,6,1,Finland
IEM_Health-CovidProject,inc case,1,FI,1.13,0.89,0.33,1,0.63,6,1,Finland
ILM-EKF,inc case,1,FI,1.34,1.15,0.33,1,0.63,6,1,Finland
LANL-GrowthRate,inc case,1,FI,0.64,0.57,0.67,1,0.43,6,1,Finland
RobertWalraven-ESG,inc case,1,FI,0.93,NA,0.17,0.67,NA,6,1,Finland
USC-SIkJalpha,inc case,1,FI,1.07,1.12,0.5,0.5,0.53,6,1,Finland
UVA-Ensemble,inc case,1,FI,2.17,NA,0,0.4,NA,5,1,Finland
epiforecasts-EpiNow2,inc case,1,FI,0.94,0.76,0.17,0.83,0.7,6,1,Finland
EuroCOVIDhub-baseline,inc case,2,FI,1,1,0.2,0.4,0.46,5,1,Finland
EuroCOVIDhub-ensemble,inc case,2,FI,1.19,0.94,0.2,0.6,0.73,5,1,Finland
IEM_Health-CovidProject,inc case,2,FI,1.39,1.02,0.2,1,0.78,5,1,Finland
ILM-EKF,inc case,2,FI,1.6,1.27,0.2,0.8,0.77,5,1,Finland
LANL-GrowthRate,inc case,2,FI,0.89,0.66,0.4,1,0.69,5,1,Finland
RobertWalraven-ESG,inc case,2,FI,1.1,NA,0,0.4,NA,5,1,Finland
USC-SIkJalpha,inc case,2,FI,1.01,1.09,0.6,0.6,0.46,5,1,Finland
UVA-Ensemble,inc case,2,FI,1.43,NA,0,0.25,NA,4,1,Finland
epiforecasts-EpiNow2,inc case,2,FI,1.29,1.05,0.2,0.4,0.84,5,1,Finland
EuroCOVIDhub-baseline,inc case,3,FI,1,1,0.25,0.5,0.79,4,1,Finland
EuroCOVIDhub-ensemble,inc case,3,FI,1.73,1.36,0,0.5,0.9,4,1,Finland
IEM_Health-CovidProject,inc case,3,FI,2.01,1.49,0,0.75,0.92,4,1,Finland
ILM-EKF,inc case,3,FI,2.16,1.65,0.25,0.5,0.84,4,1,Finland
LANL-GrowthRate,inc case,3,FI,1.27,0.95,0,0.5,0.9,4,1,Finland
RobertWalraven-ESG,inc case,3,FI,1.44,NA,0,0,NA,4,1,Finland
USC-SIkJalpha,inc case,3,FI,1.31,1.31,0.25,0.5,0.75,4,1,Finland
epiforecasts-EpiNow2,inc case,3,FI,2.06,1.69,0,0.25,0.98,4,1,Finland
EuroCOVIDhub-baseline,inc death,1,FI,1,1,0.17,1,0.34,6,1,Finland
EuroCOVIDhub-ensemble,inc death,1,FI,0.83,0.78,0.67,1,-0,6,1,Finland
IEM_Health-CovidProject,inc death,1,FI,1.24,1.15,0.83,1,-0.3,6,1,Finland
ILM-EKF,inc death,1,FI,1.15,1.41,0.83,1,0.08,6,1,Finland
LANL-GrowthRate,inc death,1,FI,0.73,0.78,0.5,1,0.07,6,1,Finland
RobertWalraven-ESG,inc death,1,FI,0.83,1.04,0.67,0.83,-0.28,6,1,Finland
USC-SIkJalpha,inc death,1,FI,1.12,0.96,0.17,0.83,-0.38,6,1,Finland
epiforecasts-EpiNow2,inc death,1,FI,1.03,1.07,0.5,1,0.18,6,1,Finland
EuroCOVIDhub-baseline,inc death,2,FI,1,1,0,1,0.06,5,1,Finland
EuroCOVIDhub-ensemble,inc death,2,FI,0.68,0.69,1,1,0.02,5,1,Finland
IEM_Health-CovidProject,inc death,2,FI,1.12,1,0.8,1,-0.32,5,1,Finland
ILM-EKF,inc death,2,FI,0.65,1.35,0.8,1,0.12,5,1,Finland
LANL-GrowthRate,inc death,2,FI,0.91,0.77,0.4,1,0.04,5,1,Finland
RobertWalraven-ESG,inc death,2,FI,1.27,1.08,0.6,0.8,-0.38,5,1,Finland
USC-SIkJalpha,inc death,2,FI,0.78,0.65,0.6,1,-0.28,5,1,Finland
epiforecasts-EpiNow2,inc death,2,FI,1.04,1.12,0.6,1,0.22,5,1,Finland
EuroCOVIDhub-baseline,inc death,3,FI,1,1,0.5,1,-0.18,4,1,Finland
EuroCOVIDhub-ensemble,inc death,3,FI,0.76,1,0.75,1,0.08,4,1,Finland
IEM_Health-CovidProject,inc death,3,FI,1.21,1.15,0.75,1,-0.32,4,1,Finland
ILM-EKF,inc death,3,FI,0.67,1.65,1,1,0.22,4,1,Finland
LANL-GrowthRate,inc death,3,FI,1.03,1.15,0.75,1,0.01,4,1,Finland
RobertWalraven-ESG,inc death,3,FI,1.24,1.25,0.5,0.75,-0.47,4,1,Finland
USC-SIkJalpha,inc death,3,FI,1.15,1.15,0.5,0.75,-0.06,4,1,Finland
epiforecasts-EpiNow2,inc death,3,FI,1.24,1.45,0.75,0.75,0.42,4,1,Finland
DSMPG-bayes,inc case,1,FR,1.56,1.24,0.2,0.6,0.16,5,1,France
EuroCOVIDhub-baseline,inc case,1,FR,1,1,0,0.83,-0.32,6,1,France
EuroCOVIDhub-ensemble,inc case,1,FR,1.23,0.95,0.33,1,-0.15,6,1,France
IEM_Health-CovidProject,inc case,1,FR,1.55,1.21,0.67,1,-0.13,6,1,France
ILM-EKF,inc case,1,FR,1.55,1.48,0.17,0.5,-0.23,6,1,France
LANL-GrowthRate,inc case,1,FR,1.24,1.16,0.5,1,-0.15,6,1,France
RobertWalraven-ESG,inc case,1,FR,1.13,NA,0.17,0.5,NA,6,1,France
UNIPV-BayesINGARCHX,inc case,1,FR,0.97,1.16,0,0,0,6,1,France
USC-SIkJalpha,inc case,1,FR,1.27,1.11,0.5,0.83,-0.32,6,1,France
UVA-Ensemble,inc case,1,FR,1.1,NA,0.2,0.6,NA,5,1,France
epiforecasts-EpiExpert,inc case,1,FR,1.07,1.14,0,0.5,-0.31,6,1,France
epiforecasts-EpiNow2,inc case,1,FR,1.25,0.93,0.33,1,-0.2,6,1,France
DSMPG-bayes,inc case,2,FR,1.28,1.17,0.25,0.75,0.08,4,1,France
EuroCOVIDhub-baseline,inc case,2,FR,1,1,0,1,-0.52,5,1,France
EuroCOVIDhub-ensemble,inc case,2,FR,0.95,0.92,0.4,1,-0.3,5,1,France
IEM_Health-CovidProject,inc case,2,FR,1.22,1.13,0.6,1,-0.14,5,1,France
ILM-EKF,inc case,2,FR,1.5,1.38,0.2,1,-0.37,5,1,France
LANL-GrowthRate,inc case,2,FR,1.09,1.11,0.4,1,-0.26,5,1,France
RobertWalraven-ESG,inc case,2,FR,0.99,NA,0.2,0.2,NA,5,1,France
UNIPV-BayesINGARCHX,inc case,2,FR,0.68,0.98,0.4,0.4,0.26,5,1,France
USC-SIkJalpha,inc case,2,FR,0.93,1.06,0.2,0.4,-0.77,5,1,France
UVA-Ensemble,inc case,2,FR,1.03,NA,0.25,0.25,NA,4,1,France
epiforecasts-EpiExpert,inc case,2,FR,1.16,1.38,0.2,0.2,-0.41,5,1,France
epiforecasts-EpiNow2,inc case,2,FR,1.11,1.02,0.2,1,-0.34,5,1,France
EuroCOVIDhub-baseline,inc case,3,FR,1,1,0.25,1,-0.56,4,1,France
EuroCOVIDhub-ensemble,inc case,3,FR,0.76,0.86,0.5,1,-0.35,4,1,France
IEM_Health-CovidProject,inc case,3,FR,1.07,1.15,0.75,1,-0.22,4,1,France
ILM-EKF,inc case,3,FR,1.68,1.56,0.25,1,-0.3,4,1,France
LANL-GrowthRate,inc case,3,FR,0.84,1.05,0.5,1,-0.45,4,1,France
RobertWalraven-ESG,inc case,3,FR,1.34,NA,0,0,NA,4,1,France
UNIPV-BayesINGARCHX,inc case,3,FR,0.71,0.97,0,0,0,4,1,France
USC-SIkJalpha,inc case,3,FR,1.39,1.33,0.5,0.5,-0.7,4,1,France
epiforecasts-EpiExpert,inc case,3,FR,0.68,0.79,0.5,0.75,-0.28,4,1,France
epiforecasts-EpiNow2,inc case,3,FR,0.87,0.96,0.75,0.75,-0.42,4,1,France
EuroCOVIDhub-baseline,inc death,1,FR,1,1,0.17,1,-0.2,6,1,France
EuroCOVIDhub-ensemble,inc death,1,FR,0.92,1,0.83,1,0.17,6,1,France
IEM_Health-CovidProject,inc death,1,FR,1.13,1.57,0.83,1,-0.22,6,1,France
ILM-EKF,inc death,1,FR,1.18,1.31,0.67,1,0.12,6,1,France
LANL-GrowthRate,inc death,1,FR,1.76,1.9,0.17,0.83,0.36,6,1,France
RobertWalraven-ESG,inc death,1,FR,1.01,1.07,0.5,0.83,-0.13,6,1,France
USC-SIkJalpha,inc death,1,FR,0.93,1.31,0.67,0.67,-0.1,6,1,France
epiforecasts-EpiExpert,inc death,1,FR,1.46,1.78,0.17,0.17,-0.21,6,1,France
epiforecasts-EpiNow2,inc death,1,FR,2.03,2.36,0.33,0.83,0.61,6,1,France
EuroCOVIDhub-baseline,inc death,2,FR,1,1,0.8,1,-0.08,5,1,France
EuroCOVIDhub-ensemble,inc death,2,FR,1.36,1.18,0.8,1,0.08,5,1,France
IEM_Health-CovidProject,inc death,2,FR,1.65,1.75,0.8,1,-0.26,5,1,France
ILM-EKF,inc death,2,FR,1.83,1.61,0.6,1,0.16,5,1,France
LANL-GrowthRate,inc death,2,FR,0.97,0.81,0.6,1,-0.14,5,1,France
RobertWalraven-ESG,inc death,2,FR,1.7,1.62,0.4,0.6,-0.5,5,1,France
USC-SIkJalpha,inc death,2,FR,1.29,1.46,0.6,0.8,0.14,5,1,France
epiforecasts-EpiExpert,inc death,2,FR,2.1,2.24,0.2,0.6,-0.02,5,1,France
epiforecasts-EpiNow2,inc death,2,FR,2.81,2.64,0.4,0.8,0.67,5,1,France
EuroCOVIDhub-baseline,inc death,3,FR,1,1,1,1,-0.13,4,1,France
EuroCOVIDhub-ensemble,inc death,3,FR,1.83,1.26,0.75,1,-0.12,4,1,France
IEM_Health-CovidProject,inc death,3,FR,2.96,2.06,0.75,1,-0.4,4,1,France
ILM-EKF,inc death,3,FR,3.7,2.65,0.5,1,0.06,4,1,France
LANL-GrowthRate,inc death,3,FR,1.56,1.24,0.75,0.75,-0.3,4,1,France
RobertWalraven-ESG,inc death,3,FR,3.56,2.66,0.25,0.25,-0.86,4,1,France
USC-SIkJalpha,inc death,3,FR,0.98,0.84,0.5,1,0.02,4,1,France
epiforecasts-EpiExpert,inc death,3,FR,2.53,2.15,0.75,0.75,-0.05,4,1,France
epiforecasts-EpiNow2,inc death,3,FR,3.27,2.6,0.5,1,0.62,4,1,France
EuroCOVIDhub-baseline,inc case,1,GB,1,1,0.5,1,0.28,6,1,United Kingdom
EuroCOVIDhub-ensemble,inc case,1,GB,0.93,0.8,0.33,0.83,-0.06,6,1,United Kingdom
IEM_Health-CovidProject,inc case,1,GB,1.03,0.83,0.33,0.83,-0.07,6,1,United Kingdom
ILM-EKF,inc case,1,GB,1.25,1.12,0.33,0.67,-0.12,6,1,United Kingdom
LANL-GrowthRate,inc case,1,GB,1.02,0.85,0,0.5,-0.27,6,1,United Kingdom
RobertWalraven-ESG,inc case,1,GB,1.11,NA,0.5,1,NA,6,1,United Kingdom
USC-SIkJalpha,inc case,1,GB,0.91,0.96,0.83,0.83,0.08,6,1,United Kingdom
UVA-Ensemble,inc case,1,GB,1.61,NA,0.33,0.67,NA,6,1,United Kingdom
epiforecasts-EpiExpert,inc case,1,GB,1.19,1.12,0.17,0.67,0.25,6,1,United Kingdom
epiforecasts-EpiNow2,inc case,1,GB,0.76,0.7,0.33,0.67,0.03,6,1,United Kingdom
EuroCOVIDhub-baseline,inc case,2,GB,1,1,0.8,1,0.46,5,1,United Kingdom
EuroCOVIDhub-ensemble,inc case,2,GB,0.92,0.81,0.4,0.8,0.14,5,1,United Kingdom
IEM_Health-CovidProject,inc case,2,GB,0.97,0.8,0.4,0.8,0,5,1,United Kingdom
ILM-EKF,inc case,2,GB,1.09,0.95,0.6,0.8,0,5,1,United Kingdom
LANL-GrowthRate,inc case,2,GB,1.12,1.02,0,0.6,-0.15,5,1,United Kingdom
RobertWalraven-ESG,inc case,2,GB,0.97,NA,0.4,0.8,NA,5,1,United Kingdom
USC-SIkJalpha,inc case,2,GB,0.92,0.83,0.2,0.6,0.39,5,1,United Kingdom
UVA-Ensemble,inc case,2,GB,1.25,NA,0.2,0.6,NA,5,1,United Kingdom
epiforecasts-EpiExpert,inc case,2,GB,1.24,1.19,0,0.4,0.62,5,1,United Kingdom
epiforecasts-EpiNow2,inc case,2,GB,1.01,0.95,0.2,0.4,-0.04,5,1,United Kingdom
EuroCOVIDhub-baseline,inc case,3,GB,1,1,0.75,1,0.42,4,1,United Kingdom
EuroCOVIDhub-ensemble,inc case,3,GB,0.97,0.94,0.25,0.75,0.32,4,1,United Kingdom
IEM_Health-CovidProject,inc case,3,GB,0.88,0.74,0,0.75,0.06,4,1,United Kingdom
ILM-EKF,inc case,3,GB,1.06,1.01,0.25,1,0.17,4,1,United Kingdom
LANL-GrowthRate,inc case,3,GB,0.94,0.94,0.25,0.5,0.2,4,1,United Kingdom
RobertWalraven-ESG,inc case,3,GB,0.74,NA,0.5,1,NA,4,1,United Kingdom
USC-SIkJalpha,inc case,3,GB,0.91,0.92,0.25,0.25,0.32,4,1,United Kingdom
UVA-Ensemble,inc case,3,GB,1.51,NA,0,0,NA,4,1,United Kingdom
epiforecasts-EpiExpert,inc case,3,GB,1.37,1.48,0.25,0.25,0.62,4,1,United Kingdom
epiforecasts-EpiNow2,inc case,3,GB,1.07,1.07,0.5,0.5,0.2,4,1,United Kingdom
EuroCOVIDhub-baseline,inc death,1,GB,1,1,0.67,1,0.45,6,1,United Kingdom
EuroCOVIDhub-ensemble,inc death,1,GB,0.38,0.36,0.67,1,0.42,6,1,United Kingdom
IEM_Health-CovidProject,inc death,1,GB,0.44,0.54,0.83,1,-0.23,6,1,United Kingdom
ILM-EKF,inc death,1,GB,0.44,0.4,0.67,1,0.38,6,1,United Kingdom
LANL-GrowthRate,inc death,1,GB,0.23,0.2,0,0.83,0.29,6,1,United Kingdom
RobertWalraven-ESG,inc death,1,GB,0.41,0.41,0.83,1,-0.2,6,1,United Kingdom
USC-SIkJalpha,inc death,1,GB,0.89,0.89,0.17,0.5,0.75,6,1,United Kingdom
epiforecasts-EpiExpert,inc death,1,GB,0.43,0.47,0.17,0.5,0.45,6,1,United Kingdom
epiforecasts-EpiNow2,inc death,1,GB,0.88,0.93,0.17,0.33,0.8,6,1,United Kingdom
EuroCOVIDhub-baseline,inc death,2,GB,1,1,0.8,1,0.42,5,1,United Kingdom
EuroCOVIDhub-ensemble,inc death,2,GB,0.31,0.29,0.4,1,0.62,5,1,United Kingdom
IEM_Health-CovidProject,inc death,2,GB,0.29,0.36,0.6,1,-0.2,5,1,United Kingdom
ILM-EKF,inc death,2,GB,0.39,0.36,0.2,1,0.67,5,1,United Kingdom
LANL-GrowthRate,inc death,2,GB,0.16,0.17,0.2,0.8,0.25,5,1,United Kingdom
RobertWalraven-ESG,inc death,2,GB,0.25,0.29,0.8,1,-0.3,5,1,United Kingdom
USC-SIkJalpha,inc death,2,GB,0.64,0.7,0.2,0.4,0.82,5,1,United Kingdom
epiforecasts-EpiExpert,inc death,2,GB,0.33,0.39,0.2,0.6,0.46,5,1,United Kingdom
epiforecasts-EpiNow2,inc death,2,GB,0.72,0.89,0,0.2,0.94,5,1,United Kingdom
EuroCOVIDhub-baseline,inc death,3,GB,1,1,0.5,1,0.48,4,1,United Kingdom
EuroCOVIDhub-ensemble,inc death,3,GB,0.27,0.27,0,1,0.85,4,1,United Kingdom
IEM_Health-CovidProject,inc death,3,GB,0.2,0.27,0.75,1,-0.12,4,1,United Kingdom
ILM-EKF,inc death,3,GB,0.33,0.34,0,1,0.81,4,1,United Kingdom
LANL-GrowthRate,inc death,3,GB,0.09,0.11,0.25,0.75,0.73,4,1,United Kingdom
RobertWalraven-ESG,inc death,3,GB,0.17,0.21,1,1,-0.27,4,1,United Kingdom
USC-SIkJalpha,inc death,3,GB,0.55,0.66,0,0,1,4,1,United Kingdom
epiforecasts-EpiExpert,inc death,3,GB,0.32,0.4,0,0.5,0.93,4,1,United Kingdom
epiforecasts-EpiNow2,inc death,3,GB,0.61,0.78,0,0,1,4,1,United Kingdom
DSMPG-bayes,inc case,1,GR,2.38,1.99,0.4,1,0.53,5,1,Greece
EuroCOVIDhub-baseline,inc case,1,GR,1,1,0,0.83,-0.31,6,1,Greece
EuroCOVIDhub-ensemble,inc case,1,GR,1.31,1.33,1,1,0.13,6,1,Greece
IEM_Health-CovidProject,inc case,1,GR,1.46,1.56,1,1,0.12,6,1,Greece
ILM-EKF,inc case,1,GR,1.7,1.41,0.67,1,0.33,6,1,Greece
LANL-GrowthRate,inc case,1,GR,1.4,1.52,0.83,1,-0.08,6,1,Greece
RobertWalraven-ESG,inc case,1,GR,1.17,NA,0.33,0.83,NA,6,1,Greece
USC-SIkJalpha,inc case,1,GR,1.99,2.23,0.67,0.83,0.12,6,1,Greece
UVA-Ensemble,inc case,1,GR,1.13,NA,0.6,0.8,NA,5,1,Greece
epiforecasts-EpiNow2,inc case,1,GR,2.03,1.6,0.33,1,0.32,6,1,Greece
DSMPG-bayes,inc case,2,GR,1.81,2.13,0.5,1,0.43,4,1,Greece
EuroCOVIDhub-baseline,inc case,2,GR,1,1,0,0.8,-0.56,5,1,Greece
EuroCOVIDhub-ensemble,inc case,2,GR,1.18,1.3,0.8,1,0.2,5,1,Greece
IEM_Health-CovidProject,inc case,2,GR,1.12,1.32,0.8,1,0.26,5,1,Greece
ILM-EKF,inc case,2,GR,1.45,1.47,0.4,1,0.36,5,1,Greece
LANL-GrowthRate,inc case,2,GR,1,1.05,0.6,1,-0,5,1,Greece
RobertWalraven-ESG,inc case,2,GR,0.71,NA,0.4,0.8,NA,5,1,Greece
USC-SIkJalpha,inc case,2,GR,1.69,1.92,0.4,0.8,-0.2,5,1,Greece
UVA-Ensemble,inc case,2,GR,0.74,NA,0.5,1,NA,4,1,Greece
epiforecasts-EpiNow2,inc case,2,GR,2.23,1.98,0.4,1,0.3,5,1,Greece
EuroCOVIDhub-baseline,inc case,3,GR,1,1,0,1,-0.86,4,1,Greece
EuroCOVIDhub-ensemble,inc case,3,GR,0.65,1.17,1,1,0.15,4,1,Greece
IEM_Health-CovidProject,inc case,3,GR,1.07,1.3,1,1,0.35,4,1,Greece
ILM-EKF,inc case,3,GR,1.28,1.46,0.5,1,0.4,4,1,Greece
LANL-GrowthRate,inc case,3,GR,1.05,0.94,0.5,1,-0.22,4,1,Greece
RobertWalraven-ESG,inc case,3,GR,0.6,NA,0.5,0.75,NA,4,1,Greece
USC-SIkJalpha,inc case,3,GR,1.15,1.53,0.5,1,-0.45,4,1,Greece
epiforecasts-EpiNow2,inc case,3,GR,1.7,1.97,0.75,1,0.18,4,1,Greece
EuroCOVIDhub-baseline,inc death,1,GR,1,1,0,1,-0.88,6,1,Greece
EuroCOVIDhub-ensemble,inc death,1,GR,0.44,0.54,0.83,1,-0.18,6,1,Greece
IEM_Health-CovidProject,inc death,1,GR,0.5,0.52,0.67,1,0.05,6,1,Greece
ILM-EKF,inc death,1,GR,0.42,1.13,1,1,-0.03,6,1,Greece
LANL-GrowthRate,inc death,1,GR,0.67,0.6,0,0.67,-0.36,6,1,Greece
RobertWalraven-ESG,inc death,1,GR,0.54,0.52,0.17,0.83,-0.57,6,1,Greece
USC-SIkJalpha,inc death,1,GR,0.77,0.81,1,1,-0.1,6,1,Greece
epiforecasts-EpiNow2,inc death,1,GR,0.33,0.34,0.83,1,-0.25,6,1,Greece
EuroCOVIDhub-baseline,inc death,2,GR,1,1,0,1,-0.9,5,1,Greece
EuroCOVIDhub-ensemble,inc death,2,GR,0.36,0.42,1,1,-0.04,5,1,Greece
IEM_Health-CovidProject,inc death,2,GR,0.6,0.57,0.6,1,0.3,5,1,Greece
ILM-EKF,inc death,2,GR,0.39,0.74,1,1,0.04,5,1,Greece
LANL-GrowthRate,inc death,2,GR,0.39,0.38,0.6,0.8,-0.18,5,1,Greece
RobertWalraven-ESG,inc death,2,GR,0.45,0.52,0.4,0.6,-0.72,5,1,Greece
USC-SIkJalpha,inc death,2,GR,0.6,0.65,1,1,-0.1,5,1,Greece
epiforecasts-EpiNow2,inc death,2,GR,0.31,0.36,0.6,1,0.04,5,1,Greece
EuroCOVIDhub-baseline,inc death,3,GR,1,1,0,1,-0.91,4,1,Greece
EuroCOVIDhub-ensemble,inc death,3,GR,0.26,0.36,1,1,-0.07,4,1,Greece
IEM_Health-CovidProject,inc death,3,GR,0.66,0.63,0.5,1,0.38,4,1,Greece
ILM-EKF,inc death,3,GR,0.26,0.62,1,1,0.08,4,1,Greece
LANL-GrowthRate,inc death,3,GR,0.5,0.48,0.25,0.75,-0.22,4,1,Greece
RobertWalraven-ESG,inc death,3,GR,0.65,0.81,0,0,-1,4,1,Greece
USC-SIkJalpha,inc death,3,GR,0.45,0.59,0.75,1,-0.13,4,1,Greece
epiforecasts-EpiNow2,inc death,3,GR,0.49,0.53,0.75,1,0.08,4,1,Greece
EuroCOVIDhub-baseline,inc case,1,HR,1,1,0,1,-0.63,6,1,Croatia
EuroCOVIDhub-ensemble,inc case,1,HR,0.64,0.6,0.67,1,-0.18,6,1,Croatia
IEM_Health-CovidProject,inc case,1,HR,0.92,0.81,0.5,1,-0.15,6,1,Croatia
ILM-EKF,inc case,1,HR,0.96,0.83,0.33,0.83,-0.24,6,1,Croatia
LANL-GrowthRate,inc case,1,HR,0.89,0.73,0.83,1,-0.33,6,1,Croatia
RobertWalraven-ESG,inc case,1,HR,0.83,NA,0.67,0.83,NA,6,1,Croatia
USC-SIkJalpha,inc case,1,HR,0.92,0.92,0.5,0.83,-0.45,6,1,Croatia
UVA-Ensemble,inc case,1,HR,1.78,NA,0,0,NA,5,1,Croatia
epiforecasts-EpiNow2,inc case,1,HR,0.64,0.68,0.83,0.83,0.12,6,1,Croatia
DSMPG-bayes,inc case,2,HR,1.22,1.16,0.5,1,0.38,4,1,Croatia
EuroCOVIDhub-baseline,inc case,2,HR,1,1,0,0.8,-0.91,5,1,Croatia
EuroCOVIDhub-ensemble,inc case,2,HR,0.86,0.72,0.2,1,-0.1,5,1,Croatia
IEM_Health-CovidProject,inc case,2,HR,1.1,0.91,0.2,0.8,-0.18,5,1,Croatia
ILM-EKF,inc case,2,HR,1.22,1.03,0,1,-0.17,5,1,Croatia
LANL-GrowthRate,inc case,2,HR,0.71,0.63,0.6,1,-0.3,5,1,Croatia
RobertWalraven-ESG,inc case,2,HR,0.95,NA,0.6,1,NA,5,1,Croatia
USC-SIkJalpha,inc case,2,HR,0.74,0.86,0.2,0.8,-0.4,5,1,Croatia
UVA-Ensemble,inc case,2,HR,1.56,NA,0,0,NA,4,1,Croatia
epiforecasts-EpiNow2,inc case,2,HR,0.88,0.87,0.6,1,0.33,5,1,Croatia
EuroCOVIDhub-baseline,inc case,3,HR,1,1,0,0.75,-0.96,4,1,Croatia
EuroCOVIDhub-ensemble,inc case,3,HR,0.73,0.65,0.25,1,-0.15,4,1,Croatia
IEM_Health-CovidProject,inc case,3,HR,0.84,0.81,0.25,0.75,-0.25,4,1,Croatia
ILM-EKF,inc case,3,HR,0.74,0.69,0.25,1,-0.31,4,1,Croatia
LANL-GrowthRate,inc case,3,HR,0.53,0.64,0.5,0.5,-0.49,4,1,Croatia
RobertWalraven-ESG,inc case,3,HR,1.18,NA,0.5,0.5,NA,4,1,Croatia
USC-SIkJalpha,inc case,3,HR,0.54,0.69,0.25,0.5,-0.73,4,1,Croatia
epiforecasts-EpiNow2,inc case,3,HR,0.9,0.83,0.5,1,0.3,4,1,Croatia
EuroCOVIDhub-baseline,inc death,1,HR,1,1,0.17,0.83,-0.61,6,1,Croatia
EuroCOVIDhub-ensemble,inc death,1,HR,0.41,0.53,1,1,-0.17,6,1,Croatia
IEM_Health-CovidProject,inc death,1,HR,1.29,1.02,0.17,1,-0.38,6,1,Croatia
ILM-EKF,inc death,1,HR,0.63,0.99,1,1,-0.02,6,1,Croatia
LANL-GrowthRate,inc death,1,HR,0.48,0.54,0.5,1,-0.41,6,1,Croatia
RobertWalraven-ESG,inc death,1,HR,0.93,0.98,0.17,0.33,-0.56,6,1,Croatia
USC-SIkJalpha,inc death,1,HR,0.72,0.89,0.67,0.83,-0.25,6,1,Croatia
epiforecasts-EpiNow2,inc death,1,HR,0.7,0.57,0.5,1,0.42,6,1,Croatia
EuroCOVIDhub-baseline,inc death,2,HR,1,1,0.2,0.6,-0.8,5,1,Croatia
EuroCOVIDhub-ensemble,inc death,2,HR,0.43,0.37,0.8,1,-0.32,5,1,Croatia
IEM_Health-CovidProject,inc death,2,HR,0.87,0.77,0.2,0.8,-0.64,5,1,Croatia
