location_name,location,indicator,date,value,source,type
Luxembourg,LU,Daily ICU occupancy,2021-01-27,14,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-01-28,12,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-01-29,11,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-01-30,11,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-01-31,11,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-02-01,13,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-02-02,14,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-02-03,12,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-02-04,11,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-02-05,12,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-02-06,14,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-02-07,14,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-02-08,15,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-02-09,12,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-02-10,13,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-02-11,14,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-02-12,10,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-02-13,11,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-02-14,13,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-02-15,16,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-02-16,17,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-02-17,17,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-02-18,15,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-02-19,13,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-02-20,13,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-02-21,15,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-02-22,16,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-02-23,15,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-02-24,15,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-02-25,17,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-02-26,19,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-02-27,20,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-02-28,21,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-03-01,20,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-03-02,20,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-03-03,22,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-03-04,22,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-03-05,23,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-03-06,21,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-03-07,21,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-03-08,24,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-03-09,24,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-03-10,30,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-03-11,32,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-03-12,27,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-03-13,25,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-03-14,25,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-03-15,26,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-03-16,25,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-03-17,23,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-03-18,17,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-03-19,19,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-03-20,20,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-03-21,20,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-03-22,21,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-03-23,18,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-03-24,21,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-03-25,19,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-03-26,21,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-03-27,23,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-03-28,22,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-03-29,25,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-03-30,25,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-03-31,30,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-04-01,30,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-04-02,31,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-04-03,30,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-04-04,30,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-04-05,32,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-04-06,31,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-04-07,32,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-04-08,30,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-04-09,27,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-04-10,28,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-04-11,29,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-04-12,32,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-04-13,33,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-04-14,33,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-04-15,32,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-04-16,31,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-04-17,36,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-04-18,37,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-04-19,38,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-04-20,38,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-04-21,34,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-04-22,33,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-04-23,36,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-04-24,34,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-04-25,37,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-04-26,37,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-04-27,36,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-04-28,36,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-04-29,34,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-04-30,34,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-05-01,33,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-05-02,29,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-05-03,32,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-05-04,34,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-05-05,33,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-05-06,32,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-05-07,31,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-05-08,31,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-05-09,31,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-05-10,30,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-05-11,30,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-05-12,30,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-05-13,29,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-05-14,29,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-05-15,28,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-05-16,28,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-05-17,29,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-05-18,21,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-05-19,18,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-05-20,17,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-05-21,17,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-05-22,17,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-05-23,17,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-05-24,17,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-05-25,17,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-05-26,15,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-05-27,12,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-05-28,12,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-05-29,11,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-05-30,8,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-05-31,7,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-06-01,5,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-06-02,3,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-06-03,3,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-06-04,3,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-06-05,2,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-06-06,2,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-06-07,2,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-06-08,3,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-06-09,2,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-06-10,1,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-06-11,1,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-06-12,1,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-06-13,1,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-06-14,2,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-06-15,2,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-06-16,2,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-06-17,2,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-06-18,2,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-06-19,2,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-06-20,2,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-06-21,2,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-06-22,2,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-06-23,2,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-06-24,2,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-06-25,1,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-06-26,1,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-06-27,1,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-06-28,1,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-06-29,1,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-06-30,1,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-07-01,1,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-07-02,1,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-07-03,1,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-07-04,1,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-07-05,1,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-07-06,1,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-07-07,1,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-07-08,1,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-07-09,1,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-07-10,1,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-07-11,2,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-07-12,2,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-07-13,3,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-07-14,4,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-07-15,5,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-07-16,4,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-07-17,5,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-07-18,5,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-07-19,6,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-07-20,6,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-07-21,6,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-07-22,5,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-07-23,3,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-07-24,3,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-07-25,2,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-07-26,3,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-07-27,3,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-07-28,3,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-07-29,5,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-07-30,6,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-07-31,6,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-08-01,7,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-08-02,7,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-08-03,5,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-08-04,5,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-08-05,5,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-08-06,6,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-08-07,6,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-08-08,7,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-08-09,6,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-08-10,6,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-08-11,6,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-08-12,6,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-08-13,6,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-08-14,6,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-08-15,6,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-08-16,6,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-08-17,5,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-08-18,5,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-08-19,3,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-08-20,3,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-08-21,4,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-08-22,5,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-08-23,5,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-08-24,5,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-08-25,5,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-08-26,5,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-08-27,8,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-08-28,6,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-08-29,6,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-08-30,7,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-08-31,8,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-09-01,8,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-09-02,9,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-09-03,10,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-09-04,11,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-09-05,10,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-09-06,10,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-09-07,10,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-09-08,10,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-09-09,10,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-09-10,10,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-09-11,10,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-09-12,9,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-09-13,9,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-09-14,8,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-09-15,9,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-09-16,9,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-09-17,10,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-09-18,9,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-09-19,9,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-09-20,8,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-09-21,8,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-09-22,8,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-09-23,8,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-09-24,8,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-09-25,7,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-09-26,8,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-09-27,9,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-09-28,9,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-09-29,8,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-09-30,9,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-10-01,8,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-10-02,8,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-10-03,8,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-10-04,7,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-10-05,7,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-10-06,6,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-10-07,5,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-10-08,4,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-10-09,3,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-10-10,3,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-10-11,3,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-10-12,2,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-10-13,4,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-10-14,3,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-10-15,4,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-10-16,7,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-10-17,7,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-10-18,7,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-10-19,7,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-10-20,5,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-10-21,5,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-10-22,7,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-10-23,7,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-10-24,8,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-10-25,9,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-10-26,9,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-10-27,10,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-10-28,11,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-10-29,12,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-10-30,11,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-10-31,9,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-11-01,12,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-11-02,13,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-11-03,13,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-11-04,14,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-11-05,14,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-11-06,12,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-11-07,12,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-11-08,14,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-11-09,15,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-11-10,15,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-11-11,13,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-11-12,12,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-11-13,15,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-11-14,12,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-11-15,12,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-11-16,10,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-11-17,9,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-11-18,9,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-11-19,10,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-11-20,10,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-11-21,10,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-11-22,13,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-11-23,11,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-11-24,11,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-11-25,10,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-11-26,11,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-11-27,10,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-11-28,10,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-11-29,12,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-11-30,13,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-12-01,12,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-12-02,17,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-12-03,17,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-12-04,17,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-12-05,22,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-12-06,23,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-12-07,21,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-12-08,21,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-12-09,23,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-12-10,24,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-12-11,24,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-12-12,25,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-12-13,26,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-12-14,26,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-12-15,24,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-12-16,22,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-12-17,19,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-12-18,17,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-12-19,18,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-12-20,19,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-12-21,19,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-12-22,19,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-12-23,18,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-12-24,19,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-12-25,19,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-12-26,20,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-12-27,19,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-12-28,19,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-12-29,19,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-12-30,21,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2021-12-31,19,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2022-01-01,19,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2022-01-02,21,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2022-01-03,20,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2022-01-04,19,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2022-01-05,20,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2022-01-06,22,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2022-01-07,22,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2022-01-08,20,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2022-01-09,20,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2022-01-10,18,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2022-01-11,19,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2022-01-12,20,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2022-01-13,18,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2022-01-14,18,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2022-01-15,21,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2022-01-16,20,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2022-01-17,19,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2022-01-18,15,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2022-01-19,15,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2022-01-20,13,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2022-01-21,12,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2022-01-22,14,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2022-01-23,11,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2022-01-24,11,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2022-01-25,12,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2022-01-26,13,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2022-01-27,10,Public,ECDC
Luxembourg,LU,Daily ICU occupancy,2022-01-28,8,Public,ECDC
