date,location,location_name,value
2020-08-24,ES,Spain,690
2020-08-25,ES,Spain,722
2020-08-26,ES,Spain,668
2020-08-27,ES,Spain,732
2020-08-28,ES,Spain,775
2020-08-29,ES,Spain,586
2020-08-30,ES,Spain,512
2020-08-31,ES,Spain,731
2020-09-01,ES,Spain,751
2020-09-02,ES,Spain,773
2020-09-03,ES,Spain,772
2020-09-04,ES,Spain,885
2020-09-05,ES,Spain,639
2020-09-06,ES,Spain,583
2020-09-07,ES,Spain,833
2020-09-08,ES,Spain,894
2020-09-09,ES,Spain,856
2020-09-10,ES,Spain,883
2020-09-11,ES,Spain,1021
2020-09-12,ES,Spain,826
2020-09-13,ES,Spain,680
2020-09-14,ES,Spain,1052
2020-09-15,ES,Spain,996
2020-09-16,ES,Spain,952
2020-09-17,ES,Spain,975
2020-09-18,ES,Spain,1037
2020-09-19,ES,Spain,736
2020-09-20,ES,Spain,656
2020-09-21,ES,Spain,974
2020-09-22,ES,Spain,1016
2020-09-23,ES,Spain,909
2020-09-24,ES,Spain,924
2020-09-25,ES,Spain,904
2020-09-26,ES,Spain,626
2020-09-27,ES,Spain,601
2020-09-28,ES,Spain,826
2020-09-29,ES,Spain,878
2020-09-30,ES,Spain,848
2020-10-01,ES,Spain,834
2020-10-02,ES,Spain,893
2020-10-03,ES,Spain,595
2020-10-04,ES,Spain,567
2020-10-05,ES,Spain,823
2020-10-06,ES,Spain,853
2020-10-07,ES,Spain,828
2020-10-08,ES,Spain,918
2020-10-09,ES,Spain,954
2020-10-10,ES,Spain,700
2020-10-11,ES,Spain,732
2020-10-12,ES,Spain,706
2020-10-13,ES,Spain,999
2020-10-14,ES,Spain,1069
2020-10-15,ES,Spain,1030
2020-10-16,ES,Spain,1113
2020-10-17,ES,Spain,846
2020-10-18,ES,Spain,833
2020-10-19,ES,Spain,1185
2020-10-20,ES,Spain,1225
2020-10-21,ES,Spain,1263
2020-10-22,ES,Spain,1332
2020-10-23,ES,Spain,1372
2020-10-24,ES,Spain,1157
2020-10-25,ES,Spain,1005
2020-10-26,ES,Spain,1403
2020-10-27,ES,Spain,1479
2020-10-28,ES,Spain,1431
2020-10-29,ES,Spain,1480
2020-10-30,ES,Spain,1578
2020-10-31,ES,Spain,1180
2020-11-01,ES,Spain,1151
2020-11-02,ES,Spain,1412
2020-11-03,ES,Spain,1572
2020-11-04,ES,Spain,1546
2020-11-05,ES,Spain,1464
2020-11-06,ES,Spain,1558
2020-11-07,ES,Spain,1202
2020-11-08,ES,Spain,1023
2020-11-09,ES,Spain,1498
2020-11-10,ES,Spain,1556
2020-11-11,ES,Spain,1464
2020-11-12,ES,Spain,1350
2020-11-13,ES,Spain,1405
2020-11-14,ES,Spain,1039
2020-11-15,ES,Spain,864
2020-11-16,ES,Spain,1354
2020-11-17,ES,Spain,1313
2020-11-18,ES,Spain,1141
2020-11-19,ES,Spain,1056
2020-11-20,ES,Spain,1085
2020-11-21,ES,Spain,776
2020-11-22,ES,Spain,650
2020-11-23,ES,Spain,939
2020-11-24,ES,Spain,917
2020-11-25,ES,Spain,870
2020-11-26,ES,Spain,819
2020-11-27,ES,Spain,809
2020-11-28,ES,Spain,621
2020-11-29,ES,Spain,525
2020-11-30,ES,Spain,736
2020-12-01,ES,Spain,745
2020-12-02,ES,Spain,671
2020-12-03,ES,Spain,649
2020-12-04,ES,Spain,655
2020-12-05,ES,Spain,473
2020-12-06,ES,Spain,468
2020-12-07,ES,Spain,566
2020-12-08,ES,Spain,544
2020-12-09,ES,Spain,688
2020-12-10,ES,Spain,658
2020-12-11,ES,Spain,722
2020-12-12,ES,Spain,544
2020-12-13,ES,Spain,485
2020-12-14,ES,Spain,751
2020-12-15,ES,Spain,706
2020-12-16,ES,Spain,728
2020-12-17,ES,Spain,675
2020-12-18,ES,Spain,725
2020-12-19,ES,Spain,508
2020-12-20,ES,Spain,549
2020-12-21,ES,Spain,785
2020-12-22,ES,Spain,784
2020-12-23,ES,Spain,777
2020-12-24,ES,Spain,595
2020-12-25,ES,Spain,557
2020-12-26,ES,Spain,601
2020-12-27,ES,Spain,696
2020-12-28,ES,Spain,923
2020-12-29,ES,Spain,858
2020-12-30,ES,Spain,926
2020-12-31,ES,Spain,715
2021-01-01,ES,Spain,732
2021-01-02,ES,Spain,808
2021-01-03,ES,Spain,899
2021-01-04,ES,Spain,1284
2021-01-05,ES,Spain,1281
2021-01-06,ES,Spain,957
2021-01-07,ES,Spain,1299
2021-01-08,ES,Spain,1372
2021-01-09,ES,Spain,960
2021-01-10,ES,Spain,1166
2021-01-11,ES,Spain,1689
2021-01-12,ES,Spain,1785
2021-01-13,ES,Spain,1943
2021-01-14,ES,Spain,2052
2021-01-15,ES,Spain,2178
2021-01-16,ES,Spain,1809
2021-01-17,ES,Spain,1777
2021-01-18,ES,Spain,2567
2021-01-19,ES,Spain,2563
2021-01-20,ES,Spain,2504
2021-01-21,ES,Spain,2585
2021-01-22,ES,Spain,2549
2021-01-23,ES,Spain,1954
2021-01-24,ES,Spain,1820
2021-01-25,ES,Spain,2594
2021-01-26,ES,Spain,2483
2021-01-27,ES,Spain,2388
2021-01-28,ES,Spain,2319
2021-01-29,ES,Spain,2300
2021-01-30,ES,Spain,1681
2021-01-31,ES,Spain,1524
2021-02-01,ES,Spain,2053
2021-02-02,ES,Spain,1931
2021-02-03,ES,Spain,1736
2021-02-04,ES,Spain,1689
2021-02-05,ES,Spain,1595
2021-02-06,ES,Spain,1070
2021-02-07,ES,Spain,956
2021-02-08,ES,Spain,1453
2021-02-09,ES,Spain,1309
2021-02-10,ES,Spain,1107
2021-02-11,ES,Spain,1005
2021-02-12,ES,Spain,1039
2021-02-13,ES,Spain,624
2021-02-14,ES,Spain,570
2021-02-15,ES,Spain,887
2021-02-16,ES,Spain,737
2021-02-17,ES,Spain,762
2021-02-18,ES,Spain,702
2021-02-19,ES,Spain,679
2021-02-20,ES,Spain,483
2021-02-21,ES,Spain,467
2021-02-22,ES,Spain,645
2021-02-23,ES,Spain,600
2021-02-24,ES,Spain,538
2021-02-25,ES,Spain,544
2021-02-26,ES,Spain,587
2021-02-27,ES,Spain,399
2021-02-28,ES,Spain,363
2021-03-01,ES,Spain,479
2021-03-02,ES,Spain,474
2021-03-03,ES,Spain,460
2021-03-04,ES,Spain,503
2021-03-05,ES,Spain,495
2021-03-06,ES,Spain,351
2021-03-07,ES,Spain,364
2021-03-08,ES,Spain,516
2021-03-09,ES,Spain,449
2021-03-10,ES,Spain,433
2021-03-11,ES,Spain,434
2021-03-12,ES,Spain,475
2021-03-13,ES,Spain,351
2021-03-14,ES,Spain,316
2021-03-15,ES,Spain,451
2021-03-16,ES,Spain,432
2021-03-17,ES,Spain,475
2021-03-18,ES,Spain,439
2021-03-19,ES,Spain,399
2021-03-20,ES,Spain,333
2021-03-21,ES,Spain,332
2021-03-22,ES,Spain,519
2021-03-23,ES,Spain,452
2021-03-24,ES,Spain,446
2021-03-25,ES,Spain,494
2021-03-26,ES,Spain,527
2021-03-27,ES,Spain,395
2021-03-28,ES,Spain,345
2021-03-29,ES,Spain,546
2021-03-30,ES,Spain,554
2021-03-31,ES,Spain,590
2021-04-01,ES,Spain,499
2021-04-02,ES,Spain,501
2021-04-03,ES,Spain,513
2021-04-04,ES,Spain,455
2021-04-05,ES,Spain,693
2021-04-06,ES,Spain,630
2021-04-07,ES,Spain,637
2021-04-08,ES,Spain,647
2021-04-09,ES,Spain,635
2021-04-10,ES,Spain,509
2021-04-11,ES,Spain,487
2021-04-12,ES,Spain,763
2021-04-13,ES,Spain,661
2021-04-14,ES,Spain,693
2021-04-15,ES,Spain,653
2021-04-16,ES,Spain,758
2021-04-17,ES,Spain,520
2021-04-18,ES,Spain,497
2021-04-19,ES,Spain,761
2021-04-20,ES,Spain,698
2021-04-21,ES,Spain,662
2021-04-22,ES,Spain,656
2021-04-23,ES,Spain,624
2021-04-24,ES,Spain,490
2021-04-25,ES,Spain,462
2021-04-26,ES,Spain,721
2021-04-27,ES,Spain,609
2021-04-28,ES,Spain,574
2021-04-29,ES,Spain,580
2021-04-30,ES,Spain,573
2021-05-01,ES,Spain,435
2021-05-02,ES,Spain,392
2021-05-03,ES,Spain,487
2021-05-04,ES,Spain,556
2021-05-05,ES,Spain,489
2021-05-06,ES,Spain,488
2021-05-07,ES,Spain,483
2021-05-08,ES,Spain,306
2021-05-09,ES,Spain,332
2021-05-10,ES,Spain,409
2021-05-11,ES,Spain,396
2021-05-12,ES,Spain,389
2021-05-13,ES,Spain,360
2021-05-14,ES,Spain,362
2021-05-15,ES,Spain,261
2021-05-16,ES,Spain,252
2021-05-17,ES,Spain,334
2021-05-18,ES,Spain,322
2021-05-19,ES,Spain,289
2021-05-20,ES,Spain,264
2021-05-21,ES,Spain,310
2021-05-22,ES,Spain,215
2021-05-23,ES,Spain,185
2021-05-24,ES,Spain,317
2021-05-25,ES,Spain,263
2021-05-26,ES,Spain,258
2021-05-27,ES,Spain,250
2021-05-28,ES,Spain,289
2021-05-29,ES,Spain,201
2021-05-30,ES,Spain,211
2021-05-31,ES,Spain,280
2021-06-01,ES,Spain,236
2021-06-02,ES,Spain,247
2021-06-03,ES,Spain,215
2021-06-04,ES,Spain,207
2021-06-05,ES,Spain,173
2021-06-06,ES,Spain,183
2021-06-07,ES,Spain,251
2021-06-08,ES,Spain,210
2021-06-09,ES,Spain,193
2021-06-10,ES,Spain,184
2021-06-11,ES,Spain,208
2021-06-12,ES,Spain,140
2021-06-13,ES,Spain,157
2021-06-14,ES,Spain,179
2021-06-15,ES,Spain,180
2021-06-16,ES,Spain,180
2021-06-17,ES,Spain,137
2021-06-18,ES,Spain,141
2021-06-19,ES,Spain,113
2021-06-20,ES,Spain,127
2021-06-21,ES,Spain,151
2021-06-22,ES,Spain,146
2021-06-23,ES,Spain,131
2021-06-24,ES,Spain,129
2021-06-25,ES,Spain,158
2021-06-26,ES,Spain,134
2021-06-27,ES,Spain,147
2021-06-28,ES,Spain,152
2021-06-29,ES,Spain,163
2021-06-30,ES,Spain,154
2021-07-01,ES,Spain,165
2021-07-02,ES,Spain,149
2021-07-03,ES,Spain,183
2021-07-04,ES,Spain,144
2021-07-05,ES,Spain,165
2021-07-06,ES,Spain,150
2021-07-07,ES,Spain,54
2021-07-08,ES,Spain,0
2020-03-01,GB,United Kingdom,5
2020-03-02,GB,United Kingdom,12
2020-03-03,GB,United Kingdom,13
2020-03-04,GB,United Kingdom,10
2020-03-05,GB,United Kingdom,20
2020-03-06,GB,United Kingdom,24
2020-03-07,GB,United Kingdom,10
2020-03-08,GB,United Kingdom,11
2020-03-09,GB,United Kingdom,20
2020-03-10,GB,United Kingdom,34
2020-03-11,GB,United Kingdom,31
2020-03-12,GB,United Kingdom,27
2020-03-13,GB,United Kingdom,27
2020-03-14,GB,United Kingdom,24
2020-03-15,GB,United Kingdom,18
2020-03-16,GB,United Kingdom,35
2020-03-17,GB,United Kingdom,46
2020-03-18,GB,United Kingdom,51
2020-03-19,GB,United Kingdom,632
2020-03-20,GB,United Kingdom,774
2020-03-21,GB,United Kingdom,854
2020-03-22,GB,United Kingdom,920
2020-03-23,GB,United Kingdom,1273
2020-03-24,GB,United Kingdom,1720
2020-03-25,GB,United Kingdom,2085
2020-03-26,GB,United Kingdom,1929
2020-03-27,GB,United Kingdom,2227
2020-03-28,GB,United Kingdom,2191
2020-03-29,GB,United Kingdom,2489
2020-03-30,GB,United Kingdom,3190
2020-03-31,GB,United Kingdom,2832
2020-04-01,GB,United Kingdom,3565
2020-04-02,GB,United Kingdom,3285
2020-04-03,GB,United Kingdom,2930
2020-04-04,GB,United Kingdom,2921
2020-04-05,GB,United Kingdom,2917
2020-04-06,GB,United Kingdom,3046
2020-04-07,GB,United Kingdom,3149
2020-04-08,GB,United Kingdom,2967
2020-04-09,GB,United Kingdom,2628
2020-04-10,GB,United Kingdom,2463
2020-04-11,GB,United Kingdom,2162
2020-04-12,GB,United Kingdom,2066
2020-04-13,GB,United Kingdom,2161
2020-04-14,GB,United Kingdom,2088
2020-04-15,GB,United Kingdom,1880
2020-04-16,GB,United Kingdom,2011
2020-04-17,GB,United Kingdom,1965
2020-04-18,GB,United Kingdom,1628
2020-04-19,GB,United Kingdom,1657
2020-04-20,GB,United Kingdom,1737
2020-04-21,GB,United Kingdom,1713
2020-04-22,GB,United Kingdom,1527
2020-04-23,GB,United Kingdom,1513
2020-04-24,GB,United Kingdom,1525
2020-04-25,GB,United Kingdom,1255
2020-04-26,GB,United Kingdom,1355
2020-04-27,GB,United Kingdom,1538
2020-04-28,GB,United Kingdom,1517
2020-04-29,GB,United Kingdom,1488
2020-04-30,GB,United Kingdom,1442
2020-05-01,GB,United Kingdom,1262
2020-05-02,GB,United Kingdom,1180
2020-05-03,GB,United Kingdom,1188
2020-05-04,GB,United Kingdom,1250
2020-05-05,GB,United Kingdom,1146
2020-05-06,GB,United Kingdom,1206
2020-05-07,GB,United Kingdom,1164
2020-05-08,GB,United Kingdom,910
2020-05-09,GB,United Kingdom,943
2020-05-10,GB,United Kingdom,915
2020-05-11,GB,United Kingdom,1029
2020-05-12,GB,United Kingdom,983
2020-05-13,GB,United Kingdom,966
2020-05-14,GB,United Kingdom,909
2020-05-15,GB,United Kingdom,871
2020-05-16,GB,United Kingdom,813
2020-05-17,GB,United Kingdom,792
2020-05-18,GB,United Kingdom,848
2020-05-19,GB,United Kingdom,881
2020-05-20,GB,United Kingdom,851
2020-05-21,GB,United Kingdom,841
2020-05-22,GB,United Kingdom,739
2020-05-23,GB,United Kingdom,643
2020-05-24,GB,United Kingdom,587
2020-05-25,GB,United Kingdom,602
2020-05-26,GB,United Kingdom,698
2020-05-27,GB,United Kingdom,712
2020-05-28,GB,United Kingdom,702
2020-05-29,GB,United Kingdom,614
2020-05-30,GB,United Kingdom,568
2020-05-31,GB,United Kingdom,528
2020-06-01,GB,United Kingdom,604
2020-06-02,GB,United Kingdom,668
2020-06-03,GB,United Kingdom,633
2020-06-04,GB,United Kingdom,565
2020-06-05,GB,United Kingdom,476
2020-06-06,GB,United Kingdom,406
2020-06-07,GB,United Kingdom,408
2020-06-08,GB,United Kingdom,412
2020-06-09,GB,United Kingdom,492
2020-06-10,GB,United Kingdom,513
2020-06-11,GB,United Kingdom,446
2020-06-12,GB,United Kingdom,392
2020-06-13,GB,United Kingdom,385
2020-06-14,GB,United Kingdom,364
2020-06-15,GB,United Kingdom,439
2020-06-16,GB,United Kingdom,455
2020-06-17,GB,United Kingdom,432
2020-06-18,GB,United Kingdom,403
2020-06-19,GB,United Kingdom,336
2020-06-20,GB,United Kingdom,257
2020-06-21,GB,United Kingdom,288
2020-06-22,GB,United Kingdom,394
2020-06-23,GB,United Kingdom,363
2020-06-24,GB,United Kingdom,368
2020-06-25,GB,United Kingdom,324
2020-06-26,GB,United Kingdom,339
2020-06-27,GB,United Kingdom,287
2020-06-28,GB,United Kingdom,208
2020-06-29,GB,United Kingdom,220
2020-06-30,GB,United Kingdom,295
2020-07-01,GB,United Kingdom,269
2020-07-02,GB,United Kingdom,217
2020-07-03,GB,United Kingdom,214
2020-07-04,GB,United Kingdom,202
2020-07-05,GB,United Kingdom,196
2020-07-06,GB,United Kingdom,204
2020-07-07,GB,United Kingdom,215
2020-07-08,GB,United Kingdom,208
2020-07-09,GB,United Kingdom,213
2020-07-10,GB,United Kingdom,176
2020-07-11,GB,United Kingdom,177
2020-07-12,GB,United Kingdom,114
2020-07-13,GB,United Kingdom,189
2020-07-14,GB,United Kingdom,186
2020-07-15,GB,United Kingdom,166
2020-07-16,GB,United Kingdom,166
2020-07-17,GB,United Kingdom,144
2020-07-18,GB,United Kingdom,105
2020-07-19,GB,United Kingdom,126
2020-07-20,GB,United Kingdom,130
2020-07-21,GB,United Kingdom,127
2020-07-22,GB,United Kingdom,158
2020-07-23,GB,United Kingdom,200
2020-07-24,GB,United Kingdom,158
2020-07-25,GB,United Kingdom,119
2020-07-26,GB,United Kingdom,109
2020-07-27,GB,United Kingdom,130
2020-07-28,GB,United Kingdom,119
2020-07-29,GB,United Kingdom,133
2020-07-30,GB,United Kingdom,132
2020-07-31,GB,United Kingdom,114
2020-08-01,GB,United Kingdom,127
2020-08-02,GB,United Kingdom,93
2020-08-03,GB,United Kingdom,110
2020-08-04,GB,United Kingdom,128
2020-08-05,GB,United Kingdom,140
2020-08-06,GB,United Kingdom,102
2020-08-07,GB,United Kingdom,116
2020-08-08,GB,United Kingdom,141
2020-08-09,GB,United Kingdom,106
2020-08-10,GB,United Kingdom,86
2020-08-11,GB,United Kingdom,114
2020-08-12,GB,United Kingdom,101
2020-08-13,GB,United Kingdom,130
2020-08-14,GB,United Kingdom,102
2020-08-15,GB,United Kingdom,99
2020-08-16,GB,United Kingdom,80
2020-08-17,GB,United Kingdom,97
2020-08-18,GB,United Kingdom,130
2020-08-19,GB,United Kingdom,115
2020-08-20,GB,United Kingdom,98
2020-08-21,GB,United Kingdom,109
2020-08-22,GB,United Kingdom,72
2020-08-23,GB,United Kingdom,74
2020-08-24,GB,United Kingdom,92
2020-08-25,GB,United Kingdom,122
2020-08-26,GB,United Kingdom,132
2020-08-27,GB,United Kingdom,152
2020-08-28,GB,United Kingdom,137
2020-08-29,GB,United Kingdom,110
2020-08-30,GB,United Kingdom,77
2020-08-31,GB,United Kingdom,91
2020-09-01,GB,United Kingdom,134
2020-09-02,GB,United Kingdom,146
2020-09-03,GB,United Kingdom,145
2020-09-04,GB,United Kingdom,153
2020-09-05,GB,United Kingdom,130
2020-09-06,GB,United Kingdom,138
2020-09-07,GB,United Kingdom,142
2020-09-08,GB,United Kingdom,184
2020-09-09,GB,United Kingdom,202
2020-09-10,GB,United Kingdom,218
2020-09-11,GB,United Kingdom,231
2020-09-12,GB,United Kingdom,216
2020-09-13,GB,United Kingdom,226
2020-09-14,GB,United Kingdom,255
2020-09-15,GB,United Kingdom,270
2020-09-16,GB,United Kingdom,285
2020-09-17,GB,United Kingdom,263
2020-09-18,GB,United Kingdom,262
2020-09-19,GB,United Kingdom,260
2020-09-20,GB,United Kingdom,289
2020-09-21,GB,United Kingdom,369
2020-09-22,GB,United Kingdom,350
2020-09-23,GB,United Kingdom,422
2020-09-24,GB,United Kingdom,422
2020-09-25,GB,United Kingdom,383
2020-09-26,GB,United Kingdom,351
2020-09-27,GB,United Kingdom,340
2020-09-28,GB,United Kingdom,443
2020-09-29,GB,United Kingdom,439
2020-09-30,GB,United Kingdom,452
2020-10-01,GB,United Kingdom,525
2020-10-02,GB,United Kingdom,528
2020-10-03,GB,United Kingdom,531
2020-10-04,GB,United Kingdom,628
2020-10-05,GB,United Kingdom,624
2020-10-06,GB,United Kingdom,722
2020-10-07,GB,United Kingdom,685
2020-10-08,GB,United Kingdom,711
2020-10-09,GB,United Kingdom,703
2020-10-10,GB,United Kingdom,720
2020-10-11,GB,United Kingdom,823
2020-10-12,GB,United Kingdom,884
2020-10-13,GB,United Kingdom,1023
2020-10-14,GB,United Kingdom,980
2020-10-15,GB,United Kingdom,1044
2020-10-16,GB,United Kingdom,911
2020-10-17,GB,United Kingdom,1026
2020-10-18,GB,United Kingdom,1086
2020-10-19,GB,United Kingdom,1096
2020-10-20,GB,United Kingdom,1187
2020-10-21,GB,United Kingdom,1259
2020-10-22,GB,United Kingdom,1275
2020-10-23,GB,United Kingdom,1290
2020-10-24,GB,United Kingdom,1257
2020-10-25,GB,United Kingdom,1420
2020-10-26,GB,United Kingdom,1532
2020-10-27,GB,United Kingdom,1490
2020-10-28,GB,United Kingdom,1485
2020-10-29,GB,United Kingdom,1584
2020-10-30,GB,United Kingdom,1373
2020-10-31,GB,United Kingdom,1456
2020-11-01,GB,United Kingdom,1487
2020-11-02,GB,United Kingdom,1566
2020-11-03,GB,United Kingdom,1515
2020-11-04,GB,United Kingdom,1677
2020-11-05,GB,United Kingdom,1587
2020-11-06,GB,United Kingdom,1414
2020-11-07,GB,United Kingdom,1556
2020-11-08,GB,United Kingdom,1687
2020-11-09,GB,United Kingdom,1763
2020-11-10,GB,United Kingdom,1848
2020-11-11,GB,United Kingdom,1971
2020-11-12,GB,United Kingdom,1916
2020-11-13,GB,United Kingdom,1648
2020-11-14,GB,United Kingdom,1612
2020-11-15,GB,United Kingdom,1669
2020-11-16,GB,United Kingdom,1768
2020-11-17,GB,United Kingdom,1716
2020-11-18,GB,United Kingdom,1782
2020-11-19,GB,United Kingdom,1684
2020-11-20,GB,United Kingdom,1547
2020-11-21,GB,United Kingdom,1460
2020-11-22,GB,United Kingdom,1488
2020-11-23,GB,United Kingdom,1587
2020-11-24,GB,United Kingdom,1495
2020-11-25,GB,United Kingdom,1613
2020-11-26,GB,United Kingdom,1424
2020-11-27,GB,United Kingdom,1280
2020-11-28,GB,United Kingdom,1220
2020-11-29,GB,United Kingdom,1384
2020-11-30,GB,United Kingdom,1404
2020-12-01,GB,United Kingdom,1490
2020-12-02,GB,United Kingdom,1486
2020-12-03,GB,United Kingdom,1502
2020-12-04,GB,United Kingdom,1433
2020-12-05,GB,United Kingdom,1378
2020-12-06,GB,United Kingdom,1470
2020-12-07,GB,United Kingdom,1661
2020-12-08,GB,United Kingdom,1783
2020-12-09,GB,United Kingdom,1753
2020-12-10,GB,United Kingdom,1750
2020-12-11,GB,United Kingdom,1686
2020-12-12,GB,United Kingdom,1799
2020-12-13,GB,United Kingdom,1753
2020-12-14,GB,United Kingdom,1955
2020-12-15,GB,United Kingdom,1957
2020-12-16,GB,United Kingdom,2079
2020-12-17,GB,United Kingdom,2144
2020-12-18,GB,United Kingdom,1917
2020-12-19,GB,United Kingdom,2044
2020-12-20,GB,United Kingdom,2168
2020-12-21,GB,United Kingdom,2367
2020-12-22,GB,United Kingdom,2479
2020-12-23,GB,United Kingdom,2273
2020-12-24,GB,United Kingdom,2082
2020-12-25,GB,United Kingdom,2182
2020-12-26,GB,United Kingdom,2530
2020-12-27,GB,United Kingdom,2870
2020-12-28,GB,United Kingdom,3132
2020-12-29,GB,United Kingdom,3249
2020-12-30,GB,United Kingdom,3288
2020-12-31,GB,United Kingdom,2915
2021-01-01,GB,United Kingdom,3368
2021-01-02,GB,United Kingdom,3439
2021-01-03,GB,United Kingdom,3648
2021-01-04,GB,United Kingdom,3936
2021-01-05,GB,United Kingdom,4115
2021-01-06,GB,United Kingdom,4392
2021-01-07,GB,United Kingdom,4292
2021-01-08,GB,United Kingdom,3998
2021-01-09,GB,United Kingdom,4126
2021-01-10,GB,United Kingdom,3933
2021-01-11,GB,United Kingdom,4309
2021-01-12,GB,United Kingdom,4579
2021-01-13,GB,United Kingdom,4222
2021-01-14,GB,United Kingdom,4100
2021-01-15,GB,United Kingdom,3677
2021-01-16,GB,United Kingdom,3938
2021-01-17,GB,United Kingdom,3748
2021-01-18,GB,United Kingdom,4061
2021-01-19,GB,United Kingdom,4160
2021-01-20,GB,United Kingdom,4043
2021-01-21,GB,United Kingdom,3633
2021-01-22,GB,United Kingdom,3391
2021-01-23,GB,United Kingdom,3112
2021-01-24,GB,United Kingdom,3109
2021-01-25,GB,United Kingdom,2930
2021-01-26,GB,United Kingdom,3147
2021-01-27,GB,United Kingdom,3057
2021-01-28,GB,United Kingdom,3042
2021-01-29,GB,United Kingdom,2685
2021-01-30,GB,United Kingdom,2472
2021-01-31,GB,United Kingdom,2403
2021-02-01,GB,United Kingdom,2599
2021-02-02,GB,United Kingdom,2480
2021-02-03,GB,United Kingdom,2358
2021-02-04,GB,United Kingdom,2142
2021-02-05,GB,United Kingdom,2005
2021-02-06,GB,United Kingdom,1891
2021-02-07,GB,United Kingdom,1847
2021-02-08,GB,United Kingdom,1920
2021-02-09,GB,United Kingdom,1754
2021-02-10,GB,United Kingdom,1725
2021-02-11,GB,United Kingdom,1678
2021-02-12,GB,United Kingdom,1507
2021-02-13,GB,United Kingdom,1426
2021-02-14,GB,United Kingdom,1534
2021-02-15,GB,United Kingdom,1501
2021-02-16,GB,United Kingdom,1492
2021-02-17,GB,United Kingdom,1409
2021-02-18,GB,United Kingdom,1336
2021-02-19,GB,United Kingdom,1271
2021-02-20,GB,United Kingdom,1087
2021-02-21,GB,United Kingdom,1155
2021-02-22,GB,United Kingdom,1119
2021-02-23,GB,United Kingdom,1119
2021-02-24,GB,United Kingdom,1020
2021-02-25,GB,United Kingdom,968
2021-02-26,GB,United Kingdom,863
2021-02-27,GB,United Kingdom,741
2021-02-28,GB,United Kingdom,769
2021-03-01,GB,United Kingdom,821
2021-03-02,GB,United Kingdom,834
2021-03-03,GB,United Kingdom,713
2021-03-04,GB,United Kingdom,704
2021-03-05,GB,United Kingdom,599
2021-03-06,GB,United Kingdom,637
2021-03-07,GB,United Kingdom,535
2021-03-08,GB,United Kingdom,576
2021-03-09,GB,United Kingdom,579
2021-03-10,GB,United Kingdom,567
2021-03-11,GB,United Kingdom,550
2021-03-12,GB,United Kingdom,480
2021-03-13,GB,United Kingdom,461
2021-03-14,GB,United Kingdom,425
2021-03-15,GB,United Kingdom,500
2021-03-16,GB,United Kingdom,440
2021-03-17,GB,United Kingdom,446
2021-03-18,GB,United Kingdom,449
2021-03-19,GB,United Kingdom,381
2021-03-20,GB,United Kingdom,364
2021-03-21,GB,United Kingdom,357
2021-03-22,GB,United Kingdom,360
2021-03-23,GB,United Kingdom,366
2021-03-24,GB,United Kingdom,348
2021-03-25,GB,United Kingdom,338
2021-03-26,GB,United Kingdom,298
2021-03-27,GB,United Kingdom,271
2021-03-28,GB,United Kingdom,272
2021-03-29,GB,United Kingdom,250
2021-03-30,GB,United Kingdom,256
2021-03-31,GB,United Kingdom,269
2021-04-01,GB,United Kingdom,233
2021-04-02,GB,United Kingdom,237
2021-04-03,GB,United Kingdom,222
2021-04-04,GB,United Kingdom,196
2021-04-05,GB,United Kingdom,234
2021-04-06,GB,United Kingdom,223
2021-04-07,GB,United Kingdom,235
2021-04-08,GB,United Kingdom,207
2021-04-09,GB,United Kingdom,204
2021-04-10,GB,United Kingdom,184
2021-04-11,GB,United Kingdom,202
2021-04-12,GB,United Kingdom,205
2021-04-13,GB,United Kingdom,181
2021-04-14,GB,United Kingdom,196
2021-04-15,GB,United Kingdom,161
2021-04-16,GB,United Kingdom,157
2021-04-17,GB,United Kingdom,158
2021-04-18,GB,United Kingdom,141
2021-04-19,GB,United Kingdom,177
2021-04-20,GB,United Kingdom,134
2021-04-21,GB,United Kingdom,171
2021-04-22,GB,United Kingdom,119
2021-04-23,GB,United Kingdom,155
2021-04-24,GB,United Kingdom,129
2021-04-25,GB,United Kingdom,138
2021-04-26,GB,United Kingdom,134
2021-04-27,GB,United Kingdom,166
2021-04-28,GB,United Kingdom,110
2021-04-29,GB,United Kingdom,101
2021-04-30,GB,United Kingdom,110
2021-05-01,GB,United Kingdom,100
2021-05-02,GB,United Kingdom,119
2021-05-03,GB,United Kingdom,123
2021-05-04,GB,United Kingdom,101
2021-05-05,GB,United Kingdom,118
2021-05-06,GB,United Kingdom,120
2021-05-07,GB,United Kingdom,103
2021-05-08,GB,United Kingdom,110
2021-05-09,GB,United Kingdom,102
2021-05-10,GB,United Kingdom,104
2021-05-11,GB,United Kingdom,107
2021-05-12,GB,United Kingdom,118
2021-05-13,GB,United Kingdom,104
2021-05-14,GB,United Kingdom,93
2021-05-15,GB,United Kingdom,90
2021-05-16,GB,United Kingdom,78
2021-05-17,GB,United Kingdom,101
2021-05-18,GB,United Kingdom,127
2021-05-19,GB,United Kingdom,125
2021-05-20,GB,United Kingdom,130
2021-05-21,GB,United Kingdom,120
2021-05-22,GB,United Kingdom,120
2021-05-23,GB,United Kingdom,114
2021-05-24,GB,United Kingdom,136
2021-05-25,GB,United Kingdom,133
2021-05-26,GB,United Kingdom,129
2021-05-27,GB,United Kingdom,125
2021-05-28,GB,United Kingdom,138
