epi_week,epi_year,date,location,location_name,cum_death,inc_death,cum_case,inc_case
33,2020,2020-08-15,PL75,Lubelskie,21.0,1,1246.0,172
33,2020,2020-08-15,PL76,Lubuskie,12.0,0,563.0,84
33,2020,2020-08-15,PL74,Lodzkie,223.0,9,4484.0,271
33,2020,2020-08-15,PL77,Malopolskie,84.0,9,5257.0,971
33,2020,2020-08-15,PL78,Mazowieckie,391.0,3,7664.0,682
33,2020,2020-08-15,PL79,Opolskie,58.0,0,1397.0,111
33,2020,2020-08-15,PL80,Podkarpackie,74.0,6,1768.0,232
33,2020,2020-08-15,PL81,Podlaskie,25.0,2,1133.0,92
33,2020,2020-08-15,PL82,Pomorskie,40.0,1,1420.0,353
33,2020,2020-08-15,PL83,Slaskie,430.0,25,18560.0,1069
33,2020,2020-08-15,PL84,Swietokrzyskie,47.0,2,1114.0,60
33,2020,2020-08-15,PL85,Warminsko-Mazurskie,3.0,1,588.0,157
33,2020,2020-08-15,PL86,Wielkopolskie,213.0,9,4631.0,355
33,2020,2020-08-15,PL87,Zachodniopomorskie,23.0,0,927.0,101
33,2020,2020-08-15,PL,Poland,1858.0,71,55319.0,4995
34,2020,2020-08-22,PL72,Dolnoslaskie,166.0,2,3803.0,200
34,2020,2020-08-22,PL73,Kujawsko-Pomorskie,51.0,1,1102.0,138
34,2020,2020-08-22,PL75,Lubelskie,23.0,2,1352.0,106
34,2020,2020-08-22,PL76,Lubuskie,13.0,1,620.0,57
34,2020,2020-08-22,PL74,Lodzkie,225.0,2,4812.0,328
34,2020,2020-08-22,PL77,Malopolskie,102.0,18,6145.0,888
34,2020,2020-08-22,PL78,Mazowieckie,396.0,5,8413.0,749
34,2020,2020-08-22,PL79,Opolskie,60.0,2,1501.0,104
34,2020,2020-08-22,PL80,Podkarpackie,78.0,4,2023.0,255
34,2020,2020-08-22,PL81,Podlaskie,29.0,4,1183.0,50
34,2020,2020-08-22,PL82,Pomorskie,43.0,3,1894.0,474
34,2020,2020-08-22,PL83,Slaskie,454.0,24,19466.0,906
34,2020,2020-08-22,PL84,Swietokrzyskie,48.0,1,1230.0,116
34,2020,2020-08-22,PL85,Warminsko-Mazurskie,5.0,2,695.0,107
34,2020,2020-08-22,PL86,Wielkopolskie,218.0,5,5015.0,384
34,2020,2020-08-22,PL87,Zachodniopomorskie,27.0,4,1027.0,100
34,2020,2020-08-22,PL,Poland,1938.0,80,60281.0,4962
35,2020,2020-08-29,PL72,Dolnoslaskie,171.0,5,3995.0,192
35,2020,2020-08-29,PL73,Kujawsko-Pomorskie,54.0,3,1268.0,166
35,2020,2020-08-29,PL75,Lubelskie,24.0,1,1484.0,132
35,2020,2020-08-29,PL76,Lubuskie,14.0,1,660.0,40
35,2020,2020-08-29,PL74,Lodzkie,235.0,10,5193.0,381
35,2020,2020-08-29,PL77,Malopolskie,122.0,20,7128.0,983
35,2020,2020-08-29,PL78,Mazowieckie,404.0,8,9108.0,695
35,2020,2020-08-29,PL79,Opolskie,60.0,0,1603.0,102
35,2020,2020-08-29,PL80,Podkarpackie,81.0,3,2332.0,309
35,2020,2020-08-29,PL81,Podlaskie,30.0,1,1262.0,79
35,2020,2020-08-29,PL82,Pomorskie,44.0,1,2371.0,477
35,2020,2020-08-29,PL83,Slaskie,474.0,20,20239.0,773
35,2020,2020-08-29,PL84,Swietokrzyskie,49.0,1,1379.0,149
35,2020,2020-08-29,PL85,Warminsko-Mazurskie,8.0,3,857.0,162
35,2020,2020-08-29,PL86,Wielkopolskie,221.0,3,5505.0,490
35,2020,2020-08-29,PL87,Zachodniopomorskie,27.0,0,1096.0,69
35,2020,2020-08-29,PL,Poland,2018.0,80,65480.0,5199
36,2020,2020-09-05,PL72,Dolnoslaskie,173.0,2,4158.0,163
36,2020,2020-09-05,PL73,Kujawsko-Pomorskie,54.0,0,1428.0,160
36,2020,2020-09-05,PL75,Lubelskie,25.0,1,1686.0,202
36,2020,2020-09-05,PL76,Lubuskie,15.0,1,735.0,75
36,2020,2020-09-05,PL74,Lodzkie,238.0,3,5448.0,255
36,2020,2020-09-05,PL77,Malopolskie,139.0,17,7958.0,830
36,2020,2020-09-05,PL78,Mazowieckie,413.0,9,9806.0,698
36,2020,2020-09-05,PL79,Opolskie,63.0,3,1669.0,66
36,2020,2020-09-05,PL80,Podkarpackie,86.0,5,2632.0,300
36,2020,2020-09-05,PL81,Podlaskie,32.0,2,1334.0,72
36,2020,2020-09-05,PL82,Pomorskie,48.0,4,2705.0,334
36,2020,2020-09-05,PL83,Slaskie,497.0,23,20738.0,499
36,2020,2020-09-05,PL84,Swietokrzyskie,52.0,3,1493.0,114
36,2020,2020-09-05,PL85,Warminsko-Mazurskie,9.0,1,952.0,95
36,2020,2020-09-05,PL86,Wielkopolskie,228.0,7,5923.0,418
36,2020,2020-09-05,PL87,Zachodniopomorskie,28.0,1,1155.0,59
36,2020,2020-09-05,PL,Poland,2100.0,82,69820.0,4340
37,2020,2020-09-12,PL72,Dolnoslaskie,174.0,1,4345.0,187
37,2020,2020-09-12,PL73,Kujawsko-Pomorskie,54.0,0,1532.0,104
37,2020,2020-09-12,PL75,Lubelskie,29.0,4,1799.0,113
37,2020,2020-09-12,PL76,Lubuskie,16.0,1,773.0,38
37,2020,2020-09-12,PL74,Lodzkie,244.0,6,5572.0,124
37,2020,2020-09-12,PL77,Malopolskie,153.0,14,8635.0,677
37,2020,2020-09-12,PL78,Mazowieckie,421.0,8,10217.0,411
37,2020,2020-09-12,PL79,Opolskie,64.0,1,1778.0,109
37,2020,2020-09-12,PL80,Podkarpackie,93.0,7,2847.0,215
37,2020,2020-09-12,PL81,Podlaskie,33.0,1,1441.0,107
37,2020,2020-09-12,PL82,Pomorskie,50.0,2,2947.0,242
37,2020,2020-09-12,PL83,Slaskie,509.0,12,21057.0,319
37,2020,2020-09-12,PL84,Swietokrzyskie,53.0,1,1604.0,111
37,2020,2020-09-12,PL85,Warminsko-Mazurskie,9.0,0,1044.0,92
37,2020,2020-09-12,PL86,Wielkopolskie,238.0,10,6230.0,307
37,2020,2020-09-12,PL87,Zachodniopomorskie,28.0,0,1226.0,71
37,2020,2020-09-12,PL,Poland,2168.0,68,73047.0,3227
38,2020,2020-09-19,PL72,Dolnoslaskie,178.0,4,4550.0,205
38,2020,2020-09-19,PL73,Kujawsko-Pomorskie,57.0,3,1745.0,213
38,2020,2020-09-19,PL75,Lubelskie,31.0,2,1964.0,165
38,2020,2020-09-19,PL76,Lubuskie,16.0,0,819.0,46
38,2020,2020-09-19,PL74,Lodzkie,254.0,10,5817.0,245
38,2020,2020-09-19,PL77,Malopolskie,167.0,14,9293.0,658
38,2020,2020-09-19,PL78,Mazowieckie,430.0,9,10851.0,634
38,2020,2020-09-19,PL79,Opolskie,71.0,7,1908.0,130
38,2020,2020-09-19,PL80,Podkarpackie,108.0,15,3102.0,255
38,2020,2020-09-19,PL81,Podlaskie,38.0,5,1547.0,106
38,2020,2020-09-19,PL82,Pomorskie,52.0,2,3428.0,481
38,2020,2020-09-19,PL83,Slaskie,523.0,14,21480.0,423
38,2020,2020-09-19,PL84,Swietokrzyskie,54.0,1,1738.0,134
38,2020,2020-09-19,PL85,Warminsko-Mazurskie,10.0,1,1166.0,122
38,2020,2020-09-19,PL86,Wielkopolskie,250.0,12,6573.0,343
38,2020,2020-09-19,PL87,Zachodniopomorskie,30.0,2,1347.0,121
38,2020,2020-09-19,PL,Poland,2269.0,101,77328.0,4281
39,2020,2020-09-26,PL72,Dolnoslaskie,178.0,0,4890.0,340
39,2020,2020-09-26,PL73,Kujawsko-Pomorskie,66.0,9,2097.0,352
39,2020,2020-09-26,PL75,Lubelskie,37.0,6,2353.0,389
39,2020,2020-09-26,PL76,Lubuskie,17.0,1,912.0,93
39,2020,2020-09-26,PL74,Lodzkie,272.0,18,6322.0,505
39,2020,2020-09-26,PL77,Malopolskie,181.0,14,10299.0,1006
39,2020,2020-09-26,PL78,Mazowieckie,439.0,9,11939.0,1088
39,2020,2020-09-26,PL79,Opolskie,76.0,5,2206.0,298
39,2020,2020-09-26,PL80,Podkarpackie,121.0,13,3462.0,360
39,2020,2020-09-26,PL81,Podlaskie,41.0,3,1740.0,193
39,2020,2020-09-26,PL82,Pomorskie,61.0,9,4137.0,709
39,2020,2020-09-26,PL83,Slaskie,537.0,14,22053.0,573
39,2020,2020-09-26,PL84,Swietokrzyskie,55.0,1,1930.0,192
39,2020,2020-09-26,PL85,Warminsko-Mazurskie,13.0,3,1387.0,221
39,2020,2020-09-26,PL86,Wielkopolskie,267.0,17,7122.0,549
39,2020,2020-09-26,PL87,Zachodniopomorskie,30.0,0,1547.0,200
39,2020,2020-09-26,PL,Poland,2391.0,122,84396.0,7068
40,2020,2020-10-03,PL72,Dolnoslaskie,187.0,9,5360.0,470
40,2020,2020-10-03,PL73,Kujawsko-Pomorskie,72.0,6,3082.0,985
40,2020,2020-10-03,PL75,Lubelskie,47.0,10,2883.0,530
40,2020,2020-10-03,PL76,Lubuskie,20.0,3,1072.0,160
40,2020,2020-10-03,PL74,Lodzkie,280.0,8,7005.0,683
40,2020,2020-10-03,PL77,Malopolskie,195.0,14,11783.0,1484
40,2020,2020-10-03,PL78,Mazowieckie,451.0,12,13254.0,1315
40,2020,2020-10-03,PL79,Opolskie,80.0,4,2438.0,232
40,2020,2020-10-03,PL80,Podkarpackie,135.0,14,4211.0,749
40,2020,2020-10-03,PL81,Podlaskie,47.0,6,2204.0,464
40,2020,2020-10-03,PL82,Pomorskie,86.0,25,5358.0,1221
40,2020,2020-10-03,PL83,Slaskie,563.0,26,22949.0,896
40,2020,2020-10-03,PL84,Swietokrzyskie,57.0,2,2193.0,263
40,2020,2020-10-03,PL85,Warminsko-Mazurskie,19.0,6,1817.0,430
40,2020,2020-10-03,PL86,Wielkopolskie,294.0,27,8181.0,1059
40,2020,2020-10-03,PL87,Zachodniopomorskie,36.0,6,1983.0,436
40,2020,2020-10-03,PL,Poland,2569.0,178,95773.0,11377
41,2020,2020-10-10,PL72,Dolnoslaskie,200.0,13,6404.0,1044
41,2020,2020-10-10,PL73,Kujawsko-Pomorskie,91.0,19,4502.0,1420
41,2020,2020-10-10,PL75,Lubelskie,66.0,19,3906.0,1023
41,2020,2020-10-10,PL76,Lubuskie,21.0,1,1401.0,329
41,2020,2020-10-10,PL74,Lodzkie,302.0,22,8430.0,1425
41,2020,2020-10-10,PL77,Malopolskie,231.0,36,14372.0,2589
41,2020,2020-10-10,PL78,Mazowieckie,482.0,31,15995.0,2741
41,2020,2020-10-10,PL79,Opolskie,94.0,14,2892.0,454
41,2020,2020-10-10,PL80,Podkarpackie,169.0,34,5537.0,1326
41,2020,2020-10-10,PL81,Podlaskie,61.0,14,2848.0,644
41,2020,2020-10-10,PL82,Pomorskie,118.0,32,7120.0,1762
41,2020,2020-10-10,PL83,Slaskie,590.0,27,24784.0,1835
41,2020,2020-10-10,PL84,Swietokrzyskie,73.0,16,3107.0,914
41,2020,2020-10-10,PL85,Warminsko-Mazurskie,31.0,12,2351.0,534
41,2020,2020-10-10,PL86,Wielkopolskie,352.0,58,10042.0,1861
41,2020,2020-10-10,PL87,Zachodniopomorskie,38.0,2,2647.0,664
41,2020,2020-10-10,PL,Poland,2919.0,350,116338.0,20565
42,2020,2020-10-17,PL72,Dolnoslaskie,220.0,20,8511.0,2107
42,2020,2020-10-17,PL73,Kujawsko-Pomorskie,113.0,22,6935.0,2433
42,2020,2020-10-17,PL75,Lubelskie,102.0,36,5858.0,1952
42,2020,2020-10-17,PL76,Lubuskie,28.0,7,2263.0,862
42,2020,2020-10-17,PL74,Lodzkie,321.0,19,11592.0,3162
42,2020,2020-10-17,PL77,Malopolskie,302.0,71,20821.0,6449
42,2020,2020-10-17,PL78,Mazowieckie,530.0,48,21642.0,5647
42,2020,2020-10-17,PL79,Opolskie,113.0,19,4286.0,1394
42,2020,2020-10-17,PL80,Podkarpackie,230.0,61,8226.0,2689
42,2020,2020-10-17,PL81,Podlaskie,78.0,17,3957.0,1109
42,2020,2020-10-17,PL82,Pomorskie,162.0,44,9764.0,2644
42,2020,2020-10-17,PL83,Slaskie,651.0,61,28364.0,3580
42,2020,2020-10-17,PL84,Swietokrzyskie,96.0,23,4637.0,1530
42,2020,2020-10-17,PL85,Warminsko-Mazurskie,47.0,16,3287.0,936
42,2020,2020-10-17,PL86,Wielkopolskie,402.0,50,13581.0,3539
42,2020,2020-10-17,PL87,Zachodniopomorskie,45.0,7,3884.0,1237
42,2020,2020-10-17,PL,Poland,3440.0,521,157608.0,41270
43,2020,2020-10-24,PL72,Dolnoslaskie,261.0,41,12116.0,3605
43,2020,2020-10-24,PL73,Kujawsko-Pomorskie,146.0,33,11730.0,4795
43,2020,2020-10-24,PL75,Lubelskie,155.0,53,9424.0,3566
43,2020,2020-10-24,PL76,Lubuskie,38.0,10,3939.0,1676
43,2020,2020-10-24,PL74,Lodzkie,355.0,34,16639.0,5047
43,2020,2020-10-24,PL77,Malopolskie,420.0,118,29896.0,9075
43,2020,2020-10-24,PL78,Mazowieckie,587.0,57,31416.0,9774
43,2020,2020-10-24,PL79,Opolskie,141.0,28,6703.0,2417
43,2020,2020-10-24,PL80,Podkarpackie,298.0,68,13286.0,5060
43,2020,2020-10-24,PL81,Podlaskie,94.0,16,5455.0,1498
43,2020,2020-10-24,PL82,Pomorskie,205.0,43,13718.0,3954
43,2020,2020-10-24,PL83,Slaskie,736.0,85,35164.0,6800
43,2020,2020-10-24,PL84,Swietokrzyskie,125.0,29,7110.0,2473
43,2020,2020-10-24,PL85,Warminsko-Mazurskie,72.0,25,5100.0,1813
43,2020,2020-10-24,PL86,Wielkopolskie,475.0,73,20293.0,6712
43,2020,2020-10-24,PL87,Zachodniopomorskie,64.0,19,6329.0,2445
43,2020,2020-10-24,PL,Poland,4172.0,732,228318.0,70710
44,2020,2020-10-31,PL72,Dolnoslaskie,336.0,75,17721.0,5605
44,2020,2020-10-31,PL73,Kujawsko-Pomorskie,173.0,27,20253.0,8523
44,2020,2020-10-31,PL75,Lubelskie,224.0,69,15844.0,6420
44,2020,2020-10-31,PL76,Lubuskie,65.0,27,6411.0,2472
44,2020,2020-10-31,PL74,Lodzkie,409.0,54,25782.0,9143
44,2020,2020-10-31,PL77,Malopolskie,593.0,173,41531.0,11635
44,2020,2020-10-31,PL78,Mazowieckie,707.0,120,48790.0,17374
44,2020,2020-10-31,PL79,Opolskie,203.0,62,9789.0,3086
44,2020,2020-10-31,PL80,Podkarpackie,399.0,101,20179.0,6893
44,2020,2020-10-31,PL81,Podlaskie,119.0,25,8113.0,2658
44,2020,2020-10-31,PL82,Pomorskie,277.0,72,19211.0,5493
44,2020,2020-10-31,PL83,Slaskie,892.0,156,45483.0,10319
44,2020,2020-10-31,PL84,Swietokrzyskie,188.0,63,10419.0,3309
44,2020,2020-10-31,PL85,Warminsko-Mazurskie,95.0,23,8016.0,2916
44,2020,2020-10-31,PL86,Wielkopolskie,582.0,107,33251.0,12958
44,2020,2020-10-31,PL87,Zachodniopomorskie,89.0,25,10041.0,3712
44,2020,2020-10-31,PL,Poland,5351.0,1179,340834.0,112516
45,2020,2020-11-07,PL72,Dolnoslaskie,496.0,160,29462.0,11741
45,2020,2020-11-07,PL73,Kujawsko-Pomorskie,212.0,39,30422.0,10169
45,2020,2020-11-07,PL75,Lubelskie,372.0,148,25394.0,9550
45,2020,2020-11-07,PL76,Lubuskie,123.0,58,9400.0,2989
45,2020,2020-11-07,PL74,Lodzkie,487.0,78,36514.0,10732
45,2020,2020-11-07,PL77,Malopolskie,859.0,266,55972.0,14441
45,2020,2020-11-07,PL78,Mazowieckie,922.0,215,68165.0,19375
45,2020,2020-11-07,PL79,Opolskie,275.0,72,13618.0,3829
45,2020,2020-11-07,PL80,Podkarpackie,550.0,151,29342.0,9163
45,2020,2020-11-07,PL81,Podlaskie,179.0,60,12335.0,4222
45,2020,2020-11-07,PL82,Pomorskie,376.0,99,27671.0,8460
45,2020,2020-11-07,PL83,Slaskie,1128.0,236,62976.0,17493
45,2020,2020-11-07,PL84,Swietokrzyskie,286.0,98,15087.0,4668
45,2020,2020-11-07,PL85,Warminsko-Mazurskie,161.0,66,12682.0,4666
45,2020,2020-11-07,PL86,Wielkopolskie,718.0,136,49696.0,16445
45,2020,2020-11-07,PL87,Zachodniopomorskie,142.0,53,15029.0,4988
45,2020,2020-11-07,PL,Poland,7286.0,1935,493765.0,152931
46,2020,2020-11-14,PL72,Dolnoslaskie,653.0,157,44897.0,15435
46,2020,2020-11-14,PL73,Kujawsko-Pomorskie,341.0,129,38950.0,8528
46,2020,2020-11-14,PL75,Lubelskie,520.0,148,33908.0,8514
46,2020,2020-11-14,PL76,Lubuskie,187.0,64,13644.0,4244
46,2020,2020-11-14,PL74,Lodzkie,568.0,81,46837.0,10323
46,2020,2020-11-14,PL77,Malopolskie,1109.0,250,73925.0,17953
46,2020,2020-11-14,PL78,Mazowieckie,1229.0,307,82006.0,13841
46,2020,2020-11-14,PL79,Opolskie,381.0,106,19150.0,5532
46,2020,2020-11-14,PL80,Podkarpackie,691.0,141,39298.0,9956
46,2020,2020-11-14,PL81,Podlaskie,259.0,80,17221.0,4886
46,2020,2020-11-14,PL82,Pomorskie,491.0,115,36771.0,9100
46,2020,2020-11-14,PL83,Slaskie,1364.0,236,91978.0,29002
46,2020,2020-11-14,PL84,Swietokrzyskie,369.0,83,20089.0,5002
46,2020,2020-11-14,PL85,Warminsko-Mazurskie,217.0,56,17541.0,4859
46,2020,2020-11-14,PL86,Wielkopolskie,919.0,201,68000.0,18304
46,2020,2020-11-14,PL87,Zachodniopomorskie,199.0,57,21332.0,6303
46,2020,2020-11-14,PL,Poland,9497.0,2211,665547.0,171782
47,2020,2020-11-21,PL72,Dolnoslaskie,876.0,223,59434.0,14537
47,2020,2020-11-21,PL73,Kujawsko-Pomorskie,470.0,129,46487.0,7537
47,2020,2020-11-21,PL75,Lubelskie,750.0,230,41586.0,7678
47,2020,2020-11-21,PL76,Lubuskie,258.0,71,17484.0,3840
47,2020,2020-11-21,PL74,Lodzkie,707.0,139,55806.0,8969
47,2020,2020-11-21,PL77,Malopolskie,1497.0,388,86282.0,12357
47,2020,2020-11-21,PL78,Mazowieckie,1611.0,382,99835.0,17829
47,2020,2020-11-21,PL79,Opolskie,496.0,115,24177.0,5027
47,2020,2020-11-21,PL80,Podkarpackie,948.0,257,45492.0,6194
47,2020,2020-11-21,PL81,Podlaskie,358.0,99,21359.0,4138
47,2020,2020-11-21,PL82,Pomorskie,645.0,154,45870.0,9099
47,2020,2020-11-21,PL83,Slaskie,1787.0,423,114028.0,22050
47,2020,2020-11-21,PL84,Swietokrzyskie,470.0,101,26037.0,5948
47,2020,2020-11-21,PL85,Warminsko-Mazurskie,320.0,103,23722.0,6181
47,2020,2020-11-21,PL86,Wielkopolskie,1227.0,308,82345.0,14345
47,2020,2020-11-21,PL87,Zachodniopomorskie,294.0,95,29318.0,7986
47,2020,2020-11-21,PL,Poland,12714.0,3217,819262.0,153715
48,2020,2020-11-28,PL72,Dolnoslaskie,1145.0,269,67556.0,8122
48,2020,2020-11-28,PL73,Kujawsko-Pomorskie,617.0,147,54092.0,7605
48,2020,2020-11-28,PL75,Lubelskie,963.0,213,48312.0,6726
48,2020,2020-11-28,PL76,Lubuskie,342.0,84,20880.0,3396
48,2020,2020-11-28,PL74,Lodzkie,943.0,236,63084.0,7278
48,2020,2020-11-28,PL77,Malopolskie,1891.0,394,94541.0,8259
48,2020,2020-11-28,PL78,Mazowieckie,2022.0,411,114408.0,14573
48,2020,2020-11-28,PL79,Opolskie,628.0,132,28030.0,3853
48,2020,2020-11-28,PL80,Podkarpackie,1191.0,243,50176.0,4684
48,2020,2020-11-28,PL81,Podlaskie,471.0,113,25319.0,3960
48,2020,2020-11-28,PL82,Pomorskie,814.0,169,54151.0,8281
48,2020,2020-11-28,PL83,Slaskie,2138.0,351,124866.0,10838
48,2020,2020-11-28,PL84,Swietokrzyskie,561.0,91,29093.0,3056
48,2020,2020-11-28,PL85,Warminsko-Mazurskie,466.0,146,30273.0,6551
48,2020,2020-11-28,PL86,Wielkopolskie,1489.0,262,94629.0,12284
48,2020,2020-11-28,PL87,Zachodniopomorskie,466.0,172,35718.0,6400
48,2020,2020-11-28,PL,Poland,16147.0,3433,958175.0,138913
49,2020,2020-12-05,PL72,Dolnoslaskie,1385.0,240,73496.0,5940
49,2020,2020-12-05,PL73,Kujawsko-Pomorskie,775.0,158,60905.0,6813
49,2020,2020-12-05,PL75,Lubelskie,1201.0,238,52962.0,4650
49,2020,2020-12-05,PL76,Lubuskie,407.0,65,23324.0,2444
49,2020,2020-12-05,PL74,Lodzkie,1191.0,248,68387.0,5303
49,2020,2020-12-05,PL77,Malopolskie,2144.0,253,98476.0,3935
49,2020,2020-12-05,PL78,Mazowieckie,2401.0,379,124280.0,9872
49,2020,2020-12-05,PL79,Opolskie,749.0,121,30625.0,2595
49,2020,2020-12-05,PL80,Podkarpackie,1386.0,195,53030.0,2854
49,2020,2020-12-05,PL81,Podlaskie,546.0,75,27563.0,2244
49,2020,2020-12-05,PL82,Pomorskie,1028.0,214,60138.0,5987
49,2020,2020-12-05,PL83,Slaskie,2470.0,332,133130.0,8264
49,2020,2020-12-05,PL84,Swietokrzyskie,655.0,94,31010.0,1917
49,2020,2020-12-05,PL85,Warminsko-Mazurskie,672.0,206,35509.0,5236
49,2020,2020-12-05,PL86,Wielkopolskie,1774.0,285,103991.0,9362
49,2020,2020-12-05,PL87,Zachodniopomorskie,575.0,109,41149.0,5431
49,2020,2020-12-05,PL,Poland,19359.0,3212,1041606.0,83431
50,2020,2020-12-12,PL72,Dolnoslaskie,1577.0,192,78340.0,4844
50,2020,2020-12-12,PL73,Kujawsko-Pomorskie,940.0,165,67262.0,6357
50,2020,2020-12-12,PL75,Lubelskie,1373.0,172,56621.0,3659
50,2020,2020-12-12,PL76,Lubuskie,489.0,82,25588.0,2264
50,2020,2020-12-12,PL74,Lodzkie,1457.0,266,73168.0,4781
50,2020,2020-12-12,PL77,Malopolskie,2335.0,191,102214.0,3738
50,2020,2020-12-12,PL78,Mazowieckie,2672.0,271,133512.0,9232
50,2020,2020-12-12,PL79,Opolskie,845.0,96,32680.0,2055
50,2020,2020-12-12,PL80,Podkarpackie,1557.0,171,54747.0,1717
50,2020,2020-12-12,PL81,Podlaskie,658.0,112,29453.0,1890
50,2020,2020-12-12,PL82,Pomorskie,1196.0,168,65798.0,5660
50,2020,2020-12-12,PL83,Slaskie,2797.0,327,140234.0,7104
50,2020,2020-12-12,PL84,Swietokrzyskie,744.0,89,32268.0,1258
50,2020,2020-12-12,PL85,Warminsko-Mazurskie,800.0,128,40454.0,4945
50,2020,2020-12-12,PL86,Wielkopolskie,2033.0,259,111582.0,7591
50,2020,2020-12-12,PL87,Zachodniopomorskie,701.0,126,46810.0,5661
50,2020,2020-12-12,PL,Poland,22174.0,2815,1114974.0,73368
51,2020,2020-12-19,PL72,Dolnoslaskie,1741.0,164,82314.0,3974
51,2020,2020-12-19,PL73,Kujawsko-Pomorskie,1159.0,219,73751.0,6489
51,2020,2020-12-19,PL75,Lubelskie,1515.0,142,60234.0,3613
51,2020,2020-12-19,PL76,Lubuskie,602.0,113,27688.0,2100
51,2020,2020-12-19,PL74,Lodzkie,1648.0,191,77437.0,4269
51,2020,2020-12-19,PL77,Malopolskie,2481.0,146,104591.0,2377
51,2020,2020-12-19,PL78,Mazowieckie,2979.0,307,141998.0,8486
51,2020,2020-12-19,PL79,Opolskie,919.0,74,34181.0,1501
51,2020,2020-12-19,PL80,Podkarpackie,1671.0,114,56740.0,1993
51,2020,2020-12-19,PL81,Podlaskie,735.0,77,31153.0,1700
51,2020,2020-12-19,PL82,Pomorskie,1337.0,141,71278.0,5480
51,2020,2020-12-19,PL83,Slaskie,3045.0,248,145997.0,5763
51,2020,2020-12-19,PL84,Swietokrzyskie,804.0,60,33457.0,1189
51,2020,2020-12-19,PL85,Warminsko-Mazurskie,957.0,157,45260.0,4806
51,2020,2020-12-19,PL86,Wielkopolskie,2368.0,335,118853.0,7271
51,2020,2020-12-19,PL87,Zachodniopomorskie,810.0,109,52409.0,5599
51,2020,2020-12-19,PL,Poland,24771.0,2597,1182671.0,67697
52,2020,2020-12-26,PL72,Dolnoslaskie,1870.0,129,85812.0,3498
52,2020,2020-12-26,PL73,Kujawsko-Pomorskie,1363.0,204,80183.0,6432
52,2020,2020-12-26,PL75,Lubelskie,1678.0,163,63476.0,3242
52,2020,2020-12-26,PL76,Lubuskie,640.0,38,29842.0,2154
52,2020,2020-12-26,PL74,Lodzkie,1799.0,151,81907.0,4470
52,2020,2020-12-26,PL77,Malopolskie,2587.0,106,106842.0,2251
52,2020,2020-12-26,PL78,Mazowieckie,3205.0,226,150499.0,8501
52,2020,2020-12-26,PL79,Opolskie,984.0,65,35596.0,1415
52,2020,2020-12-26,PL80,Podkarpackie,1769.0,98,58324.0,1584
52,2020,2020-12-26,PL81,Podlaskie,780.0,45,32837.0,1684
52,2020,2020-12-26,PL82,Pomorskie,1442.0,105,77122.0,5844
52,2020,2020-12-26,PL83,Slaskie,3246.0,201,151420.0,5423
52,2020,2020-12-26,PL84,Swietokrzyskie,885.0,81,34385.0,928
52,2020,2020-12-26,PL85,Warminsko-Mazurskie,1080.0,123,49755.0,4495
52,2020,2020-12-26,PL86,Wielkopolskie,2720.0,352,126118.0,7265
52,2020,2020-12-26,PL87,Zachodniopomorskie,944.0,134,58092.0,5683
52,2020,2020-12-26,PL,Poland,26992.0,2221,1248910.0,66239
53,2020,2021-01-02,PL72,Dolnoslaskie,1990.0,120,88823.0,3011
53,2020,2021-01-02,PL73,Kujawsko-Pomorskie,1534.0,171,85593.0,5410
53,2020,2021-01-02,PL75,Lubelskie,1814.0,136,66024.0,2548
53,2020,2021-01-02,PL76,Lubuskie,684.0,44,31460.0,1618
53,2020,2021-01-02,PL74,Lodzkie,1901.0,102,85464.0,3557
53,2020,2021-01-02,PL77,Malopolskie,2680.0,93,108883.0,2041
53,2020,2021-01-02,PL78,Mazowieckie,3462.0,257,157930.0,7431
53,2020,2021-01-02,PL79,Opolskie,1055.0,71,36693.0,1097
53,2020,2021-01-02,PL80,Podkarpackie,1851.0,82,59509.0,1185
53,2020,2021-01-02,PL81,Podlaskie,844.0,64,34407.0,1570
53,2020,2021-01-02,PL82,Pomorskie,1582.0,140,82448.0,5326
53,2020,2021-01-02,PL83,Slaskie,3434.0,188,156261.0,4841
53,2020,2021-01-02,PL84,Swietokrzyskie,929.0,44,35246.0,861
53,2020,2021-01-02,PL85,Warminsko-Mazurskie,1195.0,115,54033.0,4278
53,2020,2021-01-02,PL86,Wielkopolskie,2955.0,235,132282.0,6164
53,2020,2021-01-02,PL87,Zachodniopomorskie,1041.0,97,62761.0,4669
53,2020,2021-01-02,PL,Poland,28951.0,1959,1306121.0,57211
1,2021,2021-01-09,PL72,Dolnoslaskie,2086.0,96,91696.0,2873
1,2021,2021-01-09,PL73,Kujawsko-Pomorskie,1689.0,155,91546.0,5953
1,2021,2021-01-09,PL75,Lubelskie,1925.0,111,68492.0,2468
1,2021,2021-01-09,PL76,Lubuskie,727.0,43,32911.0,1451
1,2021,2021-01-09,PL74,Lodzkie,2130.0,229,89365.0,3901
1,2021,2021-01-09,PL77,Malopolskie,2740.0,60,111221.0,2338
1,2021,2021-01-09,PL78,Mazowieckie,3599.0,137,165820.0,7890
1,2021,2021-01-09,PL79,Opolskie,1098.0,43,37796.0,1103
1,2021,2021-01-09,PL80,Podkarpackie,1918.0,67,61944.0,2435
1,2021,2021-01-09,PL81,Podlaskie,892.0,48,36062.0,1655
1,2021,2021-01-09,PL82,Pomorskie,1696.0,114,88235.0,5787
