location,location_name,epi_year,epi_week,date,inc_case,inc_death,inc_hosp
CH,Switzerland,2021,30,2021-07-31,4997,12,7
CY,Cyprus,2021,30,2021-07-31,5217,21,242
CZ,Czechia,2021,30,2021-07-31,1236,16,91
DE,Germany,2021,30,2021-07-31,14855,135,NA
DK,Denmark,2021,30,2021-07-31,5931,7,85
EE,Estonia,2021,30,2021-07-31,1189,1,43
ES,Spain,2021,30,2021-07-31,166615,265,NA
FI,Finland,2021,30,2021-07-31,4190,4,NA
FR,France,2021,30,2021-07-31,142476,229,3354
GB,United Kingdom,2021,30,2021-07-31,187268,524,5705
GR,Greece,2021,30,2021-07-31,18938,75,NA
HR,Croatia,2021,30,2021-07-31,1119,14,136
HU,Hungary,2021,30,2021-07-31,390,6,NA
IE,Ireland,2021,30,2021-07-31,9106,9,180
IS,Iceland,2021,30,2021-07-31,811,0,14
IT,Italy,2021,30,2021-07-31,37355,121,1595
LI,Liechtenstein,2021,30,2021-07-31,11,0,NA
LT,Lithuania,2021,30,2021-07-31,2044,5,NA
LU,Luxembourg,2021,30,2021-07-31,458,1,NA
LV,Latvia,2021,30,2021-07-31,438,6,35
MT,Malta,2021,30,2021-07-31,754,2,15
NL,Netherlands,2021,30,2021-07-31,26574,31,557
NO,Norway,2021,30,2021-07-31,1996,0,20
PL,Poland,2021,30,2021-07-31,873,20,18
PT,Portugal,2021,30,2021-07-31,18197,77,149
RO,Romania,2021,30,2021-07-31,1006,14,NA
SE,Sweden,2021,30,2021-07-31,3241,4,NA
SI,Slovenia,2021,30,2021-07-31,596,2,14
SK,Slovakia,2021,30,2021-07-31,388,6,NA
AT,Austria,2021,31,2021-08-07,3473,13,NA
BE,Belgium,2021,31,2021-08-07,12011,27,296
BG,Bulgaria,2021,31,2021-08-07,2819,39,NA
CH,Switzerland,2021,31,2021-08-07,6303,4,10
CY,Cyprus,2021,31,2021-08-07,3790,19,205
CZ,Czechia,2021,31,2021-08-07,1150,-10,93
DE,Germany,2021,31,2021-08-07,18885,123,NA
DK,Denmark,2021,31,2021-08-07,6158,3,86
EE,Estonia,2021,31,2021-08-07,1393,5,44
ES,Spain,2021,31,2021-08-07,141088,520,NA
FI,Finland,2021,31,2021-08-07,4083,2,NA
FR,France,2021,31,2021-08-07,143920,253,4646
GB,United Kingdom,2021,31,2021-08-07,185724,627,5449
GR,Greece,2021,31,2021-08-07,19038,93,NA
HR,Croatia,2021,31,2021-08-07,1217,12,124
HU,Hungary,2021,31,2021-08-07,364,7,NA
IE,Ireland,2021,31,2021-08-07,9652,9,167
IS,Iceland,2021,31,2021-08-07,779,0,26
IT,Italy,2021,31,2021-08-07,40656,146,2024
LI,Liechtenstein,2021,31,2021-08-07,16,0,NA
LT,Lithuania,2021,31,2021-08-07,2908,9,NA
LU,Luxembourg,2021,31,2021-08-07,392,2,NA
LV,Latvia,2021,31,2021-08-07,484,3,46
MT,Malta,2021,31,2021-08-07,492,1,24
NL,Netherlands,2021,31,2021-08-07,18002,40,422
NO,Norway,2021,31,2021-08-07,2839,5,28
PL,Poland,2021,31,2021-08-07,1037,24,42
PT,Portugal,2021,31,2021-08-07,16354,96,138
RO,Romania,2021,31,2021-08-07,1522,32,NA
SE,Sweden,2021,31,2021-08-07,4498,2,NA
SI,Slovenia,2021,31,2021-08-07,826,2,19
SK,Slovakia,2021,31,2021-08-07,360,1,NA
AT,Austria,2021,32,2021-08-14,5312,4,NA
BE,Belgium,2021,32,2021-08-14,13143,19,382
BG,Bulgaria,2021,32,2021-08-14,5089,87,NA
CH,Switzerland,2021,32,2021-08-14,11407,13,38
CY,Cyprus,2021,32,2021-08-14,3312,22,157
CZ,Czechia,2021,32,2021-08-14,1354,10,103
DE,Germany,2021,32,2021-08-14,28937,85,NA
DK,Denmark,2021,32,2021-08-14,6962,7,134
EE,Estonia,2021,32,2021-08-14,1840,2,72
ES,Spain,2021,32,2021-08-14,105408,464,NA
FI,Finland,2021,32,2021-08-14,6111,16,NA
FR,France,2021,32,2021-08-14,151528,398,5384
GB,United Kingdom,2021,32,2021-08-14,198759,613,5741
GR,Greece,2021,32,2021-08-14,22895,148,NA
HR,Croatia,2021,32,2021-08-14,1892,11,185
HU,Hungary,2021,32,2021-08-14,461,5,NA
IE,Ireland,2021,32,2021-08-14,12361,15,226
IS,Iceland,2021,32,2021-08-14,720,0,14
IT,Italy,2021,32,2021-08-14,44324,204,2343
LI,Liechtenstein,2021,32,2021-08-14,59,0,1
LT,Lithuania,2021,32,2021-08-14,3620,22,NA
LU,Luxembourg,2021,32,2021-08-14,333,4,NA
LV,Latvia,2021,32,2021-08-14,702,2,48
MT,Malta,2021,32,2021-08-14,499,6,23
NL,Netherlands,2021,32,2021-08-14,16134,39,419
NO,Norway,2021,32,2021-08-14,3569,4,35
PL,Poland,2021,32,2021-08-14,1209,14,45
PT,Portugal,2021,32,2021-08-14,16133,92,142
RO,Romania,2021,32,2021-08-14,2189,29,NA
SE,Sweden,2021,32,2021-08-14,5609,1,NA
SI,Slovenia,2021,32,2021-08-14,1292,2,36
SK,Slovakia,2021,32,2021-08-14,448,3,NA
AT,Austria,2021,33,2021-08-21,7564,7,NA
BE,Belgium,2021,33,2021-08-21,13857,33,414
BG,Bulgaria,2021,33,2021-08-21,7949,128,NA
CH,Switzerland,2021,33,2021-08-21,17386,28,47
CY,Cyprus,2021,33,2021-08-21,2523,22,126
CZ,Czechia,2021,33,2021-08-21,1298,11,117
DE,Germany,2021,33,2021-08-21,45549,109,NA
DK,Denmark,2021,33,2021-08-21,6819,5,183
EE,Estonia,2021,33,2021-08-21,1916,2,70
ES,Spain,2021,33,2021-08-21,76913,666,NA
FI,Finland,2021,33,2021-08-21,4547,11,NA
FR,France,2021,33,2021-08-21,134208,563,6128
GB,United Kingdom,2021,33,2021-08-21,219919,697,6263
GR,Greece,2021,33,2021-08-21,22002,145,NA
HR,Croatia,2021,33,2021-08-21,2668,16,230
HU,Hungary,2021,33,2021-08-21,465,8,NA
IE,Ireland,2021,33,2021-08-21,12440,15,268
IS,Iceland,2021,33,2021-08-21,595,0,8
IT,Italy,2021,33,2021-08-21,43683,315,2531
LI,Liechtenstein,2021,33,2021-08-21,73,0,3
LT,Lithuania,2021,33,2021-08-21,3996,35,NA
LU,Luxembourg,2021,33,2021-08-21,390,2,NA
LV,Latvia,2021,33,2021-08-21,895,7,45
MT,Malta,2021,33,2021-08-21,435,6,16
NL,Netherlands,2021,33,2021-08-21,16669,41,405
NO,Norway,2021,33,2021-08-21,4020,3,49
PL,Poland,2021,33,2021-08-21,1328,17,48
PT,Portugal,2021,33,2021-08-21,16190,81,126
RO,Romania,2021,33,2021-08-21,3508,61,NA
SE,Sweden,2021,33,2021-08-21,6437,10,NA
SI,Slovenia,2021,33,2021-08-21,1970,5,57
SK,Slovakia,2021,33,2021-08-21,522,3,NA
AT,Austria,2021,34,2021-08-28,9136,16,NA
BE,Belgium,2021,34,2021-08-28,14183,40,419
BG,Bulgaria,2021,34,2021-08-28,10237,238,NA
CH,Switzerland,2021,34,2021-08-28,18004,40,36
CY,Cyprus,2021,34,2021-08-28,2027,22,94
CZ,Czechia,2021,34,2021-08-28,1353,17,116
DE,Germany,2021,34,2021-08-28,63490,153,NA
DK,Denmark,2021,34,2021-08-28,6605,13,186
EE,Estonia,2021,34,2021-08-28,2308,6,102
ES,Spain,2021,34,2021-08-28,61356,864,NA
FI,Finland,2021,34,2021-08-28,3931,9,NA
FR,France,2021,34,2021-08-28,117980,534,5627
GB,United Kingdom,2021,34,2021-08-28,237556,785,6607
GR,Greece,2021,34,2021-08-28,22495,248,NA
HR,Croatia,2021,34,2021-08-28,3422,26,331
HU,Hungary,2021,34,2021-08-28,925,11,NA
IE,Ireland,2021,34,2021-08-28,12638,18,304
IS,Iceland,2021,34,2021-08-28,552,2,8
IT,Italy,2021,34,2021-08-28,45601,328,2619
LI,Liechtenstein,2021,34,2021-08-28,41,0,5
LT,Lithuania,2021,34,2021-08-28,3992,51,NA
LU,Luxembourg,2021,34,2021-08-28,532,0,NA
LV,Latvia,2021,34,2021-08-28,1179,5,142
MT,Malta,2021,34,2021-08-28,318,4,14
NL,Netherlands,2021,34,2021-08-28,17967,47,418
NO,Norway,2021,34,2021-08-28,8078,3,62
PL,Poland,2021,34,2021-08-28,1515,24,46
PT,Portugal,2021,34,2021-08-28,15857,81,121
RO,Romania,2021,34,2021-08-28,5477,106,NA
SE,Sweden,2021,34,2021-08-28,6829,17,NA
SI,Slovenia,2021,34,2021-08-28,2938,10,127
SK,Slovakia,2021,34,2021-08-28,680,1,NA
AT,Austria,2021,35,2021-09-04,10590,13,NA
BE,Belgium,2021,35,2021-09-04,14099,37,474
BG,Bulgaria,2021,35,2021-09-04,10397,378,NA
CH,Switzerland,2021,35,2021-09-04,14931,42,28
CY,Cyprus,2021,35,2021-09-04,1748,16,87
CZ,Czechia,2021,35,2021-09-04,1623,5,124
DE,Germany,2021,35,2021-09-04,81273,216,NA
DK,Denmark,2021,35,2021-09-04,4996,13,185
EE,Estonia,2021,35,2021-09-04,2519,10,110
ES,Spain,2021,35,2021-09-04,45946,795,NA
FI,Finland,2021,35,2021-09-04,3718,9,NA
FR,France,2021,35,2021-09-04,84772,521,4415
GB,United Kingdom,2021,35,2021-09-04,243125,785,6835
GR,Greece,2021,35,2021-09-04,18933,244,NA
HR,Croatia,2021,35,2021-09-04,4485,38,389
HU,Hungary,2021,35,2021-09-04,1334,4,NA
IE,Ireland,2021,35,2021-09-04,7572,20,283
IS,Iceland,2021,35,2021-09-04,405,1,1
IT,Italy,2021,35,2021-09-04,41834,410,2370
LI,Liechtenstein,2021,35,2021-09-04,58,0,3
LT,Lithuania,2021,35,2021-09-04,4680,66,NA
LU,Luxembourg,2021,35,2021-09-04,585,0,NA
LV,Latvia,2021,35,2021-09-04,2037,11,144
MT,Malta,2021,35,2021-09-04,387,2,12
NL,Netherlands,2021,35,2021-09-04,17603,41,406
NO,Norway,2021,35,2021-09-04,10067,8,74
PL,Poland,2021,35,2021-09-04,2133,39,72
PT,Portugal,2021,35,2021-09-04,12692,74,136
RO,Romania,2021,35,2021-09-04,8881,169,NA
SE,Sweden,2021,35,2021-09-04,7112,7,NA
SI,Slovenia,2021,35,2021-09-04,3749,7,171
SK,Slovakia,2021,35,2021-09-04,1204,1,NA
AT,Austria,2021,36,2021-09-11,13042,47,NA
BE,Belgium,2021,36,2021-09-11,13508,57,440
BG,Bulgaria,2021,36,2021-09-11,9290,386,NA
CH,Switzerland,2021,36,2021-09-11,22362,31,34
CY,Cyprus,2021,36,2021-09-11,1369,15,81
CZ,Czechia,2021,36,2021-09-11,2572,7,178
DE,Germany,2021,36,2021-09-11,65322,260,NA
DK,Denmark,2021,36,2021-09-11,3592,21,155
EE,Estonia,2021,36,2021-09-11,2845,13,131
ES,Spain,2021,36,2021-09-11,29706,495,NA
FI,Finland,2021,36,2021-09-11,3470,12,NA
FR,France,2021,36,2021-09-11,63590,490,3625
GB,United Kingdom,2021,36,2021-09-11,256051,983,7008
GR,Greece,2021,36,2021-09-11,15171,298,NA
HR,Croatia,2021,36,2021-09-11,5809,65,448
HU,Hungary,2021,36,2021-09-11,1692,25,NA
IE,Ireland,2021,36,2021-09-11,9674,43,263
IS,Iceland,2021,36,2021-09-11,224,0,5
IT,Italy,2021,36,2021-09-11,35623,419,2162
LI,Liechtenstein,2021,36,2021-09-11,59,0,1
LT,Lithuania,2021,36,2021-09-11,5608,71,NA
LU,Luxembourg,2021,36,2021-09-11,530,4,NA
LV,Latvia,2021,36,2021-09-11,2640,23,223
MT,Malta,2021,36,2021-09-11,282,5,5
NL,Netherlands,2021,36,2021-09-11,16946,33,345
NO,Norway,2021,36,2021-09-11,9289,5,90
PL,Poland,2021,36,2021-09-11,3012,46,107
PT,Portugal,2021,36,2021-09-11,8816,68,93
RO,Romania,2021,36,2021-09-11,13783,283,NA
SE,Sweden,2021,36,2021-09-11,7492,11,NA
SI,Slovenia,2021,36,2021-09-11,5625,14,226
SK,Slovakia,2021,36,2021-09-11,2417,9,NA
AT,Austria,2021,37,2021-09-18,14184,52,NA
BE,Belgium,2021,37,2021-09-18,14298,43,429
BG,Bulgaria,2021,37,2021-09-18,10893,516,NA
CH,Switzerland,2021,37,2021-09-18,15020,48,27
CY,Cyprus,2021,37,2021-09-18,1028,9,57
CZ,Czechia,2021,37,2021-09-18,2952,16,271
DE,Germany,2021,37,2021-09-18,63985,352,NA
DK,Denmark,2021,37,2021-09-18,2454,14,92
EE,Estonia,2021,37,2021-09-18,2936,15,121
ES,Spain,2021,37,2021-09-18,22085,493,NA
FI,Finland,2021,37,2021-09-18,3544,9,NA
FR,France,2021,37,2021-09-18,46460,350,2658
GB,United Kingdom,2021,37,2021-09-18,203077,1003,5967
GR,Greece,2021,37,2021-09-18,15660,292,NA
HR,Croatia,2021,37,2021-09-18,8001,66,489
HU,Hungary,2021,37,2021-09-18,2427,37,NA
IE,Ireland,2021,37,2021-09-18,8830,24,233
IS,Iceland,2021,37,2021-09-18,170,0,8
IT,Italy,2021,37,2021-09-18,30526,399,1851
LI,Liechtenstein,2021,37,2021-09-18,28,0,3
LT,Lithuania,2021,37,2021-09-18,7444,108,NA
LU,Luxembourg,2021,37,2021-09-18,557,0,NA
LV,Latvia,2021,37,2021-09-18,3356,33,293
MT,Malta,2021,37,2021-09-18,244,6,6
NL,Netherlands,2021,37,2021-09-18,14420,43,316
NO,Norway,2021,37,2021-09-18,6276,14,88
PL,Poland,2021,37,2021-09-18,4222,62,103
PT,Portugal,2021,37,2021-09-18,6698,49,36
RO,Romania,2021,37,2021-09-18,26344,495,NA
SE,Sweden,2021,37,2021-09-18,6965,72,NA
SI,Slovenia,2021,37,2021-09-18,7320,25,256
SK,Slovakia,2021,37,2021-09-18,3788,11,NA
AT,Austria,2021,38,2021-09-25,11945,72,NA
BE,Belgium,2021,38,2021-09-25,13909,57,359
BG,Bulgaria,2021,38,2021-09-25,10637,464,NA
CH,Switzerland,2021,38,2021-09-25,10307,44,26
CY,Cyprus,2021,38,2021-09-25,867,5,40
CZ,Czechia,2021,38,2021-09-25,3075,23,301
DE,Germany,2021,38,2021-09-25,54864,434,NA
DK,Denmark,2021,38,2021-09-25,2291,15,79
EE,Estonia,2021,38,2021-09-25,3757,18,145
ES,Spain,2021,38,2021-09-25,17055,446,NA
FI,Finland,2021,38,2021-09-25,2372,14,NA
FR,France,2021,38,2021-09-25,35800,297,2143
GB,United Kingdom,2021,38,2021-09-25,230494,958,5205
GR,Greece,2021,38,2021-09-25,15371,222,NA
HR,Croatia,2021,38,2021-09-25,7945,87,513
HU,Hungary,2021,38,2021-09-25,2919,28,NA
IE,Ireland,2021,38,2021-09-25,9075,30,257
IS,Iceland,2021,38,2021-09-25,228,0,4
IT,Italy,2021,38,2021-09-25,24940,369,1444
LI,Liechtenstein,2021,38,2021-09-25,28,0,2
LT,Lithuania,2021,38,2021-09-25,9263,119,NA
LU,Luxembourg,2021,38,2021-09-25,573,1,NA
LV,Latvia,2021,38,2021-09-25,4063,42,349
MT,Malta,2021,38,2021-09-25,125,4,5
NL,Netherlands,2021,38,2021-09-25,11649,38,229
NO,Norway,2021,38,2021-09-25,4789,9,58
PL,Poland,2021,38,2021-09-25,5196,84,109
PT,Portugal,2021,38,2021-09-25,4975,50,70
RO,Romania,2021,38,2021-09-25,42880,774,NA
SE,Sweden,2021,38,2021-09-25,4425,46,NA
SI,Slovenia,2021,38,2021-09-25,6290,37,274
SK,Slovakia,2021,38,2021-09-25,5733,27,NA
AT,Austria,2021,39,2021-10-02,12078,60,NA
BE,Belgium,2021,39,2021-10-02,13474,58,421
BG,Bulgaria,2021,39,2021-10-02,13116,546,NA
CH,Switzerland,2021,39,2021-10-02,8188,50,17
CY,Cyprus,2021,39,2021-10-02,682,2,37
CZ,Czechia,2021,39,2021-10-02,4281,25,392
DE,Germany,2021,39,2021-10-02,56514,393,NA
DK,Denmark,2021,39,2021-10-02,2979,23,95
EE,Estonia,2021,39,2021-10-02,4657,17,196
ES,Spain,2021,39,2021-10-02,14527,234,NA
FI,Finland,2021,39,2021-10-02,3536,12,NA
FR,France,2021,39,2021-10-02,31581,306,1583
GB,United Kingdom,2021,39,2021-10-02,239781,805,5160
GR,Greece,2021,39,2021-10-02,15297,234,NA
HR,Croatia,2021,39,2021-10-02,8701,84,548
HU,Hungary,2021,39,2021-10-02,3306,48,NA
IE,Ireland,2021,39,2021-10-02,9357,40,249
IS,Iceland,2021,39,2021-10-02,207,0,3
IT,Italy,2021,39,2021-10-02,21852,345,1266
LI,Liechtenstein,2021,39,2021-10-02,9,0,4
LT,Lithuania,2021,39,2021-10-02,11472,145,NA
LU,Luxembourg,2021,39,2021-10-02,564,0,NA
LV,Latvia,2021,39,2021-10-02,6389,49,476
MT,Malta,2021,39,2021-10-02,110,2,3
NL,Netherlands,2021,39,2021-10-02,11520,32,261
NO,Norway,2021,39,2021-10-02,3670,11,62
PL,Poland,2021,39,2021-10-02,7185,118,154
PT,Portugal,2021,39,2021-10-02,4319,34,51
RO,Romania,2021,39,2021-10-02,69372,1164,NA
SE,Sweden,2021,39,2021-10-02,4248,47,NA
SI,Slovenia,2021,39,2021-10-02,6103,38,312
SK,Slovakia,2021,39,2021-10-02,5924,53,NA
AT,Austria,2021,40,2021-10-09,13163,69,NA
BE,Belgium,2021,40,2021-10-09,13905,63,394
BG,Bulgaria,2021,40,2021-10-09,14760,621,NA
CH,Switzerland,2021,40,2021-10-09,6845,27,15
CY,Cyprus,2021,40,2021-10-09,720,6,29
CZ,Czechia,2021,40,2021-10-09,5840,22,540
DE,Germany,2021,40,2021-10-09,56985,415,NA
DK,Denmark,2021,40,2021-10-09,3693,6,87
EE,Estonia,2021,40,2021-10-09,6075,34,210
ES,Spain,2021,40,2021-10-09,12491,315,NA
FI,Finland,2021,40,2021-10-09,3565,18,NA
FR,France,2021,40,2021-10-09,26060,197,1391
GB,United Kingdom,2021,40,2021-10-09,249699,787,5516
GR,Greece,2021,40,2021-10-09,15313,216,NA
HR,Croatia,2021,40,2021-10-09,9195,99,634
HU,Hungary,2021,40,2021-10-09,4026,76,NA
IE,Ireland,2021,40,2021-10-09,9198,31,306
IS,Iceland,2021,40,2021-10-09,308,0,4
IT,Italy,2021,40,2021-10-09,18971,276,1062
LI,Liechtenstein,2021,40,2021-10-09,9,0,1
LT,Lithuania,2021,40,2021-10-09,14228,168,NA
LU,Luxembourg,2021,40,2021-10-09,692,1,NA
LV,Latvia,2021,40,2021-10-09,9309,63,688
MT,Malta,2021,40,2021-10-09,136,0,3
NL,Netherlands,2021,40,2021-10-09,15012,23,309
NO,Norway,2021,40,2021-10-09,3051,10,61
PL,Poland,2021,40,2021-10-09,11098,175,191
PT,Portugal,2021,40,2021-10-09,4148,48,70
RO,Romania,2021,40,2021-10-09,89095,1815,NA
SE,Sweden,2021,40,2021-10-09,4167,37,NA
SI,Slovenia,2021,40,2021-10-09,5641,38,265
SK,Slovakia,2021,40,2021-10-09,10684,80,NA
AT,Austria,2021,41,2021-10-16,13997,71,NA
BE,Belgium,2021,41,2021-10-16,18767,72,467
BG,Bulgaria,2021,41,2021-10-16,19378,615,NA
CH,Switzerland,2021,41,2021-10-16,6173,37,9
CY,Cyprus,2021,41,2021-10-16,1003,4,32
CZ,Czechia,2021,41,2021-10-16,8682,40,801
DE,Germany,2021,41,2021-10-16,62725,416,NA
DK,Denmark,2021,41,2021-10-16,4704,11,116
EE,Estonia,2021,41,2021-10-16,7592,28,320
ES,Spain,2021,41,2021-10-16,10767,196,NA
FI,Finland,2021,41,2021-10-16,4218,20,NA
FR,France,2021,41,2021-10-16,30826,171,1320
GB,United Kingdom,2021,41,2021-10-16,283756,830,6388
GR,Greece,2021,41,2021-10-16,16718,243,NA
HR,Croatia,2021,41,2021-10-16,9663,114,640
HU,Hungary,2021,41,2021-10-16,5705,76,NA
IE,Ireland,2021,41,2021-10-16,11961,26,373
IS,Iceland,2021,41,2021-10-16,308,0,6
IT,Italy,2021,41,2021-10-16,17426,243,1045
LI,Liechtenstein,2021,41,2021-10-16,17,2,1
LT,Lithuania,2021,41,2021-10-16,16452,197,NA
LU,Luxembourg,2021,41,2021-10-16,702,3,NA
LV,Latvia,2021,41,2021-10-16,13322,87,993
MT,Malta,2021,41,2021-10-16,122,0,0
NL,Netherlands,2021,41,2021-10-16,22606,38,412
NO,Norway,2021,41,2021-10-16,2867,13,60
PL,Poland,2021,41,2021-10-16,16195,247,211
PT,Portugal,2021,41,2021-10-16,4528,54,43
RO,Romania,2021,41,2021-10-16,99474,2273,NA
SE,Sweden,2021,41,2021-10-16,4111,51,NA
SI,Slovenia,2021,41,2021-10-16,6534,28,265
SK,Slovakia,2021,41,2021-10-16,9302,87,NA
AT,Austria,2021,42,2021-10-23,21442,84,NA
BE,Belgium,2021,42,2021-10-23,32491,99,731
BG,Bulgaria,2021,42,2021-10-23,28454,802,NA
CH,Switzerland,2021,42,2021-10-23,7820,24,13
CY,Cyprus,2021,42,2021-10-23,1001,7,NA
CZ,Czechia,2021,42,2021-10-23,18934,69,1423
DE,Germany,2021,42,2021-10-23,100934,483,NA
DK,Denmark,2021,42,2021-10-23,7005,17,180
EE,Estonia,2021,42,2021-10-23,8857,32,400
ES,Spain,2021,42,2021-10-23,13346,158,NA
FI,Finland,2021,42,2021-10-23,3259,23,NA
FR,France,2021,42,2021-10-23,33636,171,1557
GB,United Kingdom,2021,42,2021-10-23,330465,934,7056
GR,Greece,2021,42,2021-10-23,22086,250,NA
HR,Croatia,2021,42,2021-10-23,16419,133,NA
HU,Hungary,2021,42,2021-10-23,10710,141,NA
IE,Ireland,2021,42,2021-10-23,14418,63,345
IS,Iceland,2021,42,2021-10-23,444,0,7
IT,Italy,2021,42,2021-10-23,21998,285,1316
LI,Liechtenstein,2021,42,2021-10-23,39,0,NA
LT,Lithuania,2021,42,2021-10-23,19159,196,NA
LU,Luxembourg,2021,42,2021-10-23,883,3,NA
LV,Latvia,2021,42,2021-10-23,17082,137,1228
MT,Malta,2021,42,2021-10-23,94,0,6
NL,Netherlands,2021,42,2021-10-23,32234,71,606
NO,Norway,2021,42,2021-10-23,3951,10,77
PL,Poland,2021,42,2021-10-23,31131,323,NA
PT,Portugal,2021,42,2021-10-23,5193,41,NA
RO,Romania,2021,42,2021-10-23,104489,2808,NA
SE,Sweden,2021,42,2021-10-23,4063,37,NA
SI,Slovenia,2021,42,2021-10-23,10909,43,336
SK,Slovakia,2021,42,2021-10-23,19522,79,NA
AT,Austria,2021,43,2021-10-30,30315,100,NA
BE,Belgium,2021,43,2021-10-30,48290,148,NA
BG,Bulgaria,2021,43,2021-10-30,32962,885,NA
CH,Switzerland,2021,43,2021-10-30,10147,52,15
CY,Cyprus,2021,43,2021-10-30,1021,6,NA
CZ,Czechia,2021,43,2021-10-30,31131,128,NA
DE,Germany,2021,43,2021-10-30,132325,629,NA
DK,Denmark,2021,43,2021-10-30,11186,16,258
EE,Estonia,2021,43,2021-10-30,11840,62,459
ES,Spain,2021,43,2021-10-30,13416,236,NA
FI,Finland,2021,43,2021-10-30,4375,19,NA
FR,France,2021,43,2021-10-30,38213,175,1661
GB,United Kingdom,2021,43,2021-10-30,285028,1097,7259
GR,Greece,2021,43,2021-10-30,25165,296,NA
HR,Croatia,2021,43,2021-10-30,23997,188,NA
HU,Hungary,2021,43,2021-10-30,19594,237,NA
IE,Ireland,2021,43,2021-10-30,15479,67,NA
IS,Iceland,2021,43,2021-10-30,593,0,NA
IT,Italy,2021,43,2021-10-30,29978,272,NA
LI,Liechtenstein,2021,43,2021-10-30,39,1,NA
LT,Lithuania,2021,43,2021-10-30,20455,231,NA
LU,Luxembourg,2021,43,2021-10-30,1080,1,NA
LV,Latvia,2021,43,2021-10-30,17018,219,NA
MT,Malta,2021,43,2021-10-30,98,2,NA
NL,Netherlands,2021,43,2021-10-30,47607,84,NA
NO,Norway,2021,43,2021-10-30,6560,6,NA
PL,Poland,2021,43,2021-10-30,49900,556,NA
PT,Portugal,2021,43,2021-10-30,5354,27,NA
RO,Romania,2021,43,2021-10-30,90404,3034,NA
SE,Sweden,2021,43,2021-10-30,5516,32,NA
SI,Slovenia,2021,43,2021-10-30,15776,61,503
SK,Slovakia,2021,43,2021-10-30,26506,123,NA
AT,Austria,2021,44,2021-11-06,50036,137,NA
BE,Belgium,2021,44,2021-11-06,53813,137,NA
BG,Bulgaria,2021,44,2021-11-06,30471,1087,NA
CH,Switzerland,2021,44,2021-11-06,14888,41,NA
CY,Cyprus,2021,44,2021-11-06,1396,2,NA
CZ,Czechia,2021,44,2021-11-06,52574,249,NA
DE,Germany,2021,44,2021-11-06,171163,795,NA
DK,Denmark,2021,44,2021-11-06,13894,22,NA
EE,Estonia,2021,44,2021-11-06,12056,82,NA
ES,Spain,2021,44,2021-11-06,14491,136,NA
FI,Finland,2021,44,2021-11-06,4945,30,NA
FR,France,2021,44,2021-11-06,47076,224,NA
GB,United Kingdom,2021,44,2021-11-06,252104,1185,NA
GR,Greece,2021,44,2021-11-06,41173,349,NA
HR,Croatia,2021,44,2021-11-06,30139,252,NA
HU,Hungary,2021,44,2021-11-06,28745,455,NA
IE,Ireland,2021,44,2021-11-06,22327,56,NA
IS,Iceland,2021,44,2021-11-06,763,1,NA
IT,Italy,2021,44,2021-11-06,34785,291,NA
LI,Liechtenstein,2021,44,2021-11-06,66,0,NA
LT,Lithuania,2021,44,2021-11-06,18789,251,NA
LU,Luxembourg,2021,44,2021-11-06,1159,6,NA
LV,Latvia,2021,44,2021-11-06,13230,235,NA
MT,Malta,2021,44,2021-11-06,217,1,NA
NL,Netherlands,2021,44,2021-11-06,65781,156,NA
NO,Norway,2021,44,2021-11-06,9204,22,NA
PL,Poland,2021,44,2021-11-06,73613,743,NA
PT,Portugal,2021,44,2021-11-06,6646,42,NA
RO,Romania,2021,44,2021-11-06,60982,3158,NA
SE,Sweden,2021,44,2021-11-06,5582,32,NA
SI,Slovenia,2021,44,2021-11-06,19472,81,626
SK,Slovakia,2021,44,2021-11-06,33560,187,NA
