location,type,quantile,target_end_date,forecast_date,target,scenario_id,value
CZ,point,NA,2021-05-08,2021-04-26,2 wk ahead inc death,forecast,324
CZ,quantile,0.01,2021-05-08,2021-04-26,2 wk ahead inc death,forecast,237
CZ,quantile,0.025,2021-05-08,2021-04-26,2 wk ahead inc death,forecast,253
CZ,quantile,0.05,2021-05-08,2021-04-26,2 wk ahead inc death,forecast,262
CZ,quantile,0.1,2021-05-08,2021-04-26,2 wk ahead inc death,forecast,274
CZ,quantile,0.15,2021-05-08,2021-04-26,2 wk ahead inc death,forecast,282
CZ,quantile,0.2,2021-05-08,2021-04-26,2 wk ahead inc death,forecast,290
CZ,quantile,0.25,2021-05-08,2021-04-26,2 wk ahead inc death,forecast,296
CZ,quantile,0.3,2021-05-08,2021-04-26,2 wk ahead inc death,forecast,302
CZ,quantile,0.35,2021-05-08,2021-04-26,2 wk ahead inc death,forecast,308
CZ,quantile,0.4,2021-05-08,2021-04-26,2 wk ahead inc death,forecast,313
CZ,quantile,0.45,2021-05-08,2021-04-26,2 wk ahead inc death,forecast,318
CZ,quantile,0.5,2021-05-08,2021-04-26,2 wk ahead inc death,forecast,324
CZ,quantile,0.55,2021-05-08,2021-04-26,2 wk ahead inc death,forecast,330
CZ,quantile,0.6,2021-05-08,2021-04-26,2 wk ahead inc death,forecast,337
CZ,quantile,0.65,2021-05-08,2021-04-26,2 wk ahead inc death,forecast,345
CZ,quantile,0.7,2021-05-08,2021-04-26,2 wk ahead inc death,forecast,351
CZ,quantile,0.75,2021-05-08,2021-04-26,2 wk ahead inc death,forecast,357
CZ,quantile,0.8,2021-05-08,2021-04-26,2 wk ahead inc death,forecast,366
CZ,quantile,0.85,2021-05-08,2021-04-26,2 wk ahead inc death,forecast,384
CZ,quantile,0.9,2021-05-08,2021-04-26,2 wk ahead inc death,forecast,401
CZ,quantile,0.95,2021-05-08,2021-04-26,2 wk ahead inc death,forecast,445
CZ,quantile,0.975,2021-05-08,2021-04-26,2 wk ahead inc death,forecast,478
CZ,quantile,0.99,2021-05-08,2021-04-26,2 wk ahead inc death,forecast,518
CZ,point,NA,2021-05-15,2021-04-26,3 wk ahead inc death,forecast,280
CZ,quantile,0.01,2021-05-15,2021-04-26,3 wk ahead inc death,forecast,175
CZ,quantile,0.025,2021-05-15,2021-04-26,3 wk ahead inc death,forecast,191
CZ,quantile,0.05,2021-05-15,2021-04-26,3 wk ahead inc death,forecast,202
CZ,quantile,0.1,2021-05-15,2021-04-26,3 wk ahead inc death,forecast,219
CZ,quantile,0.15,2021-05-15,2021-04-26,3 wk ahead inc death,forecast,230
CZ,quantile,0.2,2021-05-15,2021-04-26,3 wk ahead inc death,forecast,238
CZ,quantile,0.25,2021-05-15,2021-04-26,3 wk ahead inc death,forecast,245
CZ,quantile,0.3,2021-05-15,2021-04-26,3 wk ahead inc death,forecast,251
CZ,quantile,0.35,2021-05-15,2021-04-26,3 wk ahead inc death,forecast,257
CZ,quantile,0.4,2021-05-15,2021-04-26,3 wk ahead inc death,forecast,265
CZ,quantile,0.45,2021-05-15,2021-04-26,3 wk ahead inc death,forecast,273
CZ,quantile,0.5,2021-05-15,2021-04-26,3 wk ahead inc death,forecast,280
CZ,quantile,0.55,2021-05-15,2021-04-26,3 wk ahead inc death,forecast,287
CZ,quantile,0.6,2021-05-15,2021-04-26,3 wk ahead inc death,forecast,296
CZ,quantile,0.65,2021-05-15,2021-04-26,3 wk ahead inc death,forecast,304
CZ,quantile,0.7,2021-05-15,2021-04-26,3 wk ahead inc death,forecast,315
CZ,quantile,0.75,2021-05-15,2021-04-26,3 wk ahead inc death,forecast,330
CZ,quantile,0.8,2021-05-15,2021-04-26,3 wk ahead inc death,forecast,343
CZ,quantile,0.85,2021-05-15,2021-04-26,3 wk ahead inc death,forecast,357
CZ,quantile,0.9,2021-05-15,2021-04-26,3 wk ahead inc death,forecast,382
CZ,quantile,0.95,2021-05-15,2021-04-26,3 wk ahead inc death,forecast,433
CZ,quantile,0.975,2021-05-15,2021-04-26,3 wk ahead inc death,forecast,476
CZ,quantile,0.99,2021-05-15,2021-04-26,3 wk ahead inc death,forecast,541
CZ,point,NA,2021-05-22,2021-04-26,4 wk ahead inc death,forecast,250
CZ,quantile,0.01,2021-05-22,2021-04-26,4 wk ahead inc death,forecast,124
CZ,quantile,0.025,2021-05-22,2021-04-26,4 wk ahead inc death,forecast,140
CZ,quantile,0.05,2021-05-22,2021-04-26,4 wk ahead inc death,forecast,154
CZ,quantile,0.1,2021-05-22,2021-04-26,4 wk ahead inc death,forecast,171
CZ,quantile,0.15,2021-05-22,2021-04-26,4 wk ahead inc death,forecast,180
CZ,quantile,0.2,2021-05-22,2021-04-26,4 wk ahead inc death,forecast,190
CZ,quantile,0.25,2021-05-22,2021-04-26,4 wk ahead inc death,forecast,202
CZ,quantile,0.3,2021-05-22,2021-04-26,4 wk ahead inc death,forecast,212
CZ,quantile,0.35,2021-05-22,2021-04-26,4 wk ahead inc death,forecast,223
CZ,quantile,0.4,2021-05-22,2021-04-26,4 wk ahead inc death,forecast,231
CZ,quantile,0.45,2021-05-22,2021-04-26,4 wk ahead inc death,forecast,240
CZ,quantile,0.5,2021-05-22,2021-04-26,4 wk ahead inc death,forecast,250
CZ,quantile,0.55,2021-05-22,2021-04-26,4 wk ahead inc death,forecast,262
CZ,quantile,0.6,2021-05-22,2021-04-26,4 wk ahead inc death,forecast,274
CZ,quantile,0.65,2021-05-22,2021-04-26,4 wk ahead inc death,forecast,284
CZ,quantile,0.7,2021-05-22,2021-04-26,4 wk ahead inc death,forecast,301
CZ,quantile,0.75,2021-05-22,2021-04-26,4 wk ahead inc death,forecast,315
CZ,quantile,0.8,2021-05-22,2021-04-26,4 wk ahead inc death,forecast,333
CZ,quantile,0.85,2021-05-22,2021-04-26,4 wk ahead inc death,forecast,361
CZ,quantile,0.9,2021-05-22,2021-04-26,4 wk ahead inc death,forecast,392
CZ,quantile,0.95,2021-05-22,2021-04-26,4 wk ahead inc death,forecast,448
CZ,quantile,0.975,2021-05-22,2021-04-26,4 wk ahead inc death,forecast,504
CZ,quantile,0.99,2021-05-22,2021-04-26,4 wk ahead inc death,forecast,593
HR,point,NA,2021-05-01,2021-04-26,1 wk ahead inc death,forecast,307
HR,quantile,0.01,2021-05-01,2021-04-26,1 wk ahead inc death,forecast,242
HR,quantile,0.025,2021-05-01,2021-04-26,1 wk ahead inc death,forecast,254
HR,quantile,0.05,2021-05-01,2021-04-26,1 wk ahead inc death,forecast,262
HR,quantile,0.1,2021-05-01,2021-04-26,1 wk ahead inc death,forecast,271
HR,quantile,0.15,2021-05-01,2021-04-26,1 wk ahead inc death,forecast,279
HR,quantile,0.2,2021-05-01,2021-04-26,1 wk ahead inc death,forecast,284
HR,quantile,0.25,2021-05-01,2021-04-26,1 wk ahead inc death,forecast,289
HR,quantile,0.3,2021-05-01,2021-04-26,1 wk ahead inc death,forecast,292
HR,quantile,0.35,2021-05-01,2021-04-26,1 wk ahead inc death,forecast,296
HR,quantile,0.4,2021-05-01,2021-04-26,1 wk ahead inc death,forecast,301
HR,quantile,0.45,2021-05-01,2021-04-26,1 wk ahead inc death,forecast,304
HR,quantile,0.5,2021-05-01,2021-04-26,1 wk ahead inc death,forecast,307
HR,quantile,0.55,2021-05-01,2021-04-26,1 wk ahead inc death,forecast,312
HR,quantile,0.6,2021-05-01,2021-04-26,1 wk ahead inc death,forecast,316
HR,quantile,0.65,2021-05-01,2021-04-26,1 wk ahead inc death,forecast,320
HR,quantile,0.7,2021-05-01,2021-04-26,1 wk ahead inc death,forecast,324
HR,quantile,0.75,2021-05-01,2021-04-26,1 wk ahead inc death,forecast,330
HR,quantile,0.8,2021-05-01,2021-04-26,1 wk ahead inc death,forecast,335
HR,quantile,0.85,2021-05-01,2021-04-26,1 wk ahead inc death,forecast,344
HR,quantile,0.9,2021-05-01,2021-04-26,1 wk ahead inc death,forecast,352
HR,quantile,0.95,2021-05-01,2021-04-26,1 wk ahead inc death,forecast,367
HR,quantile,0.975,2021-05-01,2021-04-26,1 wk ahead inc death,forecast,383
HR,quantile,0.99,2021-05-01,2021-04-26,1 wk ahead inc death,forecast,401
HR,point,NA,2021-05-08,2021-04-26,2 wk ahead inc death,forecast,311
HR,quantile,0.01,2021-05-08,2021-04-26,2 wk ahead inc death,forecast,222
HR,quantile,0.025,2021-05-08,2021-04-26,2 wk ahead inc death,forecast,238
HR,quantile,0.05,2021-05-08,2021-04-26,2 wk ahead inc death,forecast,252
HR,quantile,0.1,2021-05-08,2021-04-26,2 wk ahead inc death,forecast,263
HR,quantile,0.15,2021-05-08,2021-04-26,2 wk ahead inc death,forecast,273
HR,quantile,0.2,2021-05-08,2021-04-26,2 wk ahead inc death,forecast,279
HR,quantile,0.25,2021-05-08,2021-04-26,2 wk ahead inc death,forecast,285
HR,quantile,0.3,2021-05-08,2021-04-26,2 wk ahead inc death,forecast,291
HR,quantile,0.35,2021-05-08,2021-04-26,2 wk ahead inc death,forecast,296
HR,quantile,0.4,2021-05-08,2021-04-26,2 wk ahead inc death,forecast,302
HR,quantile,0.45,2021-05-08,2021-04-26,2 wk ahead inc death,forecast,306
HR,quantile,0.5,2021-05-08,2021-04-26,2 wk ahead inc death,forecast,311
HR,quantile,0.55,2021-05-08,2021-04-26,2 wk ahead inc death,forecast,318
HR,quantile,0.6,2021-05-08,2021-04-26,2 wk ahead inc death,forecast,323
HR,quantile,0.65,2021-05-08,2021-04-26,2 wk ahead inc death,forecast,328
HR,quantile,0.7,2021-05-08,2021-04-26,2 wk ahead inc death,forecast,333
HR,quantile,0.75,2021-05-08,2021-04-26,2 wk ahead inc death,forecast,342
HR,quantile,0.8,2021-05-08,2021-04-26,2 wk ahead inc death,forecast,351
HR,quantile,0.85,2021-05-08,2021-04-26,2 wk ahead inc death,forecast,361
HR,quantile,0.9,2021-05-08,2021-04-26,2 wk ahead inc death,forecast,375
HR,quantile,0.95,2021-05-08,2021-04-26,2 wk ahead inc death,forecast,394
HR,quantile,0.975,2021-05-08,2021-04-26,2 wk ahead inc death,forecast,411
HR,quantile,0.99,2021-05-08,2021-04-26,2 wk ahead inc death,forecast,429
HR,point,NA,2021-05-15,2021-04-26,3 wk ahead inc death,forecast,303
HR,quantile,0.01,2021-05-15,2021-04-26,3 wk ahead inc death,forecast,196
HR,quantile,0.025,2021-05-15,2021-04-26,3 wk ahead inc death,forecast,211
HR,quantile,0.05,2021-05-15,2021-04-26,3 wk ahead inc death,forecast,225
HR,quantile,0.1,2021-05-15,2021-04-26,3 wk ahead inc death,forecast,241
HR,quantile,0.15,2021-05-15,2021-04-26,3 wk ahead inc death,forecast,251
HR,quantile,0.2,2021-05-15,2021-04-26,3 wk ahead inc death,forecast,259
HR,quantile,0.25,2021-05-15,2021-04-26,3 wk ahead inc death,forecast,268
HR,quantile,0.3,2021-05-15,2021-04-26,3 wk ahead inc death,forecast,275
HR,quantile,0.35,2021-05-15,2021-04-26,3 wk ahead inc death,forecast,283
HR,quantile,0.4,2021-05-15,2021-04-26,3 wk ahead inc death,forecast,289
HR,quantile,0.45,2021-05-15,2021-04-26,3 wk ahead inc death,forecast,296
HR,quantile,0.5,2021-05-15,2021-04-26,3 wk ahead inc death,forecast,303
HR,quantile,0.55,2021-05-15,2021-04-26,3 wk ahead inc death,forecast,309
HR,quantile,0.6,2021-05-15,2021-04-26,3 wk ahead inc death,forecast,317
HR,quantile,0.65,2021-05-15,2021-04-26,3 wk ahead inc death,forecast,323
HR,quantile,0.7,2021-05-15,2021-04-26,3 wk ahead inc death,forecast,332
HR,quantile,0.75,2021-05-15,2021-04-26,3 wk ahead inc death,forecast,340
HR,quantile,0.8,2021-05-15,2021-04-26,3 wk ahead inc death,forecast,350
HR,quantile,0.85,2021-05-15,2021-04-26,3 wk ahead inc death,forecast,364
HR,quantile,0.9,2021-05-15,2021-04-26,3 wk ahead inc death,forecast,382
HR,quantile,0.95,2021-05-15,2021-04-26,3 wk ahead inc death,forecast,405
HR,quantile,0.975,2021-05-15,2021-04-26,3 wk ahead inc death,forecast,420
HR,quantile,0.99,2021-05-15,2021-04-26,3 wk ahead inc death,forecast,454
HR,point,NA,2021-05-22,2021-04-26,4 wk ahead inc death,forecast,284
HR,quantile,0.01,2021-05-22,2021-04-26,4 wk ahead inc death,forecast,154
HR,quantile,0.025,2021-05-22,2021-04-26,4 wk ahead inc death,forecast,173
HR,quantile,0.05,2021-05-22,2021-04-26,4 wk ahead inc death,forecast,188
HR,quantile,0.1,2021-05-22,2021-04-26,4 wk ahead inc death,forecast,205
HR,quantile,0.15,2021-05-22,2021-04-26,4 wk ahead inc death,forecast,219
HR,quantile,0.2,2021-05-22,2021-04-26,4 wk ahead inc death,forecast,232
HR,quantile,0.25,2021-05-22,2021-04-26,4 wk ahead inc death,forecast,242
HR,quantile,0.3,2021-05-22,2021-04-26,4 wk ahead inc death,forecast,251
HR,quantile,0.35,2021-05-22,2021-04-26,4 wk ahead inc death,forecast,260
HR,quantile,0.4,2021-05-22,2021-04-26,4 wk ahead inc death,forecast,268
HR,quantile,0.45,2021-05-22,2021-04-26,4 wk ahead inc death,forecast,276
HR,quantile,0.5,2021-05-22,2021-04-26,4 wk ahead inc death,forecast,284
HR,quantile,0.55,2021-05-22,2021-04-26,4 wk ahead inc death,forecast,292
HR,quantile,0.6,2021-05-22,2021-04-26,4 wk ahead inc death,forecast,301
HR,quantile,0.65,2021-05-22,2021-04-26,4 wk ahead inc death,forecast,313
HR,quantile,0.7,2021-05-22,2021-04-26,4 wk ahead inc death,forecast,324
HR,quantile,0.75,2021-05-22,2021-04-26,4 wk ahead inc death,forecast,336
HR,quantile,0.8,2021-05-22,2021-04-26,4 wk ahead inc death,forecast,348
HR,quantile,0.85,2021-05-22,2021-04-26,4 wk ahead inc death,forecast,366
HR,quantile,0.9,2021-05-22,2021-04-26,4 wk ahead inc death,forecast,390
HR,quantile,0.95,2021-05-22,2021-04-26,4 wk ahead inc death,forecast,421
HR,quantile,0.975,2021-05-22,2021-04-26,4 wk ahead inc death,forecast,442
HR,quantile,0.99,2021-05-22,2021-04-26,4 wk ahead inc death,forecast,475
HU,point,NA,2021-05-01,2021-04-26,1 wk ahead inc death,forecast,1175
HU,quantile,0.01,2021-05-01,2021-04-26,1 wk ahead inc death,forecast,963
HU,quantile,0.025,2021-05-01,2021-04-26,1 wk ahead inc death,forecast,991
HU,quantile,0.05,2021-05-01,2021-04-26,1 wk ahead inc death,forecast,1027
HU,quantile,0.1,2021-05-01,2021-04-26,1 wk ahead inc death,forecast,1057
HU,quantile,0.15,2021-05-01,2021-04-26,1 wk ahead inc death,forecast,1079
HU,quantile,0.2,2021-05-01,2021-04-26,1 wk ahead inc death,forecast,1096
HU,quantile,0.25,2021-05-01,2021-04-26,1 wk ahead inc death,forecast,1113
HU,quantile,0.3,2021-05-01,2021-04-26,1 wk ahead inc death,forecast,1128
HU,quantile,0.35,2021-05-01,2021-04-26,1 wk ahead inc death,forecast,1140
HU,quantile,0.4,2021-05-01,2021-04-26,1 wk ahead inc death,forecast,1152
HU,quantile,0.45,2021-05-01,2021-04-26,1 wk ahead inc death,forecast,1163
HU,quantile,0.5,2021-05-01,2021-04-26,1 wk ahead inc death,forecast,1175
HU,quantile,0.55,2021-05-01,2021-04-26,1 wk ahead inc death,forecast,1184
HU,quantile,0.6,2021-05-01,2021-04-26,1 wk ahead inc death,forecast,1196
HU,quantile,0.65,2021-05-01,2021-04-26,1 wk ahead inc death,forecast,1209
HU,quantile,0.7,2021-05-01,2021-04-26,1 wk ahead inc death,forecast,1223
HU,quantile,0.75,2021-05-01,2021-04-26,1 wk ahead inc death,forecast,1239
HU,quantile,0.8,2021-05-01,2021-04-26,1 wk ahead inc death,forecast,1256
HU,quantile,0.85,2021-05-01,2021-04-26,1 wk ahead inc death,forecast,1272
HU,quantile,0.9,2021-05-01,2021-04-26,1 wk ahead inc death,forecast,1303
HU,quantile,0.95,2021-05-01,2021-04-26,1 wk ahead inc death,forecast,1344
HU,quantile,0.975,2021-05-01,2021-04-26,1 wk ahead inc death,forecast,1384
HU,quantile,0.99,2021-05-01,2021-04-26,1 wk ahead inc death,forecast,1422
HU,point,NA,2021-05-08,2021-04-26,2 wk ahead inc death,forecast,862
HU,quantile,0.01,2021-05-08,2021-04-26,2 wk ahead inc death,forecast,654
HU,quantile,0.025,2021-05-08,2021-04-26,2 wk ahead inc death,forecast,692
HU,quantile,0.05,2021-05-08,2021-04-26,2 wk ahead inc death,forecast,722
HU,quantile,0.1,2021-05-08,2021-04-26,2 wk ahead inc death,forecast,754
HU,quantile,0.15,2021-05-08,2021-04-26,2 wk ahead inc death,forecast,780
HU,quantile,0.2,2021-05-08,2021-04-26,2 wk ahead inc death,forecast,795
HU,quantile,0.25,2021-05-08,2021-04-26,2 wk ahead inc death,forecast,808
HU,quantile,0.3,2021-05-08,2021-04-26,2 wk ahead inc death,forecast,818
HU,quantile,0.35,2021-05-08,2021-04-26,2 wk ahead inc death,forecast,829
HU,quantile,0.4,2021-05-08,2021-04-26,2 wk ahead inc death,forecast,839
HU,quantile,0.45,2021-05-08,2021-04-26,2 wk ahead inc death,forecast,850
HU,quantile,0.5,2021-05-08,2021-04-26,2 wk ahead inc death,forecast,862
HU,quantile,0.55,2021-05-08,2021-04-26,2 wk ahead inc death,forecast,871
HU,quantile,0.6,2021-05-08,2021-04-26,2 wk ahead inc death,forecast,881
HU,quantile,0.65,2021-05-08,2021-04-26,2 wk ahead inc death,forecast,892
HU,quantile,0.7,2021-05-08,2021-04-26,2 wk ahead inc death,forecast,905
HU,quantile,0.75,2021-05-08,2021-04-26,2 wk ahead inc death,forecast,918
HU,quantile,0.8,2021-05-08,2021-04-26,2 wk ahead inc death,forecast,931
HU,quantile,0.85,2021-05-08,2021-04-26,2 wk ahead inc death,forecast,951
HU,quantile,0.9,2021-05-08,2021-04-26,2 wk ahead inc death,forecast,975
HU,quantile,0.95,2021-05-08,2021-04-26,2 wk ahead inc death,forecast,1007
HU,quantile,0.975,2021-05-08,2021-04-26,2 wk ahead inc death,forecast,1035
HU,quantile,0.99,2021-05-08,2021-04-26,2 wk ahead inc death,forecast,1084
HU,point,NA,2021-05-15,2021-04-26,3 wk ahead inc death,forecast,648
HU,quantile,0.01,2021-05-15,2021-04-26,3 wk ahead inc death,forecast,479
HU,quantile,0.025,2021-05-15,2021-04-26,3 wk ahead inc death,forecast,498
HU,quantile,0.05,2021-05-15,2021-04-26,3 wk ahead inc death,forecast,536
HU,quantile,0.1,2021-05-15,2021-04-26,3 wk ahead inc death,forecast,559
HU,quantile,0.15,2021-05-15,2021-04-26,3 wk ahead inc death,forecast,575
HU,quantile,0.2,2021-05-15,2021-04-26,3 wk ahead inc death,forecast,586
HU,quantile,0.25,2021-05-15,2021-04-26,3 wk ahead inc death,forecast,598
HU,quantile,0.3,2021-05-15,2021-04-26,3 wk ahead inc death,forecast,610
HU,quantile,0.35,2021-05-15,2021-04-26,3 wk ahead inc death,forecast,622
HU,quantile,0.4,2021-05-15,2021-04-26,3 wk ahead inc death,forecast,631
HU,quantile,0.45,2021-05-15,2021-04-26,3 wk ahead inc death,forecast,639
HU,quantile,0.5,2021-05-15,2021-04-26,3 wk ahead inc death,forecast,648
HU,quantile,0.55,2021-05-15,2021-04-26,3 wk ahead inc death,forecast,656
HU,quantile,0.6,2021-05-15,2021-04-26,3 wk ahead inc death,forecast,667
HU,quantile,0.65,2021-05-15,2021-04-26,3 wk ahead inc death,forecast,677
HU,quantile,0.7,2021-05-15,2021-04-26,3 wk ahead inc death,forecast,688
HU,quantile,0.75,2021-05-15,2021-04-26,3 wk ahead inc death,forecast,698
HU,quantile,0.8,2021-05-15,2021-04-26,3 wk ahead inc death,forecast,712
HU,quantile,0.85,2021-05-15,2021-04-26,3 wk ahead inc death,forecast,732
HU,quantile,0.9,2021-05-15,2021-04-26,3 wk ahead inc death,forecast,748
HU,quantile,0.95,2021-05-15,2021-04-26,3 wk ahead inc death,forecast,777
HU,quantile,0.975,2021-05-15,2021-04-26,3 wk ahead inc death,forecast,807
HU,quantile,0.99,2021-05-15,2021-04-26,3 wk ahead inc death,forecast,844
HU,point,NA,2021-05-22,2021-04-26,4 wk ahead inc death,forecast,496
HU,quantile,0.01,2021-05-22,2021-04-26,4 wk ahead inc death,forecast,292
HU,quantile,0.025,2021-05-22,2021-04-26,4 wk ahead inc death,forecast,321
HU,quantile,0.05,2021-05-22,2021-04-26,4 wk ahead inc death,forecast,347
HU,quantile,0.1,2021-05-22,2021-04-26,4 wk ahead inc death,forecast,373
HU,quantile,0.15,2021-05-22,2021-04-26,4 wk ahead inc death,forecast,397
HU,quantile,0.2,2021-05-22,2021-04-26,4 wk ahead inc death,forecast,416
HU,quantile,0.25,2021-05-22,2021-04-26,4 wk ahead inc death,forecast,432
HU,quantile,0.3,2021-05-22,2021-04-26,4 wk ahead inc death,forecast,447
HU,quantile,0.35,2021-05-22,2021-04-26,4 wk ahead inc death,forecast,460
HU,quantile,0.4,2021-05-22,2021-04-26,4 wk ahead inc death,forecast,471
HU,quantile,0.45,2021-05-22,2021-04-26,4 wk ahead inc death,forecast,484
HU,quantile,0.5,2021-05-22,2021-04-26,4 wk ahead inc death,forecast,496
HU,quantile,0.55,2021-05-22,2021-04-26,4 wk ahead inc death,forecast,510
HU,quantile,0.6,2021-05-22,2021-04-26,4 wk ahead inc death,forecast,522
HU,quantile,0.65,2021-05-22,2021-04-26,4 wk ahead inc death,forecast,536
HU,quantile,0.7,2021-05-22,2021-04-26,4 wk ahead inc death,forecast,554
HU,quantile,0.75,2021-05-22,2021-04-26,4 wk ahead inc death,forecast,579
HU,quantile,0.8,2021-05-22,2021-04-26,4 wk ahead inc death,forecast,598
HU,quantile,0.85,2021-05-22,2021-04-26,4 wk ahead inc death,forecast,622
HU,quantile,0.9,2021-05-22,2021-04-26,4 wk ahead inc death,forecast,657
HU,quantile,0.95,2021-05-22,2021-04-26,4 wk ahead inc death,forecast,706
HU,quantile,0.975,2021-05-22,2021-04-26,4 wk ahead inc death,forecast,771
HU,quantile,0.99,2021-05-22,2021-04-26,4 wk ahead inc death,forecast,859
IE,point,NA,2021-05-01,2021-04-26,1 wk ahead inc death,forecast,44
IE,quantile,0.01,2021-05-01,2021-04-26,1 wk ahead inc death,forecast,13
IE,quantile,0.025,2021-05-01,2021-04-26,1 wk ahead inc death,forecast,17
IE,quantile,0.05,2021-05-01,2021-04-26,1 wk ahead inc death,forecast,21
IE,quantile,0.1,2021-05-01,2021-04-26,1 wk ahead inc death,forecast,26
IE,quantile,0.15,2021-05-01,2021-04-26,1 wk ahead inc death,forecast,29
IE,quantile,0.2,2021-05-01,2021-04-26,1 wk ahead inc death,forecast,31
IE,quantile,0.25,2021-05-01,2021-04-26,1 wk ahead inc death,forecast,34
IE,quantile,0.3,2021-05-01,2021-04-26,1 wk ahead inc death,forecast,36
IE,quantile,0.35,2021-05-01,2021-04-26,1 wk ahead inc death,forecast,38
IE,quantile,0.4,2021-05-01,2021-04-26,1 wk ahead inc death,forecast,40
IE,quantile,0.45,2021-05-01,2021-04-26,1 wk ahead inc death,forecast,42
IE,quantile,0.5,2021-05-01,2021-04-26,1 wk ahead inc death,forecast,44
IE,quantile,0.55,2021-05-01,2021-04-26,1 wk ahead inc death,forecast,46
IE,quantile,0.6,2021-05-01,2021-04-26,1 wk ahead inc death,forecast,48
IE,quantile,0.65,2021-05-01,2021-04-26,1 wk ahead inc death,forecast,52
IE,quantile,0.7,2021-05-01,2021-04-26,1 wk ahead inc death,forecast,54
IE,quantile,0.75,2021-05-01,2021-04-26,1 wk ahead inc death,forecast,58
IE,quantile,0.8,2021-05-01,2021-04-26,1 wk ahead inc death,forecast,62
IE,quantile,0.85,2021-05-01,2021-04-26,1 wk ahead inc death,forecast,68
IE,quantile,0.9,2021-05-01,2021-04-26,1 wk ahead inc death,forecast,76
IE,quantile,0.95,2021-05-01,2021-04-26,1 wk ahead inc death,forecast,89
IE,quantile,0.975,2021-05-01,2021-04-26,1 wk ahead inc death,forecast,99
IE,quantile,0.99,2021-05-01,2021-04-26,1 wk ahead inc death,forecast,124
IE,point,NA,2021-05-08,2021-04-26,2 wk ahead inc death,forecast,50
IE,quantile,0.01,2021-05-08,2021-04-26,2 wk ahead inc death,forecast,14
IE,quantile,0.025,2021-05-08,2021-04-26,2 wk ahead inc death,forecast,18
IE,quantile,0.05,2021-05-08,2021-04-26,2 wk ahead inc death,forecast,23
IE,quantile,0.1,2021-05-08,2021-04-26,2 wk ahead inc death,forecast,28
IE,quantile,0.15,2021-05-08,2021-04-26,2 wk ahead inc death,forecast,31
IE,quantile,0.2,2021-05-08,2021-04-26,2 wk ahead inc death,forecast,33
IE,quantile,0.25,2021-05-08,2021-04-26,2 wk ahead inc death,forecast,36
IE,quantile,0.3,2021-05-08,2021-04-26,2 wk ahead inc death,forecast,39
IE,quantile,0.35,2021-05-08,2021-04-26,2 wk ahead inc death,forecast,41
IE,quantile,0.4,2021-05-08,2021-04-26,2 wk ahead inc death,forecast,44
IE,quantile,0.45,2021-05-08,2021-04-26,2 wk ahead inc death,forecast,47
IE,quantile,0.5,2021-05-08,2021-04-26,2 wk ahead inc death,forecast,50
IE,quantile,0.55,2021-05-08,2021-04-26,2 wk ahead inc death,forecast,52
IE,quantile,0.6,2021-05-08,2021-04-26,2 wk ahead inc death,forecast,55
IE,quantile,0.65,2021-05-08,2021-04-26,2 wk ahead inc death,forecast,59
IE,quantile,0.7,2021-05-08,2021-04-26,2 wk ahead inc death,forecast,61
IE,quantile,0.75,2021-05-08,2021-04-26,2 wk ahead inc death,forecast,65
IE,quantile,0.8,2021-05-08,2021-04-26,2 wk ahead inc death,forecast,68
IE,quantile,0.85,2021-05-08,2021-04-26,2 wk ahead inc death,forecast,75
IE,quantile,0.9,2021-05-08,2021-04-26,2 wk ahead inc death,forecast,83
IE,quantile,0.95,2021-05-08,2021-04-26,2 wk ahead inc death,forecast,95
IE,quantile,0.975,2021-05-08,2021-04-26,2 wk ahead inc death,forecast,110
IE,quantile,0.99,2021-05-08,2021-04-26,2 wk ahead inc death,forecast,133
IE,point,NA,2021-05-15,2021-04-26,3 wk ahead inc death,forecast,53
IE,quantile,0.01,2021-05-15,2021-04-26,3 wk ahead inc death,forecast,16
IE,quantile,0.025,2021-05-15,2021-04-26,3 wk ahead inc death,forecast,20
IE,quantile,0.05,2021-05-15,2021-04-26,3 wk ahead inc death,forecast,25
IE,quantile,0.1,2021-05-15,2021-04-26,3 wk ahead inc death,forecast,30
IE,quantile,0.15,2021-05-15,2021-04-26,3 wk ahead inc death,forecast,34
IE,quantile,0.2,2021-05-15,2021-04-26,3 wk ahead inc death,forecast,37
IE,quantile,0.25,2021-05-15,2021-04-26,3 wk ahead inc death,forecast,40
IE,quantile,0.3,2021-05-15,2021-04-26,3 wk ahead inc death,forecast,42
IE,quantile,0.35,2021-05-15,2021-04-26,3 wk ahead inc death,forecast,45
IE,quantile,0.4,2021-05-15,2021-04-26,3 wk ahead inc death,forecast,47
IE,quantile,0.45,2021-05-15,2021-04-26,3 wk ahead inc death,forecast,50
IE,quantile,0.5,2021-05-15,2021-04-26,3 wk ahead inc death,forecast,53
IE,quantile,0.55,2021-05-15,2021-04-26,3 wk ahead inc death,forecast,56
IE,quantile,0.6,2021-05-15,2021-04-26,3 wk ahead inc death,forecast,60
IE,quantile,0.65,2021-05-15,2021-04-26,3 wk ahead inc death,forecast,64
IE,quantile,0.7,2021-05-15,2021-04-26,3 wk ahead inc death,forecast,67
IE,quantile,0.75,2021-05-15,2021-04-26,3 wk ahead inc death,forecast,71
IE,quantile,0.8,2021-05-15,2021-04-26,3 wk ahead inc death,forecast,76
