location,type,quantile,target_end_date,forecast_date,target,scenario_id,value
PT,quantile,0.5,2021-05-15,2021-05-03,2 wk ahead inc case,forecast,2617
PT,quantile,0.55,2021-05-15,2021-05-03,2 wk ahead inc case,forecast,2740
PT,quantile,0.6,2021-05-15,2021-05-03,2 wk ahead inc case,forecast,2866
PT,quantile,0.65,2021-05-15,2021-05-03,2 wk ahead inc case,forecast,3013
PT,quantile,0.7,2021-05-15,2021-05-03,2 wk ahead inc case,forecast,3162
PT,quantile,0.75,2021-05-15,2021-05-03,2 wk ahead inc case,forecast,3346
PT,quantile,0.8,2021-05-15,2021-05-03,2 wk ahead inc case,forecast,3595
PT,quantile,0.85,2021-05-15,2021-05-03,2 wk ahead inc case,forecast,3844
PT,quantile,0.9,2021-05-15,2021-05-03,2 wk ahead inc case,forecast,4188
PT,quantile,0.95,2021-05-15,2021-05-03,2 wk ahead inc case,forecast,4852
PT,quantile,0.975,2021-05-15,2021-05-03,2 wk ahead inc case,forecast,5392
PT,quantile,0.99,2021-05-15,2021-05-03,2 wk ahead inc case,forecast,6129
PT,quantile,0.01,2021-05-22,2021-05-03,3 wk ahead inc case,forecast,687
PT,quantile,0.025,2021-05-22,2021-05-03,3 wk ahead inc case,forecast,844
PT,quantile,0.05,2021-05-22,2021-05-03,3 wk ahead inc case,forecast,995
PT,quantile,0.1,2021-05-22,2021-05-03,3 wk ahead inc case,forecast,1222
PT,quantile,0.15,2021-05-22,2021-05-03,3 wk ahead inc case,forecast,1378
PT,quantile,0.2,2021-05-22,2021-05-03,3 wk ahead inc case,forecast,1531
PT,quantile,0.25,2021-05-22,2021-05-03,3 wk ahead inc case,forecast,1669
PT,quantile,0.3,2021-05-22,2021-05-03,3 wk ahead inc case,forecast,1812
PT,quantile,0.35,2021-05-22,2021-05-03,3 wk ahead inc case,forecast,1965
PT,quantile,0.4,2021-05-22,2021-05-03,3 wk ahead inc case,forecast,2123
PT,quantile,0.45,2021-05-22,2021-05-03,3 wk ahead inc case,forecast,2261
PT,quantile,0.5,2021-05-22,2021-05-03,3 wk ahead inc case,forecast,2399
PT,quantile,0.55,2021-05-22,2021-05-03,3 wk ahead inc case,forecast,2562
PT,quantile,0.6,2021-05-22,2021-05-03,3 wk ahead inc case,forecast,2736
PT,quantile,0.65,2021-05-22,2021-05-03,3 wk ahead inc case,forecast,2936
PT,quantile,0.7,2021-05-22,2021-05-03,3 wk ahead inc case,forecast,3143
PT,quantile,0.75,2021-05-22,2021-05-03,3 wk ahead inc case,forecast,3408
PT,quantile,0.8,2021-05-22,2021-05-03,3 wk ahead inc case,forecast,3689
PT,quantile,0.85,2021-05-22,2021-05-03,3 wk ahead inc case,forecast,4105
PT,quantile,0.9,2021-05-22,2021-05-03,3 wk ahead inc case,forecast,4588
PT,quantile,0.95,2021-05-22,2021-05-03,3 wk ahead inc case,forecast,5522
PT,quantile,0.975,2021-05-22,2021-05-03,3 wk ahead inc case,forecast,6376
PT,quantile,0.99,2021-05-22,2021-05-03,3 wk ahead inc case,forecast,7568
PT,quantile,0.01,2021-05-29,2021-05-03,4 wk ahead inc case,forecast,420
PT,quantile,0.025,2021-05-29,2021-05-03,4 wk ahead inc case,forecast,549
PT,quantile,0.05,2021-05-29,2021-05-03,4 wk ahead inc case,forecast,704
PT,quantile,0.1,2021-05-29,2021-05-03,4 wk ahead inc case,forecast,902
PT,quantile,0.15,2021-05-29,2021-05-03,4 wk ahead inc case,forecast,1056
PT,quantile,0.2,2021-05-29,2021-05-03,4 wk ahead inc case,forecast,1221
PT,quantile,0.25,2021-05-29,2021-05-03,4 wk ahead inc case,forecast,1370
PT,quantile,0.3,2021-05-29,2021-05-03,4 wk ahead inc case,forecast,1524
PT,quantile,0.35,2021-05-29,2021-05-03,4 wk ahead inc case,forecast,1684
PT,quantile,0.4,2021-05-29,2021-05-03,4 wk ahead inc case,forecast,1847
PT,quantile,0.45,2021-05-29,2021-05-03,4 wk ahead inc case,forecast,2002
PT,quantile,0.5,2021-05-29,2021-05-03,4 wk ahead inc case,forecast,2202
PT,quantile,0.55,2021-05-29,2021-05-03,4 wk ahead inc case,forecast,2401
PT,quantile,0.6,2021-05-29,2021-05-03,4 wk ahead inc case,forecast,2604
PT,quantile,0.65,2021-05-29,2021-05-03,4 wk ahead inc case,forecast,2804
PT,quantile,0.7,2021-05-29,2021-05-03,4 wk ahead inc case,forecast,3103
PT,quantile,0.75,2021-05-29,2021-05-03,4 wk ahead inc case,forecast,3397
PT,quantile,0.8,2021-05-29,2021-05-03,4 wk ahead inc case,forecast,3822
PT,quantile,0.85,2021-05-29,2021-05-03,4 wk ahead inc case,forecast,4326
PT,quantile,0.9,2021-05-29,2021-05-03,4 wk ahead inc case,forecast,5104
PT,quantile,0.95,2021-05-29,2021-05-03,4 wk ahead inc case,forecast,6353
PT,quantile,0.975,2021-05-29,2021-05-03,4 wk ahead inc case,forecast,7897
PT,quantile,0.99,2021-05-29,2021-05-03,4 wk ahead inc case,forecast,9830
PT,quantile,0.01,2021-05-08,2021-05-03,1 wk ahead inc death,forecast,8
PT,quantile,0.025,2021-05-08,2021-05-03,1 wk ahead inc death,forecast,9
PT,quantile,0.05,2021-05-08,2021-05-03,1 wk ahead inc death,forecast,11
PT,quantile,0.1,2021-05-08,2021-05-03,1 wk ahead inc death,forecast,12
PT,quantile,0.15,2021-05-08,2021-05-03,1 wk ahead inc death,forecast,14
PT,quantile,0.2,2021-05-08,2021-05-03,1 wk ahead inc death,forecast,15
PT,quantile,0.25,2021-05-08,2021-05-03,1 wk ahead inc death,forecast,16
PT,quantile,0.3,2021-05-08,2021-05-03,1 wk ahead inc death,forecast,17
PT,quantile,0.35,2021-05-08,2021-05-03,1 wk ahead inc death,forecast,18
PT,quantile,0.4,2021-05-08,2021-05-03,1 wk ahead inc death,forecast,18
PT,quantile,0.45,2021-05-08,2021-05-03,1 wk ahead inc death,forecast,19
PT,quantile,0.5,2021-05-08,2021-05-03,1 wk ahead inc death,forecast,20
PT,quantile,0.55,2021-05-08,2021-05-03,1 wk ahead inc death,forecast,21
PT,quantile,0.6,2021-05-08,2021-05-03,1 wk ahead inc death,forecast,22
PT,quantile,0.65,2021-05-08,2021-05-03,1 wk ahead inc death,forecast,23
PT,quantile,0.7,2021-05-08,2021-05-03,1 wk ahead inc death,forecast,24
PT,quantile,0.75,2021-05-08,2021-05-03,1 wk ahead inc death,forecast,25
PT,quantile,0.8,2021-05-08,2021-05-03,1 wk ahead inc death,forecast,27
PT,quantile,0.85,2021-05-08,2021-05-03,1 wk ahead inc death,forecast,29
PT,quantile,0.9,2021-05-08,2021-05-03,1 wk ahead inc death,forecast,31
PT,quantile,0.95,2021-05-08,2021-05-03,1 wk ahead inc death,forecast,36
PT,quantile,0.975,2021-05-08,2021-05-03,1 wk ahead inc death,forecast,42
PT,quantile,0.99,2021-05-08,2021-05-03,1 wk ahead inc death,forecast,52
PT,quantile,0.01,2021-05-15,2021-05-03,2 wk ahead inc death,forecast,5
PT,quantile,0.025,2021-05-15,2021-05-03,2 wk ahead inc death,forecast,6
PT,quantile,0.05,2021-05-15,2021-05-03,2 wk ahead inc death,forecast,8
PT,quantile,0.1,2021-05-15,2021-05-03,2 wk ahead inc death,forecast,9
PT,quantile,0.15,2021-05-15,2021-05-03,2 wk ahead inc death,forecast,10
PT,quantile,0.2,2021-05-15,2021-05-03,2 wk ahead inc death,forecast,11
PT,quantile,0.25,2021-05-15,2021-05-03,2 wk ahead inc death,forecast,12
PT,quantile,0.3,2021-05-15,2021-05-03,2 wk ahead inc death,forecast,13
PT,quantile,0.35,2021-05-15,2021-05-03,2 wk ahead inc death,forecast,14
PT,quantile,0.4,2021-05-15,2021-05-03,2 wk ahead inc death,forecast,15
PT,quantile,0.45,2021-05-15,2021-05-03,2 wk ahead inc death,forecast,16
PT,quantile,0.5,2021-05-15,2021-05-03,2 wk ahead inc death,forecast,17
PT,quantile,0.55,2021-05-15,2021-05-03,2 wk ahead inc death,forecast,18
PT,quantile,0.6,2021-05-15,2021-05-03,2 wk ahead inc death,forecast,19
PT,quantile,0.65,2021-05-15,2021-05-03,2 wk ahead inc death,forecast,21
PT,quantile,0.7,2021-05-15,2021-05-03,2 wk ahead inc death,forecast,22
PT,quantile,0.75,2021-05-15,2021-05-03,2 wk ahead inc death,forecast,24
PT,quantile,0.8,2021-05-15,2021-05-03,2 wk ahead inc death,forecast,26
PT,quantile,0.85,2021-05-15,2021-05-03,2 wk ahead inc death,forecast,29
PT,quantile,0.9,2021-05-15,2021-05-03,2 wk ahead inc death,forecast,32
PT,quantile,0.95,2021-05-15,2021-05-03,2 wk ahead inc death,forecast,37
PT,quantile,0.975,2021-05-15,2021-05-03,2 wk ahead inc death,forecast,43
PT,quantile,0.99,2021-05-15,2021-05-03,2 wk ahead inc death,forecast,52
PT,quantile,0.01,2021-05-22,2021-05-03,3 wk ahead inc death,forecast,3
PT,quantile,0.025,2021-05-22,2021-05-03,3 wk ahead inc death,forecast,4
PT,quantile,0.05,2021-05-22,2021-05-03,3 wk ahead inc death,forecast,5
PT,quantile,0.1,2021-05-22,2021-05-03,3 wk ahead inc death,forecast,7
PT,quantile,0.15,2021-05-22,2021-05-03,3 wk ahead inc death,forecast,8
PT,quantile,0.2,2021-05-22,2021-05-03,3 wk ahead inc death,forecast,9
PT,quantile,0.25,2021-05-22,2021-05-03,3 wk ahead inc death,forecast,10
PT,quantile,0.3,2021-05-22,2021-05-03,3 wk ahead inc death,forecast,11
PT,quantile,0.35,2021-05-22,2021-05-03,3 wk ahead inc death,forecast,13
PT,quantile,0.4,2021-05-22,2021-05-03,3 wk ahead inc death,forecast,14
PT,quantile,0.45,2021-05-22,2021-05-03,3 wk ahead inc death,forecast,15
PT,quantile,0.5,2021-05-22,2021-05-03,3 wk ahead inc death,forecast,16
PT,quantile,0.55,2021-05-22,2021-05-03,3 wk ahead inc death,forecast,17
PT,quantile,0.6,2021-05-22,2021-05-03,3 wk ahead inc death,forecast,18
PT,quantile,0.65,2021-05-22,2021-05-03,3 wk ahead inc death,forecast,20
PT,quantile,0.7,2021-05-22,2021-05-03,3 wk ahead inc death,forecast,21
PT,quantile,0.75,2021-05-22,2021-05-03,3 wk ahead inc death,forecast,23
PT,quantile,0.8,2021-05-22,2021-05-03,3 wk ahead inc death,forecast,26
PT,quantile,0.85,2021-05-22,2021-05-03,3 wk ahead inc death,forecast,29
PT,quantile,0.9,2021-05-22,2021-05-03,3 wk ahead inc death,forecast,33
PT,quantile,0.95,2021-05-22,2021-05-03,3 wk ahead inc death,forecast,42
PT,quantile,0.975,2021-05-22,2021-05-03,3 wk ahead inc death,forecast,52
PT,quantile,0.99,2021-05-22,2021-05-03,3 wk ahead inc death,forecast,64
PT,quantile,0.01,2021-05-29,2021-05-03,4 wk ahead inc death,forecast,2
PT,quantile,0.025,2021-05-29,2021-05-03,4 wk ahead inc death,forecast,3
PT,quantile,0.05,2021-05-29,2021-05-03,4 wk ahead inc death,forecast,4
PT,quantile,0.1,2021-05-29,2021-05-03,4 wk ahead inc death,forecast,5
PT,quantile,0.15,2021-05-29,2021-05-03,4 wk ahead inc death,forecast,6
PT,quantile,0.2,2021-05-29,2021-05-03,4 wk ahead inc death,forecast,7
PT,quantile,0.25,2021-05-29,2021-05-03,4 wk ahead inc death,forecast,8
PT,quantile,0.3,2021-05-29,2021-05-03,4 wk ahead inc death,forecast,9
PT,quantile,0.35,2021-05-29,2021-05-03,4 wk ahead inc death,forecast,10
PT,quantile,0.4,2021-05-29,2021-05-03,4 wk ahead inc death,forecast,12
PT,quantile,0.45,2021-05-29,2021-05-03,4 wk ahead inc death,forecast,13
PT,quantile,0.5,2021-05-29,2021-05-03,4 wk ahead inc death,forecast,14
PT,quantile,0.55,2021-05-29,2021-05-03,4 wk ahead inc death,forecast,16
PT,quantile,0.6,2021-05-29,2021-05-03,4 wk ahead inc death,forecast,17
PT,quantile,0.65,2021-05-29,2021-05-03,4 wk ahead inc death,forecast,19
PT,quantile,0.7,2021-05-29,2021-05-03,4 wk ahead inc death,forecast,21
PT,quantile,0.75,2021-05-29,2021-05-03,4 wk ahead inc death,forecast,23
PT,quantile,0.8,2021-05-29,2021-05-03,4 wk ahead inc death,forecast,26
PT,quantile,0.85,2021-05-29,2021-05-03,4 wk ahead inc death,forecast,30
PT,quantile,0.9,2021-05-29,2021-05-03,4 wk ahead inc death,forecast,36
PT,quantile,0.95,2021-05-29,2021-05-03,4 wk ahead inc death,forecast,49
PT,quantile,0.975,2021-05-29,2021-05-03,4 wk ahead inc death,forecast,62
PT,quantile,0.99,2021-05-29,2021-05-03,4 wk ahead inc death,forecast,80
BE,point,NA,2021-05-08,2021-05-03,1 wk ahead inc case,forecast,19645
BE,point,NA,2021-05-15,2021-05-03,2 wk ahead inc case,forecast,17221
BE,point,NA,2021-05-22,2021-05-03,3 wk ahead inc case,forecast,14910
BE,point,NA,2021-05-29,2021-05-03,4 wk ahead inc case,forecast,12993
BE,point,NA,2021-05-08,2021-05-03,1 wk ahead inc death,forecast,264
BE,point,NA,2021-05-15,2021-05-03,2 wk ahead inc death,forecast,255
BE,point,NA,2021-05-22,2021-05-03,3 wk ahead inc death,forecast,242
BE,point,NA,2021-05-29,2021-05-03,4 wk ahead inc death,forecast,216
FR,point,NA,2021-05-08,2021-05-03,1 wk ahead inc case,forecast,144944
FR,point,NA,2021-05-15,2021-05-03,2 wk ahead inc case,forecast,118381
FR,point,NA,2021-05-22,2021-05-03,3 wk ahead inc case,forecast,95977
FR,point,NA,2021-05-29,2021-05-03,4 wk ahead inc case,forecast,81963
FR,point,NA,2021-05-08,2021-05-03,1 wk ahead inc death,forecast,1864
FR,point,NA,2021-05-15,2021-05-03,2 wk ahead inc death,forecast,1732
FR,point,NA,2021-05-22,2021-05-03,3 wk ahead inc death,forecast,1589
FR,point,NA,2021-05-29,2021-05-03,4 wk ahead inc death,forecast,1444
DE,point,NA,2021-05-08,2021-05-03,1 wk ahead inc case,forecast,119234
DE,point,NA,2021-05-15,2021-05-03,2 wk ahead inc case,forecast,110801
DE,point,NA,2021-05-22,2021-05-03,3 wk ahead inc case,forecast,103506
DE,point,NA,2021-05-29,2021-05-03,4 wk ahead inc case,forecast,96723
DE,point,NA,2021-05-08,2021-05-03,1 wk ahead inc death,forecast,1655
DE,point,NA,2021-05-15,2021-05-03,2 wk ahead inc death,forecast,1577
DE,point,NA,2021-05-22,2021-05-03,3 wk ahead inc death,forecast,1452
DE,point,NA,2021-05-29,2021-05-03,4 wk ahead inc death,forecast,1272
ES,point,NA,2021-05-08,2021-05-03,1 wk ahead inc case,forecast,52304
ES,point,NA,2021-05-15,2021-05-03,2 wk ahead inc case,forecast,49683
ES,point,NA,2021-05-22,2021-05-03,3 wk ahead inc case,forecast,45256
ES,point,NA,2021-05-29,2021-05-03,4 wk ahead inc case,forecast,39571
ES,point,NA,2021-05-08,2021-05-03,1 wk ahead inc death,forecast,625
ES,point,NA,2021-05-15,2021-05-03,2 wk ahead inc death,forecast,612
ES,point,NA,2021-05-22,2021-05-03,3 wk ahead inc death,forecast,594
ES,point,NA,2021-05-29,2021-05-03,4 wk ahead inc death,forecast,585
SE,point,NA,2021-05-08,2021-05-03,1 wk ahead inc case,forecast,33656
SE,point,NA,2021-05-15,2021-05-03,2 wk ahead inc case,forecast,31287
SE,point,NA,2021-05-22,2021-05-03,3 wk ahead inc case,forecast,29413
SE,point,NA,2021-05-29,2021-05-03,4 wk ahead inc case,forecast,27388
SE,point,NA,2021-05-08,2021-05-03,1 wk ahead inc death,forecast,123
SE,point,NA,2021-05-15,2021-05-03,2 wk ahead inc death,forecast,115
SE,point,NA,2021-05-22,2021-05-03,3 wk ahead inc death,forecast,109
SE,point,NA,2021-05-29,2021-05-03,4 wk ahead inc death,forecast,98
GB,point,NA,2021-05-08,2021-05-03,1 wk ahead inc case,forecast,13841
GB,point,NA,2021-05-15,2021-05-03,2 wk ahead inc case,forecast,13975
GB,point,NA,2021-05-22,2021-05-03,3 wk ahead inc case,forecast,14181
GB,point,NA,2021-05-29,2021-05-03,4 wk ahead inc case,forecast,14500
GB,point,NA,2021-05-08,2021-05-03,1 wk ahead inc death,forecast,106
GB,point,NA,2021-05-15,2021-05-03,2 wk ahead inc death,forecast,96
GB,point,NA,2021-05-22,2021-05-03,3 wk ahead inc death,forecast,85
GB,point,NA,2021-05-29,2021-05-03,4 wk ahead inc death,forecast,78
SK,point,NA,2021-05-08,2021-05-03,1 wk ahead inc case,forecast,2912
SK,point,NA,2021-05-15,2021-05-03,2 wk ahead inc case,forecast,2538
SK,point,NA,2021-05-22,2021-05-03,3 wk ahead inc case,forecast,2282
SK,point,NA,2021-05-29,2021-05-03,4 wk ahead inc case,forecast,2020
SK,point,NA,2021-05-08,2021-05-03,1 wk ahead inc death,forecast,240
SK,point,NA,2021-05-15,2021-05-03,2 wk ahead inc death,forecast,183
SK,point,NA,2021-05-22,2021-05-03,3 wk ahead inc death,forecast,148
SK,point,NA,2021-05-29,2021-05-03,4 wk ahead inc death,forecast,123
AT,point,NA,2021-05-08,2021-05-03,1 wk ahead inc case,forecast,12374
AT,point,NA,2021-05-15,2021-05-03,2 wk ahead inc case,forecast,11087
AT,point,NA,2021-05-22,2021-05-03,3 wk ahead inc case,forecast,10188
AT,point,NA,2021-05-29,2021-05-03,4 wk ahead inc case,forecast,9376
AT,point,NA,2021-05-08,2021-05-03,1 wk ahead inc death,forecast,153
AT,point,NA,2021-05-15,2021-05-03,2 wk ahead inc death,forecast,133
AT,point,NA,2021-05-22,2021-05-03,3 wk ahead inc death,forecast,118
AT,point,NA,2021-05-29,2021-05-03,4 wk ahead inc death,forecast,103
PT,point,NA,2021-05-08,2021-05-03,1 wk ahead inc case,forecast,2751
PT,point,NA,2021-05-15,2021-05-03,2 wk ahead inc case,forecast,2617
PT,point,NA,2021-05-22,2021-05-03,3 wk ahead inc case,forecast,2399
PT,point,NA,2021-05-29,2021-05-03,4 wk ahead inc case,forecast,2202
PT,point,NA,2021-05-08,2021-05-03,1 wk ahead inc death,forecast,20
PT,point,NA,2021-05-15,2021-05-03,2 wk ahead inc death,forecast,17
PT,point,NA,2021-05-22,2021-05-03,3 wk ahead inc death,forecast,16
PT,point,NA,2021-05-29,2021-05-03,4 wk ahead inc death,forecast,14
PL,point,NA,2021-05-08,2021-05-03,1 wk ahead inc case,forecast,37324
PL,quantile,0.01,2021-05-08,2021-05-03,1 wk ahead inc case,forecast,19810
PL,quantile,0.025,2021-05-08,2021-05-03,1 wk ahead inc case,forecast,21832
PL,quantile,0.05,2021-05-08,2021-05-03,1 wk ahead inc case,forecast,23836
PL,quantile,0.1,2021-05-08,2021-05-03,1 wk ahead inc case,forecast,25578
PL,quantile,0.15,2021-05-08,2021-05-03,1 wk ahead inc case,forecast,27385
PL,quantile,0.2,2021-05-08,2021-05-03,1 wk ahead inc case,forecast,29402
PL,quantile,0.25,2021-05-08,2021-05-03,1 wk ahead inc case,forecast,30937
PL,quantile,0.3,2021-05-08,2021-05-03,1 wk ahead inc case,forecast,32535
PL,quantile,0.35,2021-05-08,2021-05-03,1 wk ahead inc case,forecast,33627
PL,quantile,0.4,2021-05-08,2021-05-03,1 wk ahead inc case,forecast,34842
PL,quantile,0.45,2021-05-08,2021-05-03,1 wk ahead inc case,forecast,36089
PL,quantile,0.5,2021-05-08,2021-05-03,1 wk ahead inc case,forecast,37324
PL,quantile,0.55,2021-05-08,2021-05-03,1 wk ahead inc case,forecast,38533
PL,quantile,0.6,2021-05-08,2021-05-03,1 wk ahead inc case,forecast,40322
PL,quantile,0.65,2021-05-08,2021-05-03,1 wk ahead inc case,forecast,41657
PL,quantile,0.7,2021-05-08,2021-05-03,1 wk ahead inc case,forecast,43310
PL,quantile,0.75,2021-05-08,2021-05-03,1 wk ahead inc case,forecast,45184
PL,quantile,0.8,2021-05-08,2021-05-03,1 wk ahead inc case,forecast,47237
PL,quantile,0.85,2021-05-08,2021-05-03,1 wk ahead inc case,forecast,49858
PL,quantile,0.9,2021-05-08,2021-05-03,1 wk ahead inc case,forecast,53475
PL,quantile,0.95,2021-05-08,2021-05-03,1 wk ahead inc case,forecast,59061
PL,quantile,0.975,2021-05-08,2021-05-03,1 wk ahead inc case,forecast,65218
PL,quantile,0.99,2021-05-08,2021-05-03,1 wk ahead inc case,forecast,72624
PL,point,NA,2021-05-15,2021-05-03,2 wk ahead inc case,forecast,30716
PL,quantile,0.01,2021-05-15,2021-05-03,2 wk ahead inc case,forecast,12694
PL,quantile,0.025,2021-05-15,2021-05-03,2 wk ahead inc case,forecast,14279
PL,quantile,0.05,2021-05-15,2021-05-03,2 wk ahead inc case,forecast,15844
PL,quantile,0.1,2021-05-15,2021-05-03,2 wk ahead inc case,forecast,18219
PL,quantile,0.15,2021-05-15,2021-05-03,2 wk ahead inc case,forecast,20018
PL,quantile,0.2,2021-05-15,2021-05-03,2 wk ahead inc case,forecast,21751
PL,quantile,0.25,2021-05-15,2021-05-03,2 wk ahead inc case,forecast,23144
PL,quantile,0.3,2021-05-15,2021-05-03,2 wk ahead inc case,forecast,24926
PL,quantile,0.35,2021-05-15,2021-05-03,2 wk ahead inc case,forecast,26283
PL,quantile,0.4,2021-05-15,2021-05-03,2 wk ahead inc case,forecast,27756
PL,quantile,0.45,2021-05-15,2021-05-03,2 wk ahead inc case,forecast,29149
PL,quantile,0.5,2021-05-15,2021-05-03,2 wk ahead inc case,forecast,30716
PL,quantile,0.55,2021-05-15,2021-05-03,2 wk ahead inc case,forecast,32123
PL,quantile,0.6,2021-05-15,2021-05-03,2 wk ahead inc case,forecast,34102
PL,quantile,0.65,2021-05-15,2021-05-03,2 wk ahead inc case,forecast,36065
PL,quantile,0.7,2021-05-15,2021-05-03,2 wk ahead inc case,forecast,37945
PL,quantile,0.75,2021-05-15,2021-05-03,2 wk ahead inc case,forecast,40140
PL,quantile,0.8,2021-05-15,2021-05-03,2 wk ahead inc case,forecast,42868
PL,quantile,0.85,2021-05-15,2021-05-03,2 wk ahead inc case,forecast,46742
PL,quantile,0.9,2021-05-15,2021-05-03,2 wk ahead inc case,forecast,51756
PL,quantile,0.95,2021-05-15,2021-05-03,2 wk ahead inc case,forecast,60255
PL,quantile,0.975,2021-05-15,2021-05-03,2 wk ahead inc case,forecast,66950
PL,quantile,0.99,2021-05-15,2021-05-03,2 wk ahead inc case,forecast,83319
PL,point,NA,2021-05-22,2021-05-03,3 wk ahead inc case,forecast,28685
PL,quantile,0.01,2021-05-22,2021-05-03,3 wk ahead inc case,forecast,9794
PL,quantile,0.025,2021-05-22,2021-05-03,3 wk ahead inc case,forecast,11164
PL,quantile,0.05,2021-05-22,2021-05-03,3 wk ahead inc case,forecast,12896
PL,quantile,0.1,2021-05-22,2021-05-03,3 wk ahead inc case,forecast,15023
PL,quantile,0.15,2021-05-22,2021-05-03,3 wk ahead inc case,forecast,17030
PL,quantile,0.2,2021-05-22,2021-05-03,3 wk ahead inc case,forecast,18526
PL,quantile,0.25,2021-05-22,2021-05-03,3 wk ahead inc case,forecast,20351
PL,quantile,0.3,2021-05-22,2021-05-03,3 wk ahead inc case,forecast,21921
PL,quantile,0.35,2021-05-22,2021-05-03,3 wk ahead inc case,forecast,23527
PL,quantile,0.4,2021-05-22,2021-05-03,3 wk ahead inc case,forecast,25118
PL,quantile,0.45,2021-05-22,2021-05-03,3 wk ahead inc case,forecast,26836
PL,quantile,0.5,2021-05-22,2021-05-03,3 wk ahead inc case,forecast,28685
PL,quantile,0.55,2021-05-22,2021-05-03,3 wk ahead inc case,forecast,30490
PL,quantile,0.6,2021-05-22,2021-05-03,3 wk ahead inc case,forecast,32363
PL,quantile,0.65,2021-05-22,2021-05-03,3 wk ahead inc case,forecast,34968
PL,quantile,0.7,2021-05-22,2021-05-03,3 wk ahead inc case,forecast,37496
PL,quantile,0.75,2021-05-22,2021-05-03,3 wk ahead inc case,forecast,40631
PL,quantile,0.8,2021-05-22,2021-05-03,3 wk ahead inc case,forecast,44143
PL,quantile,0.85,2021-05-22,2021-05-03,3 wk ahead inc case,forecast,48837
PL,quantile,0.9,2021-05-22,2021-05-03,3 wk ahead inc case,forecast,55494
PL,quantile,0.95,2021-05-22,2021-05-03,3 wk ahead inc case,forecast,67351
PL,quantile,0.975,2021-05-22,2021-05-03,3 wk ahead inc case,forecast,78842
PL,quantile,0.99,2021-05-22,2021-05-03,3 wk ahead inc case,forecast,100160
PL,point,NA,2021-05-29,2021-05-03,4 wk ahead inc case,forecast,26907
PL,quantile,0.01,2021-05-29,2021-05-03,4 wk ahead inc case,forecast,7838
PL,quantile,0.025,2021-05-29,2021-05-03,4 wk ahead inc case,forecast,9043
PL,quantile,0.05,2021-05-29,2021-05-03,4 wk ahead inc case,forecast,10576
PL,quantile,0.1,2021-05-29,2021-05-03,4 wk ahead inc case,forecast,12761
PL,quantile,0.15,2021-05-29,2021-05-03,4 wk ahead inc case,forecast,14454
PL,quantile,0.2,2021-05-29,2021-05-03,4 wk ahead inc case,forecast,16145
PL,quantile,0.25,2021-05-29,2021-05-03,4 wk ahead inc case,forecast,17898
PL,quantile,0.3,2021-05-29,2021-05-03,4 wk ahead inc case,forecast,19647
PL,quantile,0.35,2021-05-29,2021-05-03,4 wk ahead inc case,forecast,21334
PL,quantile,0.4,2021-05-29,2021-05-03,4 wk ahead inc case,forecast,23318
PL,quantile,0.45,2021-05-29,2021-05-03,4 wk ahead inc case,forecast,25067
PL,quantile,0.5,2021-05-29,2021-05-03,4 wk ahead inc case,forecast,26907
PL,quantile,0.55,2021-05-29,2021-05-03,4 wk ahead inc case,forecast,29415
PL,quantile,0.6,2021-05-29,2021-05-03,4 wk ahead inc case,forecast,32246
PL,quantile,0.65,2021-05-29,2021-05-03,4 wk ahead inc case,forecast,35011
PL,quantile,0.7,2021-05-29,2021-05-03,4 wk ahead inc case,forecast,38489
PL,quantile,0.75,2021-05-29,2021-05-03,4 wk ahead inc case,forecast,42581
PL,quantile,0.8,2021-05-29,2021-05-03,4 wk ahead inc case,forecast,47657
PL,quantile,0.85,2021-05-29,2021-05-03,4 wk ahead inc case,forecast,54734
PL,quantile,0.9,2021-05-29,2021-05-03,4 wk ahead inc case,forecast,63964
PL,quantile,0.95,2021-05-29,2021-05-03,4 wk ahead inc case,forecast,81449
PL,quantile,0.975,2021-05-29,2021-05-03,4 wk ahead inc case,forecast,98223
PL,quantile,0.99,2021-05-29,2021-05-03,4 wk ahead inc case,forecast,128775
PL,point,NA,2021-05-08,2021-05-03,1 wk ahead inc death,forecast,1800
PL,quantile,0.01,2021-05-08,2021-05-03,1 wk ahead inc death,forecast,1230
PL,quantile,0.025,2021-05-08,2021-05-03,1 wk ahead inc death,forecast,1312
PL,quantile,0.05,2021-05-08,2021-05-03,1 wk ahead inc death,forecast,1391
PL,quantile,0.1,2021-05-08,2021-05-03,1 wk ahead inc death,forecast,1494
PL,quantile,0.15,2021-05-08,2021-05-03,1 wk ahead inc death,forecast,1554
PL,quantile,0.2,2021-05-08,2021-05-03,1 wk ahead inc death,forecast,1612
PL,quantile,0.25,2021-05-08,2021-05-03,1 wk ahead inc death,forecast,1650
PL,quantile,0.3,2021-05-08,2021-05-03,1 wk ahead inc death,forecast,1684
PL,quantile,0.35,2021-05-08,2021-05-03,1 wk ahead inc death,forecast,1712
PL,quantile,0.4,2021-05-08,2021-05-03,1 wk ahead inc death,forecast,1744
PL,quantile,0.45,2021-05-08,2021-05-03,1 wk ahead inc death,forecast,1773
PL,quantile,0.5,2021-05-08,2021-05-03,1 wk ahead inc death,forecast,1800
PL,quantile,0.55,2021-05-08,2021-05-03,1 wk ahead inc death,forecast,1825
PL,quantile,0.6,2021-05-08,2021-05-03,1 wk ahead inc death,forecast,1862
